timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct,source
2026-07-16T00:00:05+00:00,BTC,64722.0,,,coingecko
2026-07-16T00:00:05+00:00,ETH,1916.83,,,coingecko
2026-07-16T00:00:05+00:00,SOL,77.26,,,coingecko
2026-07-16T00:00:05+00:00,XRP,1.11,,,coingecko
2026-07-16T00:00:05+00:00,DOGE,0.074027,,,coingecko
2026-07-16T00:00:05+00:00,BNB,580.1,,,coingecko
2026-07-16T00:00:05+00:00,ADA,0.16512,,,coingecko
2026-07-16T00:00:05+00:00,LINK,8.53,,,coingecko
2026-07-16T00:00:05+00:00,AVAX,6.69,,,coingecko
2026-07-16T00:00:05+00:00,DOT,0.846536,,,coingecko
2026-07-16T00:00:05+00:00,LTC,45.11,,,coingecko
2026-07-16T00:00:31+00:00,BTC,64744.975,,,consenso
2026-07-16T00:00:31+00:00,ETH,1918.205,,,consenso
2026-07-16T00:00:31+00:00,SOL,77.32,,,consenso
2026-07-16T00:00:31+00:00,XRP,1.1136,,,consenso
2026-07-16T00:00:31+00:00,DOGE,0.07409,,,binance
2026-07-16T00:00:31+00:00,BNB,580.86,,,binance
2026-07-16T00:00:54+00:00,BTC,64744.975,,,consenso
2026-07-16T00:00:54+00:00,ETH,1918.205,,,consenso
2026-07-16T00:00:54+00:00,SOL,77.33,,,consenso
2026-07-16T00:00:54+00:00,XRP,1.1141,,,consenso
2026-07-16T00:00:54+00:00,DOGE,0.07411,,,binance
2026-07-16T00:00:54+00:00,BNB,580.91,,,binance
2026-07-16T00:01:17+00:00,BTC,64744.975,,,consenso
2026-07-16T00:01:17+00:00,ETH,1918.205,,,consenso
2026-07-16T00:01:17+00:00,SOL,77.35,,,consenso
2026-07-16T00:01:17+00:00,XRP,1.1145,,,consenso
2026-07-16T00:01:17+00:00,DOGE,0.07413,,,binance
2026-07-16T00:01:17+00:00,BNB,581.01,,,binance
2026-07-16T00:01:28+00:00,BTC,64717.0,,,coingecko
2026-07-16T00:01:28+00:00,ETH,1916.77,,,coingecko
2026-07-16T00:01:28+00:00,SOL,77.25,,,coingecko
2026-07-16T00:01:28+00:00,XRP,1.11,,,coingecko
2026-07-16T00:01:28+00:00,DOGE,0.074027,,,coingecko
2026-07-16T00:01:28+00:00,BNB,580.17,,,coingecko
2026-07-16T00:01:28+00:00,ADA,0.165099,,,coingecko
2026-07-16T00:01:28+00:00,LINK,8.53,,,coingecko
2026-07-16T00:01:28+00:00,AVAX,6.7,,,coingecko
2026-07-16T00:01:28+00:00,DOT,0.846618,,,coingecko
2026-07-16T00:01:28+00:00,LTC,45.12,,,coingecko
2026-07-16T00:02:22+00:00,BTC,64765.17,,,consenso
2026-07-16T00:02:22+00:00,ETH,1920.15,,,consenso
2026-07-16T00:02:22+00:00,SOL,77.3,,,consenso
2026-07-16T00:02:22+00:00,XRP,1.11426,,,consenso
2026-07-16T00:02:22+00:00,DOGE,0.07417,,,binance
2026-07-16T00:02:22+00:00,BNB,581.43,,,binance
2026-07-16T00:02:33+00:00,BTC,64740.0,,,coingecko
2026-07-16T00:02:33+00:00,ETH,1918.86,,,coingecko
2026-07-16T00:02:33+00:00,SOL,77.27,,,coingecko
2026-07-16T00:02:33+00:00,XRP,1.11,,,coingecko
2026-07-16T00:02:33+00:00,DOGE,0.074049,,,coingecko
2026-07-16T00:02:33+00:00,BNB,580.46,,,coingecko
2026-07-16T00:02:33+00:00,ADA,0.165064,,,coingecko
2026-07-16T00:02:33+00:00,LINK,8.54,,,coingecko
2026-07-16T00:02:33+00:00,AVAX,6.7,,,coingecko
2026-07-16T00:02:33+00:00,DOT,0.846759,,,coingecko
