timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct,source
2026-09-20T00:00:13+00:00,BTC,81247.115,,,consenso
2026-09-20T00:00:13+00:00,ETH,2632.195,,,consenso
2026-09-20T00:00:13+00:00,SOL,111.07,,,consenso
2026-09-20T00:00:13+00:00,XRP,1.4105,,,consenso
2026-09-20T00:00:13+00:00,DOGE,0.08769,,,binance
2026-09-20T00:00:13+00:00,BNB,761.83,,,binance
2026-09-20T00:01:07+00:00,BTC,81247.115,,,consenso
2026-09-20T00:01:07+00:00,ETH,2632.195,,,consenso
2026-09-20T00:01:07+00:00,SOL,111.08,,,consenso
2026-09-20T00:01:07+00:00,XRP,1.4109,,,consenso
2026-09-20T00:01:07+00:00,DOGE,0.08775,,,binance
2026-09-20T00:01:07+00:00,BNB,761.96,,,binance
2026-09-20T00:01:18+00:00,BTC,81236.0,,,coingecko
2026-09-20T00:01:18+00:00,ETH,2632.01,,,coingecko
2026-09-20T00:01:18+00:00,SOL,111.01,,,coingecko
2026-09-20T00:01:18+00:00,XRP,1.41,,,coingecko
2026-09-20T00:01:18+00:00,DOGE,0.087714,,,coingecko
2026-09-20T00:01:18+00:00,BNB,761.78,,,coingecko
2026-09-20T00:01:18+00:00,ADA,0.227783,,,coingecko
2026-09-20T00:01:18+00:00,LINK,12.42,,,coingecko
2026-09-20T00:01:18+00:00,AVAX,10.09,,,coingecko
2026-09-20T00:01:18+00:00,DOT,1.12,,,coingecko
2026-09-20T00:01:18+00:00,MATIC,0.126156,,,coingecko
2026-09-20T00:01:18+00:00,LTC,58.26,,,coingecko
2026-09-20T00:01:48+00:00,BTC,81247.115,,,consenso
2026-09-20T00:01:48+00:00,ETH,2632.195,,,consenso
2026-09-20T00:01:48+00:00,SOL,111.06,,,consenso
2026-09-20T00:01:48+00:00,XRP,1.41,,,consenso
2026-09-20T00:01:48+00:00,DOGE,0.08768,,,binance
2026-09-20T00:01:48+00:00,BNB,761.9,,,binance
2026-09-20T00:02:23+00:00,BTC,81236.0,,,coingecko
2026-09-20T00:02:23+00:00,ETH,2632.0,,,coingecko
2026-09-20T00:02:23+00:00,SOL,111.02,,,coingecko
2026-09-20T00:02:23+00:00,XRP,1.41,,,coingecko
2026-09-20T00:02:23+00:00,DOGE,0.0877,,,coingecko
2026-09-20T00:02:23+00:00,BNB,761.76,,,coingecko
2026-09-20T00:02:23+00:00,ADA,0.227777,,,coingecko
2026-09-20T00:02:23+00:00,LINK,12.42,,,coingecko
2026-09-20T00:02:23+00:00,AVAX,10.09,,,coingecko
2026-09-20T00:02:23+00:00,DOT,1.12,,,coingecko
2026-09-20T00:02:23+00:00,MATIC,0.126156,,,coingecko
