timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct
2026-06-21T10:56:10+00:00,BTC,64289.00,0.0000,1.0730
2026-06-21T10:56:10+00:00,ETH,1730.57,0.0000,0.2833
2026-06-21T10:56:10+00:00,SOL,73.93,0.0000,3.3334
2026-06-21T10:56:10+00:00,XRP,1.15,0.0000,0.1126
2026-06-21T10:56:10+00:00,DOGE,0.08,0.0000,-0.6964
2026-06-21T13:45:25+00:00,63974,1720.78,73.46,1.14,0.083297,586.91,0.161374,7.93,6.28,0.965763,,44.96
2026-06-21T13:46:28+00:00,63974,1720.89,73.46,1.14,0.083297,586.9,0.161335,7.93,6.27,0.965816,,44.96
2026-06-21T13:47:29+00:00,63988,1721.2,73.48,1.14,0.083296,587.07,0.161328,7.93,6.28,0.965858,,44.97
2026-06-21T13:48:30+00:00,63995,1721.36,73.49,1.14,0.083285,587.14,0.161364,7.93,6.28,0.967171,,44.98
2026-06-21T13:49:31+00:00,63998,1721.49,73.5,1.14,0.083285,587.25,0.161307,7.93,6.27,0.967327,,44.98
2026-06-21T13:50:32+00:00,63990,1721.25,73.51,1.14,0.083278,587.15,0.161348,7.93,6.27,0.967318,,44.99
2026-06-21T13:51:35+00:00,63987,1721.18,73.52,1.14,0.083273,587.13,0.161302,7.93,6.27,0.967215,,45.0
2026-06-21T13:52:36+00:00,63998,1721.52,73.53,1.14,0.083277,587.26,0.161276,7.93,6.27,0.967296,,45.0
2026-06-21T13:53:37+00:00,64003,1721.66,73.55,1.14,0.083285,587.27,0.161291,7.93,6.27,0.967347,,45.0
2026-06-21T13:54:38+00:00,64012,1721.72,73.57,1.14,0.083296,587.35,0.161307,7.93,6.27,0.967316,,45.01
2026-06-21T16:56:50+00:00,64083,1726.25,74.39,1.14,0.083335,589.11,0.161441,7.94,6.27,0.963187,,45.34
2026-06-21T16:57:54+00:00,64082,1726.34,74.4,1.14,0.083337,589.08,0.16143,7.94,6.26,0.962298,,45.33
2026-06-21T16:58:56+00:00,64081,1726.31,74.38,1.14,0.083346,589.08,0.161444,7.94,6.26,0.962351,,45.33
2026-06-21T16:59:58+00:00,64073,1726.2,74.38,1.14,0.083396,589.02,0.161534,7.94,6.26,0.962486,,45.32
2026-06-21T17:00:59+00:00,64071,1726.08,74.37,1.14,0.083407,589.09,0.16152,7.94,6.26,0.962429,,45.3
2026-06-21T17:02:01+00:00,64059,1726.1,74.33,1.14,0.083426,589.11,0.161467,7.94,6.26,0.962499,,45.29
2026-06-21T17:03:06+00:00,64063,1726.26,74.29,1.14,0.083442,589.2,0.161487,7.94,6.26,0.96245,,45.28
2026-06-21T17:04:07+00:00,64077,1726.97,74.27,1.14,0.083514,589.52,0.161552,7.94,6.26,0.962469,,45.29
2026-06-21T17:05:09+00:00,64097,1727.63,74.28,1.14,0.083533,589.66,0.161609,7.95,6.27,0.963978,,45.3
2026-06-21T17:06:11+00:00,64110,1727.93,74.28,1.14,0.083551,589.74,0.161684,7.95,6.27,0.964135,,45.31
2026-06-21T17:13:36+00:00,BTC,64145.00,0.0000,0.4299
2026-06-21T17:13:36+00:00,ETH,1728.16,0.0000,-0.0348
2026-06-21T17:13:36+00:00,SOL,74.38,0.0000,4.1801
2026-06-21T17:13:36+00:00,XRP,1.15,0.0000,0.0210
2026-06-21T17:13:36+00:00,DOGE,0.08,0.0000,0.3627
2026-06-21T22:01:04+00:00,63697,1715.35,73.05,1.13,0.082768,586.75,0.159403,7.84,6.17,0.94886,,44.87
2026-06-21T22:02:10+00:00,63614,1713.51,73.0,1.13,0.082741,586.54,0.159245,7.84,6.17,0.948133,,44.87
2026-06-21T22:03:12+00:00,63656,1715.31,72.98,1.13,0.082736,586.63,0.159139,7.84,6.16,0.947993,,44.85
2026-06-21T22:04:14+00:00,63704,1716.37,72.98,1.13,0.082791,587.04,0.159226,7.84,6.17,0.948603,,44.87
2026-06-21T22:05:17+00:00,63736,1717.75,73.0,1.13,0.082812,587.5,0.159262,7.84,6.17,0.948706,,44.87
2026-06-21T22:06:19+00:00,63725,1717.47,73.02,1.13,0.082841,587.57,0.159419,7.85,6.17,0.950337,,44.86
2026-06-21T22:07:24+00:00,63688,1716.51,73.01,1.13,0.082836,587.34,0.159439,7.85,6.17,0.950479,,44.85
2026-06-21T22:08:26+00:00,63675,1716.18,73.02,1.13,0.082805,587.05,0.159414,7.85,6.17,0.95024,,44.85
2026-06-21T22:09:28+00:00,63652,1715.82,73.05,1.13,0.082818,587.09,0.159506,7.85,6.18,0.9505,,44.85
2026-06-21T22:10:31+00:00,63587,1714.03,72.95,1.13,0.082763,586.59,0.159281,7.84,6.17,0.949975,,44.84
2026-06-21T22:23:53+00:00,BTC,63665.00,0.0000,-0.6170
2026-06-21T22:23:53+00:00,ETH,1715.95,0.0000,-1.2767
2026-06-21T22:23:53+00:00,SOL,73.06,0.0000,-0.0793
2026-06-21T22:23:53+00:00,XRP,1.13,0.0000,-1.5253
2026-06-21T22:23:53+00:00,DOGE,0.08,0.0000,-0.9223
