timestamp_utc,BTC,ETH,SOL,XRP,DOGE,BNB,ADA,LINK,AVAX,DOT,MATIC,LTC
2026-06-19T10:21:30+00:00,SOL,68.13,0.0000,-4.3950
2026-06-19T10:21:30+00:00,XRP,1.12,0.0000,-4.1068
2026-06-19T10:21:30+00:00,DOGE,0.08,0.0000,-2.8692
2026-06-19T10:35:56+00:00,BTC,62401.00,0.0000,-2.4374
2026-06-19T10:35:56+00:00,ETH,1687.25,0.0000,-3.0342
2026-06-19T10:35:56+00:00,SOL,68.16,0.0000,-4.2290
2026-06-19T10:35:56+00:00,XRP,1.12,0.0000,-3.9312
2026-06-19T10:35:56+00:00,DOGE,0.08,0.0000,-2.9500
2026-06-19T13:02:04+00:00,62777,1693.8,68.55,1.13,0.082577,574.75,0.160502,7.84,6.11,0.955584,,43.69
2026-06-19T13:03:09+00:00,62753,1692.26,68.52,1.13,0.082569,574.75,0.160508,7.84,6.1,0.955516,,43.69
2026-06-19T13:04:11+00:00,62734,1691.84,68.49,1.13,0.082546,574.53,0.160477,7.84,6.1,0.954974,,43.68
2026-06-19T13:05:12+00:00,62780,1692.14,68.49,1.13,0.082543,574.6,0.160491,7.84,6.1,0.955541,,43.66
2026-06-19T13:06:14+00:00,62830,1693.56,68.51,1.13,0.082555,574.67,0.160563,7.84,6.1,0.956004,,43.67
2026-06-19T13:07:16+00:00,62877,1695.5,68.57,1.13,0.082587,574.64,0.160684,7.85,6.1,0.956503,,43.68
2026-06-19T13:08:20+00:00,62891,1695.17,68.6,1.13,0.082593,574.39,0.160689,7.85,6.1,0.95607,,43.69
2026-06-19T13:09:22+00:00,62879,1695.64,68.6,1.13,0.0826,573.92,0.160687,7.85,6.1,0.956175,,43.69
2026-06-19T13:10:24+00:00,62842,1694.7,68.6,1.13,0.082593,573.74,0.160694,7.85,6.1,0.955976,,43.7
2026-06-19T13:11:26+00:00,62809,1693.99,68.61,1.13,0.082606,573.53,0.160715,7.85,6.1,0.957274,,43.7
2026-06-19T17:04:50+00:00,BTC,62906.00,0.0000,0.6833
2026-06-19T17:04:50+00:00,ETH,1694.94,0.0000,0.7641
2026-06-19T17:04:50+00:00,SOL,68.71,0.0000,-0.4049
2026-06-19T17:04:50+00:00,XRP,1.13,0.0000,-1.4332
2026-06-19T17:04:50+00:00,DOGE,0.08,0.0000,0.4574
2026-06-19T19:17:53+00:00,62995,1700.7,68.93,1.13,0.08291,578.16,0.160785,7.87,5.73,0.951618,,44.06
2026-06-19T19:18:56+00:00,62989,1700.47,68.91,1.13,0.082921,577.99,0.160802,7.87,5.73,0.951779,,44.07
2026-06-19T19:19:57+00:00,62973,1699.67,68.9,1.13,0.082908,578.09,0.16078,7.87,5.73,0.951433,,44.07
2026-06-19T19:20:58+00:00,62958,1699.16,68.87,1.13,0.082896,577.99,0.160739,7.87,5.72,0.951059,,44.06
2026-06-19T19:21:59+00:00,62955,1699.28,68.86,1.13,0.082878,577.98,0.16072,7.87,5.71,0.950779,,44.04
2026-06-19T19:23:00+00:00,62958,1699.42,68.87,1.13,0.08289,578.04,0.160733,7.87,5.71,0.95098,,44.04
2026-06-19T19:24:04+00:00,62958,1699.41,68.87,1.13,0.082893,577.98,0.160748,7.86,5.71,0.951094,,44.03
2026-06-19T19:25:05+00:00,62950,1699.0,68.87,1.13,0.08289,578.03,0.160753,7.86,5.71,0.95112,,44.02
2026-06-19T19:26:06+00:00,62951,1699.27,68.86,1.13,0.082882,578.12,0.160759,7.86,5.7,0.95088,,44.01
2026-06-19T19:27:07+00:00,62954,1699.48,68.87,1.13,0.082888,578.13,0.160752,7.86,5.7,0.950982,,44.0
2026-06-19T21:54:29+00:00,BTC,63047.00,0.0000,0.3309
2026-06-19T21:54:29+00:00,ETH,1701.70,0.0000,-0.1441
2026-06-19T21:54:29+00:00,SOL,68.93,0.0000,-0.7329
2026-06-19T21:54:29+00:00,XRP,1.13,0.0000,-1.1672
2026-06-19T21:54:29+00:00,DOGE,0.08,0.0000,-0.3700
2026-06-19T22:38:28+00:00,63193,1705.31,69.26,1.13,0.083025,580.13,0.16137,7.9,5.95,0.955055,,43.76
2026-06-19T22:39:31+00:00,63182,1705.18,69.25,1.13,0.08302,580.16,0.161336,7.9,5.94,0.955032,,43.76
2026-06-19T22:40:32+00:00,63190,1705.45,69.25,1.13,0.083017,580.16,0.161345,7.9,5.95,0.955064,,43.75
2026-06-19T22:41:33+00:00,63209,1706.04,69.26,1.13,0.083029,580.23,0.161398,7.9,5.95,0.9552,,43.75
2026-06-19T22:42:35+00:00,63243,1706.29,69.28,1.13,0.083051,580.56,0.161444,7.91,5.95,0.955604,,43.75
2026-06-19T22:43:36+00:00,63253,1706.62,69.28,1.13,0.083053,580.65,0.161481,7.91,5.95,0.955699,,43.74
2026-06-19T22:44:39+00:00,63250,1706.46,69.28,1.13,0.083058,580.66,0.161487,7.91,5.95,0.955836,,43.75
2026-06-19T22:45:41+00:00,63259,1706.71,69.29,1.13,0.08305,580.38,0.161489,7.92,5.95,0.955515,,43.75
2026-06-19T22:46:42+00:00,63260,1706.53,69.29,1.13,0.083103,580.58,0.161542,7.92,5.95,0.955553,,43.76
2026-06-19T22:47:43+00:00,63250,1705.81,69.29,1.13,0.08311,580.17,0.16156,7.92,5.95,0.955593,,43.76
