timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct,source
2026-09-03T00:00:01+00:00,BTC,77265.33,,,consenso
2026-09-03T00:00:01+00:00,ETH,2390.265,,,consenso
2026-09-03T00:00:01+00:00,SOL,100.42,,,consenso
2026-09-03T00:00:01+00:00,XRP,1.3511,,,consenso
2026-09-03T00:00:01+00:00,DOGE,0.08176,,,binance
2026-09-03T00:00:01+00:00,BNB,688.82,,,binance
2026-09-03T00:00:51+00:00,BTC,77319.0,,,coingecko
2026-09-03T00:00:51+00:00,ETH,2391.78,,,coingecko
2026-09-03T00:00:51+00:00,SOL,100.42,,,coingecko
2026-09-03T00:00:51+00:00,XRP,1.35,,,coingecko
2026-09-03T00:00:51+00:00,DOGE,0.081739,,,coingecko
2026-09-03T00:00:51+00:00,BNB,688.27,,,coingecko
2026-09-03T00:00:51+00:00,ADA,0.200913,,,coingecko
2026-09-03T00:00:51+00:00,LINK,11.11,,,coingecko
2026-09-03T00:00:51+00:00,AVAX,7.19,,,coingecko
2026-09-03T00:00:51+00:00,DOT,0.867276,,,coingecko
2026-09-03T00:00:51+00:00,MATIC,0.126156,,,coingecko
2026-09-03T00:00:51+00:00,LTC,49.66,,,coingecko
2026-09-03T00:00:52+00:00,BTC,77265.33,,,consenso
2026-09-03T00:00:52+00:00,ETH,2390.265,,,consenso
2026-09-03T00:00:52+00:00,SOL,100.41,,,consenso
2026-09-03T00:00:52+00:00,XRP,1.3501,,,consenso
2026-09-03T00:00:52+00:00,DOGE,0.08176,,,binance
2026-09-03T00:00:52+00:00,BNB,688.79,,,binance
2026-09-03T00:01:27+00:00,BTC,77265.33,,,consenso
2026-09-03T00:01:27+00:00,ETH,2390.265,,,consenso
2026-09-03T00:01:27+00:00,SOL,100.4,,,consenso
2026-09-03T00:01:27+00:00,XRP,1.3523,,,consenso
2026-09-03T00:01:27+00:00,DOGE,0.0818,,,binance
2026-09-03T00:01:27+00:00,BNB,689.04,,,binance
2026-09-03T00:01:54+00:00,BTC,77289.0,,,coingecko
2026-09-03T00:01:54+00:00,ETH,2390.57,,,coingecko
2026-09-03T00:01:54+00:00,SOL,100.38,,,coingecko
2026-09-03T00:01:54+00:00,XRP,1.35,,,coingecko
2026-09-03T00:01:54+00:00,DOGE,0.081709,,,coingecko
2026-09-03T00:01:54+00:00,BNB,688.22,,,coingecko
2026-09-03T00:01:54+00:00,ADA,0.201086,,,coingecko
2026-09-03T00:01:54+00:00,LINK,11.11,,,coingecko
2026-09-03T00:01:54+00:00,AVAX,7.19,,,coingecko
2026-09-03T00:01:54+00:00,DOT,0.867618,,,coingecko
2026-09-03T00:01:54+00:00,MATIC,0.126156,,,coingecko
2026-09-03T00:01:54+00:00,LTC,49.67,,,coingecko
2026-09-03T00:02:02+00:00,BTC,77334.915,,,consenso
2026-09-03T00:02:02+00:00,ETH,2391.895,,,consenso
2026-09-03T00:02:02+00:00,SOL,100.4,,,consenso
2026-09-03T00:02:02+00:00,XRP,1.35245,,,consenso
2026-09-03T00:02:02+00:00,DOGE,0.08185,,,binance
2026-09-03T00:02:02+00:00,BNB,689.29,,,binance
2026-09-03T00:02:42+00:00,BTC,77334.915,,,consenso
2026-09-03T00:02:42+00:00,ETH,2391.895,,,consenso
2026-09-03T00:02:42+00:00,SOL,100.41,,,consenso
2026-09-03T00:02:42+00:00,XRP,1.3538,,,consenso
2026-09-03T00:02:42+00:00,DOGE,0.08186,,,binance
2026-09-03T00:02:42+00:00,BNB,689.54,,,binance
2026-09-03T00:02:57+00:00,BTC,77305.0,,,coingecko
2026-09-03T00:02:57+00:00,ETH,2390.52,,,coingecko
2026-09-03T00:02:57+00:00,SOL,100.37,,,coingecko
2026-09-03T00:02:57+00:00,XRP,1.35,,,coingecko
2026-09-03T00:02:57+00:00,DOGE,0.081752,,,coingecko
2026-09-03T00:02:57+00:00,BNB,688.43,,,coingecko
2026-09-03T00:02:57+00:00,ADA,0.201113,,,coingecko
2026-09-03T00:02:57+00:00,LINK,11.1,,,coingecko
2026-09-03T00:02:57+00:00,AVAX,7.18,,,coingecko
2026-09-03T00:02:57+00:00,DOT,0.867496,,,coingecko
2026-09-03T00:02:57+00:00,MATIC,0.126156,,,coingecko
2026-09-03T00:02:57+00:00,LTC,49.69,,,coingecko
2026-09-03T00:03:17+00:00,BTC,77334.915,,,consenso
2026-09-03T00:03:17+00:00,ETH,2391.895,,,consenso
2026-09-03T00:03:17+00:00,SOL,100.41,,,consenso
2026-09-03T00:03:17+00:00,XRP,1.3537,,,consenso
2026-09-03T00:03:17+00:00,DOGE,0.08189,,,binance
2026-09-03T00:03:17+00:00,BNB,689.77,,,binance
2026-09-03T00:03:51+00:00,BTC,77334.915,,,consenso
2026-09-03T00:03:51+00:00,ETH,2391.895,,,consenso
2026-09-03T00:03:51+00:00,SOL,100.41,,,consenso
2026-09-03T00:03:51+00:00,XRP,1.3545,,,consenso
2026-09-03T00:03:51+00:00,DOGE,0.08193,,,binance
2026-09-03T00:03:51+00:00,BNB,689.8,,,binance
