timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct
2026-06-26T00:23:33+00:00,BTC,59732.00,0.0000,-1.9836
2026-06-26T00:23:33+00:00,ETH,1567.28,0.0000,-3.3092
2026-06-26T00:23:33+00:00,SOL,67.89,0.0000,-0.0637
2026-06-26T00:23:33+00:00,XRP,1.04,0.0000,-2.8434
2026-06-26T00:23:33+00:00,DOGE,0.07,0.0000,-1.6737
2026-06-26T07:51:08+00:00,60445,1578.59,70.56,1.048,0.074757,568.01,0.146032,7.31,6.29,0.839893,,41.76
2026-06-26T07:52:11+00:00,60470,1578.88,70.56,1.048,0.074819,568.26,0.146032,7.31,6.29,0.84022,,41.75
2026-06-26T07:53:26+00:00,60456,1578.31,70.56,1.047,0.074807,568.27,0.146008,7.31,6.29,0.84034,,41.76
2026-06-26T07:54:31+00:00,,,,,,,,,,,,
2026-06-26T07:55:34+00:00,,,,,,,,,,,,
2026-06-26T07:56:37+00:00,,,,,,,,,,,,
2026-06-26T07:57:40+00:00,,,,,,,,,,,,
2026-06-26T07:58:44+00:00,,,,,,,,,,,,
2026-06-26T07:59:48+00:00,,,,,,,,,,,,
2026-06-26T08:00:51+00:00,60470,1579.22,70.65,1.049,0.074996,568.8,0.146318,7.32,6.3,0.842817,,41.82
2026-06-26T08:01:54+00:00,60440,1578.82,70.64,1.049,0.074996,568.65,0.146379,7.32,6.3,0.843039,,41.82
2026-06-26T08:02:58+00:00,60369,1576.51,70.6,1.048,0.074975,568.06,0.14636,7.31,6.3,0.842624,,41.82
2026-06-26T08:04:14+00:00,60340,1575.17,70.56,1.047,0.074942,568.0,0.146298,7.31,6.3,0.842166,,41.8
2026-06-26T08:05:18+00:00,60326,1575.91,70.56,1.047,0.074931,568.03,0.146249,7.31,6.3,0.841842,,41.79
2026-06-26T08:06:22+00:00,60298,1575.31,70.55,1.047,0.074915,567.82,0.146194,7.31,6.29,0.841573,,41.78
2026-06-26T08:07:25+00:00,60276,1573.94,70.53,1.047,0.074905,567.63,0.146123,7.3,6.29,0.841456,,41.77
2026-06-26T08:08:28+00:00,60259,1573.24,70.47,1.046,0.074872,567.69,0.146076,7.3,6.28,0.840973,,41.75
2026-06-26T08:09:32+00:00,60227,1572.5,70.44,1.046,0.074867,567.53,0.14605,7.3,6.28,0.840927,,41.74
2026-06-26T08:10:37+00:00,60191,1570.34,70.38,1.044,0.07482,567.15,0.145924,7.3,6.27,0.84067,,41.71
2026-06-26T08:11:40+00:00,60193,1570.06,70.31,1.044,0.0748,566.98,0.14584,7.29,6.27,0.84056,,41.7
2026-06-26T08:12:43+00:00,60221,1571.21,70.28,1.043,0.07477,566.96,0.145795,7.29,6.27,0.840476,,41.69
2026-06-26T08:13:46+00:00,60208,1570.94,70.22,1.043,0.074752,566.76,0.145732,7.29,6.27,0.840199,,41.68
2026-06-26T08:15:02+00:00,60191,1570.66,70.16,1.042,0.074718,566.53,0.145646,7.29,6.26,0.839833,,41.67
2026-06-26T08:16:07+00:00,60177,1570.97,70.08,1.042,0.074669,566.44,0.145549,7.28,6.26,0.839733,,41.64
2026-06-26T08:17:10+00:00,60181,1571.04,70.04,1.041,0.074627,566.65,0.145479,7.28,6.26,0.839546,,41.61
2026-06-26T08:18:13+00:00,60196,1571.18,70.03,1.041,0.074612,566.86,0.145341,7.28,6.26,0.839162,,41.57
2026-06-26T08:19:16+00:00,60177,1570.31,70.0,1.041,0.074566,566.96,0.145223,7.28,6.26,0.838969,,41.55
2026-06-26T08:20:20+00:00,60139,1569.04,69.97,1.041,0.074541,566.75,0.145199,7.28,6.26,0.838921,,41.54
2026-06-26T08:21:25+00:00,60125,1568.54,69.91,1.04,0.07451,566.44,0.145053,7.27,6.25,0.83844,,41.52
2026-06-26T08:22:28+00:00,60154,1569.12,69.9,1.04,0.074499,566.51,0.145018,7.27,6.25,0.83824,,41.5
2026-06-26T08:23:31+00:00,60215,1570.89,69.9,1.04,0.074506,566.89,0.145086,7.27,6.26,0.838616,,41.5
2026-06-26T08:24:34+00:00,60218,1571.2,69.88,1.04,0.074508,567.26,0.145085,7.27,6.26,0.83876,,41.5
2026-06-26T08:25:51+00:00,60250,1571.69,69.87,1.04,0.074507,567.36,0.145098,7.27,6.25,0.838951,,41.49
2026-06-26T08:26:57+00:00,60252,1571.89,69.86,1.04,0.074525,567.46,0.145117,7.27,6.26,0.83912,,41.49
2026-06-26T08:28:01+00:00,60227,1570.84,69.86,1.04,0.074521,567.42,0.145127,7.27,6.25,0.839304,,41.5
2026-06-26T08:34:22+00:00,60160,1568.03,69.77,1.038,0.074396,566.97,0.144811,7.26,6.24,0.837422,,41.43
2026-06-26T08:35:25+00:00,60118,1566.81,69.76,1.038,0.074387,566.79,0.144742,7.26,6.24,0.836851,,41.43
2026-06-26T08:36:40+00:00,60102,1565.73,69.75,1.038,0.074374,566.47,0.144689,7.25,6.24,0.836576,,41.42
2026-06-26T08:37:45+00:00,60130,1566.13,69.75,1.038,0.074365,566.79,0.144641,7.25,6.23,0.836237,,41.42
2026-06-26T08:38:48+00:00,60150,1566.24,69.75,1.038,0.07436,566.91,0.144644,7.25,6.23,0.836244,,41.43
2026-06-26T08:39:51+00:00,60167,1566.85,69.75,1.038,0.07436,567.22,0.144649,7.25,6.23,0.836247,,41.43
2026-06-26T08:40:54+00:00,60150,1566.4,69.74,1.038,0.074357,567.14,0.144645,7.25,6.23,0.836162,,41.44
2026-06-26T08:41:58+00:00,60122,1565.69,69.72,1.037,0.074336,567.01,0.144629,7.25,6.23,0.836102,,41.44
2026-06-26T08:43:02+00:00,60136,1566.07,69.73,1.037,0.074337,567.38,0.14463,7.25,6.23,0.836132,,41.43
2026-06-26T08:44:05+00:00,60159,1566.41,69.75,1.037,0.074344,567.93,0.144684,7.25,6.23,0.836298,,41.44
2026-06-26T08:45:08+00:00,60130,1565.26,69.75,1.037,0.074351,567.96,0.144692,7.25,6.23,0.836329,,41.45
2026-06-26T08:46:11+00:00,60123,1564.8,69.76,1.037,0.07435,567.55,0.144687,7.25,6.23,0.836296,,41.45
2026-06-26T08:46:34+00:00,BTC,60244.83,,
2026-06-26T08:46:34+00:00,ETH,1568.67,,
2026-06-26T08:46:34+00:00,SOL,69.88,,
2026-06-26T08:46:34+00:00,XRP,1.0392,,
2026-06-26T08:46:34+00:00,DOGE,0.07447,,
2026-06-26T08:46:34+00:00,BNB,568.05,,
2026-06-26T08:47:28+00:00,BTC,60147,,
2026-06-26T08:47:28+00:00,ETH,1565.94,,
2026-06-26T08:47:28+00:00,SOL,69.77,,
2026-06-26T08:47:28+00:00,XRP,1.037,,
2026-06-26T08:47:28+00:00,DOGE,0.074346,,
2026-06-26T08:47:28+00:00,BNB,567.37,,
2026-06-26T08:47:28+00:00,ADA,0.144653,,
2026-06-26T08:47:28+00:00,LINK,7.25,,
2026-06-26T08:47:28+00:00,AVAX,6.23,,
2026-06-26T08:47:28+00:00,DOT,0.836248,,
2026-06-26T08:47:28+00:00,LTC,41.45,,
2026-06-26T08:47:52+00:00,BTC,60198.0,,
2026-06-26T08:47:52+00:00,ETH,1566.74,,
2026-06-26T08:47:52+00:00,SOL,69.82,,
2026-06-26T08:47:52+00:00,XRP,1.0386,,
2026-06-26T08:47:52+00:00,DOGE,0.07446,,
2026-06-26T08:47:52+00:00,BNB,567.77,,
2026-06-26T08:48:15+00:00,BTC,60200.0,,
2026-06-26T08:48:15+00:00,ETH,1567.1,,
2026-06-26T08:48:15+00:00,SOL,69.84,,
2026-06-26T08:48:15+00:00,XRP,1.0388,,
2026-06-26T08:48:15+00:00,DOGE,0.07448,,
2026-06-26T08:48:15+00:00,BNB,567.94,,
2026-06-26T08:48:33+00:00,BTC,60146,,
2026-06-26T08:48:33+00:00,ETH,1566.0,,
2026-06-26T08:48:33+00:00,SOL,69.77,,
2026-06-26T08:48:33+00:00,XRP,1.038,,
2026-06-26T08:48:33+00:00,DOGE,0.074359,,
2026-06-26T08:48:33+00:00,BNB,567.24,,
2026-06-26T08:48:33+00:00,ADA,0.144656,,
2026-06-26T08:48:33+00:00,LINK,7.25,,
2026-06-26T08:48:33+00:00,AVAX,6.22,,
2026-06-26T08:48:33+00:00,DOT,0.836256,,
2026-06-26T08:48:33+00:00,LTC,41.45,,
2026-06-26T08:48:48+00:00,BTC,60200.01,,
2026-06-26T08:48:48+00:00,ETH,1567.24,,
2026-06-26T08:48:48+00:00,SOL,69.85,,
2026-06-26T08:48:48+00:00,XRP,1.0388,,
2026-06-26T08:48:48+00:00,DOGE,0.0745,,
2026-06-26T08:48:48+00:00,BNB,567.9,,
2026-06-26T08:49:36+00:00,BTC,60112,,
2026-06-26T08:49:36+00:00,ETH,1564.79,,
2026-06-26T08:49:36+00:00,SOL,69.77,,
2026-06-26T08:49:36+00:00,XRP,1.037,,
2026-06-26T08:49:36+00:00,DOGE,0.074368,,
2026-06-26T08:49:36+00:00,BNB,567.1,,
2026-06-26T08:49:36+00:00,ADA,0.144631,,
2026-06-26T08:49:36+00:00,LINK,7.25,,
2026-06-26T08:49:36+00:00,AVAX,6.22,,
2026-06-26T08:49:36+00:00,DOT,0.836238,,
2026-06-26T08:49:36+00:00,LTC,41.45,,
2026-06-26T08:50:05+00:00,BTC,60154.05,,
2026-06-26T08:50:05+00:00,ETH,1565.55,,
2026-06-26T08:50:05+00:00,SOL,69.8,,
2026-06-26T08:50:05+00:00,XRP,1.0381,,
2026-06-26T08:50:05+00:00,DOGE,0.07452,,
2026-06-26T08:50:05+00:00,BNB,567.71,,
2026-06-26T08:50:28+00:00,BTC,60183.99,,
2026-06-26T08:50:28+00:00,ETH,1566.26,,
2026-06-26T08:50:28+00:00,SOL,69.84,,
2026-06-26T08:50:28+00:00,XRP,1.039,,
2026-06-26T08:50:28+00:00,DOGE,0.07457,,
2026-06-26T08:50:28+00:00,BNB,567.98,,
2026-06-26T08:50:39+00:00,BTC,60090,,
2026-06-26T08:50:39+00:00,ETH,1564.21,,
2026-06-26T08:50:39+00:00,SOL,69.75,,
2026-06-26T08:50:39+00:00,XRP,1.037,,
2026-06-26T08:50:39+00:00,DOGE,0.074373,,
2026-06-26T08:50:39+00:00,BNB,567.03,,
2026-06-26T08:50:39+00:00,ADA,0.144607,,
2026-06-26T08:50:39+00:00,LINK,7.24,,
2026-06-26T08:50:39+00:00,AVAX,6.22,,
2026-06-26T08:50:39+00:00,DOT,0.83604,,
2026-06-26T08:50:39+00:00,LTC,41.45,,
2026-06-26T08:51:00+00:00,BTC,60180.3,,
2026-06-26T08:51:00+00:00,ETH,1566.24,,
2026-06-26T08:51:00+00:00,SOL,69.85,,
2026-06-26T08:51:00+00:00,XRP,1.039,,
2026-06-26T08:51:00+00:00,DOGE,0.07458,,
2026-06-26T08:51:00+00:00,BNB,568.28,,
2026-06-26T08:51:42+00:00,BTC,60090,,
2026-06-26T08:51:42+00:00,ETH,1563.94,,
2026-06-26T08:51:42+00:00,SOL,69.75,,
2026-06-26T08:51:42+00:00,XRP,1.037,,
2026-06-26T08:51:42+00:00,DOGE,0.074379,,
2026-06-26T08:51:42+00:00,BNB,567.27,,
2026-06-26T08:51:42+00:00,ADA,0.144598,,
2026-06-26T08:51:42+00:00,LINK,7.24,,
2026-06-26T08:51:42+00:00,AVAX,6.22,,
2026-06-26T08:51:42+00:00,DOT,0.836075,,
2026-06-26T08:51:42+00:00,LTC,41.44,,
