timestamp_utc,asset,price_usd,change_1h_pct,change_24h_pct
2026-06-29T00:03:06+00:00,ETH,1569.475,,
2026-06-29T00:03:06+00:00,SOL,71.14,,
2026-06-29T00:03:06+00:00,XRP,1.0456,,
2026-06-29T00:03:06+00:00,DOGE,0.073,,
2026-06-29T00:03:06+00:00,BNB,550.65,,
2026-06-29T00:03:28+00:00,BTC,59481.825,,
2026-06-29T00:03:28+00:00,ETH,1569.475,,
2026-06-29T00:03:28+00:00,SOL,71.19,,
2026-06-29T00:03:28+00:00,XRP,1.0455,,
2026-06-29T00:03:28+00:00,DOGE,0.07303,,
2026-06-29T00:03:28+00:00,BNB,550.89,,
2026-06-29T00:03:49+00:00,BTC,59481.825,,
2026-06-29T00:03:49+00:00,ETH,1569.475,,
2026-06-29T00:03:49+00:00,SOL,71.22,,
2026-06-29T00:03:49+00:00,XRP,1.046,,
2026-06-29T00:03:49+00:00,DOGE,0.07305,,
2026-06-29T00:03:49+00:00,BNB,550.96,,
2026-06-29T00:03:52+00:00,BTC,59355.0,,
2026-06-29T00:03:52+00:00,ETH,1565.44,,
2026-06-29T00:03:52+00:00,SOL,71.14,,
2026-06-29T00:03:52+00:00,XRP,1.045,,
2026-06-29T00:03:52+00:00,DOGE,0.072976,,
2026-06-29T00:03:52+00:00,BNB,549.82,,
2026-06-29T00:03:52+00:00,ADA,0.143403,,
2026-06-29T00:03:52+00:00,LINK,7.24,,
2026-06-29T00:03:52+00:00,AVAX,6.43,,
2026-06-29T00:03:52+00:00,DOT,0.808948,,
2026-06-29T00:03:52+00:00,LTC,42.41,,
2026-06-29T00:04:23+00:00,BTC,59319.985,,
2026-06-29T00:04:23+00:00,ETH,1565.115,,
2026-06-29T00:04:23+00:00,SOL,71.155,,
2026-06-29T00:04:23+00:00,XRP,1.04393,,
2026-06-29T00:04:23+00:00,DOGE,0.07305,,
2026-06-29T00:04:23+00:00,BNB,550.91,,
2026-06-29T00:04:47+00:00,BTC,59319.985,,
2026-06-29T00:04:47+00:00,ETH,1565.115,,
2026-06-29T00:04:47+00:00,SOL,71.21,,
2026-06-29T00:04:47+00:00,XRP,1.0456,,
2026-06-29T00:04:47+00:00,DOGE,0.07303,,
2026-06-29T00:04:47+00:00,BNB,550.76,,
2026-06-29T00:04:54+00:00,BTC,59355.0,,
2026-06-29T00:04:54+00:00,ETH,1565.76,,
2026-06-29T00:04:54+00:00,SOL,71.13,,
2026-06-29T00:04:54+00:00,XRP,1.045,,
2026-06-29T00:04:54+00:00,DOGE,0.072953,,
2026-06-29T00:04:54+00:00,BNB,550.05,,
2026-06-29T00:04:54+00:00,ADA,0.143399,,
2026-06-29T00:04:54+00:00,LINK,7.25,,
2026-06-29T00:04:54+00:00,AVAX,6.43,,
2026-06-29T00:04:54+00:00,DOT,0.809235,,
2026-06-29T00:04:54+00:00,LTC,42.41,,
2026-06-29T00:05:08+00:00,BTC,59319.985,,
2026-06-29T00:05:08+00:00,ETH,1565.115,,
2026-06-29T00:05:08+00:00,SOL,71.11,,
2026-06-29T00:05:08+00:00,XRP,1.0445,,
2026-06-29T00:05:08+00:00,DOGE,0.07294,,
2026-06-29T00:05:08+00:00,BNB,550.38,,
2026-06-29T00:05:43+00:00,BTC,59319.985,,
2026-06-29T00:05:43+00:00,ETH,1565.115,,
2026-06-29T00:05:43+00:00,SOL,71.08,,
2026-06-29T00:05:43+00:00,XRP,1.0437,,
2026-06-29T00:05:43+00:00,DOGE,0.07291,,
2026-06-29T00:05:43+00:00,BNB,550.3,,
2026-06-29T00:06:04+00:00,BTC,59319.985,,
2026-06-29T00:06:04+00:00,ETH,1565.115,,
2026-06-29T00:06:04+00:00,SOL,71.12,,
2026-06-29T00:06:04+00:00,XRP,1.044,,
2026-06-29T00:06:04+00:00,DOGE,0.07295,,
2026-06-29T00:06:04+00:00,BNB,550.59,,
2026-06-29T00:06:06+00:00,BTC,59318.0,,
2026-06-29T00:06:06+00:00,ETH,1564.71,,
2026-06-29T00:06:06+00:00,SOL,71.13,,
2026-06-29T00:06:06+00:00,XRP,1.044,,
2026-06-29T00:06:06+00:00,DOGE,0.072942,,
2026-06-29T00:06:06+00:00,BNB,549.86,,
2026-06-29T00:06:06+00:00,ADA,0.143327,,
2026-06-29T00:06:06+00:00,LINK,7.24,,
2026-06-29T00:06:06+00:00,AVAX,6.43,,
2026-06-29T00:06:06+00:00,DOT,0.809926,,
2026-06-29T00:06:06+00:00,LTC,42.43,,
2026-06-29T00:06:26+00:00,BTC,59319.985,,
2026-06-29T00:06:26+00:00,ETH,1565.115,,
2026-06-29T00:06:26+00:00,SOL,71.0,,
2026-06-29T00:06:26+00:00,XRP,1.0424,,
2026-06-29T00:06:26+00:00,DOGE,0.07287,,
2026-06-29T00:06:26+00:00,BNB,550.0,,
2026-06-29T00:07:00+00:00,BTC,59319.985,,
2026-06-29T00:07:00+00:00,ETH,1565.115,,
2026-06-29T00:07:00+00:00,SOL,71.01,,
2026-06-29T00:07:00+00:00,XRP,1.0427,,
2026-06-29T00:07:00+00:00,DOGE,0.07288,,
2026-06-29T00:07:00+00:00,BNB,550.14,,
2026-06-29T00:07:10+00:00,BTC,59264.0,,
2026-06-29T00:07:10+00:00,ETH,1563.79,,
2026-06-29T00:07:10+00:00,SOL,71.03,,
2026-06-29T00:07:10+00:00,XRP,1.043,,
2026-06-29T00:07:10+00:00,DOGE,0.072835,,
2026-06-29T00:07:10+00:00,BNB,549.59,,
2026-06-29T00:07:10+00:00,ADA,0.143223,,
2026-06-29T00:07:10+00:00,LINK,7.23,,
2026-06-29T00:07:10+00:00,AVAX,6.43,,
2026-06-29T00:07:10+00:00,DOT,0.809734,,
2026-06-29T00:07:10+00:00,LTC,42.42,,
2026-06-29T00:07:22+00:00,BTC,59319.985,,
2026-06-29T00:07:22+00:00,ETH,1565.115,,
2026-06-29T00:07:22+00:00,SOL,70.95,,
2026-06-29T00:07:22+00:00,XRP,1.0423,,
2026-06-29T00:07:22+00:00,DOGE,0.07282,,
2026-06-29T00:07:22+00:00,BNB,549.97,,
2026-06-29T00:07:43+00:00,BTC,59319.985,,
2026-06-29T00:07:43+00:00,ETH,1565.115,,
2026-06-29T00:07:43+00:00,SOL,70.97,,
2026-06-29T00:07:43+00:00,XRP,1.0427,,
2026-06-29T00:07:43+00:00,DOGE,0.07283,,
2026-06-29T00:07:43+00:00,BNB,549.82,,
2026-06-29T00:08:13+00:00,BTC,59229.0,,
2026-06-29T00:08:13+00:00,ETH,1562.47,,
2026-06-29T00:08:13+00:00,SOL,70.98,,
2026-06-29T00:08:13+00:00,XRP,1.043,,
2026-06-29T00:08:13+00:00,DOGE,0.072806,,
2026-06-29T00:08:13+00:00,BNB,549.39,,
2026-06-29T00:08:13+00:00,ADA,0.143178,,
2026-06-29T00:08:13+00:00,LINK,7.23,,
2026-06-29T00:08:13+00:00,AVAX,6.42,,
2026-06-29T00:08:13+00:00,DOT,0.809721,,
2026-06-29T00:08:13+00:00,LTC,42.42,,
2026-06-29T00:08:17+00:00,BTC,59319.985,,
2026-06-29T00:08:17+00:00,ETH,1565.115,,
2026-06-29T00:08:17+00:00,SOL,71.02,,
2026-06-29T00:08:17+00:00,XRP,1.0437,,
2026-06-29T00:08:17+00:00,DOGE,0.07289,,
2026-06-29T00:08:17+00:00,BNB,550.37,,
2026-06-29T00:08:38+00:00,BTC,59319.985,,
2026-06-29T00:08:38+00:00,ETH,1565.115,,
2026-06-29T00:08:38+00:00,SOL,71.09,,
2026-06-29T00:08:38+00:00,XRP,1.0447,,
2026-06-29T00:08:38+00:00,DOGE,0.07296,,
2026-06-29T00:08:38+00:00,BNB,550.71,,
2026-06-29T00:08:59+00:00,BTC,59319.985,,
2026-06-29T00:08:59+00:00,ETH,1565.115,,
2026-06-29T00:08:59+00:00,SOL,71.06,,
2026-06-29T00:08:59+00:00,XRP,1.0444,,
2026-06-29T00:08:59+00:00,DOGE,0.07291,,
2026-06-29T00:08:59+00:00,BNB,550.5,,
2026-06-29T00:09:17+00:00,BTC,59249.0,,
2026-06-29T00:09:17+00:00,ETH,1563.04,,
2026-06-29T00:09:17+00:00,SOL,70.96,,
2026-06-29T00:09:17+00:00,XRP,1.042,,
2026-06-29T00:09:17+00:00,DOGE,0.072807,,
2026-06-29T00:09:17+00:00,BNB,549.55,,
2026-06-29T00:09:17+00:00,ADA,0.143114,,
2026-06-29T00:09:17+00:00,LINK,7.23,,
2026-06-29T00:09:17+00:00,AVAX,6.41,,
2026-06-29T00:09:17+00:00,DOT,0.809689,,
2026-06-29T00:09:17+00:00,LTC,42.43,,
2026-06-29T00:09:34+00:00,BTC,59328.435,,
2026-06-29T00:09:34+00:00,ETH,1564.085,,
2026-06-29T00:09:34+00:00,SOL,71.015,,
2026-06-29T00:09:34+00:00,XRP,1.0435,,
2026-06-29T00:09:34+00:00,DOGE,0.07292,,
2026-06-29T00:09:34+00:00,BNB,550.75,,
2026-06-29T00:09:57+00:00,BTC,59328.435,,
2026-06-29T00:09:57+00:00,ETH,1564.085,,
2026-06-29T00:09:57+00:00,SOL,71.16,,
2026-06-29T00:09:57+00:00,XRP,1.0454,,
2026-06-29T00:09:57+00:00,DOGE,0.07296,,
2026-06-29T00:09:57+00:00,BNB,550.88,,
2026-06-29T00:10:18+00:00,BTC,59328.435,,
2026-06-29T00:10:18+00:00,ETH,1564.085,,
2026-06-29T00:10:18+00:00,SOL,71.18,,
2026-06-29T00:10:18+00:00,XRP,1.0452,,
2026-06-29T00:10:18+00:00,DOGE,0.07296,,
2026-06-29T00:10:18+00:00,BNB,551.06,,
2026-06-29T00:10:20+00:00,BTC,59307.0,,
2026-06-29T00:10:20+00:00,ETH,1564.61,,
2026-06-29T00:10:20+00:00,SOL,70.98,,
2026-06-29T00:10:20+00:00,XRP,1.043,,
2026-06-29T00:10:20+00:00,DOGE,0.072813,,
2026-06-29T00:10:20+00:00,BNB,549.75,,
2026-06-29T00:10:20+00:00,ADA,0.143152,,
2026-06-29T00:10:20+00:00,LINK,7.23,,
2026-06-29T00:10:20+00:00,AVAX,6.41,,
2026-06-29T00:10:20+00:00,DOT,0.810147,,
2026-06-29T00:10:20+00:00,LTC,42.45,,
2026-06-29T00:11:04+00:00,BTC,59328.435,,
2026-06-29T00:11:04+00:00,ETH,1564.085,,
2026-06-29T00:11:04+00:00,SOL,71.16,,
2026-06-29T00:11:04+00:00,XRP,1.0446,,
2026-06-29T00:11:04+00:00,DOGE,0.07292,,
2026-06-29T00:11:04+00:00,BNB,550.82,,
2026-06-29T00:11:23+00:00,BTC,59337.0,,
2026-06-29T00:11:23+00:00,ETH,1564.69,,
2026-06-29T00:11:23+00:00,SOL,71.0,,
2026-06-29T00:11:23+00:00,XRP,1.043,,
2026-06-29T00:11:23+00:00,DOGE,0.072817,,
2026-06-29T00:11:23+00:00,BNB,549.98,,
2026-06-29T00:11:23+00:00,ADA,0.14317,,
2026-06-29T00:11:23+00:00,LINK,7.24,,
2026-06-29T00:11:23+00:00,AVAX,6.42,,
2026-06-29T00:11:23+00:00,DOT,0.810653,,
2026-06-29T00:11:23+00:00,LTC,42.48,,
2026-06-29T00:11:25+00:00,BTC,59328.435,,
2026-06-29T00:11:25+00:00,ETH,1564.085,,
2026-06-29T00:11:25+00:00,SOL,71.29,,
2026-06-29T00:11:25+00:00,XRP,1.0459,,
2026-06-29T00:11:25+00:00,DOGE,0.07303,,
2026-06-29T00:11:25+00:00,BNB,551.48,,
2026-06-29T00:11:46+00:00,BTC,59328.435,,
2026-06-29T00:11:46+00:00,ETH,1564.085,,
2026-06-29T00:11:46+00:00,SOL,71.28,,
2026-06-29T00:11:46+00:00,XRP,1.0459,,
2026-06-29T00:11:46+00:00,DOGE,0.073,,
2026-06-29T00:11:46+00:00,BNB,551.59,,
2026-06-29T00:12:20+00:00,BTC,59328.435,,
2026-06-29T00:12:20+00:00,ETH,1564.085,,
2026-06-29T00:12:20+00:00,SOL,71.23,,
2026-06-29T00:12:20+00:00,XRP,1.0453,,
2026-06-29T00:12:20+00:00,DOGE,0.07298,,
2026-06-29T00:12:20+00:00,BNB,551.55,,
2026-06-29T00:12:26+00:00,BTC,59407.0,,
2026-06-29T00:12:26+00:00,ETH,1566.91,,
2026-06-29T00:12:26+00:00,SOL,71.01,,
2026-06-29T00:12:26+00:00,XRP,1.043,,
2026-06-29T00:12:26+00:00,DOGE,0.072821,,
2026-06-29T00:12:26+00:00,BNB,550.28,,
2026-06-29T00:12:26+00:00,ADA,0.14321,,
2026-06-29T00:12:26+00:00,LINK,7.24,,
2026-06-29T00:12:26+00:00,AVAX,6.42,,
2026-06-29T00:12:26+00:00,DOT,0.810995,,
2026-06-29T00:12:26+00:00,LTC,42.51,,
2026-06-29T00:12:42+00:00,BTC,59328.435,,
2026-06-29T00:12:42+00:00,ETH,1564.085,,
2026-06-29T00:12:42+00:00,SOL,71.31,,
2026-06-29T00:12:42+00:00,XRP,1.0461,,
2026-06-29T00:12:42+00:00,DOGE,0.07304,,
2026-06-29T00:12:42+00:00,BNB,551.89,,
2026-06-29T00:13:03+00:00,BTC,59328.435,,
2026-06-29T00:13:03+00:00,ETH,1564.085,,
2026-06-29T00:13:03+00:00,SOL,71.54,,
2026-06-29T00:13:03+00:00,XRP,1.0486,,
2026-06-29T00:13:03+00:00,DOGE,0.07322,,
2026-06-29T00:13:03+00:00,BNB,552.64,,
2026-06-29T00:13:30+00:00,BTC,59490.0,,
2026-06-29T00:13:30+00:00,ETH,1568.26,,
2026-06-29T00:13:30+00:00,SOL,71.1,,
2026-06-29T00:13:30+00:00,XRP,1.044,,
2026-06-29T00:13:30+00:00,DOGE,0.072849,,
2026-06-29T00:13:30+00:00,BNB,550.95,,
2026-06-29T00:13:30+00:00,ADA,0.143389,,
2026-06-29T00:13:30+00:00,LINK,7.24,,
2026-06-29T00:13:30+00:00,AVAX,6.42,,
2026-06-29T00:13:30+00:00,DOT,0.811739,,
2026-06-29T00:13:30+00:00,LTC,42.53,,
2026-06-29T00:13:37+00:00,BTC,59328.435,,
2026-06-29T00:13:37+00:00,ETH,1564.085,,
2026-06-29T00:13:37+00:00,SOL,71.42,,
2026-06-29T00:13:37+00:00,XRP,1.0477,,
2026-06-29T00:13:37+00:00,DOGE,0.07315,,
2026-06-29T00:13:37+00:00,BNB,552.33,,
2026-06-29T00:13:58+00:00,BTC,59328.435,,
2026-06-29T00:13:58+00:00,ETH,1564.085,,
2026-06-29T00:13:58+00:00,SOL,71.39,,
2026-06-29T00:13:58+00:00,XRP,1.0469,,
2026-06-29T00:13:58+00:00,DOGE,0.07308,,
2026-06-29T00:13:58+00:00,BNB,551.88,,
2026-06-29T00:14:20+00:00,BTC,59328.435,,
2026-06-29T00:14:20+00:00,ETH,1564.085,,
2026-06-29T00:14:20+00:00,SOL,71.46,,
2026-06-29T00:14:20+00:00,XRP,1.0475,,
2026-06-29T00:14:20+00:00,DOGE,0.0731,,
2026-06-29T00:14:20+00:00,BNB,551.97,,
2026-06-29T00:14:34+00:00,BTC,59529.0,,
2026-06-29T00:14:34+00:00,ETH,1568.39,,
2026-06-29T00:14:34+00:00,SOL,71.19,,
2026-06-29T00:14:34+00:00,XRP,1.044,,
2026-06-29T00:14:34+00:00,DOGE,0.072897,,
2026-06-29T00:14:34+00:00,BNB,551.28,,
2026-06-29T00:14:34+00:00,ADA,0.143497,,
2026-06-29T00:14:34+00:00,LINK,7.25,,
2026-06-29T00:14:34+00:00,AVAX,6.43,,
2026-06-29T00:14:34+00:00,DOT,0.812238,,
2026-06-29T00:14:34+00:00,LTC,42.57,,
2026-06-29T00:14:54+00:00,BTC,59489.465,,
2026-06-29T00:14:54+00:00,ETH,1567.985,,
2026-06-29T00:14:54+00:00,SOL,71.37,,
2026-06-29T00:14:54+00:00,XRP,1.04535,,
2026-06-29T00:14:54+00:00,DOGE,0.07311,,
2026-06-29T00:14:54+00:00,BNB,551.84,,
2026-06-29T00:15:17+00:00,BTC,59489.465,,
2026-06-29T00:15:17+00:00,ETH,1567.985,,
2026-06-29T00:15:17+00:00,SOL,71.44,,
2026-06-29T00:15:17+00:00,XRP,1.0472,,
2026-06-29T00:15:17+00:00,DOGE,0.0731,,
2026-06-29T00:15:17+00:00,BNB,551.84,,
2026-06-29T00:15:37+00:00,BTC,59516.0,,
2026-06-29T00:15:37+00:00,ETH,1567.41,,
2026-06-29T00:15:37+00:00,SOL,71.2,,
2026-06-29T00:15:37+00:00,XRP,1.045,,
2026-06-29T00:15:37+00:00,DOGE,0.072947,,
2026-06-29T00:15:37+00:00,BNB,551.05,,
2026-06-29T00:15:37+00:00,ADA,0.143602,,
2026-06-29T00:15:37+00:00,LINK,7.25,,
2026-06-29T00:15:37+00:00,AVAX,6.43,,
2026-06-29T00:15:37+00:00,DOT,0.812537,,
2026-06-29T00:15:37+00:00,LTC,42.6,,
2026-06-29T00:15:38+00:00,BTC,59489.465,,
2026-06-29T00:15:38+00:00,ETH,1567.985,,
2026-06-29T00:15:38+00:00,SOL,71.25,,
2026-06-29T00:15:38+00:00,XRP,1.0453,,
2026-06-29T00:15:38+00:00,DOGE,0.07295,,
2026-06-29T00:15:38+00:00,BNB,551.17,,
2026-06-29T00:16:13+00:00,BTC,59489.465,,
2026-06-29T00:16:13+00:00,ETH,1567.985,,
2026-06-29T00:16:13+00:00,SOL,71.31,,
2026-06-29T00:16:13+00:00,XRP,1.0455,,
2026-06-29T00:16:13+00:00,DOGE,0.07298,,
2026-06-29T00:16:13+00:00,BNB,551.12,,
2026-06-29T00:16:34+00:00,BTC,59489.465,,
2026-06-29T00:16:34+00:00,ETH,1567.985,,
2026-06-29T00:16:34+00:00,SOL,71.25,,
2026-06-29T00:16:34+00:00,XRP,1.0445,,
2026-06-29T00:16:34+00:00,DOGE,0.0729,,
2026-06-29T00:16:34+00:00,BNB,550.71,,
2026-06-29T00:16:50+00:00,BTC,59443.0,,
2026-06-29T00:16:50+00:00,ETH,1566.92,,
2026-06-29T00:16:50+00:00,SOL,71.23,,
2026-06-29T00:16:50+00:00,XRP,1.045,,
2026-06-29T00:16:50+00:00,DOGE,0.072939,,
2026-06-29T00:16:50+00:00,BNB,550.72,,
2026-06-29T00:16:50+00:00,ADA,0.143587,,
2026-06-29T00:16:50+00:00,LINK,7.25,,
2026-06-29T00:16:50+00:00,AVAX,6.43,,
2026-06-29T00:16:50+00:00,DOT,0.812664,,
2026-06-29T00:16:50+00:00,LTC,42.6,,
2026-06-29T00:16:56+00:00,BTC,59489.465,,
2026-06-29T00:16:56+00:00,ETH,1567.985,,
2026-06-29T00:16:56+00:00,SOL,71.16,,
2026-06-29T00:16:56+00:00,XRP,1.0439,,
2026-06-29T00:16:56+00:00,DOGE,0.07284,,
2026-06-29T00:16:56+00:00,BNB,550.25,,
2026-06-29T00:17:30+00:00,BTC,59489.465,,
2026-06-29T00:17:30+00:00,ETH,1567.985,,
2026-06-29T00:17:30+00:00,SOL,71.36,,
2026-06-29T00:17:30+00:00,XRP,1.0463,,
2026-06-29T00:17:30+00:00,DOGE,0.07298,,
2026-06-29T00:17:30+00:00,BNB,550.94,,
2026-06-29T00:17:51+00:00,BTC,59489.465,,
2026-06-29T00:17:51+00:00,ETH,1567.985,,
2026-06-29T00:17:51+00:00,SOL,71.3,,
2026-06-29T00:17:51+00:00,XRP,1.0454,,
2026-06-29T00:17:51+00:00,DOGE,0.07293,,
2026-06-29T00:17:51+00:00,BNB,550.54,,
2026-06-29T00:17:53+00:00,BTC,59379.0,,
2026-06-29T00:17:53+00:00,ETH,1565.31,,
2026-06-29T00:17:53+00:00,SOL,71.25,,
2026-06-29T00:17:53+00:00,XRP,1.045,,
2026-06-29T00:17:53+00:00,DOGE,0.072915,,
2026-06-29T00:17:53+00:00,BNB,550.09,,
2026-06-29T00:17:53+00:00,ADA,0.143506,,
2026-06-29T00:17:53+00:00,LINK,7.25,,
2026-06-29T00:17:53+00:00,AVAX,6.43,,
2026-06-29T00:17:53+00:00,DOT,0.812777,,
2026-06-29T00:17:53+00:00,LTC,42.6,,
2026-06-29T00:18:12+00:00,BTC,59489.465,,
2026-06-29T00:18:12+00:00,ETH,1567.985,,
2026-06-29T00:18:12+00:00,SOL,71.31,,
2026-06-29T00:18:12+00:00,XRP,1.0455,,
2026-06-29T00:18:12+00:00,DOGE,0.07295,,
2026-06-29T00:18:12+00:00,BNB,550.55,,
2026-06-29T00:18:47+00:00,BTC,59489.465,,
2026-06-29T00:18:47+00:00,ETH,1567.985,,
2026-06-29T00:18:47+00:00,SOL,71.37,,
2026-06-29T00:18:47+00:00,XRP,1.0457,,
2026-06-29T00:18:47+00:00,DOGE,0.07297,,
2026-06-29T00:18:47+00:00,BNB,550.62,,
2026-06-29T00:18:56+00:00,BTC,59352.0,,
2026-06-29T00:18:56+00:00,ETH,1564.16,,
2026-06-29T00:18:56+00:00,SOL,71.24,,
2026-06-29T00:18:56+00:00,XRP,1.044,,
2026-06-29T00:18:56+00:00,DOGE,0.072898,,
2026-06-29T00:18:56+00:00,BNB,549.76,,
2026-06-29T00:18:56+00:00,ADA,0.143405,,
2026-06-29T00:18:56+00:00,LINK,7.25,,
2026-06-29T00:18:56+00:00,AVAX,6.43,,
2026-06-29T00:18:56+00:00,DOT,0.812276,,
2026-06-29T00:18:56+00:00,LTC,42.58,,
2026-06-29T00:19:08+00:00,BTC,59489.465,,
2026-06-29T00:19:08+00:00,ETH,1567.985,,
2026-06-29T00:19:08+00:00,SOL,71.41,,
2026-06-29T00:19:08+00:00,XRP,1.0461,,
2026-06-29T00:19:08+00:00,DOGE,0.073,,
2026-06-29T00:19:08+00:00,BNB,550.78,,
2026-06-29T00:19:30+00:00,BTC,59489.465,,
2026-06-29T00:19:30+00:00,ETH,1567.985,,
2026-06-29T00:19:30+00:00,SOL,71.33,,
2026-06-29T00:19:30+00:00,XRP,1.0444,,
2026-06-29T00:19:30+00:00,DOGE,0.0729,,
2026-06-29T00:19:30+00:00,BNB,550.32,,
2026-06-29T00:20:00+00:00,BTC,59327.0,,
2026-06-29T00:20:00+00:00,ETH,1563.79,,
2026-06-29T00:20:00+00:00,SOL,71.25,,
2026-06-29T00:20:00+00:00,XRP,1.044,,
2026-06-29T00:20:00+00:00,DOGE,0.072892,,
2026-06-29T00:20:00+00:00,BNB,549.75,,
2026-06-29T00:20:00+00:00,ADA,0.143308,,
2026-06-29T00:20:00+00:00,LINK,7.25,,
2026-06-29T00:20:00+00:00,AVAX,6.43,,
2026-06-29T00:20:00+00:00,DOT,0.812552,,
2026-06-29T00:20:00+00:00,LTC,42.58,,
2026-06-29T00:20:03+00:00,BTC,59302.805,,
2026-06-29T00:20:03+00:00,ETH,1563.505,,
2026-06-29T00:20:03+00:00,SOL,71.275,,
2026-06-29T00:20:03+00:00,XRP,1.04325,,
2026-06-29T00:20:03+00:00,DOGE,0.07293,,
2026-06-29T00:20:03+00:00,BNB,550.51,,
2026-06-29T00:20:28+00:00,BTC,59302.805,,
2026-06-29T00:20:28+00:00,ETH,1563.505,,
2026-06-29T00:20:28+00:00,SOL,71.33,,
2026-06-29T00:20:28+00:00,XRP,1.0438,,
2026-06-29T00:20:28+00:00,DOGE,0.07284,,
2026-06-29T00:20:28+00:00,BNB,550.31,,
2026-06-29T00:20:49+00:00,BTC,59302.805,,
2026-06-29T00:20:49+00:00,ETH,1563.505,,
2026-06-29T00:20:49+00:00,SOL,71.34,,
2026-06-29T00:20:49+00:00,XRP,1.0439,,
2026-06-29T00:20:49+00:00,DOGE,0.07285,,
2026-06-29T00:20:49+00:00,BNB,550.28,,
2026-06-29T00:21:04+00:00,BTC,59306.0,,
2026-06-29T00:21:04+00:00,ETH,1563.33,,
2026-06-29T00:21:04+00:00,SOL,71.24,,
2026-06-29T00:21:04+00:00,XRP,1.044,,
2026-06-29T00:21:04+00:00,DOGE,0.072873,,
