timestamp_utc,ticker,floor_strike,yes_bid,yes_ask,last_price,volume,open_time,close_time
2026-09-25T00:00:00.457+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,0.0010,0.0010,2756087.08,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:02.669+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,0.0010,0.0010,2756087.08,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:04.817+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:06.959+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:09.103+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:11.260+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:13.407+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:15.788+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:18.087+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:20.229+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:22.375+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:24.523+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:26.663+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:28.804+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:30.949+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:33.092+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:35.229+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:37.389+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:39.541+00:00,KXBTC15M-26SEP242000-00,84391.1,0.0000,1.0000,0.0010,2789348.43,2026-09-24T23:45:00Z,2026-09-25T00:00:00Z
2026-09-25T00:00:41.697+00:00,KXBTC15M-26SEP242015-15,84379.39,0.5500,0.5600,0.5500,73589.74,2026-09-25T00:00:00Z,2026-09-25T00:15:00Z
2026-09-25T00:00:43.851+00:00,KXBTC15M-26SEP242015-15,84379.39,0.5500,0.5600,0.5500,73589.74,2026-09-25T00:00:00Z,2026-09-25T00:15:00Z
2026-09-25T00:00:46.002+00:00,KXBTC15M-26SEP242015-15,84379.39,0.5500,0.5600,0.5500,73589.74,2026-09-25T00:00:00Z,2026-09-25T00:15:00Z
