timestamp_utc,asset,price_usd,ws_timestamp_ms,source
2026-09-13T00:00:00.236+00:00,BTC,77273.90133605128,1789257599000,chainlink
2026-09-13T00:00:00.262+00:00,SOL,101.75269369110451,1789257599000,chainlink
2026-09-13T00:00:00.422+00:00,ETH,2525.5854767944015,1789257599000,chainlink
2026-09-13T00:00:00.422+00:00,BNB,727.47312,1789257599000,chainlink
2026-09-13T00:00:00.422+00:00,DOGE,0.08482658,1789257599000,chainlink
2026-09-13T00:00:00.423+00:00,XRP,1.366145967193766,1789257599000,chainlink
2026-09-13T00:00:02.213+00:00,SOL,101.7466622286972,1789257600000,chainlink
2026-09-13T00:00:02.214+00:00,BTC,77265.62470133643,1789257600000,chainlink
2026-09-13T00:00:02.214+00:00,DOGE,0.0848174406116641,1789257600000,chainlink
2026-09-13T00:00:02.323+00:00,BNB,727.4254051452596,1789257600000,chainlink
2026-09-13T00:00:02.323+00:00,ETH,2525.396509954894,1789257600000,chainlink
2026-09-13T00:00:02.323+00:00,XRP,1.366084352574392,1789257600000,chainlink
2026-09-13T00:00:02.540+00:00,BTC,77264.62480688,1789257601000,chainlink
2026-09-13T00:00:02.719+00:00,SOL,101.74537170945537,1789257601000,chainlink
2026-09-13T00:00:02.719+00:00,XRP,1.366102238976324,1789257601000,chainlink
2026-09-13T00:00:02.724+00:00,BNB,727.4212375286753,1789257601000,chainlink
2026-09-13T00:00:02.725+00:00,DOGE,0.0848170773666377,1789257601000,chainlink
2026-09-13T00:00:02.726+00:00,ETH,2525.3533379346504,1789257601000,chainlink
2026-09-13T00:00:03.207+00:00,BTC,77263.34733631246,1789257602000,chainlink
2026-09-13T00:00:03.280+00:00,SOL,101.74455170945538,1789257602000,chainlink
2026-09-13T00:00:03.519+00:00,ETH,2525.32051911,1789257602000,chainlink
2026-09-13T00:00:03.520+00:00,DOGE,0.084812887388752,1789257602000,chainlink
2026-09-13T00:00:03.520+00:00,XRP,1.366079425435984,1789257602000,chainlink
2026-09-13T00:00:03.520+00:00,BNB,727.4515131180706,1789257602000,chainlink
2026-09-13T00:00:05.032+00:00,SOL,101.74685632700643,1789257603000,chainlink
2026-09-13T00:00:05.032+00:00,BTC,77261.75852733375,1789257603000,chainlink
2026-09-13T00:00:05.033+00:00,ETH,2525.22086379,1789257603000,chainlink
2026-09-13T00:00:05.033+00:00,DOGE,0.08480412,1789257603000,chainlink
2026-09-13T00:00:05.033+00:00,XRP,1.366035298232916,1789257603000,chainlink
2026-09-13T00:00:05.033+00:00,BNB,727.4494421505774,1789257603000,chainlink
2026-09-13T00:00:05.634+00:00,SOL,101.74699132700643,1789257604000,chainlink
2026-09-13T00:00:05.634+00:00,BTC,77261.57903053077,1789257604000,chainlink
2026-09-13T00:00:05.634+00:00,DOGE,0.0848043666473509,1789257604000,chainlink
2026-09-13T00:00:05.634+00:00,BNB,727.4482933983169,1789257604000,chainlink
2026-09-13T00:00:05.634+00:00,ETH,2525.18455935,1789257604000,chainlink
2026-09-13T00:00:05.634+00:00,XRP,1.366037099685327,1789257604000,chainlink
2026-09-13T00:00:06.325+00:00,SOL,101.74687354787298,1789257605000,chainlink
2026-09-13T00:00:06.343+00:00,BNB,727.4514178660096,1789257605000,chainlink
2026-09-13T00:00:06.343+00:00,BTC,77261.8059975786,1789257605000,chainlink
2026-09-13T00:00:06.343+00:00,DOGE,0.08480516,1789257605000,chainlink
2026-09-13T00:00:06.410+00:00,ETH,2525.1742405761797,1789257605000,chainlink
2026-09-13T00:00:06.410+00:00,XRP,1.3660562267319485,1789257605000,chainlink
