timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,direccion_implicita,ask_deteccion,ratio_deteccion,ask_decision,ratio_decision,delta_ask,delta_ratio,sigue_fillable_decision,tupla_sintetica,en_whitelist_real,puede_operar_ventana,stake_dryrun_eur,gate_bucket_veredicto
2026-08-26T05:25:04.190+00:00,BTC,5min,btc-updown-5m-1787721600,3868133,0x903cd2cddd3e6bacea8796ce817f15ca1bbc63aa70063f3a27b573f1c59377af,1787721900,2,Up,0.51,183.8,0.51,183.8,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#BTC#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.211+00:00,ETH,5min,eth-updown-5m-1787721600,3868129,0x722ba5565db8844fc4f90a6b1fd1b93ee174668cff313ba25a7b7128a191102f,1787721900,2,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#ETH#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.220+00:00,BNB,5min,bnb-updown-5m-1787721600,3868127,0x94e4f3a751dc03981aa6ca3bebf1972a884444141a02d958e25c9c2b744a9e3e,1787721900,2,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#BNB#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.222+00:00,XRP,5min,xrp-updown-5m-1787721600,3868128,0x97af619b7afd9cd97226f5b071f34a68b98f1d3737fcd4871c0685674724df51,1787721900,2,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#XRP#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.232+00:00,DOGE,5min,doge-updown-5m-1787721600,3868130,0x0215c5e2de922455977bc2efa43238541444b263cbf36309b81f20cb67a391e6,1787721900,2,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#DOGE#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.244+00:00,SOL,5min,sol-updown-5m-1787721600,3868134,0xddd773283fe1f58db023a5dca3a8e4d37ecf5813fd9f69f39204ccaabbd3ab1c,1787721900,2,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#SOL#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:04.975+00:00,BTC,5min,btc-updown-5m-1787721600,3868133,0x903cd2cddd3e6bacea8796ce817f15ca1bbc63aa70063f3a27b573f1c59377af,1787721900,3,Up,0.51,183.8,0.51,183.8,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#BTC#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:05.004+00:00,DOGE,5min,doge-updown-5m-1787721600,3868130,0x0215c5e2de922455977bc2efa43238541444b263cbf36309b81f20cb67a391e6,1787721900,3,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#DOGE#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:05.028+00:00,ETH,5min,eth-updown-5m-1787721600,3868129,0x722ba5565db8844fc4f90a6b1fd1b93ee174668cff313ba25a7b7128a191102f,1787721900,3,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#ETH#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:05.049+00:00,XRP,5min,xrp-updown-5m-1787721600,3868128,0x97af619b7afd9cd97226f5b071f34a68b98f1d3737fcd4871c0685674724df51,1787721900,3,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#XRP#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:05.082+00:00,BNB,5min,bnb-updown-5m-1787721600,3868127,0x94e4f3a751dc03981aa6ca3bebf1972a884444141a02d958e25c9c2b744a9e3e,1787721900,3,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#BNB#5min#BUY_Up,1,False,,bueno_confirmado
2026-08-26T05:25:05.102+00:00,SOL,5min,sol-updown-5m-1787721600,3868134,0xddd773283fe1f58db023a5dca3a8e4d37ecf5813fd9f69f39204ccaabbd3ab1c,1787721900,3,Up,0.51,57.5,0.51,57.5,0.0,0.0,True,RESOLUTION_SNIPER_NAIVE#SOL#5min#BUY_Up,1,False,,bueno_confirmado
