timestamp_utc,tipo,accionable,event,end_date,n_brackets,suma_yes,gap_pct,profit_pct,liq_min,liq_total,rango_min,rango_max
2026-07-05T00:58:10+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.07,-28.4,-30.4,4107.0,40991.0,1200,2100
2026-07-05T00:58:10+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.0625,-28.3,-30.3,4080.0,42727.0,1200,2100
2026-07-05T00:58:10+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0505,-24.0,-26.0,4308.0,64804.0,1100,2000
2026-07-05T00:58:10+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.065,-20.8,-22.8,4624.0,105478.0,1100,2000
2026-07-05T01:09:04+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.3175,-749.1,-751.1,4.0,52.0,110,120
2026-07-05T01:09:04+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,5.0,51.0,110,130
2026-07-05T01:09:04+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.805,-647.0,-649.0,8.0,204.0,110,130
2026-07-05T01:09:04+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.4125,-568.5,-570.5,7.0,386.0,110,120
2026-07-05T01:09:04+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.7575,-243.8,-245.8,15.0,47999.0,110,120
2026-07-05T01:09:04+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0735,-28.6,-30.6,4113.0,40975.0,1200,2100
2026-07-05T01:09:04+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.063,-26.4,-28.4,4124.0,42930.0,1200,2100
2026-07-05T01:09:04+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.059,-23.3,-25.3,1547.0,58222.0,1100,2000
2026-07-05T01:09:04+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.048,-18.4,-20.4,4668.0,105451.0,1100,2000
2026-07-05T01:19:58+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.315,-748.6,-750.6,4.0,54.0,110,120
2026-07-05T01:19:58+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,5.0,51.0,110,130
2026-07-05T01:19:58+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.8015,-646.3,-648.3,6.0,149.0,110,130
2026-07-05T01:19:58+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.359,-557.8,-559.8,8.0,377.0,110,120
2026-07-05T01:19:58+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.746,-241.5,-243.5,16.0,48054.0,110,120
2026-07-05T01:19:58+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0675,-27.3,-29.3,1452.0,36848.0,1200,2100
2026-07-05T01:19:58+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.0595,-26.7,-28.7,4088.0,42712.0,1200,2100
2026-07-05T01:19:58+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0525,-23.0,-25.0,4293.0,65023.0,1100,2000
2026-07-05T01:19:58+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.0625,-20.3,-22.3,4702.0,105460.0,1100,2000
2026-07-05T01:30:51+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.3165,-748.9,-750.9,4.0,52.0,110,120
2026-07-05T01:30:51+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,5.0,51.0,110,130
2026-07-05T01:30:51+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.814,-648.8,-650.8,5.0,147.0,110,130
2026-07-05T01:30:51+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.393,-564.6,-566.6,7.0,386.0,110,120
2026-07-05T01:30:51+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.7195,-236.8,-238.8,14.0,53843.0,110,120
2026-07-05T01:30:51+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.057,-25.7,-27.7,4071.0,42960.0,1200,2100
2026-07-05T01:30:51+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0605,-24.8,-26.8,377.0,33307.0,1200,2100
2026-07-05T01:30:51+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0505,-22.5,-24.5,1356.0,56782.0,1100,2000
2026-07-05T01:30:51+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.0375,-16.6,-18.6,4643.0,115632.0,1100,2000
2026-07-05T01:41:43+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.3175,-749.1,-751.1,4.0,51.0,110,120
2026-07-05T01:41:43+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,4.0,50.0,110,130
2026-07-05T01:41:43+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.8095,-647.9,-649.9,6.0,175.0,110,130
2026-07-05T01:41:43+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.383,-556.6,-558.6,7.0,396.0,110,120
2026-07-05T01:41:43+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.709,-234.7,-236.7,14.0,49981.0,110,120
2026-07-05T01:41:43+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.08,-27.8,-29.8,4123.0,41180.0,1200,2100
2026-07-05T01:41:43+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.053,-24.5,-26.5,4074.0,42911.0,1200,2100
2026-07-05T01:41:43+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0425,-22.0,-24.0,2607.0,60709.0,1100,2000
2026-07-05T01:41:43+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.045,-16.8,-18.8,4687.0,112811.0,1100,2000
2026-07-05T01:52:37+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.3115,-747.9,-749.9,4.0,67.0,110,120
2026-07-05T01:52:37+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,4.0,50.0,110,130
2026-07-05T01:52:37+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.8025,-646.5,-648.5,6.0,170.0,110,130
2026-07-05T01:52:37+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.453,-566.6,-568.6,9.0,410.0,110,120
2026-07-05T01:52:37+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.6995,-232.8,-234.8,15.0,55979.0,110,120
2026-07-05T01:52:37+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.083,-28.3,-30.3,4149.0,41283.0,1200,2100
2026-07-05T01:52:37+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.0565,-25.1,-27.1,3953.0,42468.0,1200,2100
2026-07-05T01:52:37+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.054,-23.4,-25.4,4141.0,64055.0,1100,2000
2026-07-05T01:52:37+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.061,-20.0,-22.0,4695.0,115713.0,1100,2000
2026-07-05T02:03:30+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,4.3115,-747.9,-749.9,4.0,52.0,110,120
2026-07-05T02:03:30+00:00,OVERROUND,False,Solana price on July 9?,2026-07-09,9,4.258,-742.6,-744.6,4.0,50.0,110,130
2026-07-05T02:03:30+00:00,OVERROUND,False,Solana price on July 10?,2026-07-10,9,3.803,-646.6,-648.6,5.0,152.0,110,130
2026-07-05T02:03:30+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,3.393,-553.6,-555.6,9.0,421.0,110,120
2026-07-05T02:03:30+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.701,-233.1,-235.1,15.0,55852.0,110,120
2026-07-05T02:03:30+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0645,-26.2,-28.2,4127.0,41073.0,1200,2100
2026-07-05T02:03:30+00:00,OVERROUND,False,Ethereum price on July 9?,2026-07-09,9,1.056,-26.1,-28.1,4081.0,42630.0,1200,2100
2026-07-05T02:03:30+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.048,-22.5,-24.5,309.0,50716.0,1100,2000
2026-07-05T02:03:30+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.058,-19.5,-21.5,4658.0,117492.0,1100,2000
