timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,direccion_implicita,ask_implicita,direccion_fade,ask_fade,profundidad_fade_eur,ratio_fade_vs_stake,mejor_ask_fade,n_niveles_fade
2026-08-19T05:15:00.511+00:00,XRP,15min,xrp-updown-15m-1787115600,3689405,0x677c0381340a55508ba88422352eade4e3d1bc8bf4284524cb068ca48ea8be9e,1787116500,0,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:15:02.032+00:00,XRP,15min,xrp-updown-15m-1787115600,3689405,0x677c0381340a55508ba88422352eade4e3d1bc8bf4284524cb068ca48ea8be9e,1787116500,1,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:15:02.998+00:00,XRP,15min,xrp-updown-15m-1787115600,3689405,0x677c0381340a55508ba88422352eade4e3d1bc8bf4284524cb068ca48ea8be9e,1787116500,2,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:15:03.579+00:00,XRP,15min,xrp-updown-15m-1787115600,3689405,0x677c0381340a55508ba88422352eade4e3d1bc8bf4284524cb068ca48ea8be9e,1787116500,3,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:15:00.455+00:00,BTC,5min,btc-updown-5m-1787116200,3689425,0x46eee3c0c46aac348c5f97781ecfa59abc9a1877fedd505dc52d2a69cf9d9b99,1787116500,0,Up,0.51,Down,0.5,201.3,191.7,0.5,46
2026-08-19T05:15:01.991+00:00,BTC,5min,btc-updown-5m-1787116200,3689425,0x46eee3c0c46aac348c5f97781ecfa59abc9a1877fedd505dc52d2a69cf9d9b99,1787116500,1,Up,0.51,Down,0.5,201.3,191.7,0.5,46
2026-08-19T05:15:02.962+00:00,BTC,5min,btc-updown-5m-1787116200,3689425,0x46eee3c0c46aac348c5f97781ecfa59abc9a1877fedd505dc52d2a69cf9d9b99,1787116500,2,Up,0.51,Down,0.5,201.3,191.7,0.5,46
2026-08-19T05:15:03.598+00:00,BTC,5min,btc-updown-5m-1787116200,3689425,0x46eee3c0c46aac348c5f97781ecfa59abc9a1877fedd505dc52d2a69cf9d9b99,1787116500,3,Up,0.51,Down,0.5,201.3,191.7,0.5,46
2026-08-19T05:15:00.592+00:00,BNB,5min,bnb-updown-5m-1787116200,3689422,0xdbb107d1076b76637d15a73230d543233e9785f23ef1a1a043e1bc90b2bc29b0,1787116500,0,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:02.001+00:00,BNB,5min,bnb-updown-5m-1787116200,3689422,0xdbb107d1076b76637d15a73230d543233e9785f23ef1a1a043e1bc90b2bc29b0,1787116500,1,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:02.961+00:00,BNB,5min,bnb-updown-5m-1787116200,3689422,0xdbb107d1076b76637d15a73230d543233e9785f23ef1a1a043e1bc90b2bc29b0,1787116500,2,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:03.603+00:00,BNB,5min,bnb-updown-5m-1787116200,3689422,0xdbb107d1076b76637d15a73230d543233e9785f23ef1a1a043e1bc90b2bc29b0,1787116500,3,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:00.578+00:00,DOGE,15min,doge-updown-15m-1787115600,3689411,0x42e44d14609c5017518e64556b29d0d5a4f74a13e88180e226ff4b2ee8b0e0ff,1787116500,0,Up,0.54,Down,0.54,3.52,3.4,0.54,2
2026-08-19T05:15:01.951+00:00,DOGE,15min,doge-updown-15m-1787115600,3689411,0x42e44d14609c5017518e64556b29d0d5a4f74a13e88180e226ff4b2ee8b0e0ff,1787116500,1,Up,0.54,Down,0.54,3.52,3.4,0.54,2
2026-08-19T05:15:02.943+00:00,DOGE,15min,doge-updown-15m-1787115600,3689411,0x42e44d14609c5017518e64556b29d0d5a4f74a13e88180e226ff4b2ee8b0e0ff,1787116500,2,Up,0.54,Down,0.54,3.52,3.4,0.54,2
2026-08-19T05:15:03.657+00:00,DOGE,15min,doge-updown-15m-1787115600,3689411,0x42e44d14609c5017518e64556b29d0d5a4f74a13e88180e226ff4b2ee8b0e0ff,1787116500,3,Up,0.54,Down,0.54,3.52,3.4,0.54,2
2026-08-19T05:15:00.536+00:00,ETH,5min,eth-updown-5m-1787116200,3689429,0x79f08595f39f4bb9d2605755f7b2970bfef38b6d44927f02c0e0f8a41ca00e20,1787116500,0,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:15:01.991+00:00,ETH,5min,eth-updown-5m-1787116200,3689429,0x79f08595f39f4bb9d2605755f7b2970bfef38b6d44927f02c0e0f8a41ca00e20,1787116500,1,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:15:02.874+00:00,ETH,5min,eth-updown-5m-1787116200,3689429,0x79f08595f39f4bb9d2605755f7b2970bfef38b6d44927f02c0e0f8a41ca00e20,1787116500,2,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:15:03.683+00:00,ETH,5min,eth-updown-5m-1787116200,3689429,0x79f08595f39f4bb9d2605755f7b2970bfef38b6d44927f02c0e0f8a41ca00e20,1787116500,3,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:15:00.472+00:00,XRP,5min,xrp-updown-5m-1787116200,3689423,0x3f6e9ace542fb17f096038ba7b7174dd8f0d58fe33cfbd9cfb7b345a53e27ece,1787116500,0,Up,0.51,Down,0.51,10.45,10.0,0.51,7
2026-08-19T05:15:01.995+00:00,XRP,5min,xrp-updown-5m-1787116200,3689423,0x3f6e9ace542fb17f096038ba7b7174dd8f0d58fe33cfbd9cfb7b345a53e27ece,1787116500,1,Up,0.51,Down,0.51,10.45,10.0,0.51,7
2026-08-19T05:15:02.902+00:00,XRP,5min,xrp-updown-5m-1787116200,3689423,0x3f6e9ace542fb17f096038ba7b7174dd8f0d58fe33cfbd9cfb7b345a53e27ece,1787116500,2,Up,0.51,Down,0.51,10.45,10.0,0.51,7
2026-08-19T05:15:03.724+00:00,XRP,5min,xrp-updown-5m-1787116200,3689423,0x3f6e9ace542fb17f096038ba7b7174dd8f0d58fe33cfbd9cfb7b345a53e27ece,1787116500,3,Up,0.51,Down,0.51,10.45,10.0,0.51,7
2026-08-19T05:15:00.584+00:00,BTC,15min,btc-updown-15m-1787115600,3689399,0x3261c2fcf0917f47c8a2b12012e8145dd084fb223773715be9d62af6baca5ca0,1787116500,0,Up,0.51,Down,0.5,58.18,55.4,0.5,36
2026-08-19T05:15:01.999+00:00,BTC,15min,btc-updown-15m-1787115600,3689399,0x3261c2fcf0917f47c8a2b12012e8145dd084fb223773715be9d62af6baca5ca0,1787116500,1,Up,0.51,Down,0.5,58.18,55.4,0.5,36
2026-08-19T05:15:02.995+00:00,BTC,15min,btc-updown-15m-1787115600,3689399,0x3261c2fcf0917f47c8a2b12012e8145dd084fb223773715be9d62af6baca5ca0,1787116500,2,Up,0.51,Down,0.5,58.18,55.4,0.5,36
2026-08-19T05:15:03.755+00:00,BTC,15min,btc-updown-15m-1787115600,3689399,0x3261c2fcf0917f47c8a2b12012e8145dd084fb223773715be9d62af6baca5ca0,1787116500,3,Up,0.51,Down,0.5,58.18,55.4,0.5,36
2026-08-19T05:15:00.507+00:00,SOL,5min,sol-updown-5m-1787116200,3689428,0xb61253192e6f01e0b667ddecf09689ccec73ab66ed959b49ada5982a84ffb628,1787116500,0,Up,0.51,Down,0.51,41.95,40.0,0.51,33
2026-08-19T05:15:02.024+00:00,SOL,5min,sol-updown-5m-1787116200,3689428,0xb61253192e6f01e0b667ddecf09689ccec73ab66ed959b49ada5982a84ffb628,1787116500,1,Up,0.51,Down,0.51,41.95,40.0,0.51,33
2026-08-19T05:15:02.965+00:00,SOL,5min,sol-updown-5m-1787116200,3689428,0xb61253192e6f01e0b667ddecf09689ccec73ab66ed959b49ada5982a84ffb628,1787116500,2,Up,0.51,Down,0.51,41.95,40.0,0.51,33
2026-08-19T05:15:03.768+00:00,SOL,5min,sol-updown-5m-1787116200,3689428,0xb61253192e6f01e0b667ddecf09689ccec73ab66ed959b49ada5982a84ffb628,1787116500,3,Up,0.51,Down,0.51,41.95,40.0,0.51,33
2026-08-19T05:15:00.574+00:00,ETH,15min,eth-updown-15m-1787115600,3689404,0x2fb2978637d3c36bec305ae8a8644cfb64b4461353a902a4680ac8e25f7f92a7,1787116500,0,Up,0.52,Down,0.5,46.3,44.1,0.5,33
2026-08-19T05:15:01.844+00:00,ETH,15min,eth-updown-15m-1787115600,3689404,0x2fb2978637d3c36bec305ae8a8644cfb64b4461353a902a4680ac8e25f7f92a7,1787116500,1,Up,0.52,Down,0.5,46.3,44.1,0.5,33
2026-08-19T05:15:02.942+00:00,ETH,15min,eth-updown-15m-1787115600,3689404,0x2fb2978637d3c36bec305ae8a8644cfb64b4461353a902a4680ac8e25f7f92a7,1787116500,2,Up,0.52,Down,0.5,46.3,44.1,0.5,33
2026-08-19T05:15:03.787+00:00,ETH,15min,eth-updown-15m-1787115600,3689404,0x2fb2978637d3c36bec305ae8a8644cfb64b4461353a902a4680ac8e25f7f92a7,1787116500,3,Up,0.52,Down,0.5,46.3,44.1,0.5,33
2026-08-19T05:15:00.507+00:00,DOGE,5min,doge-updown-5m-1787116200,3689427,0x3b50ec4e5f537bd2d459738bfa95da36028691e003f5a7d32c4642fc0d999515,1787116500,0,Down,0.51,Up,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:02.037+00:00,DOGE,5min,doge-updown-5m-1787116200,3689427,0x3b50ec4e5f537bd2d459738bfa95da36028691e003f5a7d32c4642fc0d999515,1787116500,1,Down,0.51,Up,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:03.017+00:00,DOGE,5min,doge-updown-5m-1787116200,3689427,0x3b50ec4e5f537bd2d459738bfa95da36028691e003f5a7d32c4642fc0d999515,1787116500,2,Down,0.51,Up,0.51,7.8,7.4,0.51,7
2026-08-19T05:15:03.855+00:00,DOGE,5min,doge-updown-5m-1787116200,3689427,0x3b50ec4e5f537bd2d459738bfa95da36028691e003f5a7d32c4642fc0d999515,1787116500,3,Down,0.51,Up,0.51,7.8,7.4,0.51,7
2026-08-19T05:20:00.334+00:00,ETH,5min,eth-updown-5m-1787116500,3689449,0x1d589cbfad04d20d9c383b05e382f61adc015c761b8d8ea64fa039721c3386fa,1787116800,0,Down,0.5,Up,0.51,73.4,69.9,0.51,36
2026-08-19T05:20:01.285+00:00,ETH,5min,eth-updown-5m-1787116500,3689449,0x1d589cbfad04d20d9c383b05e382f61adc015c761b8d8ea64fa039721c3386fa,1787116800,1,Down,0.5,Up,0.51,73.4,69.9,0.51,36
2026-08-19T05:20:02.794+00:00,ETH,5min,eth-updown-5m-1787116500,3689449,0x1d589cbfad04d20d9c383b05e382f61adc015c761b8d8ea64fa039721c3386fa,1787116800,2,Down,0.5,Up,0.51,73.4,69.9,0.51,36
2026-08-19T05:20:03.561+00:00,ETH,5min,eth-updown-5m-1787116500,3689449,0x1d589cbfad04d20d9c383b05e382f61adc015c761b8d8ea64fa039721c3386fa,1787116800,3,Down,0.5,Up,0.51,73.4,69.9,0.51,36
2026-08-19T05:20:00.343+00:00,SOL,5min,sol-updown-5m-1787116500,3689447,0x6e67c83569f50593d3eb71d3c89f3b5c1849e2885582f1a4b6744386e3f4b9ac,1787116800,0,Down,0.5,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:20:01.350+00:00,SOL,5min,sol-updown-5m-1787116500,3689447,0x6e67c83569f50593d3eb71d3c89f3b5c1849e2885582f1a4b6744386e3f4b9ac,1787116800,1,Down,0.5,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:20:02.827+00:00,SOL,5min,sol-updown-5m-1787116500,3689447,0x6e67c83569f50593d3eb71d3c89f3b5c1849e2885582f1a4b6744386e3f4b9ac,1787116800,2,Down,0.5,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:20:03.563+00:00,SOL,5min,sol-updown-5m-1787116500,3689447,0x6e67c83569f50593d3eb71d3c89f3b5c1849e2885582f1a4b6744386e3f4b9ac,1787116800,3,Down,0.5,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:20:00.319+00:00,BTC,5min,btc-updown-5m-1787116500,3689439,0xbe504a6a4c77ec5e1af2a848db65d2d5c2e1c256ef65f6f985ba3a5ead1834e5,1787116800,0,Down,0.5,Up,0.51,250.62,238.7,0.51,45
2026-08-19T05:20:01.337+00:00,BTC,5min,btc-updown-5m-1787116500,3689439,0xbe504a6a4c77ec5e1af2a848db65d2d5c2e1c256ef65f6f985ba3a5ead1834e5,1787116800,1,Down,0.5,Up,0.51,250.62,238.7,0.51,45
2026-08-19T05:20:02.727+00:00,BTC,5min,btc-updown-5m-1787116500,3689439,0xbe504a6a4c77ec5e1af2a848db65d2d5c2e1c256ef65f6f985ba3a5ead1834e5,1787116800,2,Down,0.5,Up,0.51,250.62,238.7,0.51,45
2026-08-19T05:20:03.566+00:00,BTC,5min,btc-updown-5m-1787116500,3689439,0xbe504a6a4c77ec5e1af2a848db65d2d5c2e1c256ef65f6f985ba3a5ead1834e5,1787116800,3,Down,0.5,Up,0.51,250.62,238.7,0.51,45
2026-08-19T05:20:00.362+00:00,XRP,5min,xrp-updown-5m-1787116500,3689443,0x2e6ca55acf7c088ac757f7829551181d9a4dbe31fb403ac7ebfd875d5f222c35,1787116800,0,Down,0.51,Up,0.51,13.51,12.9,0.51,7
2026-08-19T05:20:01.332+00:00,XRP,5min,xrp-updown-5m-1787116500,3689443,0x2e6ca55acf7c088ac757f7829551181d9a4dbe31fb403ac7ebfd875d5f222c35,1787116800,1,Down,0.51,Up,0.51,13.51,12.9,0.51,7
2026-08-19T05:20:02.777+00:00,XRP,5min,xrp-updown-5m-1787116500,3689443,0x2e6ca55acf7c088ac757f7829551181d9a4dbe31fb403ac7ebfd875d5f222c35,1787116800,2,Down,0.51,Up,0.51,13.51,12.9,0.51,7
2026-08-19T05:20:03.567+00:00,XRP,5min,xrp-updown-5m-1787116500,3689443,0x2e6ca55acf7c088ac757f7829551181d9a4dbe31fb403ac7ebfd875d5f222c35,1787116800,3,Down,0.51,Up,0.51,13.51,12.9,0.51,7
2026-08-19T05:20:00.351+00:00,DOGE,5min,doge-updown-5m-1787116500,3689453,0xde6e35788c7c61d98c479de7152d491308c97f271e593a00106a994dba5f3d82,1787116800,0,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:01.335+00:00,DOGE,5min,doge-updown-5m-1787116500,3689453,0xde6e35788c7c61d98c479de7152d491308c97f271e593a00106a994dba5f3d82,1787116800,1,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:02.796+00:00,DOGE,5min,doge-updown-5m-1787116500,3689453,0xde6e35788c7c61d98c479de7152d491308c97f271e593a00106a994dba5f3d82,1787116800,2,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:03.572+00:00,DOGE,5min,doge-updown-5m-1787116500,3689453,0xde6e35788c7c61d98c479de7152d491308c97f271e593a00106a994dba5f3d82,1787116800,3,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:00.301+00:00,BNB,5min,bnb-updown-5m-1787116500,3689452,0x264ad2e4501d31c8f18a8afa9ba3ebceb7cbcde7209903ea1978a0af6d70e0eb,1787116800,0,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:01.345+00:00,BNB,5min,bnb-updown-5m-1787116500,3689452,0x264ad2e4501d31c8f18a8afa9ba3ebceb7cbcde7209903ea1978a0af6d70e0eb,1787116800,1,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:02.723+00:00,BNB,5min,bnb-updown-5m-1787116500,3689452,0x264ad2e4501d31c8f18a8afa9ba3ebceb7cbcde7209903ea1978a0af6d70e0eb,1787116800,2,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:20:03.600+00:00,BNB,5min,bnb-updown-5m-1787116500,3689452,0x264ad2e4501d31c8f18a8afa9ba3ebceb7cbcde7209903ea1978a0af6d70e0eb,1787116800,3,Down,0.51,Up,0.5,8.15,7.8,0.5,8
2026-08-19T05:25:00.409+00:00,BTC,5min,btc-updown-5m-1787116800,3689456,0x8c2989e3a71c94ca865bd1e8a186d4ebf9bbbeab58ff3eed081cdf04e3b7cf23,1787117100,0,Down,0.5,Up,0.51,248.69,236.9,0.51,45
2026-08-19T05:25:01.465+00:00,BTC,5min,btc-updown-5m-1787116800,3689456,0x8c2989e3a71c94ca865bd1e8a186d4ebf9bbbeab58ff3eed081cdf04e3b7cf23,1787117100,1,Down,0.5,Up,0.51,248.69,236.9,0.51,45
2026-08-19T05:25:02.431+00:00,BTC,5min,btc-updown-5m-1787116800,3689456,0x8c2989e3a71c94ca865bd1e8a186d4ebf9bbbeab58ff3eed081cdf04e3b7cf23,1787117100,2,Down,0.5,Up,0.51,248.69,236.9,0.51,45
2026-08-19T05:25:03.371+00:00,BTC,5min,btc-updown-5m-1787116800,3689456,0x8c2989e3a71c94ca865bd1e8a186d4ebf9bbbeab58ff3eed081cdf04e3b7cf23,1787117100,3,Down,0.5,Up,0.51,248.69,236.9,0.51,45
2026-08-19T05:25:00.473+00:00,BNB,5min,bnb-updown-5m-1787116800,3689460,0x6bf0ae3728532dd2bb7d5672ae9774a3cc94394c00d091bd5a50ac33a0329e0f,1787117100,0,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:01.423+00:00,BNB,5min,bnb-updown-5m-1787116800,3689460,0x6bf0ae3728532dd2bb7d5672ae9774a3cc94394c00d091bd5a50ac33a0329e0f,1787117100,1,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:02.405+00:00,BNB,5min,bnb-updown-5m-1787116800,3689460,0x6bf0ae3728532dd2bb7d5672ae9774a3cc94394c00d091bd5a50ac33a0329e0f,1787117100,2,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:03.373+00:00,BNB,5min,bnb-updown-5m-1787116800,3689460,0x6bf0ae3728532dd2bb7d5672ae9774a3cc94394c00d091bd5a50ac33a0329e0f,1787117100,3,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:00.402+00:00,DOGE,5min,doge-updown-5m-1787116800,3689459,0xa0e5c0c3f78ef623f153b052f84cc8f7bafea1de7f5c40419d40c5524e99c565,1787117100,0,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:01.530+00:00,DOGE,5min,doge-updown-5m-1787116800,3689459,0xa0e5c0c3f78ef623f153b052f84cc8f7bafea1de7f5c40419d40c5524e99c565,1787117100,1,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:02.426+00:00,DOGE,5min,doge-updown-5m-1787116800,3689459,0xa0e5c0c3f78ef623f153b052f84cc8f7bafea1de7f5c40419d40c5524e99c565,1787117100,2,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:03.377+00:00,DOGE,5min,doge-updown-5m-1787116800,3689459,0xa0e5c0c3f78ef623f153b052f84cc8f7bafea1de7f5c40419d40c5524e99c565,1787117100,3,Up,0.51,Down,0.51,7.8,7.4,0.51,6
2026-08-19T05:25:00.378+00:00,SOL,5min,sol-updown-5m-1787116800,3689457,0xf75462735a0f0d90565fcbafcd3c06b36f80f5b0c0957b2b107c418e259c643f,1787117100,0,Down,0.51,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:25:01.486+00:00,SOL,5min,sol-updown-5m-1787116800,3689457,0xf75462735a0f0d90565fcbafcd3c06b36f80f5b0c0957b2b107c418e259c643f,1787117100,1,Down,0.51,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:25:02.380+00:00,SOL,5min,sol-updown-5m-1787116800,3689457,0xf75462735a0f0d90565fcbafcd3c06b36f80f5b0c0957b2b107c418e259c643f,1787117100,2,Down,0.51,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:25:03.381+00:00,SOL,5min,sol-updown-5m-1787116800,3689457,0xf75462735a0f0d90565fcbafcd3c06b36f80f5b0c0957b2b107c418e259c643f,1787117100,3,Down,0.51,Up,0.51,41.95,40.0,0.51,33
2026-08-19T05:25:00.404+00:00,ETH,5min,eth-updown-5m-1787116800,3689461,0x9d8454b4e1a6e9829b029079b2c58463db20eada457f9c7a012a4457a5e45a10,1787117100,0,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:25:01.482+00:00,ETH,5min,eth-updown-5m-1787116800,3689461,0x9d8454b4e1a6e9829b029079b2c58463db20eada457f9c7a012a4457a5e45a10,1787117100,1,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:25:02.486+00:00,ETH,5min,eth-updown-5m-1787116800,3689461,0x9d8454b4e1a6e9829b029079b2c58463db20eada457f9c7a012a4457a5e45a10,1787117100,2,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:25:03.388+00:00,ETH,5min,eth-updown-5m-1787116800,3689461,0x9d8454b4e1a6e9829b029079b2c58463db20eada457f9c7a012a4457a5e45a10,1787117100,3,Up,0.51,Down,0.5,51.45,49.0,0.5,37
2026-08-19T05:25:00.403+00:00,XRP,5min,xrp-updown-5m-1787116800,3689458,0x39832a448d6c60f59b1071446065f76f29b99af276531a4cb83a7975d58c7c98,1787117100,0,Down,0.51,Up,0.51,10.45,10.0,0.51,7
2026-08-19T05:25:01.516+00:00,XRP,5min,xrp-updown-5m-1787116800,3689458,0x39832a448d6c60f59b1071446065f76f29b99af276531a4cb83a7975d58c7c98,1787117100,1,Down,0.51,Up,0.51,10.45,10.0,0.51,7
2026-08-19T05:25:02.470+00:00,XRP,5min,xrp-updown-5m-1787116800,3689458,0x39832a448d6c60f59b1071446065f76f29b99af276531a4cb83a7975d58c7c98,1787117100,2,Down,0.51,Up,0.51,10.45,10.0,0.51,7
2026-08-19T05:25:03.390+00:00,XRP,5min,xrp-updown-5m-1787116800,3689458,0x39832a448d6c60f59b1071446065f76f29b99af276531a4cb83a7975d58c7c98,1787117100,3,Down,0.51,Up,0.51,10.45,10.0,0.51,7
2026-08-19T05:30:00.589+00:00,DOGE,5min,doge-updown-5m-1787117100,3689971,0x98252b5e13f67f6ab13ea9d931eed4808fc2c4fa48f99fdd1cae706997530fe9,1787117400,0,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:30:01.582+00:00,DOGE,5min,doge-updown-5m-1787117100,3689971,0x98252b5e13f67f6ab13ea9d931eed4808fc2c4fa48f99fdd1cae706997530fe9,1787117400,1,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:30:03.297+00:00,DOGE,5min,doge-updown-5m-1787117100,3689971,0x98252b5e13f67f6ab13ea9d931eed4808fc2c4fa48f99fdd1cae706997530fe9,1787117400,2,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:30:04.036+00:00,DOGE,5min,doge-updown-5m-1787117100,3689971,0x98252b5e13f67f6ab13ea9d931eed4808fc2c4fa48f99fdd1cae706997530fe9,1787117400,3,Up,0.51,Down,0.51,7.8,7.4,0.51,7
2026-08-19T05:30:00.570+00:00,BTC,15min,btc-updown-15m-1787116500,3689438,0xc72c09ed570ec8305b8d4234f4b6dbcf187d2c248aac345380163bfd666984a0,1787117400,0,Down,0.5,Up,0.51,88.63,84.4,0.51,37
2026-08-19T05:30:01.519+00:00,BTC,15min,btc-updown-15m-1787116500,3689438,0xc72c09ed570ec8305b8d4234f4b6dbcf187d2c248aac345380163bfd666984a0,1787117400,1,Down,0.5,Up,0.51,88.63,84.4,0.51,37
2026-08-19T05:30:03.160+00:00,BTC,15min,btc-updown-15m-1787116500,3689438,0xc72c09ed570ec8305b8d4234f4b6dbcf187d2c248aac345380163bfd666984a0,1787117400,2,Down,0.5,Up,0.51,88.63,84.4,0.51,37
2026-08-19T05:30:04.052+00:00,BTC,15min,btc-updown-15m-1787116500,3689438,0xc72c09ed570ec8305b8d4234f4b6dbcf187d2c248aac345380163bfd666984a0,1787117400,3,Down,0.5,Up,0.51,88.63,84.4,0.51,37
2026-08-19T05:30:00.598+00:00,XRP,15min,xrp-updown-15m-1787116500,3689441,0x86b322c63fcfc5131818419f556ce87a33251660fbebb7a1e3690d1346640d25,1787117400,0,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:30:01.659+00:00,XRP,15min,xrp-updown-15m-1787116500,3689441,0x86b322c63fcfc5131818419f556ce87a33251660fbebb7a1e3690d1346640d25,1787117400,1,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:30:03.452+00:00,XRP,15min,xrp-updown-15m-1787116500,3689441,0x86b322c63fcfc5131818419f556ce87a33251660fbebb7a1e3690d1346640d25,1787117400,2,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:30:04.235+00:00,XRP,15min,xrp-updown-15m-1787116500,3689441,0x86b322c63fcfc5131818419f556ce87a33251660fbebb7a1e3690d1346640d25,1787117400,3,Up,0.54,Down,0.54,3.52,3.4,0.54,3
2026-08-19T05:30:00.611+00:00,SOL,15min,sol-updown-15m-1787116500,3689451,0xdb5dc9a8026af88a1c5726e328c2dc305274d95b510d28c8b3c7b9dc487b02c6,1787117400,0,Down,0.52,Up,0.52,51.22,48.8,0.52,32
2026-08-19T05:30:01.653+00:00,SOL,15min,sol-updown-15m-1787116500,3689451,0xdb5dc9a8026af88a1c5726e328c2dc305274d95b510d28c8b3c7b9dc487b02c6,1787117400,1,Down,0.52,Up,0.52,51.22,48.8,0.52,32
2026-08-19T05:30:03.461+00:00,SOL,15min,sol-updown-15m-1787116500,3689451,0xdb5dc9a8026af88a1c5726e328c2dc305274d95b510d28c8b3c7b9dc487b02c6,1787117400,2,Down,0.52,Up,0.52,51.22,48.8,0.52,32
2026-08-19T05:30:04.280+00:00,SOL,15min,sol-updown-15m-1787116500,3689451,0xdb5dc9a8026af88a1c5726e328c2dc305274d95b510d28c8b3c7b9dc487b02c6,1787117400,3,Down,0.52,Up,0.52,51.22,48.8,0.52,32
2026-08-19T05:30:00.535+00:00,ETH,15min,eth-updown-15m-1787116500,3689440,0xe3d522a01861ec63fb5eeda0d63b3c44049e82c500036094839124e9b29de074,1787117400,0,Up,0.52,Down,0.52,98.54,93.8,0.52,35
2026-08-19T05:30:01.531+00:00,ETH,15min,eth-updown-15m-1787116500,3689440,0xe3d522a01861ec63fb5eeda0d63b3c44049e82c500036094839124e9b29de074,1787117400,1,Up,0.52,Down,0.52,98.54,93.8,0.52,35
2026-08-19T05:30:03.468+00:00,ETH,15min,eth-updown-15m-1787116500,3689440,0xe3d522a01861ec63fb5eeda0d63b3c44049e82c500036094839124e9b29de074,1787117400,2,Up,0.52,Down,0.52,98.54,93.8,0.52,35
2026-08-19T05:30:04.382+00:00,ETH,15min,eth-updown-15m-1787116500,3689440,0xe3d522a01861ec63fb5eeda0d63b3c44049e82c500036094839124e9b29de074,1787117400,3,Up,0.52,Down,0.52,98.54,93.8,0.52,35
2026-08-19T05:30:00.620+00:00,ETH,5min,eth-updown-5m-1787117100,3689977,0x993449742e1bd86feaecaed15fa039298d040f2f183b8f4655419d4f9ea419cc,1787117400,0,Up,0.51,Down,0.51,73.4,69.9,0.51,36
2026-08-19T05:30:01.590+00:00,ETH,5min,eth-updown-5m-1787117100,3689977,0x993449742e1bd86feaecaed15fa039298d040f2f183b8f4655419d4f9ea419cc,1787117400,1,Up,0.51,Down,0.51,73.4,69.9,0.51,36
2026-08-19T05:30:03.610+00:00,ETH,5min,eth-updown-5m-1787117100,3689977,0x993449742e1bd86feaecaed15fa039298d040f2f183b8f4655419d4f9ea419cc,1787117400,2,Up,0.51,Down,0.51,73.4,69.9,0.51,36
