timestamp_utc,market_id,condition_id,activo,marco,end_date,restante_s,ask_yes,ask_no,ask_sum,bid_yes,bid_no
2026-07-28T12:38:25+00:00,3126327,0x8a1863d0787f53df78433aa32ef763583d9d3be66c5931977240d8abd71464b5,ETH,5min,2026-07-28T13:10:00+00:00,1894.9,0.51,0.51,1.02,0.49,0.49
2026-07-28T12:38:25+00:00,3126559,0xa52c0fbb200315aba06c3e265835da7cc0093f5065ed8778a6bfb4cfacee5f1d,SOL,60min,2026-07-29T11:00:00+00:00,80494.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:25+00:00,3126332,0xe542e539ced63034d3a319c5a85839824886407ba297456ded4b876ae47fbb4c,ETH,5min,2026-07-28T13:15:00+00:00,2194.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:25+00:00,3126566,0xda30243c8ec7ead5de88693c6a8cded607c442115a5a112270d1a34cfe907ff7,SOL,60min,2026-07-29T12:00:00+00:00,84094.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:26+00:00,3126345,0xa307c1fbc0663371cc003b49fc33d2fb624576a355d0dc09b26e2c7b8cc5db95,ETH,15min,2026-07-28T13:30:00+00:00,3093.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:26+00:00,3126349,0xd33ce7ac94d4743045cc036350b00002278f6076157fb22e73384e6cf4261953,ETH,5min,2026-07-28T13:20:00+00:00,2493.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:26+00:00,3126570,0xb146f633de1d740c3461ae07d14e4228e30ae1783043ed8cf5d2918ad6c2bd17,SOL,60min,2026-07-29T13:00:00+00:00,87693.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:27+00:00,3126575,0x5f16f4665dd7f4b137061b79907667f3cc90e3b652fd3cbe7e054869fb142c4e,SOL,60min,2026-07-29T14:00:00+00:00,91293.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:27+00:00,3126355,0x28baef86b91f39d9e491167afc6b9b1a08a4e7c00c374776d6b20778f42e9f6a,ETH,5min,2026-07-28T13:25:00+00:00,2792.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:27+00:00,3126610,0xd5c2df0b9c6399f779620d62bdc946f35a72beec22e73ccdcedab465887e8094,SOL,5min,2026-07-28T13:30:00+00:00,3092.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:27+00:00,3126477,0xb949a51d785c7973dae45543ce4bd0086b04f0b520f123bc56366f7109f35df6,ETH,60min,2026-07-29T10:00:00+00:00,76892.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:27+00:00,3126792,0x1c9cc738f477bd1bf36a3957c9f010f8cfaf3e2bf675236f2e80c15e48f1f493,SOL,15min,2026-07-28T13:45:00+00:00,3992.1,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:28+00:00,3126259,0x7f4a0faa0782fd295dac8587db732728d18d7547f689f3f9ec9cd210cd08e69b,BTC,15min,2026-07-28T12:45:00+00:00,391.9,0.42,0.59,1.01,0.41,0.58
2026-07-28T12:38:28+00:00,3126492,0x86d27a39b55fb7ab45954d905158e6f55486c50c6df683b89a6193dbdc23f696,ETH,60min,2026-07-29T11:00:00+00:00,80491.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:28+00:00,3126499,0x64f562942f3f337603cd699648c241b4f3b2fdf1fed5616917be6223c9b16e91,ETH,60min,2026-07-29T12:00:00+00:00,84091.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:28+00:00,3126506,0xa029622e55c1f95dfd28c0c23f6b5ec3dcfd7f303a9ecb1c8c798e7a111fc45a,ETH,60min,2026-07-29T13:00:00+00:00,87691.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:28+00:00,3126797,0x334d8a18284cd15a066fdd05bc3de108d0decee4e500f157eb61387feda2388e,SOL,5min,2026-07-28T13:35:00+00:00,3391.1,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:29+00:00,3126806,0xe73ae8d87fb800cb67389ba7417550b1db7b0020e0c6d835691b3fdbe5075203,SOL,5min,2026-07-28T13:40:00+00:00,3690.9,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:29+00:00,3126859,0x77589a58567729d7983bef3a24c358f119bd4185072d6525858b9748f02ecf51,SOL,5min,2026-07-28T13:45:00+00:00,3990.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:29+00:00,3126269,0xbeefec654a95785bacc96792cd9a0492d89df09ea750119c22e5aaa912b04d74,BTC,5min,2026-07-28T12:40:00+00:00,90.4,0.54,0.47,1.01,0.53,0.46
2026-07-28T12:38:29+00:00,3126512,0x241f5dc8848c4be404aa1759a5911e86fc65d61f8049447eb1a3af2b9abcfa60,ETH,60min,2026-07-29T14:00:00+00:00,91290.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:29+00:00,3126868,0x9957bd090ce77f83a8ecff0d1dc7581e5d7c4eeeaeaae0e7eccb867e41acfa24,SOL,5min,2026-07-28T13:50:00+00:00,4290.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:30+00:00,3126276,0x3ddba4efc7dd64695e7ee35f1b698806952960103ebc7a7f34cd3c0a13a68994,BTC,5min,2026-07-28T12:45:00+00:00,389.8,0.48,0.53,1.01,0.47,0.52
2026-07-28T12:38:30+00:00,3126293,0xdc90647892f31829c37f2f9511c546d3093df350610c39c967250e6eddfdb6fc,BTC,15min,2026-07-28T13:00:00+00:00,1289.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:30+00:00,3126609,0xa19a3e04820c1ebfd5af5febae44039209376f986a4f39810569595c6e70051f,ETH,5min,2026-07-28T13:30:00+00:00,3089.4,0.51,0.51,1.02,0.49,0.49
2026-07-28T12:38:30+00:00,3126791,0x1085162a124b7a0c492171ecf6024823be24345b17a67458b4a6a10ff3af9cad,ETH,15min,2026-07-28T13:45:00+00:00,3989.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:31+00:00,3126871,0x42496e4d76a30180c2e1189fe51d6b7498cc4fcad6e5f2c5d01b95ef0874ad29,SOL,15min,2026-07-28T14:00:00+00:00,4889.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:31+00:00,3126886,0x2e4c899e84884736775dfb1196bdd283efe076fd56026208dc261858612869ba,SOL,5min,2026-07-28T13:55:00+00:00,4588.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:31+00:00,3126296,0x0632018c54720e573008f787b1917392b6e1b807e30f061ef4a4a203077062dc,BTC,5min,2026-07-28T12:50:00+00:00,688.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:31+00:00,3126799,0xb2d03af6d91690c9a0570608cd6514315dfb0a19f2fa22733cb7cffe7ee64c1d,ETH,5min,2026-07-28T13:35:00+00:00,3388.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:31+00:00,3126897,0xedc83edf2094232e6ef4ea9412d4869735b9ee0ebc70418a8f29e11fd86c8104,SOL,5min,2026-07-28T14:00:00+00:00,4888.1,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:32+00:00,3126299,0x37a8e8c1d1ed8059b93237d0d8a2483199f9ec13149b89980e86bac7df8ebeee,BTC,5min,2026-07-28T12:55:00+00:00,987.9,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:32+00:00,3126802,0xb033a44789a16ce1f4c91a397be6b75a6a2bdaa4829067663868a688846d97f5,ETH,5min,2026-07-28T13:40:00+00:00,3687.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:32+00:00,3126911,0x1aae4cdccdbc60015cd2786bd88c1da95c3067a5e62f9740382647d67bb9bf35,SOL,15min,2026-07-28T14:15:00+00:00,5787.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:32+00:00,3126257,0x92070bee51ce6810cf8dd6e4557e745742737ada0fac757db2fdb94076b746ca,XRP,15min,2026-07-28T12:45:00+00:00,387.3,0.36,0.66,1.02,0.34,0.64
2026-07-28T12:38:32+00:00,3126267,0x08b335b19980da2cd01c7c8b7bca0f44896eca2ef30bac45a5c40518880b4c55,DOGE,15min,2026-07-28T12:45:00+00:00,387.1,0.37,0.8,1.17,0.2,0.63
2026-07-28T12:38:33+00:00,3126255,0xf1b0db19c5e89edab13711a7d8a5dcb4f667dfa4b269f53653ffaa4497cf9983,BNB,15min,2026-07-28T12:45:00+00:00,386.9,0.52,0.69,1.21,0.31,0.48
2026-07-28T12:38:33+00:00,3126309,0xa93594dda72f5d7e94fcaa70698923bcdc5f6daf47ea5fc948d4bc8f3582247d,BTC,5min,2026-07-28T13:00:00+00:00,1286.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:33+00:00,3126318,0x05192d5d254565e0d7d55a9459b291d4f3b915f74c87612578ed6c884e5874cf,BTC,15min,2026-07-28T13:15:00+00:00,2186.5,0.5,0.51,1.01,0.49,0.5
2026-07-28T12:38:33+00:00,3126862,0x55be545108542b47273e5d8ed51480b2417cf6bf49101d2bcd03bacf2a63e61c,ETH,5min,2026-07-28T13:45:00+00:00,3986.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:33+00:00,3126866,0xc0338fdcd8a0c9bb90aaa6db9292df0db084bbbabe818e363559d7e6a36b9ea5,ETH,5min,2026-07-28T13:50:00+00:00,4286.1,0.51,0.51,1.02,0.49,0.49
2026-07-28T12:38:34+00:00,3126915,0x3877d3f4e9bd74a3f3d89a8171313b0b07ce60cecbd87a40e259dcbde96697e7,SOL,5min,2026-07-28T14:05:00+00:00,5185.9,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:34+00:00,3127029,0xce324b91f93a9dfe1d6d0c29a27a79dee0747ae8dc1460e3e078746eab71e9a4,SOL,5min,2026-07-28T14:10:00+00:00,5485.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:34+00:00,3126320,0xd8a040fcaca3c4632b5f4e400d0e59b805535cb6b94c39d2c8a1116b7f8e1103,BTC,5min,2026-07-28T13:05:00+00:00,1585.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:34+00:00,3126876,0xccf4ed3a558e7e291a0b72f0422bf9a91afed8184366593c9b6e5bec7e2c16c8,ETH,15min,2026-07-28T14:00:00+00:00,4885.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:34+00:00,3127074,0x1c22e1f79ab54d127b376ac2199211047b0141038f5432ac0b81b8e7579d3202,SOL,5min,2026-07-28T14:15:00+00:00,5785.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:35+00:00,3126292,0x7f05cde42c056aee44d8520b544cb3edcb94768a5849d93495e4855160fb6bd6,XRP,15min,2026-07-28T13:00:00+00:00,1285.0,0.52,0.49,1.01,0.51,0.48
2026-07-28T12:38:35+00:00,3126286,0x94f6578ec13c623c883630e7328380814b5a47d5ead92bf09e980487d221b29d,DOGE,15min,2026-07-28T13:00:00+00:00,1284.8,0.53,0.53,1.06,0.47,0.47
2026-07-28T12:38:35+00:00,3126284,0x9c97173382c9dd3edb4a4240641462d02951ce68f252ba70cf3833de75985589,BNB,15min,2026-07-28T13:00:00+00:00,1284.5,0.48,0.53,1.01,0.47,0.52
2026-07-28T12:38:35+00:00,3126331,0xc714b52dfdc38effa10cc932ea58f457208652219fbd0ab36a2d5a22a4bc8b78,BTC,5min,2026-07-28T13:10:00+00:00,1884.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:35+00:00,3126334,0x1f2c3e507ec86084ad1e25fa871dd1d0597c597ad8017a3489d10fd4eab2370b,BTC,5min,2026-07-28T13:15:00+00:00,2184.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:36+00:00,3126344,0x47dafd9d985f0d9532ebe001533ccd40193f1b12ac717a6ff00c16d86b5e01b6,BTC,15min,2026-07-28T13:30:00+00:00,3083.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:36+00:00,3126352,0x5cd087313e7167b331c885bbc4695dab4da9a186847a604d87e186bb806d2455,BTC,5min,2026-07-28T13:20:00+00:00,2483.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:36+00:00,3126885,0xc049b7ec7f61679af43a1b277b91f050c22081d66549644144d1e21d2decd91d,ETH,5min,2026-07-28T13:55:00+00:00,4583.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:36+00:00,3126902,0x0ac151df2d6a855050c09cea458df3fb1e877ab7a6f26ac7c13dab9261ff3312,ETH,5min,2026-07-28T14:00:00+00:00,4883.2,0.51,0.51,1.02,0.49,0.49
2026-07-28T12:38:36+00:00,3126910,0x6c11f17732827aaf264d46db938934928de669582c4269ad5081161c33a9a1d0,ETH,15min,2026-07-28T14:15:00+00:00,5783.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:37+00:00,3126917,0x87769f1a6f0a44768b0610f10d12ba7031678955546ae0566114bd45f610389c,ETH,5min,2026-07-28T14:05:00+00:00,5182.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:37+00:00,3127089,0xbd9c2d7befb712029c48ddffc29ac7bc058738a7f3db2f88f138b13139939aed,SOL,5min,2026-07-28T14:20:00+00:00,6082.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:37+00:00,3127093,0x998386b83dec51c0a2078b21d75ac143df1acc44105c6b8ed914f725a37d20f7,SOL,15min,2026-07-28T14:30:00+00:00,6682.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:37+00:00,3127133,0x6bacc193cc5f02826e7b92e50c9cb7fc1861b4e0c593978e441afad2ab40a7fb,SOL,5min,2026-07-28T14:25:00+00:00,6382.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:37+00:00,3127222,0xe00d60954f6133a9b7d57fbcf4609b5747307ee840c9e4058df45d9610e995e7,SOL,5min,2026-07-28T14:30:00+00:00,6682.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:38+00:00,3126357,0x32a206208a15ff6dbba2506d3eec7ec30d7d0e449a063003e9dd8a7df757d076,BTC,5min,2026-07-28T13:25:00+00:00,2781.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:38+00:00,3127025,0x935136f52e9042f1b9a6dbe576702791391957c8e29b4db8ba97c27947bf4ad1,ETH,5min,2026-07-28T14:10:00+00:00,5481.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:38+00:00,3127234,0xb9b743881ffe88bee8dd0f738d8c13cac1a334d441fdffe505e7298951c12e2a,SOL,5min,2026-07-28T14:35:00+00:00,6981.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:38+00:00,3126383,0x9df512e9cd98fd3df53b7bd504d6836fc57a747544b36532d64bb729b0132435,BTC,60min,2026-07-29T10:00:00+00:00,76881.2,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:39+00:00,3127078,0x4e389b8307d836b8f112c91e96661669d8399ad3e3b59de049bda987329fa459,ETH,5min,2026-07-28T14:15:00+00:00,5781.0,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:39+00:00,3127087,0xddf119467446bda5e7af0c55ca12bc617c2c8f1967fd7240e7d009e06588d18d,ETH,5min,2026-07-28T14:20:00+00:00,6080.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:39+00:00,3127235,0x4a38e9500c651067d0a3efc8a4e3d93cd1b82ba6addad2e10ccfb23b2e624a40,SOL,15min,2026-07-28T14:45:00+00:00,7580.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:39+00:00,3126324,0xb6d05643ef02ef575d97f5b4becc90e878e96f889e1e45f803439a1022483098,XRP,15min,2026-07-28T13:15:00+00:00,2180.2,0.52,0.52,1.04,0.48,0.48
2026-07-28T12:38:39+00:00,3126313,0x80787a2c7a1620b3b8428bc32f2a57ef354c81188d8acea565632fbad6f7a309,DOGE,15min,2026-07-28T13:15:00+00:00,2180.0,0.52,0.52,1.04,0.48,0.48
2026-07-28T12:38:40+00:00,3126315,0x424ee770ada7b6604f8b54c73098375d8f14dba912e97efe62ca5e48d8f56288,BNB,15min,2026-07-28T13:15:00+00:00,2179.9,0.51,0.52,1.03,0.48,0.49
2026-07-28T12:38:40+00:00,3126389,0xa89352104779da7784de653abd75133c0a611a7bbccdc236aba00d89ab544480,BTC,60min,2026-07-29T11:00:00+00:00,80479.6,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:40+00:00,3126395,0x13eca60590140bdf3628929dd81457a3cf5b49f64aae3bb4c3fee79f6d0eae31,BTC,60min,2026-07-29T12:00:00+00:00,84079.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:40+00:00,3127091,0xea5e1bcbd9a3bc2184b5f547cbd0e1b9bf8bb5c2f35edbbfb0b0e9c5b51acebd,ETH,15min,2026-07-28T14:30:00+00:00,6679.1,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:41+00:00,3127128,0x4e254e68607c963403ba95effcd86ec6a1348593e9322e0fe4f8a14499540639,ETH,5min,2026-07-28T14:25:00+00:00,6378.9,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:41+00:00,3127244,0x6c8b489480bf8648cbe38220be2d641b658afc754c7190b18172498aa80e1e7c,SOL,5min,2026-07-28T14:40:00+00:00,7278.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:41+00:00,3127249,0x3b56e7e54b9daf792369852bd022aea1780c2754ace2a0d7cc7cce89e5e52060,SOL,5min,2026-07-28T14:45:00+00:00,7578.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:41+00:00,3126273,0x3da7fbe47bef81f2b11f6f86e4d31d5e7876afcf54d355aef50c65204557ecbe,XRP,5min,2026-07-28T12:40:00+00:00,78.3,0.06,0.99,1.05,0.01,0.94
2026-07-28T12:38:41+00:00,3126272,0x507eb69090ca926ff072c91ab84f5bef1062fa83b5504ff16adbbb8e5a00cb88,DOGE,5min,2026-07-28T12:40:00+00:00,78.1,0.14,0.91,1.05,0.1,0.86
2026-07-28T12:38:42+00:00,3126271,0x7680db2c85b0b9cf0642ee0d1da3d97681a1d3951445d696b9f551d325612e2e,BNB,5min,2026-07-28T12:40:00+00:00,77.9,0.54,0.59,1.13,0.41,0.46
2026-07-28T12:38:42+00:00,3126409,0x3f9e70249efd26e51d2c64e69211a22a2681bdbd177a5d4b689dda0d52b93d03,BTC,60min,2026-07-29T13:00:00+00:00,87677.7,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:42+00:00,3127220,0x79828116f7f3ab909d120b2ca2a6cd18934ae362f82fe7ae67202929149935f4,ETH,5min,2026-07-28T14:30:00+00:00,6677.5,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:42+00:00,3127256,0x8223ff1a537779b359b008faaf4ad7cfbceccacf57c64a52c9b9f7bc670761b0,SOL,5min,2026-07-28T14:50:00+00:00,7877.3,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:42+00:00,3126279,0x651b72a19d819505d3450a3d49c9aab1738395354506130d07fc75c3141dc9cc,XRP,5min,2026-07-28T12:45:00+00:00,377.1,0.51,0.52,1.03,0.48,0.49
2026-07-28T12:38:43+00:00,3126280,0x3a3a59b70962350b4ba4890583894c3ad311d237e5de07f9766458789de42619,DOGE,5min,2026-07-28T12:45:00+00:00,376.9,0.53,0.53,1.06,0.47,0.47
2026-07-28T12:38:43+00:00,3126282,0x0d0cbd0e2440b8f437a7986448a64ff317355d12b030a084960deb6cc00fb4d1,BNB,5min,2026-07-28T12:45:00+00:00,376.7,0.53,0.53,1.06,0.47,0.47
2026-07-28T12:38:43+00:00,3126288,0x437476077a3c90d8822d7ee68ffb0ce4f1479f4a4e3d1685e27bb163583b5d4a,XRP,5min,2026-07-28T12:50:00+00:00,676.5,0.51,0.52,1.03,0.48,0.49
2026-07-28T12:38:43+00:00,3126289,0xb77ce21ea58ce5e53bf544ae287ba4d7cb401c809d60b0e1d9218ddd878db62a,DOGE,5min,2026-07-28T12:50:00+00:00,676.2,0.53,0.53,1.06,0.47,0.47
2026-07-28T12:38:43+00:00,3126294,0xec64a7fa1c54cab3f7231ba54f26cdb2e9bd4a228499adb2b17c53083ba86e6d,BNB,5min,2026-07-28T12:50:00+00:00,676.0,0.53,0.53,1.06,0.47,0.47
2026-07-28T12:38:44+00:00,3126343,0xa2751d5ea64ee56e8c192faee24285793baab92d7f34979c4747e5a041652214,XRP,15min,2026-07-28T13:30:00+00:00,3075.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:44+00:00,3126339,0xa53355dadea44f3d2fede176735e36e694d404b3d563619a5cbb3f2aad9996fd,DOGE,15min,2026-07-28T13:30:00+00:00,3075.6,0.51,0.51,1.02,0.49,0.49
2026-07-28T12:38:44+00:00,3126348,0x60af1a0f4f80ebfcb9d12f7190044aae80cd4ab30325d48b63d0215213e59d38,BNB,15min,2026-07-28T13:30:00+00:00,3075.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:44+00:00,3126418,0xf2f5468911ccba1dded30285657bc501a57584b0a2061861170fc13d7af7945c,BTC,60min,2026-07-29T14:00:00+00:00,91275.1,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:45+00:00,3127228,0x051060b3d141f25a5693ababcd36a9657142d6fa7837b6a0d2b9fedf6b8c22ed,ETH,5min,2026-07-28T14:35:00+00:00,6974.8,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:45+00:00,3127259,0x4233621f467dc956f12d53577fee539b9c46f54b4827d05c6e6da999ab8e7c42,SOL,15min,2026-07-28T15:00:00+00:00,8474.6,0.52,0.52,1.04,0.48,0.48
2026-07-28T12:38:45+00:00,3126301,0xcb349d60be30c6ae4b7bba4dfd2909a80b89deae5c438849b86cb64343d7c0eb,XRP,5min,2026-07-28T12:55:00+00:00,974.4,0.51,0.5,1.01,0.5,0.49
2026-07-28T12:38:45+00:00,3126298,0xecac2ca73ffe5189ca559379bfdb372fd8e196503d3c95386f9a3821c6ef7fe7,DOGE,5min,2026-07-28T12:55:00+00:00,974.1,0.51,0.51,1.02,0.49,0.49
