timestamp_utc,fill_timestamp_utc,address,instrument_id,symbol,side,price,quantity,taker,fee,previous_size,previous_entry_price,pnl,liquidation,adl,trade_id
2026-09-25T00:17:01+00:00,2026-09-24T23:35:37+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,long,84388,0.30027,False,-1.2669592380,-0.338383763161315481606655401,84394.54946108755051871450967,1.9666066807587942544058186109,False,False,2789126057775558
2026-09-25T00:17:01+00:00,2026-09-24T23:30:35+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,short,84395,0.30027,False,-1.2670643325,-0.038113763161315481606655401,84391,0,False,False,8881790222228484
2026-09-25T00:17:01+00:00,2026-09-24T23:30:23+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,6,BTC-USD,short,84391,0.30027,False,-1.2670042785,0.262156236838684518393344599,84358,8.651155815676589106980371767,False,False,2791904258184516
2026-09-25T00:17:01+00:00,2026-09-25T00:06:05+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,594.4,False,-0.01574743920,-85425.8,0.4834211623637278745103518793,0,False,False,4447783431656806
2026-09-25T00:17:01+00:00,2026-09-25T00:06:05+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,4992.2,False,-0.13225835460,-80433.6,0.4805388847428356391153251573,0,False,False,4594630505289329
2026-09-25T00:17:01+00:00,2026-09-25T00:06:05+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,4627.7,False,-0.12260165610,-75805.9,0.4775279934391827636417009438,0,False,False,1172984950969671
2026-09-25T00:17:01+00:00,2026-09-25T00:06:05+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,5699.8,False,-0.15100480140,-70106.1,0.4732732713679885867613006226,0,False,False,4812767793732048
2026-09-25T00:17:01+00:00,2026-09-25T00:06:05+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,20226.5,False,-0.53586066450,-49879.6,0.4503269873826443007230695029,0,False,False,6878475592621447
2026-09-25T00:17:01+00:00,2026-09-25T00:06:04+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,3626.5,False,-0.09607686450,-46253.1,0.4440911573462393798977023719,0,False,False,8271932433718314
2026-09-25T00:17:01+00:00,2026-09-25T00:06:04+00:00,0x8448d8263B6131d1a8eBE93EAC553804f60300Ec,62,ONDO-USD,short,0.52986,6344.2,False,-0.16807689060,-39908.9,0.4304567376663186573006626987,0,False,False,4201880805593175
