timestamp_utc,slug,market_id,condition_id,activo,marco,end_date,restante_s_objetivo,restante_s_real,precio_yes,lado_favorito,best_ask_favorito,ask_usd_le5c,best_bid_favorito,profundidad_favorito_usd,n_niveles_favorito,outcome_real,favorito_gano
2026-09-03T00:01:01+00:00,sol-updown-5m-1788393600,4093812,0xba3d1d55268e0fe45438e8107d94a4806805cd493b4c17bd852b61a2682086d5,SOL,5min,2026-09-03T00:05:00+00:00,240,238.7,0.49,Down,0.73,251.12,0.7,11803.04,27,Down,1
2026-09-03T00:02:01+00:00,eth-updown-5m-1788393600,4093826,0xd99801eacc4f1ba87990abe40c523d8dd4cb2fff3847bc4cb50cca81d39ae56b,ETH,5min,2026-09-03T00:05:00+00:00,180,178.1,0.475,Down,0.48,124.92,0.46,9790.75,52,Up,0
2026-09-03T00:02:02+00:00,xrp-updown-15m-1788393600,4093817,0xc88234943b371b6eb4d3f5130993cdd9e997f1f3a85aee6ffae1c1fb41c3cbb4,XRP,15min,2026-09-03T00:15:00+00:00,780,777.7,0.65,Up,0.76,36.26,0.71,4216.71,15,Down,0
2026-09-03T00:06:00+00:00,sol-updown-5m-1788393900,4093878,0x7c7f42f4a9edcb7e2052d3ff322d36e1778f08adb79510e9a5980324c2f65ec1,SOL,5min,2026-09-03T00:10:00+00:00,240,239.8,0.495,Down,0.72,294.09,0.66,14224.57,28,Down,1
2026-09-03T00:07:00+00:00,eth-updown-5m-1788393900,4093882,0xbe39d3f712db2e63a1dbf6a15a28995284b94cc4945790759ab5898919eb282d,ETH,5min,2026-09-03T00:10:00+00:00,180,179.5,0.405,Down,0.98,845.84,0.97,845.84,2,Down,1
2026-09-03T00:07:00+00:00,sol-updown-15m-1788393600,4093813,0x461ca7fb334c6cf6e66d5c5aa6a39a28acf38c4725cbdfde10b1b0b84c439200,SOL,15min,2026-09-03T00:15:00+00:00,480,479.4,0.335,Down,0.95,140.1,0.9,140.1,5,Down,1
2026-09-03T00:10:00+00:00,eth-updown-15m-1788393600,4093815,0xd3e4d492ff1aea04cd36e62743cf7c87aa2feb34a553a7603040f97f3a4c1bad,ETH,15min,2026-09-03T00:15:00+00:00,300,299.7,0.115,Down,0.97,262.3,0.95,262.3,3,Down,1
2026-09-03T00:11:00+00:00,sol-updown-5m-1788394200,4093915,0x80160aa7580c4df0fc0e1f706fe2e7fdab2cb0c0be9920acceedbb5f0b125279,SOL,5min,2026-09-03T00:15:00+00:00,240,239.8,0.5,Up,0.52,152.51,0.46,13991.33,48,Down,0
2026-09-03T00:12:00+00:00,eth-updown-5m-1788394200,4093918,0xbf8fa114830a0dffe0c185f0769d60441891cd2a23b027a9ddd246ff2e7324a1,ETH,5min,2026-09-03T00:15:00+00:00,180,179.1,0.465,Down,0.16,34.58,0.15,10422.63,70,Down,1
2026-09-03T00:14:00+00:00,btc-updown-15m-1788393600,4093831,0x10df281cc6e34fef4ee1745bfaed81ea621d176732b1a98de0d9daeb86549a64,BTC,15min,2026-09-03T00:15:00+00:00,60,59.4,0.005,Down,0.999,119.87,0.998,119.87,1,Down,1
2026-09-03T00:16:00+00:00,sol-updown-5m-1788394500,4094679,0x81f5bbe89bb52ec917ba1d7e458a811bb008679de9c3b2425bedfa961a6ce836,SOL,5min,2026-09-03T00:20:00+00:00,240,239.8,0.495,Down,0.82,171.05,0.81,13964.7,18,Down,1
2026-09-03T00:17:00+00:00,eth-updown-5m-1788394500,4094690,0x0e453125a727c2807554580dfe619039e0b94a3b15bea96934c6a9c40e488821,ETH,5min,2026-09-03T00:20:00+00:00,180,179.7,0.48,Down,0.86,83.52,0.85,9476.88,13,Down,1
2026-09-03T00:17:00+00:00,xrp-updown-15m-1788394500,4094697,0xa869af0f14077878bb2b7d86cbad36c61c2f42c5b6f80c57ae91f70d64667f51,XRP,15min,2026-09-03T00:30:00+00:00,780,779.6,0.4,Down,0.56,39.16,0.55,5199.21,27,Down,1
2026-09-03T00:21:00+00:00,sol-updown-5m-1788394800,4095059,0x841cca5c47766987e91110407ee3a3bdbce44da662f68602ba63daa0edd67b8b,SOL,5min,2026-09-03T00:25:00+00:00,240,239.8,0.375,Down,0.93,1851.25,0.92,9103.01,7,Down,1
2026-09-03T00:22:01+00:00,eth-updown-5m-1788394800,4095056,0x80053584c1ac11310351769cc1d08acee195e6b91bb32fbeb21837acba3e56d2,ETH,5min,2026-09-03T00:25:00+00:00,180,178.9,0.085,Down,0.85,359.21,0.83,8792.97,15,Down,1
2026-09-03T00:22:01+00:00,sol-updown-15m-1788394500,4094660,0x151fd6e275f685f7006072bcaea16ff038688f38b301cc711dd6a51d3aa742bf,SOL,15min,2026-09-03T00:30:00+00:00,480,478.6,0.36,Down,0.81,94.45,0.79,643.19,13,Down,1
2026-09-03T00:25:00+00:00,eth-updown-15m-1788394500,4094673,0x2a298ec2dd8d3cb058b73404edb9718c80b24ee8dbd8e12355bebdb4d4d422f4,ETH,15min,2026-09-03T00:30:00+00:00,300,299.7,0.07,Down,0.92,643.94,0.9,1292.72,8,Down,1
2026-09-03T00:26:00+00:00,sol-updown-5m-1788395100,4095905,0x1dbb94cc60125454414180a561b21358164b8bbbba5a0e6a351599bacc839d01,SOL,5min,2026-09-03T00:30:00+00:00,240,239.9,0.5,Up,0.17,56.1,0.16,16671.61,83,Down,0
2026-09-03T00:27:00+00:00,eth-updown-5m-1788395100,4095906,0x708c15de903aae24f83ea10020a882488cf0d8b4bd978a35484c43519c1a3f04,ETH,5min,2026-09-03T00:30:00+00:00,180,179.8,0.505,Up,0.08,38.16,0.07,11910.2,92,Down,0
2026-09-03T00:29:00+00:00,btc-updown-15m-1788394500,4094661,0x1d8f38048c93c7375479ac11f29bfc6d420d5c9253a47d47f7ce11af9acc5cd7,BTC,15min,2026-09-03T00:30:00+00:00,60,59.6,0.025,Down,,0,0.999,0,0,Down,1
2026-09-03T00:31:00+00:00,sol-updown-5m-1788395400,4095925,0x6678ea7d6dbcf8aaf7a63322516b4afb47e18fc727ad922e52e7f25cd09ae1f7,SOL,5min,2026-09-03T00:35:00+00:00,240,239.6,0.505,Up,0.27,27.55,0.23,15794.48,73,Down,0
2026-09-03T00:32:01+00:00,eth-updown-5m-1788395400,4095915,0x950428979d753dcf839cd9bd8987c4da9778bfc8bed43a822b02ffb013d79d1d,ETH,5min,2026-09-03T00:35:00+00:00,180,178.9,0.505,Up,0.3,40.66,0.29,10908.95,48,Down,0
2026-09-03T00:32:01+00:00,xrp-updown-15m-1788395400,4095921,0x55b0dc1e74ec1eccb80577ddf26f4d7a096217fc81b9dcd2ee6fa24570e6a120,XRP,15min,2026-09-03T00:45:00+00:00,780,778.6,0.51,Up,0.59,233.19,0.49,4608.0,24,Down,0
2026-09-03T00:36:00+00:00,sol-updown-5m-1788395700,4096425,0xdbb521439cb6d09a5a861d9ceceeef62159da89b3d540a7aac04af09282657f5,SOL,5min,2026-09-03T00:40:00+00:00,240,239.9,0.505,Up,0.46,147.33,0.43,16225.95,54,Up,1
