timestamp_utc,slug,market_id,condition_id,activo,end_date,restante_s,py_yes,lado,direccion,best_bid,best_ask,spread,profundidad_usd,n_niveles,outcome_real,acierto
2026-09-23T00:04:50+00:00,xrp-updown-5m-1790121600,4825246,0x1bc8b1b13c9ed423443b186d4f6a18e7be94fd305ed33a31e7e1a1b2d7fee6a5,XRP,2026-09-23T00:05:00+00:00,9.9,0.905,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:04:50+00:00,doge-updown-5m-1790121600,4825253,0xffc7b7b656babae402d439d65ed28117ac2c42e6b8603cc234c1e032e6311193,DOGE,2026-09-23T00:05:00+00:00,9.9,0.995,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:04:50+00:00,bnb-updown-5m-1790121600,4825247,0x2b026105f096b1ff271f2c921aae600c9be8f6001a7c64d833c97b654ff42b03,BNB,2026-09-23T00:05:00+00:00,9.9,0.985,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:09:50+00:00,xrp-updown-5m-1790121900,4825302,0xd72d7940549653bc35540dc5c457dd93ae6fa1d959d9c2182815071a159e3425,XRP,2026-09-23T00:10:00+00:00,9.9,0.175,Down,BUY_NO,0.99,,,,0,Down,1
2026-09-23T00:09:50+00:00,doge-updown-5m-1790121900,4825297,0x67402a7fe1d7e0efc5878fb0ccff9f8e5597d00f0d6257338d457286c40f9d66,DOGE,2026-09-23T00:10:00+00:00,9.8,0.03,Down,BUY_NO,0.999,,,,0,Down,1
2026-09-23T00:09:50+00:00,bnb-updown-5m-1790121900,4825300,0x73abec7ce8566b47f49596ea961a9aa4653b07bb675124c254c86e7416a59621,BNB,2026-09-23T00:10:00+00:00,9.8,0.365,Down,BUY_NO,,0.01,,1235.28,88,Up,0
2026-09-23T00:14:50+00:00,xrp-updown-5m-1790122200,4825304,0xcb3f6c26033e5972887758c4f1294a1d279b902f517d2828b92160695b36abfc,XRP,2026-09-23T00:15:00+00:00,9.8,0.995,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:14:50+00:00,doge-updown-5m-1790122200,4825305,0x97f6964b59e5b7c046f207c23ad9e4264fa1445ad34a2d31e23a3a4d29f3ed35,DOGE,2026-09-23T00:15:00+00:00,9.8,0.585,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:14:50+00:00,bnb-updown-5m-1790122200,4825307,0x622307b4b61935d9a97c12baf1112dccc822a8af0b69770c16ddb7c1146b0902,BNB,2026-09-23T00:15:00+00:00,9.7,0.965,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:19:50+00:00,xrp-updown-5m-1790122500,4825402,0xc9811b7c7a0f80056489fe704baaef3319818cc99ca227a5d4f10f57c439a924,XRP,2026-09-23T00:20:00+00:00,9.8,0.585,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:19:50+00:00,doge-updown-5m-1790122500,4825408,0x1b0b191bdabdae1d786e9a5d02e5b82a314a7fbb4b8901f9ecd9fc34d9514862,DOGE,2026-09-23T00:20:00+00:00,9.8,0.995,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:19:50+00:00,bnb-updown-5m-1790122500,4825397,0x8ac46a2f00c6128ea8b7f378588113dd483d14da9cef67c5485c84b092f8cbb7,BNB,2026-09-23T00:20:00+00:00,9.7,0.38,Down,BUY_NO,,0.01,,1273.72,98,Up,0
2026-09-23T00:24:50+00:00,xrp-updown-5m-1790122800,4825464,0x303db1e3a0e90f8733bb8ba9136551f1cbc2f1a04aeb298644cd49627f2d7919,XRP,2026-09-23T00:25:00+00:00,9.7,0.965,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:24:50+00:00,doge-updown-5m-1790122800,4825463,0x165c7a12b94c522cb2bc747758a6135742e486dfbd2d082e6927a378118e9223,DOGE,2026-09-23T00:25:00+00:00,9.8,0.955,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:24:50+00:00,bnb-updown-5m-1790122800,4825468,0xd6c7cbe053aee50a5d6b4e6d1cb374f0610d2cddf164ff257758048effd7762d,BNB,2026-09-23T00:25:00+00:00,9.6,0.045,Down,BUY_NO,0.99,,,,0,Down,1
2026-09-23T00:29:50+00:00,xrp-updown-5m-1790123100,4825794,0xe1acfc5ed3c5d8eac58e836323f4ed6c945c22137f1ad8f3e6dc005b46349525,XRP,2026-09-23T00:30:00+00:00,9.9,0.205,Down,BUY_NO,0.999,,,,0,Down,1
2026-09-23T00:29:50+00:00,doge-updown-5m-1790123100,4825789,0x70c535c517249be2dcbd7c3d5a32205057d0e0794c8608488b744af4a2b80718,DOGE,2026-09-23T00:30:00+00:00,9.9,0.14,Down,BUY_NO,0.999,,,,0,Down,1
2026-09-23T00:29:50+00:00,bnb-updown-5m-1790123100,4825790,0x60f5ccde4ef04576a2d3b47f9ea598aa490f0efcb936fb7338b1adcaf8b81952,BNB,2026-09-23T00:30:00+00:00,9.8,0.19,Down,BUY_NO,,0.001,,1200.8,89,Up,0
2026-09-23T00:34:50+00:00,xrp-updown-5m-1790123400,4825805,0x93adf9f24e4710df157c475e235bf2c71de7592eecc056e4dbd776230ab0064e,XRP,2026-09-23T00:35:00+00:00,9.9,0.345,Down,BUY_NO,,0.01,,923.33,40,Up,0
2026-09-23T00:34:50+00:00,doge-updown-5m-1790123400,4825811,0x8cb2072fa5b5b001003fb1a33786e13e2d671d20b83c7847c5a3971b93f9a1ec,DOGE,2026-09-23T00:35:00+00:00,9.9,0.73,Up,BUY_YES,0.99,,,,0,Up,1
2026-09-23T00:34:50+00:00,bnb-updown-5m-1790123400,4825812,0x6a31a1d57e5a06798036a5abde90cd46c324fcc93db013e103516e63753562d3,BNB,2026-09-23T00:35:00+00:00,9.9,0.855,Up,BUY_YES,,0.01,,1258.65,97,Down,0
2026-09-23T00:39:50+00:00,xrp-updown-5m-1790123700,4825929,0x3c7c6ffc2b1c7a0e22741ee6c5cc738dbc113e974f92e7923272dd0e29a68fb0,XRP,2026-09-23T00:40:00+00:00,9.9,0.165,Down,BUY_NO,,0.01,,1206.22,42,Up,0
2026-09-23T00:39:50+00:00,doge-updown-5m-1790123700,4825928,0x7f1b8d5bf5fbf0bed1a16aba924e614d83c1923a52942f4dc42d95f3a94cc4d1,DOGE,2026-09-23T00:40:00+00:00,9.8,0.16,Down,BUY_NO,,0.01,,308.16,12,Up,0
2026-09-23T00:39:50+00:00,bnb-updown-5m-1790123700,4825925,0x7c41540157926a6e78938f32aee80f5c8c1e8d918a6515eef04b4e174b126eef,BNB,2026-09-23T00:40:00+00:00,9.9,0.05,Down,BUY_NO,0.99,,,,0,Down,1
2026-09-23T00:44:50+00:00,xrp-updown-5m-1790124000,4826108,0x4da32cb89c204ceeb714103b8951aee6df4f223e4b341fed62e6a246c2c0cdbc,XRP,2026-09-23T00:45:00+00:00,9.6,0.115,Down,BUY_NO,0.99,,,,0,Down,1
