timestamp_utc,tipo,accionable,event,end_date,n_brackets,suma_yes,suma_ask,suma_bid,gap_pct,profit_pct,roi_no_pct,liq_min,liq_total,rango_min,rango_max
2026-08-02T00:39:51+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0725,1.31,0.835,-31.0,-33.0,-3.98,3921.0,36929.0,1400,2300
2026-08-02T00:39:51+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.0355,1.195,0.876,-19.5,-21.5,-3.5,4222.0,40276.0,1500,2400
2026-08-02T00:52:04+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.4095,6.729,0.09,-572.9,-574.9,-12.01,1.0,30.0,110,120
2026-08-02T00:52:04+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,41.0,110,120
2026-08-02T00:52:04+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.734,5.423,0.045,-442.3,-444.3,-12.45,1.0,90.0,110,120
2026-08-02T00:52:04+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.0745,1.329,0.82,-32.9,-34.9,-4.16,2753.0,25675.0,1400,2300
2026-08-02T00:52:04+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.0675,1.32,0.815,-32.0,-34.0,-4.22,2933.0,28538.0,1500,2400
2026-08-02T00:52:04+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.1205,1.32,0.921,-32.0,-34.0,-2.96,54.0,984.0,110,120
2026-08-02T00:52:04+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0725,1.31,0.835,-31.0,-33.0,-3.98,3923.0,36806.0,1400,2300
2026-08-02T00:52:04+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.035,1.194,0.876,-19.4,-21.4,-3.5,4252.0,41651.0,1500,2400
2026-08-02T01:04:22+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,30.0,110,120
2026-08-02T01:04:22+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,46.0,110,120
2026-08-02T01:04:22+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.734,5.423,0.045,-442.3,-444.3,-12.45,2.0,91.0,110,120
2026-08-02T01:04:22+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.07,1.33,0.81,-33.0,-35.0,-4.27,2754.0,25744.0,1400,2300
2026-08-02T01:04:22+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.118,1.325,0.911,-32.5,-34.5,-3.08,54.0,1013.0,110,120
2026-08-02T01:04:22+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.0745,1.323,0.826,-32.3,-34.3,-4.09,2924.0,28430.0,1500,2400
2026-08-02T01:04:22+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.072,1.319,0.825,-31.9,-33.9,-4.1,3923.0,36791.0,1400,2300
2026-08-02T01:04:22+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.04,1.194,0.886,-19.4,-21.4,-3.38,4196.0,40071.0,1500,2400
2026-08-02T01:17:35+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,4.334,8.578,0.09,-757.8,-759.8,-12.01,0.0,31.0,1400,2300
2026-08-02T01:17:35+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,39.0,110,120
2026-08-02T01:17:35+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,45.0,110,120
2026-08-02T01:17:35+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.722,5.399,0.045,-439.9,-441.9,-12.45,3.0,93.0,110,120
2026-08-02T01:17:35+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,2.0135,3.382,0.645,-238.2,-240.2,-6.16,155.0,3403.0,1400,2300
2026-08-02T01:17:35+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.6065,2.632,0.581,-163.2,-165.2,-6.88,16.0,2961.0,1500,2400
2026-08-02T01:17:35+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.1235,1.326,0.921,-32.6,-34.6,-2.96,60.0,1039.0,110,120
2026-08-02T01:17:35+00:00,OVERROUND,False,Bitcoin price on August 7?,2026-08-07,9,1.043,1.156,0.93,-15.6,-17.6,-2.85,5067.0,75538.0,54000,72000
2026-08-02T01:29:53+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,33.0,110,120
2026-08-02T01:29:53+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,45.0,110,120
2026-08-02T01:29:53+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.732,5.419,0.045,-441.9,-443.9,-12.45,2.0,89.0,110,120
2026-08-02T01:29:53+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.1185,1.326,0.911,-32.6,-34.6,-3.08,57.0,1037.0,110,120
2026-08-02T01:29:53+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.0705,1.321,0.82,-32.1,-34.1,-4.16,2777.0,25731.0,1400,2300
2026-08-02T01:29:53+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.0725,1.308,0.837,-30.8,-32.8,-3.96,2946.0,28555.0,1500,2400
2026-08-02T01:29:53+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0715,1.298,0.845,-29.8,-31.8,-3.86,3923.0,37381.0,1400,2300
2026-08-02T01:29:53+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.069,1.232,0.906,-23.2,-25.2,-3.14,3643.0,40010.0,1500,2400
2026-08-02T01:29:53+00:00,OVERROUND,False,Bitcoin price on August 7?,2026-08-07,9,1.052,1.154,0.95,-15.4,-17.4,-2.61,1313.0,66430.0,54000,72000
2026-08-02T01:29:53+00:00,OVERROUND,False,Bitcoin price on August 5?,2026-08-05,9,1.0415,1.146,0.937,-14.6,-16.6,-2.77,1444.0,79964.0,54000,72000
2026-08-02T01:29:53+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0225,1.101,0.944,-10.1,-12.1,-2.68,490.0,64529.0,56000,74000
2026-08-02T01:42:12+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,33.0,110,120
2026-08-02T01:42:12+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,45.0,110,120
2026-08-02T01:42:12+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.732,5.419,0.045,-441.9,-443.9,-12.45,2.0,90.0,110,120
2026-08-02T01:42:12+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,2.2225,3.815,0.63,-281.5,-283.5,-6.33,5.0,17083.0,1400,2300
2026-08-02T01:42:12+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.531,2.246,0.816,-124.6,-126.6,-4.2,49.0,25560.0,1500,2400
2026-08-02T01:42:12+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0755,1.32,0.831,-32.0,-34.0,-4.03,3861.0,37153.0,1400,2300
2026-08-02T01:42:12+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0215,1.105,0.938,-10.5,-12.5,-2.75,174.0,48921.0,56000,74000
2026-08-02T01:54:30+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,33.0,110,120
2026-08-02T01:54:30+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0005,5.935,0.066,-493.5,-495.5,-12.25,3.0,45.0,110,120
2026-08-02T01:54:30+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.742,5.439,0.045,-443.9,-445.9,-12.45,2.0,88.0,110,120
2026-08-02T01:54:30+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.1285,1.346,0.911,-34.6,-36.6,-3.08,28.0,3707.0,110,120
2026-08-02T01:54:30+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.066,1.322,0.81,-32.2,-34.2,-4.27,2766.0,25669.0,1400,2300
2026-08-02T01:54:30+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.0715,1.319,0.824,-31.9,-33.9,-4.11,2929.0,28679.0,1500,2400
2026-08-02T01:54:30+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0765,1.311,0.842,-31.1,-33.1,-3.9,3923.0,37318.0,1400,2300
2026-08-02T02:07:07+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,33.0,110,120
2026-08-02T02:07:07+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0055,5.935,0.076,-493.5,-495.5,-12.15,3.0,60.0,110,120
2026-08-02T02:07:07+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.731,5.417,0.045,-441.7,-443.7,-12.45,2.0,91.0,110,120
2026-08-02T02:07:07+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.082,1.329,0.835,-32.9,-34.9,-3.98,2949.0,28757.0,1500,2400
2026-08-02T02:07:07+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.0655,1.321,0.81,-32.1,-34.1,-4.27,2758.0,25732.0,1400,2300
2026-08-02T02:07:07+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0765,1.31,0.843,-31.0,-33.0,-3.89,3763.0,36797.0,1400,2300
2026-08-02T02:07:07+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.099,1.287,0.911,-28.7,-30.7,-3.08,59.0,3791.0,110,120
2026-08-02T02:07:07+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.0225,1.168,0.877,-16.8,-18.8,-3.48,2383.0,38164.0,1500,2400
2026-08-02T02:07:07+00:00,OVERROUND,False,Bitcoin price on August 7?,2026-08-07,9,1.03,1.136,0.924,-13.6,-15.6,-2.92,5607.0,71571.0,54000,72000
2026-08-02T02:07:07+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.03,1.106,0.954,-10.6,-12.6,-2.56,1424.0,71396.0,56000,74000
2026-08-02T02:19:39+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,2.0,42.0,110,120
2026-08-02T02:19:39+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.005,5.944,0.066,-494.4,-496.4,-12.25,3.0,44.0,110,120
2026-08-02T02:19:39+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.731,5.417,0.045,-441.7,-443.7,-12.45,2.0,91.0,110,120
2026-08-02T02:19:39+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.068,1.296,0.84,-29.6,-31.6,-3.92,2796.0,25917.0,1400,2300
2026-08-02T02:19:39+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.104,1.277,0.931,-27.7,-29.7,-2.84,57.0,3807.0,110,120
2026-08-02T02:19:39+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.072,1.273,0.871,-27.3,-29.3,-3.56,2955.0,29059.0,1500,2400
2026-08-02T02:19:39+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.064,1.268,0.86,-26.8,-28.8,-3.69,3954.0,37682.0,1400,2300
2026-08-02T02:19:39+00:00,OVERROUND,False,Bitcoin price on August 7?,2026-08-07,9,1.032,1.182,0.882,-18.2,-20.2,-3.42,5825.0,75680.0,54000,72000
2026-08-02T02:19:39+00:00,OVERROUND,False,Bitcoin price on August 5?,2026-08-05,9,1.038,1.172,0.904,-17.2,-19.2,-3.16,6091.0,90701.0,54000,72000
2026-08-02T02:19:39+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.037,1.167,0.907,-16.7,-18.7,-3.13,4357.0,41740.0,1500,2400
2026-08-02T02:19:39+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0365,1.16,0.913,-16.0,-18.0,-3.05,5906.0,79590.0,56000,74000
2026-08-02T02:32:11+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,2.0,41.0,110,120
2026-08-02T02:32:11+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0035,5.941,0.066,-494.1,-496.1,-12.25,3.0,44.0,110,120
2026-08-02T02:32:11+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.731,5.417,0.045,-441.7,-443.7,-12.45,2.0,90.0,110,120
2026-08-02T02:32:11+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.085,1.308,0.862,-30.8,-32.8,-3.66,2783.0,25975.0,1400,2300
2026-08-02T02:32:11+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.071,1.282,0.86,-28.2,-30.2,-3.69,2946.0,28819.0,1500,2400
2026-08-02T02:32:11+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.104,1.277,0.931,-27.7,-29.7,-2.84,40.0,2875.0,110,120
2026-08-02T02:32:11+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.063,1.265,0.861,-26.5,-28.5,-3.67,3037.0,29565.0,1400,2300
2026-08-02T02:32:11+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.042,1.186,0.898,-18.6,-20.6,-3.23,3355.0,33455.0,1500,2400
2026-08-02T02:32:11+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0485,1.171,0.926,-17.1,-19.1,-2.9,5139.0,48502.0,56000,74000
2026-08-02T02:32:11+00:00,OVERROUND,False,Bitcoin price on August 4?,2026-08-04,9,1.036,1.069,1.003,-6.9,-8.9,-1.96,7227.0,76747.0,54000,72000
2026-08-02T02:44:30+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,38.0,110,120
2026-08-02T02:44:30+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,2.998,5.93,0.066,-493.0,-495.0,-12.25,3.0,44.0,110,120
2026-08-02T02:44:30+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.731,5.417,0.045,-441.7,-443.7,-12.45,2.0,91.0,110,120
2026-08-02T02:44:30+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.0735,1.287,0.86,-28.7,-30.7,-3.69,2814.0,26042.0,1400,2300
2026-08-02T02:44:30+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.099,1.287,0.911,-28.7,-30.7,-3.08,60.0,3784.0,110,120
2026-08-02T02:44:30+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.067,1.284,0.85,-28.4,-30.4,-3.8,3774.0,37467.0,1400,2300
2026-08-02T02:44:30+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.076,1.28,0.872,-28.0,-30.0,-3.54,2970.0,29197.0,1500,2400
2026-08-02T02:44:30+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.039,1.192,0.886,-19.2,-21.2,-3.38,4244.0,40439.0,1500,2400
2026-08-02T02:44:30+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0365,1.137,0.936,-13.7,-15.7,-2.78,1926.0,71755.0,56000,74000
2026-08-02T02:44:30+00:00,OVERROUND,False,Bitcoin price on August 4?,2026-08-04,9,1.026,1.059,0.993,-5.9,-7.9,-2.09,14810.0,151004.0,54000,72000
2026-08-02T02:56:54+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,34.0,110,120
2026-08-02T02:56:54+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.002,5.938,0.066,-493.8,-495.8,-12.25,3.0,44.0,110,120
2026-08-02T02:56:54+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.728,5.411,0.045,-441.1,-443.1,-12.45,2.0,89.0,110,120
2026-08-02T02:56:54+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.0685,1.307,0.83,-30.7,-32.7,-4.04,2759.0,25993.0,1400,2300
2026-08-02T02:56:54+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.0805,1.299,0.862,-29.9,-31.9,-3.66,2978.0,29101.0,1500,2400
2026-08-02T02:56:54+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.104,1.287,0.921,-28.7,-30.7,-2.96,61.0,3703.0,110,120
2026-08-02T02:56:54+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.068,1.283,0.853,-28.3,-30.3,-3.77,3210.0,35852.0,1400,2300
2026-08-02T02:56:54+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.0505,1.212,0.889,-21.2,-23.2,-3.34,3464.0,56178.0,1500,2400
2026-08-02T02:56:54+00:00,OVERROUND,False,Bitcoin price on August 7?,2026-08-07,9,1.0335,1.137,0.93,-13.7,-15.7,-2.85,5204.0,73975.0,54000,72000
2026-08-02T02:56:54+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.042,1.135,0.949,-13.5,-15.5,-2.62,1448.0,70999.0,56000,74000
2026-08-02T02:56:54+00:00,OVERROUND,False,Bitcoin price on August 4?,2026-08-04,9,1.0275,1.056,0.999,-5.6,-7.6,-2.01,14193.0,147494.0,54000,72000
2026-08-02T03:10:13+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,36.0,110,120
2026-08-02T03:10:13+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.0025,5.939,0.066,-493.9,-495.9,-12.25,3.0,44.0,110,120
2026-08-02T03:10:13+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.728,5.411,0.045,-441.1,-443.1,-12.45,1.0,88.0,110,120
2026-08-02T03:10:13+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.121,1.321,0.921,-32.1,-34.1,-2.96,61.0,1035.0,110,120
2026-08-02T03:10:13+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.064,1.308,0.82,-30.8,-32.8,-4.16,2770.0,25985.0,1400,2300
2026-08-02T03:10:13+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.069,1.297,0.841,-29.7,-31.7,-3.91,2968.0,28910.0,1500,2400
2026-08-02T03:10:13+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0745,1.295,0.854,-29.5,-31.5,-3.76,3033.0,29456.0,1400,2300
2026-08-02T03:10:13+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.0245,1.191,0.858,-19.1,-21.1,-3.71,3526.0,35025.0,1500,2400
2026-08-02T03:10:13+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.0385,1.134,0.943,-13.4,-15.4,-2.69,5021.0,48254.0,56000,74000
2026-08-02T03:10:13+00:00,OVERROUND,False,Bitcoin price on August 4?,2026-08-04,9,1.036,1.068,1.004,-6.8,-8.8,-1.95,7197.0,75115.0,54000,72000
2026-08-02T03:23:03+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,33.0,110,120
2026-08-02T03:23:03+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.002,5.938,0.066,-493.8,-495.8,-12.25,3.0,44.0,110,120
2026-08-02T03:23:03+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.74,5.435,0.045,-443.5,-445.5,-12.45,2.0,86.0,110,120
2026-08-02T03:23:03+00:00,OVERROUND,False,Solana price on August 4?,2026-08-04,9,1.132,1.333,0.931,-33.3,-35.3,-2.84,57.0,871.0,110,120
2026-08-02T03:23:03+00:00,OVERROUND,False,Ethereum price on August 6?,2026-08-06,9,1.075,1.32,0.83,-32.0,-34.0,-4.04,2933.0,28317.0,1500,2400
2026-08-02T03:23:03+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.054,1.308,0.8,-30.8,-32.8,-4.39,2732.0,25514.0,1400,2300
2026-08-02T03:23:03+00:00,OVERROUND,False,Ethereum price on August 5?,2026-08-05,9,1.0735,1.306,0.841,-30.6,-32.6,-3.91,3728.0,35556.0,1400,2300
2026-08-02T03:23:03+00:00,OVERROUND,False,Ethereum price on August 4?,2026-08-04,9,1.0465,1.227,0.866,-22.7,-24.7,-3.61,627.0,46189.0,1500,2400
2026-08-02T03:23:03+00:00,OVERROUND,False,Bitcoin price on August 6?,2026-08-06,9,1.03,1.12,0.94,-12.0,-14.0,-2.73,108.0,61030.0,56000,74000
2026-08-02T03:23:03+00:00,OVERROUND,False,Bitcoin price on August 4?,2026-08-04,9,1.027,1.058,0.996,-5.8,-7.8,-2.05,13020.0,143591.0,54000,72000
2026-08-02T03:35:52+00:00,OVERROUND,False,Solana price on August 7?,2026-08-07,9,3.397,6.719,0.075,-571.9,-573.9,-12.16,1.0,32.0,110,120
2026-08-02T03:35:52+00:00,OVERROUND,False,Solana price on August 6?,2026-08-06,9,3.004,5.942,0.066,-494.2,-496.2,-12.25,3.0,44.0,110,120
2026-08-02T03:35:52+00:00,OVERROUND,False,Solana price on August 5?,2026-08-05,9,2.7455,5.446,0.045,-444.6,-446.6,-12.45,1.0,85.0,110,120
2026-08-02T03:35:52+00:00,OVERROUND,False,Ethereum price on August 7?,2026-08-07,9,1.069,1.318,0.82,-31.8,-33.8,-4.16,2780.0,25825.0,1400,2300
