timestamp_utc,tipo,accionable,event,end_date,n_brackets,suma_yes,gap_pct,profit_pct,liq_min,liq_total,rango_min,rango_max
2026-07-03T00:10:12+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,1.544,-115.8,-117.8,15.0,22589.0,110,120
2026-07-03T00:10:12+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.1025,-29.5,-31.5,4166.0,51199.0,1100,2000
2026-07-03T00:10:12+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.103,-28.6,-30.6,4147.0,43601.0,1100,2000
2026-07-03T00:10:12+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0755,-27.7,-29.7,4115.0,41349.0,1200,2100
2026-07-03T00:10:12+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.1035,-27.7,-29.7,141.0,22813.0,110,120
2026-07-03T00:10:12+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.1035,-27.3,-29.3,4215.0,47612.0,1100,2000
2026-07-03T00:10:12+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.111,-27.2,-29.2,2739.0,25428.0,110,120
2026-07-03T00:10:12+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.1025,-25.4,-27.4,2816.0,26445.0,110,120
2026-07-03T00:10:12+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.0895,-21.5,-23.5,4338.0,50100.0,1200,2100
2026-07-03T00:10:12+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.0485,-14.9,-16.9,2862.0,30743.0,110,120
2026-07-03T00:10:12+00:00,OVERROUND,False,Bitcoin price on July 6?,2026-07-06,9,1.0415,-12.8,-14.8,9372.0,131562.0,50000,68000
2026-07-03T00:10:12+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.0415,-12.3,-14.3,2824.0,105580.0,52000,70000
2026-07-03T00:21:42+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,2.4745,-300.9,-302.9,13.0,16860.0,110,120
2026-07-03T00:21:42+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.1025,-28.5,-30.5,3991.0,43438.0,1100,2000
2026-07-03T00:21:42+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.099,-27.8,-29.8,4184.0,45565.0,1100,2000
2026-07-03T00:21:42+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.075,-27.6,-29.6,4121.0,41306.0,1200,2100
2026-07-03T00:21:42+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.106,-27.0,-29.0,129.0,22600.0,110,120
2026-07-03T00:21:42+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.0965,-26.3,-28.3,142.0,22845.0,110,120
2026-07-03T00:21:42+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.0955,-25.7,-27.7,1277.0,43783.0,1100,2000
2026-07-03T00:21:42+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.0845,-21.8,-23.8,2747.0,26007.0,110,120
2026-07-03T00:21:42+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.091,-21.4,-23.4,4803.0,55740.0,1200,2100
2026-07-03T00:21:42+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.047,-15.6,-17.6,3316.0,43658.0,110,120
2026-07-03T00:21:42+00:00,OVERROUND,False,Bitcoin price on July 6?,2026-07-06,9,1.044,-12.3,-14.3,9347.0,147650.0,50000,68000
2026-07-03T00:33:09+00:00,OVERROUND,False,Solana price on July 8?,2026-07-08,9,2.003,-206.6,-208.6,15.0,16947.0,110,120
2026-07-03T00:33:09+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.115,-28.8,-30.8,2720.0,25406.0,110,120
2026-07-03T00:33:09+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.102,-28.4,-30.4,4202.0,44063.0,1100,2000
2026-07-03T00:33:09+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.1025,-27.4,-29.4,4204.0,51719.0,1100,2000
2026-07-03T00:33:09+00:00,OVERROUND,False,Ethereum price on July 8?,2026-07-08,9,1.0825,-27.1,-29.1,4125.0,41317.0,1200,2100
2026-07-03T00:33:09+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.092,-26.4,-28.4,2729.0,25643.0,110,120
2026-07-03T00:33:09+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.09,-24.6,-26.6,515.0,44065.0,1100,2000
2026-07-03T00:33:09+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.091,-21.3,-23.3,4790.0,56043.0,1200,2100
2026-07-03T00:33:09+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.0765,-20.2,-22.2,38.0,20201.0,110,120
2026-07-03T00:33:09+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.0465,-14.5,-16.5,3326.0,43765.0,110,120
2026-07-03T00:33:09+00:00,OVERROUND,False,Bitcoin price on July 6?,2026-07-06,9,1.0375,-11.0,-13.0,5967.0,135366.0,50000,68000
2026-07-03T00:33:09+00:00,OVERROUND,False,Bitcoin price on July 5?,2026-07-05,9,1.027,-10.5,-12.5,10550.0,157535.0,50000,68000
