timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,o_inner_chainlink,o_outer_chainlink,inner_slug,outer_slug
2026-09-09T00:01:57+00:00,XRP,15min60m,YESout+NOin,0.002,99.8,0.0,53.07,-117,0.001,0.001,1.42,1.42,1.416084405312628,1.41848868202722,xrp-updown-15m-1788911100,xrp-up-or-down-september-8-2026-7pm-et
2026-09-09T00:12:43+00:00,SOL,5min15m,YESout+NOin,1.139,-13.9,0.2902,3.29,136,0.999,0.14,103.69,103.39,103.71589039,103.39231914452195,sol-updown-5m-1788912600,sol-updown-15m-1788912000
2026-09-09T00:13:44+00:00,SOL,5min15m,YESout+NOin,1.009,-0.9,0.2902,4.73,75,0.999,0.01,103.69,103.39,103.71589039,103.39231914452195,sol-updown-5m-1788912600,sol-updown-15m-1788912000
2026-09-09T00:13:56+00:00,SOL,5min15m,YESout+NOin,1.009,-0.9,0.2902,13.45,63,0.999,0.01,103.69,103.39,103.71589039,103.39231914452195,sol-updown-5m-1788912600,sol-updown-15m-1788912000
2026-09-09T00:14:09+00:00,SOL,5min15m,YESout+NOin,1.009,-0.9,0.2902,13.75,50,0.999,0.01,103.69,103.39,103.71589039,103.39231914452195,sol-updown-5m-1788912600,sol-updown-15m-1788912000
2026-09-09T00:14:22+00:00,SOL,5min15m,YESout+NOin,1.009,-0.9,0.2902,16.62,37,0.999,0.01,103.69,103.39,103.71589039,103.39231914452195,sol-updown-5m-1788912600,sol-updown-15m-1788912000
2026-09-09T00:28:35+00:00,SOL,5min15m,NOout+YESin,1.069,-6.9,-0.0482,2.12,84,0.999,0.07,103.66,103.71,103.6179339600399,103.68023057679119,sol-updown-5m-1788913500,sol-updown-15m-1788912900
2026-09-09T00:42:00+00:00,BTC,5min15m,NOout+YESin,0.84,16.0,-0.0016,19.8,179,0.66,0.18,78623.715,78625.0,78623.15673348226,78607.09505779098,btc-updown-5m-1788914400,btc-updown-15m-1788913800
2026-09-09T00:42:00+00:00,ETH,5min15m,NOout+YESin,0.92,8.0,-0.0145,3.0,179,0.8,0.12,2490.1,2490.46,2490.1414884224355,2489.90135,eth-updown-5m-1788914400,eth-updown-15m-1788913800
2026-09-09T00:42:01+00:00,SOL,5min15m,YESout+NOin,1.15,-15.0,0.0,9.72,178,0.34,0.81,103.61,103.61,103.59707810925583,103.59218776127342,sol-updown-5m-1788914400,sol-updown-15m-1788913800
2026-09-09T00:42:01+00:00,XRP,5min15m,NOout+YESin,1.0,0.0,-0.0423,4.49,178,0.94,0.06,1.4194,1.42,1.4191993247134804,1.4212132198546874,xrp-updown-5m-1788914400,xrp-updown-15m-1788913800
2026-09-09T00:43:12+00:00,BTC,5min15m,NOout+YESin,0.83,17.0,-0.0016,5.19,107,0.09,0.74,78623.715,78625.0,78623.15673348226,78607.09505779098,btc-updown-5m-1788914400,btc-updown-15m-1788913800
2026-09-09T00:43:12+00:00,ETH,5min15m,NOout+YESin,0.81,19.0,-0.0145,11.5,107,0.23,0.58,2490.1,2490.46,2490.1414884224355,2489.90135,eth-updown-5m-1788914400,eth-updown-15m-1788913800
2026-09-09T00:43:13+00:00,SOL,5min15m,YESout+NOin,1.2,-20.0,0.0,9.0,106,0.45,0.75,103.61,103.61,103.59707810925583,103.59218776127342,sol-updown-5m-1788914400,sol-updown-15m-1788913800
2026-09-09T00:43:13+00:00,XRP,5min15m,NOout+YESin,1.01,-1.0,-0.0423,3.3,106,0.96,0.05,1.4194,1.42,1.4191993247134804,1.4212132198546874,xrp-updown-5m-1788914400,xrp-updown-15m-1788913800
2026-09-09T00:47:53+00:00,BTC,15min60m,YESout+NOin,1.222,-22.2,0.3296,9.92,726,0.992,0.23,78659.345,78400.935,78728.48076358117,78452.09853668576,btc-updown-15m-1788914700,bitcoin-up-or-down-september-8-2026-8pm-et
2026-09-09T00:47:54+00:00,ETH,15min60m,YESout+NOin,1.19,-19.0,0.2979,7.0,725,0.99,0.2,2491.59,2484.19,2494.6737796205603,2485.6598203086655,eth-updown-15m-1788914700,ethereum-up-or-down-september-8-2026-8pm-et
2026-09-09T00:47:54+00:00,SOL,15min60m,YESout+NOin,1.225,-22.5,0.3869,12.0,725,0.985,0.24,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:47:54+00:00,XRP,15min60m,YESout+NOin,1.2,-20.0,0.2328,12.5,725,0.95,0.25,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:49:02+00:00,BTC,15min60m,YESout+NOin,1.292,-29.2,0.3296,13.5,657,0.992,0.3,78659.345,78400.935,78728.48076358117,78452.09853668576,btc-updown-15m-1788914700,bitcoin-up-or-down-september-8-2026-8pm-et
2026-09-09T00:49:02+00:00,ETH,15min60m,YESout+NOin,1.249,-24.9,0.2979,13.75,657,0.999,0.25,2491.59,2484.19,2494.6737796205603,2485.6598203086655,eth-updown-15m-1788914700,ethereum-up-or-down-september-8-2026-8pm-et
2026-09-09T00:49:02+00:00,SOL,15min60m,YESout+NOin,1.375,-37.5,0.3869,0.5,657,0.985,0.39,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:49:03+00:00,XRP,15min60m,YESout+NOin,1.38,-38.0,0.2328,27.5,656,0.88,0.5,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:51:00+00:00,BTC,15min60m,YESout+NOin,1.229,-22.9,0.3296,1.15,539,0.999,0.23,78659.345,78400.935,78728.48076358117,78452.09853668576,btc-updown-15m-1788914700,bitcoin-up-or-down-september-8-2026-8pm-et
2026-09-09T00:51:00+00:00,ETH,15min60m,YESout+NOin,1.106,-10.6,0.2979,1.0,539,0.996,0.11,2491.59,2484.19,2494.6737796205603,2485.6598203086655,eth-updown-15m-1788914700,ethereum-up-or-down-september-8-2026-8pm-et
2026-09-09T00:51:01+00:00,SOL,15min60m,YESout+NOin,1.164,-16.4,0.3869,8.5,538,0.994,0.17,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:51:01+00:00,XRP,15min60m,YESout+NOin,1.31,-31.0,0.2328,17.95,538,0.95,0.36,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:53:07+00:00,ETH,15min60m,YESout+NOin,1.138,-13.8,0.2979,9.49,412,0.998,0.14,2491.59,2484.19,2494.6737796205603,2485.6598203086655,eth-updown-15m-1788914700,ethereum-up-or-down-september-8-2026-8pm-et
2026-09-09T00:53:07+00:00,SOL,15min60m,YESout+NOin,1.441,-44.1,0.3869,22.5,412,0.991,0.45,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:53:08+00:00,XRP,15min60m,YESout+NOin,1.47,-47.0,0.2328,9.4,411,0.94,0.53,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:54:17+00:00,SOL,15min60m,YESout+NOin,1.278,-27.8,0.3869,93.81,342,0.998,0.28,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:54:17+00:00,XRP,15min60m,YESout+NOin,1.18,-18.0,0.2328,10.0,342,0.98,0.2,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:56:16+00:00,SOL,15min60m,YESout+NOin,1.159,-15.9,0.3869,13.98,223,0.999,0.16,103.79,103.39,103.78487175778653,103.39231914452195,sol-updown-15m-1788914700,solana-up-or-down-september-8-2026-8pm-et
2026-09-09T00:56:16+00:00,XRP,15min60m,YESout+NOin,1.21,-21.0,0.2328,11.0,223,0.99,0.22,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:58:17+00:00,XRP,15min60m,YESout+NOin,1.025,-2.5,0.2328,3.81,102,0.995,0.03,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:58:18+00:00,ETH,5min15m,YESout+NOin,1.559,-55.9,0.2145,2.8,101,0.999,0.56,2496.935,2491.59,2496.26,2494.6737796205603,eth-updown-5m-1788915300,eth-updown-15m-1788914700
2026-09-09T00:58:19+00:00,SOL,5min15m,NOout+YESin,0.91,9.0,-0.0193,0.13,100,0.01,0.9,103.77,103.79,103.75662548046157,103.78487175778653,sol-updown-5m-1788915300,sol-updown-15m-1788914700
2026-09-09T00:58:19+00:00,XRP,5min15m,NOout+YESin,0.78,22.0,-0.0211,3.21,100,0.03,0.75,1.4204,1.4207,1.4203723683859493,1.420932332035077,xrp-updown-5m-1788915300,xrp-updown-15m-1788914700
2026-09-09T00:59:28+00:00,XRP,15min60m,YESout+NOin,1.009,-0.9,0.2328,6.77,31,0.999,0.01,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:59:29+00:00,SOL,5min15m,NOout+YESin,0.79,21.0,-0.0193,3.9,30,0.01,0.78,103.77,103.79,103.75662548046157,103.78487175778653,sol-updown-5m-1788915300,sol-updown-15m-1788914700
2026-09-09T00:59:29+00:00,XRP,5min15m,NOout+YESin,0.56,44.0,-0.0211,6.77,30,0.01,0.55,1.4204,1.4207,1.4203723683859493,1.420932332035077,xrp-updown-5m-1788915300,xrp-updown-15m-1788914700
2026-09-09T00:59:42+00:00,XRP,15min60m,YESout+NOin,1.009,-0.9,0.2328,9.39,17,0.999,0.01,1.4207,1.4174,1.420932332035077,1.417694623175189,xrp-updown-15m-1788914700,xrp-up-or-down-september-8-2026-8pm-et
2026-09-09T00:59:43+00:00,SOL,5min15m,NOout+YESin,0.68,32.0,-0.0193,6.09,16,0.01,0.67,103.77,103.79,103.75662548046157,103.78487175778653,sol-updown-5m-1788915300,sol-updown-15m-1788914700
2026-09-09T00:59:44+00:00,XRP,5min15m,NOout+YESin,0.54,46.0,-0.0211,0.42,15,0.01,0.53,1.4204,1.4207,1.4203723683859493,1.420932332035077,xrp-updown-5m-1788915300,xrp-updown-15m-1788914700
2026-09-09T00:59:57+00:00,SOL,5min15m,NOout+YESin,1.0,0.0,-0.0193,31.21,2,0.01,0.99,103.77,103.79,103.75662548046157,103.78487175778653,sol-updown-5m-1788915300,sol-updown-15m-1788914700
2026-09-09T01:11:54+00:00,BTC,5min15m,NOout+YESin,1.23,-23.0,-0.0323,0.73,185,0.57,0.66,78750.905,78776.375,78796.13425331605,78734.40265963708,btc-updown-5m-1788916200,btc-updown-15m-1788915600
2026-09-09T01:11:54+00:00,ETH,5min15m,NOout+YESin,1.06,-6.0,-0.0617,4.7,185,0.12,0.94,2495.185,2496.725,2496.989683669875,2495.2982687983945,eth-updown-5m-1788916200,eth-updown-15m-1788915600
2026-09-09T01:11:54+00:00,SOL,5min15m,YESout+NOin,1.01,-1.0,0.0578,4.4,185,0.93,0.08,103.87,103.81,103.86448136435726,103.70519127761648,sol-updown-5m-1788916200,sol-updown-15m-1788915600
2026-09-09T01:11:55+00:00,XRP,5min15m,YESout+NOin,0.95,5.0,0.0211,3.85,184,0.88,0.07,1.4207,1.4204,1.420747205631777,1.4196120814156628,xrp-updown-5m-1788916200,xrp-updown-15m-1788915600
2026-09-09T01:13:37+00:00,BTC,5min15m,NOout+YESin,1.1,-10.0,-0.0323,112.1,82,0.8,0.3,78750.905,78776.375,78796.13425331605,78734.40265963708,btc-updown-5m-1788916200,btc-updown-15m-1788915600
2026-09-09T01:13:38+00:00,ETH,5min15m,NOout+YESin,1.14,-14.0,-0.0617,19.97,81,0.88,0.26,2495.185,2496.725,2496.989683669875,2495.2982687983945,eth-updown-5m-1788916200,eth-updown-15m-1788915600
2026-09-09T01:13:38+00:00,SOL,5min15m,YESout+NOin,1.05,-5.0,0.0578,9.5,81,0.19,0.86,103.87,103.81,103.86448136435726,103.70519127761648,sol-updown-5m-1788916200,sol-updown-15m-1788915600
2026-09-09T01:13:39+00:00,XRP,5min15m,YESout+NOin,1.0,0.0,0.0211,5.64,80,0.05,0.95,1.4207,1.4204,1.420747205631777,1.4196120814156628,xrp-updown-5m-1788916200,xrp-updown-15m-1788915600
2026-09-09T01:27:42+00:00,BTC,5min15m,NOout+YESin,1.22,-22.0,-0.1092,3.1,137,0.31,0.91,78665.0,78751.0,78656.20205125732,78740.99010529315,btc-updown-5m-1788917100,btc-updown-15m-1788916500
2026-09-09T01:27:43+00:00,ETH,5min15m,NOout+YESin,1.87,-87.0,-0.1607,24.01,136,0.96,0.91,2490.79,2494.8,2490.172312535,2494.5168620820323,eth-updown-5m-1788917100,eth-updown-15m-1788916500
2026-09-09T01:27:43+00:00,SOL,5min15m,NOout+YESin,1.968,-96.8,-0.2893,109.4,136,0.998,0.97,103.41,103.71,103.41733875089442,103.6921494092153,sol-updown-5m-1788917100,sol-updown-15m-1788916500
2026-09-09T01:41:58+00:00,BTC,5min15m,YESout+NOin,1.58,-58.0,0.1389,95.55,181,0.91,0.67,78840.365,78731.0,78831.27101889,78718.19113597479,btc-updown-5m-1788918000,btc-updown-15m-1788917400
2026-09-09T01:41:58+00:00,ETH,5min15m,YESout+NOin,1.65,-65.0,0.1753,12.96,181,0.93,0.72,2496.72,2492.35,2497.7449717119857,2491.0675577263087,eth-updown-5m-1788918000,eth-updown-15m-1788917400
2026-09-09T01:41:58+00:00,SOL,5min15m,YESout+NOin,1.55,-55.0,0.2318,7.56,181,0.92,0.63,103.76,103.52,103.75938868071395,103.44584392735021,sol-updown-5m-1788918000,sol-updown-15m-1788917400
2026-09-09T01:41:59+00:00,XRP,5min15m,YESout+NOin,1.72,-72.0,0.5745,3.75,180,0.97,0.75,1.4181,1.41,1.4181355613193227,1.4126476029638828,xrp-updown-5m-1788918000,xrp-updown-15m-1788917400
2026-09-09T01:47:43+00:00,BTC,15min60m,YESout+NOin,1.28,-28.0,0.0347,30.4,736,0.9,0.38,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:47:43+00:00,ETH,15min60m,NOout+YESin,0.98,2.0,-0.0515,4.6,736,0.23,0.75,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:47:44+00:00,SOL,15min60m,NOout+YESin,1.19,-19.0,-0.0578,3.9,735,0.39,0.8,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:47:44+00:00,XRP,15min60m,NOout+YESin,1.45,-45.0,-0.1549,36.5,735,0.72,0.73,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:49:30+00:00,BTC,15min60m,YESout+NOin,1.34,-34.0,0.0347,17.8,629,0.89,0.45,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:49:31+00:00,ETH,15min60m,NOout+YESin,1.02,-2.0,-0.0515,58.21,628,0.41,0.61,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:49:31+00:00,SOL,15min60m,NOout+YESin,1.19,-19.0,-0.0578,40.95,628,0.55,0.64,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:49:32+00:00,XRP,15min60m,NOout+YESin,1.29,-29.0,-0.1549,4.8,627,0.89,0.4,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:50:58+00:00,BTC,15min60m,YESout+NOin,1.34,-34.0,0.0347,24.04,541,0.94,0.4,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:50:59+00:00,ETH,15min60m,NOout+YESin,0.94,6.0,-0.0515,2.4,540,0.24,0.7,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:50:59+00:00,SOL,15min60m,NOout+YESin,1.19,-19.0,-0.0578,3.9,540,0.54,0.65,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:50:59+00:00,XRP,15min60m,NOout+YESin,1.38,-38.0,-0.1549,28.0,540,0.82,0.56,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:52:57+00:00,BTC,15min60m,YESout+NOin,1.1,-10.0,0.0347,115.02,422,0.81,0.29,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:52:58+00:00,ETH,15min60m,NOout+YESin,1.04,-4.0,-0.0515,2.3,421,0.58,0.46,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:52:58+00:00,SOL,15min60m,NOout+YESin,1.14,-14.0,-0.0578,1.56,421,0.88,0.26,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:52:58+00:00,XRP,15min60m,NOout+YESin,1.22,-22.0,-0.1549,4.8,421,0.98,0.24,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:54:53+00:00,BTC,15min60m,YESout+NOin,1.07,-7.0,0.0347,1.8,306,0.97,0.1,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:54:53+00:00,ETH,15min60m,NOout+YESin,0.97,3.0,-0.0515,2.0,306,0.2,0.77,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:54:53+00:00,SOL,15min60m,NOout+YESin,1.17,-17.0,-0.0578,3.6,306,0.36,0.81,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:54:54+00:00,XRP,15min60m,NOout+YESin,1.54,-54.0,-0.1549,8.52,305,0.83,0.71,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:56:22+00:00,BTC,15min60m,YESout+NOin,1.03,-3.0,0.0347,4.36,217,0.98,0.05,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:56:22+00:00,ETH,15min60m,NOout+YESin,1.01,-1.0,-0.0515,50.24,217,0.32,0.69,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:56:23+00:00,SOL,15min60m,NOout+YESin,1.45,-45.0,-0.0578,3.55,216,0.74,0.71,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:56:23+00:00,XRP,15min60m,NOout+YESin,1.4,-40.0,-0.1549,5.06,216,0.97,0.43,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:58:14+00:00,BTC,15min60m,YESout+NOin,1.028,-2.8,0.0347,7.58,105,0.998,0.03,78803.695,78776.375,78851.14122622482,78734.40265963708,btc-updown-15m-1788918300,bitcoin-up-or-down-september-8-2026-9pm-et
2026-09-09T01:58:14+00:00,ETH,15min60m,NOout+YESin,1.01,-1.0,-0.0515,0.6,105,0.06,0.95,2495.44,2496.725,2497.663901026462,2495.2982687983945,eth-updown-15m-1788918300,ethereum-up-or-down-september-8-2026-9pm-et
2026-09-09T01:58:14+00:00,SOL,15min60m,NOout+YESin,1.16,-16.0,-0.0578,16.92,105,0.18,0.98,103.75,103.81,103.83096944317094,103.70519127761648,sol-updown-15m-1788918300,solana-up-or-down-september-8-2026-9pm-et
2026-09-09T01:58:15+00:00,XRP,15min60m,NOout+YESin,1.75,-75.0,-0.1549,19.75,104,0.96,0.79,1.4182,1.4204,1.4190165811423094,1.4196120814156628,xrp-updown-15m-1788918300,xrp-up-or-down-september-8-2026-9pm-et
2026-09-09T01:58:15+00:00,BTC,5min15m,YESout+NOin,1.5,-50.0,0.0854,75.4,104,0.98,0.52,78871.0,78803.695,78837.53614022,78851.14122622482,btc-updown-5m-1788918900,btc-updown-15m-1788918300
2026-09-09T01:58:15+00:00,ETH,5min15m,YESout+NOin,1.63,-63.0,0.1134,38.0,104,0.95,0.68,2498.27,2495.44,2496.354192955,2497.663901026462,eth-updown-5m-1788918900,eth-updown-15m-1788918300
2026-09-09T01:58:16+00:00,SOL,5min15m,YESout+NOin,1.23,-23.0,0.0578,3.0,103,0.98,0.25,103.81,103.75,103.74437180953655,103.83096944317094,sol-updown-5m-1788918900,sol-updown-15m-1788918300
2026-09-09T01:58:16+00:00,XRP,5min15m,YESout+NOin,1.33,-33.0,0.1269,5.88,103,0.84,0.49,1.42,1.4182,1.4168338400038143,1.4190165811423094,xrp-updown-5m-1788918900,xrp-updown-15m-1788918300
2026-09-09T02:12:05+00:00,BTC,5min15m,YESout+NOin,1.11,-11.0,0.077,10.5,174,0.14,0.97,78909.635,78848.925,78908.42505477,78891.7807182715,btc-updown-5m-1788919800,btc-updown-15m-1788919200
2026-09-09T02:12:05+00:00,ETH,5min15m,YESout+NOin,1.14,-14.0,0.0901,5.04,174,0.21,0.93,2498.515,2496.265,2498.980155992419,2498.0537940732956,eth-updown-5m-1788919800,eth-updown-15m-1788919200
2026-09-09T02:12:06+00:00,SOL,5min15m,YESout+NOin,1.34,-34.0,0.1927,4.04,173,0.37,0.97,104.0,103.8,103.97861211077443,103.79825333028413,sol-updown-5m-1788919800,sol-updown-15m-1788919200
