timestamp_utc,tipo,accionable,event,end_date,n_brackets,suma_yes,gap_pct,profit_pct,liq_min,liq_total,rango_min,rango_max
2026-07-02T00:28:50+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.1065,-28.2,-30.2,2712.0,25443.0,110,120
2026-07-02T00:28:50+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.0935,-27.3,-29.3,2706.0,25533.0,110,120
2026-07-02T00:28:50+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.085,-25.1,-27.1,2775.0,25955.0,110,120
2026-07-02T00:28:50+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.0905,-23.9,-25.9,74.0,20305.0,110,120
2026-07-02T00:28:50+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.056,-23.2,-25.2,4197.0,43515.0,1100,2000
2026-07-02T00:28:50+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.055,-23.0,-25.0,4103.0,43829.0,1100,2000
2026-07-02T00:28:50+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.056,-20.1,-22.1,4177.0,50273.0,1100,2000
2026-07-02T00:28:50+00:00,OVERROUND,False,Ethereum price on July 3?,2026-07-03,9,1.022,-13.3,-15.3,514.0,50283.0,1100,2000
2026-07-02T00:28:50+00:00,OVERROUND,False,Solana price on July 3?,2026-07-03,9,1.0265,-13.3,-15.3,3124.0,52617.0,110,120
2026-07-02T00:28:50+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.032,-13.1,-15.1,10851.0,130797.0,52000,70000
2026-07-02T00:39:42+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.68,-147.4,-149.4,52.0,26991.0,1200,2100
2026-07-02T00:39:42+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.0965,-27.9,-29.9,2733.0,25713.0,110,120
2026-07-02T00:39:42+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.0945,-27.0,-29.0,2755.0,25904.0,110,120
2026-07-02T00:39:42+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.094,-25.7,-27.7,2742.0,25547.0,110,120
2026-07-02T00:39:42+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.0965,-25.1,-27.1,34.0,22871.0,110,120
2026-07-02T00:39:42+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.0705,-24.1,-26.1,4220.0,44295.0,1100,2000
2026-07-02T00:39:42+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.0695,-23.5,-25.5,4211.0,51137.0,1100,2000
2026-07-02T00:39:42+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0495,-21.9,-23.9,4194.0,44447.0,1100,2000
2026-07-02T00:39:42+00:00,OVERROUND,False,Ethereum price on July 3?,2026-07-03,9,1.0555,-19.3,-21.3,811.0,47609.0,1100,2000
2026-07-02T00:39:42+00:00,OVERROUND,False,Solana price on July 3?,2026-07-03,9,1.0295,-13.0,-15.0,600.0,49996.0,110,120
2026-07-02T00:39:42+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.0235,-11.8,-13.8,5219.0,127731.0,52000,70000
2026-07-02T00:50:34+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.1275,-35.1,-37.1,279.0,31541.0,1200,2100
2026-07-02T00:50:34+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.0995,-27.3,-29.3,2709.0,25496.0,110,120
2026-07-02T00:50:34+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.0835,-26.8,-28.8,2714.0,25840.0,110,120
2026-07-02T00:50:34+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.0945,-26.6,-28.6,4251.0,51259.0,1100,2000
2026-07-02T00:50:34+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.089,-26.4,-28.4,2726.0,25741.0,110,120
2026-07-02T00:50:34+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.0975,-25.3,-27.3,59.0,23021.0,110,120
2026-07-02T00:50:34+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.0585,-23.7,-25.7,4214.0,44550.0,1100,2000
2026-07-02T00:50:34+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.046,-20.4,-22.4,4217.0,44996.0,1100,2000
2026-07-02T00:50:34+00:00,OVERROUND,False,Ethereum price on July 3?,2026-07-03,9,1.0385,-15.8,-17.8,4367.0,51781.0,1100,2000
2026-07-02T00:50:34+00:00,OVERROUND,False,Solana price on July 3?,2026-07-03,9,1.0395,-15.7,-17.7,246.0,47491.0,110,120
2026-07-02T00:50:34+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.034,-11.9,-13.9,2002.0,106649.0,52000,70000
2026-07-02T01:01:46+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.102,-27.1,-29.1,4218.0,51316.0,1100,2000
2026-07-02T01:01:46+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.093,-27.1,-29.1,2719.0,25480.0,110,120
2026-07-02T01:01:46+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.0885,-25.8,-27.8,2763.0,25950.0,110,120
2026-07-02T01:01:46+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.0845,-25.5,-27.5,2714.0,25761.0,110,120
2026-07-02T01:01:46+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.082,-23.2,-25.2,2809.0,26387.0,110,120
2026-07-02T01:01:46+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.062,-22.4,-24.4,4223.0,44757.0,1100,2000
2026-07-02T01:01:46+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.065,-22.3,-24.3,191.0,34931.0,1200,2100
2026-07-02T01:01:46+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.051,-21.4,-23.4,4215.0,44955.0,1100,2000
2026-07-02T01:01:46+00:00,OVERROUND,False,Ethereum price on July 3?,2026-07-03,9,1.0335,-15.9,-17.9,4449.0,55753.0,1100,2000
2026-07-02T01:01:46+00:00,OVERROUND,False,Solana price on July 3?,2026-07-03,9,1.043,-14.8,-16.8,2907.0,51529.0,110,120
2026-07-02T01:01:46+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.047,-13.4,-15.4,8014.0,113589.0,52000,70000
2026-07-02T01:01:46+00:00,OVERROUND,False,Bitcoin price on July 6?,2026-07-06,9,1.0215,-12.8,-14.8,5089.0,114980.0,50000,68000
2026-07-02T01:01:46+00:00,OVERROUND,False,Bitcoin price on July 3?,2026-07-03,9,1.0405,-11.3,-13.3,8617.0,123474.0,52000,70000
2026-07-02T01:12:39+00:00,OVERROUND,False,Ethereum price on July 4?,2026-07-04,9,1.246,-61.0,-63.0,241.0,35646.0,1200,2100
2026-07-02T01:12:39+00:00,OVERROUND,False,Solana price on July 4?,2026-07-04,9,1.093,-26.7,-28.7,2756.0,25964.0,110,120
2026-07-02T01:12:39+00:00,OVERROUND,False,Solana price on July 7?,2026-07-07,9,1.107,-26.4,-28.4,135.0,22656.0,110,120
2026-07-02T01:12:39+00:00,OVERROUND,False,Solana price on July 5?,2026-07-05,9,1.106,-26.0,-28.0,170.0,23494.0,110,120
2026-07-02T01:12:39+00:00,OVERROUND,False,Ethereum price on July 5?,2026-07-05,9,1.0925,-25.5,-27.5,4182.0,51318.0,1100,2000
2026-07-02T01:12:39+00:00,OVERROUND,False,Solana price on July 6?,2026-07-06,9,1.0785,-24.3,-26.3,2733.0,25815.0,110,120
2026-07-02T01:12:39+00:00,OVERROUND,False,Ethereum price on July 7?,2026-07-07,9,1.0495,-24.1,-26.1,4206.0,44580.0,1100,2000
2026-07-02T01:12:39+00:00,OVERROUND,False,Ethereum price on July 6?,2026-07-06,9,1.0565,-21.3,-23.3,4227.0,44759.0,1100,2000
2026-07-02T01:12:39+00:00,OVERROUND,False,Ethereum price on July 3?,2026-07-03,9,1.031,-16.3,-18.3,620.0,47508.0,1100,2000
2026-07-02T01:12:39+00:00,OVERROUND,False,Bitcoin price on July 4?,2026-07-04,9,1.0415,-15.2,-17.2,4250.0,113475.0,52000,70000
2026-07-02T01:12:39+00:00,OVERROUND,False,Solana price on July 3?,2026-07-03,9,1.0295,-14.1,-16.1,671.0,41059.0,110,120
2026-07-02T01:12:39+00:00,OVERROUND,False,Bitcoin price on July 3?,2026-07-03,9,1.041,-10.9,-12.9,8574.0,116510.0,52000,70000
2026-07-02T01:12:39+00:00,OVERROUND,False,Bitcoin price on July 2?,2026-07-02,9,1.0245,-5.3,-7.3,13832.0,170866.0,50000,68000
