timestamp_utc,event_title,direccion,umbral_bajo,umbral_alto,bid_yes_bajo,ask_yes_bajo,bid_no_alto,ask_no_alto,maker_hipotetico_bajo,maker_hipotetico_alto,cruce_pata_bajo,cruce_pata_alto,cruce_ambas_patas
2026-08-13T09:18:17+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.993,0.996,0.005,0.994,False,False,False
2026-08-13T09:18:17+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:18:17+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:23:18+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:23:18+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:23:19+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:23:19+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.028,0.044,0.952,0.969,0.029,0.953,False,False,False
2026-08-13T09:23:20+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:23:20+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.92,0.061,0.901,False,False,False
2026-08-13T09:23:20+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:23:20+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:23:21+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.94,0.031,0.921,False,False,False
2026-08-13T09:23:21+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.974,0.024,0.959,False,False,False
2026-08-13T09:23:21+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.026,0.042,0.954,0.967,0.027,0.955,False,False,False
2026-08-13T09:23:22+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:23:22+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:23:22+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.86,0.9,0.091,0.861,False,False,False
2026-08-13T09:23:22+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.93,0.96,0.032,0.931,False,False,False
2026-08-13T09:23:23+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:23:23+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.97,0.011,0.891,False,False,False
2026-08-13T09:23:23+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:23:24+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:23:24+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:23:24+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:23:25+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:23:25+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:23:25+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.988,0.997,0.008,0.989,False,False,False
2026-08-13T09:23:25+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:23:25+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:23:26+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:28:26+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:28:26+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:28:26+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:28:27+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.028,0.044,0.952,0.969,0.029,0.953,False,False,False
2026-08-13T09:28:27+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:28:27+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.92,0.061,0.901,False,False,False
2026-08-13T09:28:27+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:28:27+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:28:27+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:28:27+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.974,0.024,0.959,False,False,False
2026-08-13T09:28:28+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.026,0.042,0.954,0.967,0.027,0.955,False,False,False
2026-08-13T09:28:28+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:28:28+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:28:28+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.87,0.91,0.091,0.871,False,False,False
2026-08-13T09:28:28+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.93,0.96,0.032,0.931,False,False,False
2026-08-13T09:28:28+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:28:29+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.96,0.011,0.891,False,False,False
2026-08-13T09:28:29+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:28:29+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:28:29+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:28:29+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:28:29+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:28:30+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:28:30+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.987,0.997,0.008,0.988,False,False,False
2026-08-13T09:28:30+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:28:30+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:28:30+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:33:31+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:33:31+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:33:32+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:33:33+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.028,0.044,0.952,0.97,0.029,0.953,False,False,False
2026-08-13T09:33:33+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:33:34+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.93,0.061,0.901,False,False,False
2026-08-13T09:33:34+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:33:34+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:33:35+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:33:35+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.976,0.024,0.959,False,False,False
2026-08-13T09:33:35+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.024,0.042,0.954,0.967,0.025,0.955,False,False,False
2026-08-13T09:33:36+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:33:36+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:33:36+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.87,0.92,0.091,0.871,False,False,False
2026-08-13T09:33:37+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.92,0.96,0.032,0.921,False,False,False
2026-08-13T09:33:37+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:33:37+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.97,0.011,0.891,False,False,False
2026-08-13T09:33:37+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:33:37+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.942,0.972,0.031,0.943,False,False,False
2026-08-13T09:33:38+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.058,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:33:38+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:33:38+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:33:39+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:33:39+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.988,0.997,0.008,0.989,False,False,False
2026-08-13T09:33:39+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:33:39+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:33:40+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:38:40+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:38:40+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:38:40+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:38:41+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.028,0.044,0.952,0.97,0.029,0.953,False,False,False
2026-08-13T09:38:41+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:38:41+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.93,0.061,0.901,False,False,False
2026-08-13T09:38:42+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:38:42+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:38:42+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:38:42+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.975,0.024,0.959,False,False,False
2026-08-13T09:38:42+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.025,0.042,0.954,0.967,0.026,0.955,False,False,False
2026-08-13T09:38:43+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:38:43+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:38:43+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.86,0.92,0.091,0.861,False,False,False
2026-08-13T09:38:43+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.92,0.96,0.032,0.921,False,False,False
2026-08-13T09:38:43+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:38:43+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.96,0.011,0.891,False,False,False
2026-08-13T09:38:44+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:38:44+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:38:44+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:38:44+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:38:45+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:38:45+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:38:45+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.988,0.997,0.008,0.989,False,False,False
2026-08-13T09:38:45+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:38:46+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:38:46+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:43:46+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:43:46+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:43:47+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:43:47+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.026,0.044,0.952,0.97,0.027,0.953,False,False,False
2026-08-13T09:43:47+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:43:47+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.93,0.061,0.901,False,False,False
2026-08-13T09:43:47+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:43:47+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:43:48+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:43:48+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.975,0.024,0.959,False,False,False
2026-08-13T09:43:48+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.025,0.042,0.954,0.967,0.026,0.955,False,False,False
2026-08-13T09:43:49+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:43:49+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:43:49+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.86,0.92,0.091,0.861,False,False,False
2026-08-13T09:43:50+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.92,0.96,0.032,0.921,False,False,False
2026-08-13T09:43:51+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:43:52+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.94,0.011,0.891,False,False,False
2026-08-13T09:43:53+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:43:53+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:43:53+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:43:53+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:43:53+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:43:54+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:43:54+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.988,0.997,0.008,0.989,False,False,False
2026-08-13T09:43:54+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:43:54+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:43:55+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:48:55+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:48:56+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:48:56+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:48:56+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.026,0.043,0.952,0.97,0.027,0.953,False,False,False
2026-08-13T09:48:56+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:48:57+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.93,0.061,0.901,False,False,False
2026-08-13T09:48:57+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:48:57+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:48:57+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:48:57+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.975,0.024,0.959,False,False,False
2026-08-13T09:48:58+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.025,0.042,0.954,0.967,0.026,0.955,False,False,False
2026-08-13T09:48:58+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:48:58+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:48:58+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.87,0.92,0.091,0.871,False,False,False
2026-08-13T09:48:58+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.93,0.96,0.032,0.931,False,False,False
2026-08-13T09:48:58+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:48:59+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.94,0.011,0.891,False,False,False
2026-08-13T09:48:59+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:48:59+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:48:59+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:48:59+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:49:00+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:49:00+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
2026-08-13T09:49:00+00:00,What price will Solana hit in August?,reach,120.0,130.0,0.007,0.009,0.989,0.997,0.008,0.99,False,False,False
2026-08-13T09:49:00+00:00,What price will Solana hit in August?,reach,140.0,150.0,0.004,0.008,0.995,0.997,0.005,0.996,False,False,False
2026-08-13T09:49:00+00:00,What price will Bitcoin hit August 10-16?,dip to,52000.0,54000.0,0.001,0.004,0.995,0.999,0.002,0.996,False,False,False
2026-08-13T09:49:01+00:00,What price will Solana hit August 10-16?,reach,100.0,110.0,0.001,0.01,0.989,0.999,0.002,0.99,False,False,False
2026-08-13T09:54:01+00:00,What price will Bitcoin hit in 2026?,reach,180000.0,190000.0,0.021,0.022,0.976,0.977,0.022,0.977,True,True,True
2026-08-13T09:54:01+00:00,What price will Ethereum hit in 2026?,reach,5000.0,5500.0,0.031,0.032,0.967,0.968,0.032,0.968,True,True,True
2026-08-13T09:54:01+00:00,What price will Solana hit in 2026?,reach,240.0,260.0,0.035,0.036,0.924,0.97,0.036,0.925,True,False,False
2026-08-13T09:54:02+00:00,What price will Solana hit in 2026?,reach,280.0,300.0,0.027,0.043,0.952,0.97,0.028,0.953,False,False,False
2026-08-13T09:54:02+00:00,What price will XRP hit in 2026?,reach,2.6,2.8,0.04,0.05,0.921,0.969,0.041,0.922,False,False,False
2026-08-13T09:54:02+00:00,What price will Dogecoin hit in 2026?,reach,0.24,0.28,0.06,0.07,0.9,0.93,0.061,0.901,False,False,False
2026-08-13T09:54:02+00:00,What price will Dogecoin hit in 2026?,reach,0.36,0.4,0.02,0.06,0.91,0.97,0.021,0.911,False,False,False
2026-08-13T09:54:03+00:00,What price will BNB hit in 2026?,reach,1500.0,1600.0,0.033,0.041,0.951,0.969,0.034,0.952,False,False,False
2026-08-13T09:54:03+00:00,What price will Ethena hit in 2026?,reach,0.4,0.44,0.03,0.08,0.92,0.96,0.031,0.921,False,False,False
2026-08-13T09:54:03+00:00,What price will Ethena hit in 2026?,reach,0.52,0.6,0.023,0.031,0.958,0.976,0.024,0.959,False,False,False
2026-08-13T09:54:03+00:00,What price will Ethena hit in 2026?,reach,0.6,0.7,0.024,0.042,0.954,0.967,0.025,0.955,False,False,False
2026-08-13T09:54:03+00:00,What price will Ethena hit in 2026?,reach,0.8,1.0,0.013,0.036,0.967,0.977,0.014,0.968,False,False,False
2026-08-13T09:54:04+00:00,What price will Chainlink hit in 2026?,reach,20.0,22.0,0.09,0.13,0.83,0.89,0.091,0.831,False,False,False
2026-08-13T09:54:04+00:00,What price will Pump.fun hit in 2026?,reach,0.008,0.009,0.09,0.1,0.87,0.92,0.091,0.871,False,False,False
2026-08-13T09:54:04+00:00,What price will Aster hit in 2026?,reach,2.0,2.2,0.031,0.049,0.93,0.96,0.032,0.931,False,False,False
2026-08-13T09:54:04+00:00,What price will Plasma hit in 2026?,reach,0.24,0.3,0.05,0.54,0.11,0.92,0.051,0.111,False,False,False
2026-08-13T09:54:05+00:00,What price will Plasma hit in 2026?,reach,0.6,1.2,0.01,0.1,0.89,0.94,0.011,0.891,False,False,False
2026-08-13T09:54:05+00:00,What price will Plasma hit in 2026?,reach,1.8,2.0,0.02,0.064,0.941,0.959,0.021,0.942,False,False,False
2026-08-13T09:54:05+00:00,What price will Uniswap hit in 2026?,reach,12.5,14.0,0.03,0.05,0.943,0.972,0.031,0.944,False,False,False
2026-08-13T09:54:05+00:00,What price will Uniswap hit in 2026?,reach,14.0,15.5,0.028,0.057,0.95,0.96,0.029,0.951,False,False,False
2026-08-13T09:54:06+00:00,What price will Bitcoin hit in August?,reach,82500.0,85000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:54:06+00:00,What price will Ethereum hit in August?,reach,2700.0,3000.0,0.004,0.005,0.994,0.995,0.005,0.995,True,True,True
2026-08-13T09:54:06+00:00,What price will Solana hit in August?,dip to,30.0,40.0,0.003,0.019,0.989,0.994,0.004,0.99,False,False,False
