ts_end,ts_poll_utc,restante_s,activo,direccion_implicita,accepting_orders,closed_flag,t_lectura_estado_ms
1789460100,2026-09-15T08:14:48.904+00:00,11.096,BTC,Up,True,False,59.6
1789460100,2026-09-15T08:14:48.904+00:00,11.096,ETH,Up,True,False,55.9
1789460100,2026-09-15T08:14:48.904+00:00,11.096,SOL,Up,True,False,69.4
1789460100,2026-09-15T08:14:48.904+00:00,11.096,XRP,Up,True,False,56.7
1789460100,2026-09-15T08:14:48.904+00:00,11.096,DOGE,Up,True,False,64.0
1789460100,2026-09-15T08:14:48.904+00:00,11.096,BNB,Up,True,False,69.0
1789460100,2026-09-15T08:14:49.054+00:00,10.946,BTC,Up,True,False,60.0
1789460100,2026-09-15T08:14:49.054+00:00,10.946,ETH,Up,True,False,52.3
1789460100,2026-09-15T08:14:49.054+00:00,10.946,SOL,Up,True,False,56.7
1789460100,2026-09-15T08:14:49.054+00:00,10.946,XRP,Up,True,False,55.3
1789460100,2026-09-15T08:14:49.054+00:00,10.946,DOGE,Up,True,False,53.3
1789460100,2026-09-15T08:14:49.054+00:00,10.946,BNB,Up,True,False,53.1
1789460100,2026-09-15T08:14:49.204+00:00,10.795,BTC,Up,True,False,52.1
1789460100,2026-09-15T08:14:49.204+00:00,10.795,ETH,Up,True,False,57.1
1789460100,2026-09-15T08:14:49.204+00:00,10.795,SOL,Up,True,False,49.4
1789460100,2026-09-15T08:14:49.204+00:00,10.795,XRP,Up,True,False,55.8
1789460100,2026-09-15T08:14:49.204+00:00,10.795,DOGE,Up,True,False,54.9
1789460100,2026-09-15T08:14:49.204+00:00,10.795,BNB,Up,True,False,50.5
1789460100,2026-09-15T08:14:49.354+00:00,10.645,BTC,Up,True,False,50.8
1789460100,2026-09-15T08:14:49.354+00:00,10.645,ETH,Up,True,False,66.0
1789460100,2026-09-15T08:14:49.354+00:00,10.645,SOL,Up,True,False,52.1
1789460100,2026-09-15T08:14:49.354+00:00,10.645,XRP,Up,True,False,57.1
1789460100,2026-09-15T08:14:49.354+00:00,10.645,DOGE,Up,True,False,52.2
1789460100,2026-09-15T08:14:49.354+00:00,10.645,BNB,Up,True,False,51.9
1789460100,2026-09-15T08:14:49.504+00:00,10.495,BTC,Up,True,False,61.6
1789460100,2026-09-15T08:14:49.504+00:00,10.495,ETH,Up,True,False,54.8
1789460100,2026-09-15T08:14:49.504+00:00,10.495,SOL,Up,True,False,57.4
1789460100,2026-09-15T08:14:49.504+00:00,10.495,XRP,Up,True,False,54.7
1789460100,2026-09-15T08:14:49.504+00:00,10.495,DOGE,Up,True,False,59.2
1789460100,2026-09-15T08:14:49.504+00:00,10.495,BNB,Up,True,False,51.6
1789460100,2026-09-15T08:14:49.654+00:00,10.345,BTC,Up,True,False,52.7
1789460100,2026-09-15T08:14:49.654+00:00,10.345,ETH,Up,True,False,47.0
1789460100,2026-09-15T08:14:49.654+00:00,10.345,SOL,Up,True,False,56.4
1789460100,2026-09-15T08:14:49.654+00:00,10.345,XRP,Up,True,False,70.8
1789460100,2026-09-15T08:14:49.654+00:00,10.345,DOGE,Up,True,False,49.3
1789460100,2026-09-15T08:14:49.654+00:00,10.345,BNB,Up,True,False,54.4
1789460100,2026-09-15T08:14:49.807+00:00,10.192,BTC,Up,True,False,54.2
1789460100,2026-09-15T08:14:49.807+00:00,10.192,ETH,Up,True,False,50.8
1789460100,2026-09-15T08:14:49.807+00:00,10.192,SOL,Up,True,False,51.6
1789460100,2026-09-15T08:14:49.807+00:00,10.192,XRP,Up,True,False,57.7
1789460100,2026-09-15T08:14:49.807+00:00,10.192,DOGE,Up,True,False,66.9
1789460100,2026-09-15T08:14:49.807+00:00,10.192,BNB,Up,True,False,58.3
1789460100,2026-09-15T08:14:49.957+00:00,10.042,BTC,Up,True,False,67.1
1789460100,2026-09-15T08:14:49.957+00:00,10.042,ETH,Up,True,False,67.2
1789460100,2026-09-15T08:14:49.957+00:00,10.042,SOL,Up,True,False,54.9
1789460100,2026-09-15T08:14:49.957+00:00,10.042,XRP,Up,True,False,48.4
1789460100,2026-09-15T08:14:49.957+00:00,10.042,DOGE,Up,True,False,55.1
1789460100,2026-09-15T08:14:49.957+00:00,10.042,BNB,Up,True,False,55.4
1789460100,2026-09-15T08:14:50.107+00:00,9.892,BTC,Up,True,False,57.0
1789460100,2026-09-15T08:14:50.107+00:00,9.892,ETH,Up,True,False,53.0
1789460100,2026-09-15T08:14:50.107+00:00,9.892,SOL,Up,True,False,48.7
1789460100,2026-09-15T08:14:50.107+00:00,9.892,XRP,Up,True,False,55.4
1789460100,2026-09-15T08:14:50.107+00:00,9.892,DOGE,Up,True,False,52.0
1789460100,2026-09-15T08:14:50.107+00:00,9.892,BNB,Up,True,False,53.5
1789460100,2026-09-15T08:14:50.257+00:00,9.742,BTC,Up,True,False,54.8
1789460100,2026-09-15T08:14:50.257+00:00,9.742,ETH,Up,True,False,56.3
1789460100,2026-09-15T08:14:50.257+00:00,9.742,SOL,Up,True,False,52.1
1789460100,2026-09-15T08:14:50.257+00:00,9.742,XRP,Up,True,False,62.1
1789460100,2026-09-15T08:14:50.257+00:00,9.742,DOGE,Up,True,False,49.1
1789460100,2026-09-15T08:14:50.257+00:00,9.742,BNB,Up,True,False,59.7
1789460100,2026-09-15T08:14:50.427+00:00,9.573,BTC,Up,True,False,54.2
1789460100,2026-09-15T08:14:50.427+00:00,9.573,ETH,Up,True,False,52.9
1789460100,2026-09-15T08:14:50.427+00:00,9.573,SOL,Up,True,False,58.5
1789460100,2026-09-15T08:14:50.427+00:00,9.573,XRP,Up,True,False,51.8
1789460100,2026-09-15T08:14:50.427+00:00,9.573,DOGE,Up,True,False,54.2
1789460100,2026-09-15T08:14:50.427+00:00,9.573,BNB,Up,True,False,54.5
1789460100,2026-09-15T08:14:50.577+00:00,9.423,BTC,Up,True,False,58.3
1789460100,2026-09-15T08:14:50.577+00:00,9.423,ETH,Up,True,False,57.2
1789460100,2026-09-15T08:14:50.577+00:00,9.423,SOL,Up,True,False,48.5
1789460100,2026-09-15T08:14:50.577+00:00,9.423,XRP,Up,True,False,50.4
1789460100,2026-09-15T08:14:50.577+00:00,9.423,DOGE,Up,True,False,64.2
1789460100,2026-09-15T08:14:50.577+00:00,9.423,BNB,Up,True,False,74.9
1789460100,2026-09-15T08:14:50.727+00:00,9.273,BTC,Up,True,False,58.8
1789460100,2026-09-15T08:14:50.727+00:00,9.273,ETH,Up,True,False,59.2
1789460100,2026-09-15T08:14:50.727+00:00,9.273,SOL,Up,True,False,57.3
1789460100,2026-09-15T08:14:50.727+00:00,9.273,XRP,Up,True,False,57.8
1789460100,2026-09-15T08:14:50.727+00:00,9.273,DOGE,Up,True,False,65.3
1789460100,2026-09-15T08:14:50.727+00:00,9.273,BNB,Up,True,False,52.1
1789460100,2026-09-15T08:14:50.877+00:00,9.123,BTC,Up,True,False,52.4
1789460100,2026-09-15T08:14:50.877+00:00,9.123,ETH,Up,True,False,52.2
1789460100,2026-09-15T08:14:50.877+00:00,9.123,SOL,Up,True,False,59.4
1789460100,2026-09-15T08:14:50.877+00:00,9.123,XRP,Up,True,False,56.8
1789460100,2026-09-15T08:14:50.877+00:00,9.123,DOGE,Up,True,False,46.1
1789460100,2026-09-15T08:14:50.877+00:00,9.123,BNB,Up,True,False,50.6
1789460100,2026-09-15T08:14:51.027+00:00,8.972,BTC,Up,True,False,53.6
1789460100,2026-09-15T08:14:51.027+00:00,8.972,ETH,Up,True,False,68.9
1789460100,2026-09-15T08:14:51.027+00:00,8.972,SOL,Up,True,False,58.2
1789460100,2026-09-15T08:14:51.027+00:00,8.972,XRP,Up,True,False,53.4
1789460100,2026-09-15T08:14:51.027+00:00,8.972,DOGE,Up,True,False,58.5
1789460100,2026-09-15T08:14:51.027+00:00,8.972,BNB,Up,True,False,51.2
1789460100,2026-09-15T08:14:51.177+00:00,8.822,BTC,Up,True,False,54.4
1789460100,2026-09-15T08:14:51.177+00:00,8.822,ETH,Up,True,False,52.6
1789460100,2026-09-15T08:14:51.177+00:00,8.822,SOL,Up,True,False,63.9
1789460100,2026-09-15T08:14:51.177+00:00,8.822,XRP,Up,True,False,52.7
1789460100,2026-09-15T08:14:51.177+00:00,8.822,DOGE,Up,True,False,62.0
1789460100,2026-09-15T08:14:51.177+00:00,8.822,BNB,Up,True,False,51.3
1789460100,2026-09-15T08:14:51.328+00:00,8.672,BTC,Up,True,False,63.0
1789460100,2026-09-15T08:14:51.328+00:00,8.672,ETH,Up,True,False,51.9
1789460100,2026-09-15T08:14:51.328+00:00,8.672,SOL,Up,True,False,52.7
1789460100,2026-09-15T08:14:51.328+00:00,8.672,XRP,Up,True,False,57.7
1789460100,2026-09-15T08:14:51.328+00:00,8.672,DOGE,Up,True,False,54.9
1789460100,2026-09-15T08:14:51.328+00:00,8.672,BNB,Up,True,False,49.7
1789460100,2026-09-15T08:14:51.478+00:00,8.522,BTC,Up,True,False,62.6
1789460100,2026-09-15T08:14:51.478+00:00,8.522,ETH,Up,True,False,48.3
1789460100,2026-09-15T08:14:51.478+00:00,8.522,SOL,Up,True,False,52.1
1789460100,2026-09-15T08:14:51.478+00:00,8.522,XRP,Up,True,False,55.0
1789460100,2026-09-15T08:14:51.478+00:00,8.522,DOGE,Up,True,False,55.2
1789460100,2026-09-15T08:14:51.478+00:00,8.522,BNB,Up,True,False,53.6
1789460100,2026-09-15T08:14:51.628+00:00,8.372,BTC,Up,True,False,65.6
1789460100,2026-09-15T08:14:51.628+00:00,8.372,ETH,Up,True,False,54.0
1789460100,2026-09-15T08:14:51.628+00:00,8.372,SOL,Up,True,False,58.3
1789460100,2026-09-15T08:14:51.628+00:00,8.372,XRP,Up,True,False,47.1
1789460100,2026-09-15T08:14:51.628+00:00,8.372,DOGE,Up,True,False,57.6
1789460100,2026-09-15T08:14:51.628+00:00,8.372,BNB,Up,True,False,49.8
1789460100,2026-09-15T08:14:51.778+00:00,8.221,BTC,Up,True,False,60.9
1789460100,2026-09-15T08:14:51.778+00:00,8.221,ETH,Up,True,False,48.8
1789460100,2026-09-15T08:14:51.778+00:00,8.221,SOL,Up,True,False,54.5
1789460100,2026-09-15T08:14:51.778+00:00,8.221,XRP,Up,True,False,52.9
1789460100,2026-09-15T08:14:51.778+00:00,8.221,DOGE,Up,True,False,55.8
1789460100,2026-09-15T08:14:51.778+00:00,8.221,BNB,Up,True,False,49.9
1789460100,2026-09-15T08:14:51.928+00:00,8.071,BTC,Up,,,9.7
1789460100,2026-09-15T08:14:51.928+00:00,8.071,ETH,Up,,,10.4
1789460100,2026-09-15T08:14:51.928+00:00,8.071,SOL,Up,,,10.6
1789460100,2026-09-15T08:14:51.928+00:00,8.071,XRP,Up,,,8.9
1789460100,2026-09-15T08:14:51.928+00:00,8.071,DOGE,Up,,,7.9
1789460100,2026-09-15T08:14:51.928+00:00,8.071,BNB,Up,,,10.4
1789460100,2026-09-15T08:14:52.078+00:00,7.921,BTC,Up,True,False,53.1
1789460100,2026-09-15T08:14:52.078+00:00,7.921,ETH,Up,True,False,65.1
1789460100,2026-09-15T08:14:52.078+00:00,7.921,SOL,Up,True,False,68.4
1789460100,2026-09-15T08:14:52.078+00:00,7.921,XRP,Up,True,False,60.2
1789460100,2026-09-15T08:14:52.078+00:00,7.921,DOGE,Up,True,False,61.3
1789460100,2026-09-15T08:14:52.078+00:00,7.921,BNB,Up,True,False,56.5
1789460100,2026-09-15T08:14:52.228+00:00,7.771,BTC,Up,True,False,51.7
1789460100,2026-09-15T08:14:52.228+00:00,7.771,ETH,Up,True,False,64.9
1789460100,2026-09-15T08:14:52.228+00:00,7.771,SOL,Up,True,False,57.0
1789460100,2026-09-15T08:14:52.228+00:00,7.771,XRP,Up,True,False,51.2
1789460100,2026-09-15T08:14:52.228+00:00,7.771,DOGE,Up,True,False,60.6
1789460100,2026-09-15T08:14:52.228+00:00,7.771,BNB,Up,True,False,58.7
1789460100,2026-09-15T08:14:52.379+00:00,7.62,BTC,Up,True,False,68.7
1789460100,2026-09-15T08:14:52.379+00:00,7.62,ETH,Up,True,False,68.1
1789460100,2026-09-15T08:14:52.379+00:00,7.62,SOL,Up,True,False,50.4
1789460100,2026-09-15T08:14:52.379+00:00,7.62,XRP,Up,True,False,59.0
1789460100,2026-09-15T08:14:52.379+00:00,7.62,DOGE,Up,True,False,48.3
1789460100,2026-09-15T08:14:52.379+00:00,7.62,BNB,Up,True,False,56.8
1789460100,2026-09-15T08:14:52.529+00:00,7.47,BTC,Up,,,10.4
1789460100,2026-09-15T08:14:52.529+00:00,7.47,ETH,Up,,,12.4
1789460100,2026-09-15T08:14:52.529+00:00,7.47,SOL,Up,,,10.6
1789460100,2026-09-15T08:14:52.529+00:00,7.47,XRP,Up,,,9.7
1789460100,2026-09-15T08:14:52.529+00:00,7.47,DOGE,Up,,,11.6
1789460100,2026-09-15T08:14:52.529+00:00,7.47,BNB,Up,,,10.3
1789460100,2026-09-15T08:14:52.679+00:00,7.32,BTC,Up,,,11.0
1789460100,2026-09-15T08:14:52.679+00:00,7.32,ETH,Up,,,12.8
1789460100,2026-09-15T08:14:52.679+00:00,7.32,SOL,Up,,,8.1
1789460100,2026-09-15T08:14:52.679+00:00,7.32,XRP,Up,,,9.6
1789460100,2026-09-15T08:14:52.679+00:00,7.32,DOGE,Up,,,11.9
1789460100,2026-09-15T08:14:52.679+00:00,7.32,BNB,Up,,,13.7
1789460100,2026-09-15T08:14:52.829+00:00,7.17,BTC,Up,,,11.3
1789460100,2026-09-15T08:14:52.829+00:00,7.17,ETH,Up,,,7.6
1789460100,2026-09-15T08:14:52.829+00:00,7.17,SOL,Up,,,8.7
1789460100,2026-09-15T08:14:52.829+00:00,7.17,XRP,Up,,,11.7
1789460100,2026-09-15T08:14:52.829+00:00,7.17,DOGE,Up,,,8.1
1789460100,2026-09-15T08:14:52.829+00:00,7.17,BNB,Up,,,14.4
1789460100,2026-09-15T08:14:52.980+00:00,7.02,BTC,Up,,,10.1
1789460100,2026-09-15T08:14:52.980+00:00,7.02,ETH,Up,,,9.0
1789460100,2026-09-15T08:14:52.980+00:00,7.02,SOL,Up,,,10.7
1789460100,2026-09-15T08:14:52.980+00:00,7.02,XRP,Up,,,13.0
1789460100,2026-09-15T08:14:52.980+00:00,7.02,DOGE,Up,,,10.6
1789460100,2026-09-15T08:14:52.980+00:00,7.02,BNB,Up,,,6.6
1789460100,2026-09-15T08:14:53.130+00:00,6.869,BTC,Up,True,False,51.5
1789460100,2026-09-15T08:14:53.130+00:00,6.869,ETH,Up,True,False,56.4
1789460100,2026-09-15T08:14:53.130+00:00,6.869,SOL,Up,True,False,51.3
1789460100,2026-09-15T08:14:53.130+00:00,6.869,XRP,Up,True,False,58.1
1789460100,2026-09-15T08:14:53.130+00:00,6.869,DOGE,Up,True,False,50.8
1789460100,2026-09-15T08:14:53.130+00:00,6.869,BNB,Up,True,False,56.7
1789460100,2026-09-15T08:14:53.280+00:00,6.719,BTC,Up,True,False,59.2
1789460100,2026-09-15T08:14:53.280+00:00,6.719,ETH,Up,True,False,65.5
1789460100,2026-09-15T08:14:53.280+00:00,6.719,SOL,Up,True,False,60.4
1789460100,2026-09-15T08:14:53.280+00:00,6.719,XRP,Up,True,False,57.0
1789460100,2026-09-15T08:14:53.280+00:00,6.719,DOGE,Up,True,False,52.3
1789460100,2026-09-15T08:14:53.280+00:00,6.719,BNB,Up,True,False,59.1
1789460100,2026-09-15T08:14:53.430+00:00,6.569,BTC,Up,True,False,49.5
1789460100,2026-09-15T08:14:53.430+00:00,6.569,ETH,Up,True,False,47.4
1789460100,2026-09-15T08:14:53.430+00:00,6.569,SOL,Up,True,False,55.7
1789460100,2026-09-15T08:14:53.430+00:00,6.569,XRP,Up,True,False,57.8
1789460100,2026-09-15T08:14:53.430+00:00,6.569,DOGE,Up,True,False,62.1
1789460100,2026-09-15T08:14:53.430+00:00,6.569,BNB,Up,True,False,49.4
1789460100,2026-09-15T08:14:53.580+00:00,6.419,BTC,Up,,,15.5
1789460100,2026-09-15T08:14:53.580+00:00,6.419,ETH,Up,,,14.3
1789460100,2026-09-15T08:14:53.580+00:00,6.419,SOL,Up,,,13.6
1789460100,2026-09-15T08:14:53.580+00:00,6.419,XRP,Up,,,11.6
1789460100,2026-09-15T08:14:53.580+00:00,6.419,DOGE,Up,,,9.0
1789460100,2026-09-15T08:14:53.580+00:00,6.419,BNB,Up,,,11.2
1789460100,2026-09-15T08:14:53.730+00:00,6.269,BTC,Up,,,14.2
1789460100,2026-09-15T08:14:53.730+00:00,6.269,ETH,Up,,,11.6
1789460100,2026-09-15T08:14:53.730+00:00,6.269,SOL,Up,,,16.6
1789460100,2026-09-15T08:14:53.730+00:00,6.269,XRP,Up,,,13.6
1789460100,2026-09-15T08:14:53.730+00:00,6.269,DOGE,Up,,,12.7
1789460100,2026-09-15T08:14:53.730+00:00,6.269,BNB,Up,,,8.2
1789460100,2026-09-15T08:14:53.881+00:00,6.119,BTC,Up,,,13.5
1789460100,2026-09-15T08:14:53.881+00:00,6.119,ETH,Up,,,11.9
1789460100,2026-09-15T08:14:53.881+00:00,6.119,SOL,Up,,,9.5
1789460100,2026-09-15T08:14:53.881+00:00,6.119,XRP,Up,,,9.5
1789460100,2026-09-15T08:14:53.881+00:00,6.119,DOGE,Up,,,11.0
1789460100,2026-09-15T08:14:53.881+00:00,6.119,BNB,Up,,,8.0
1789460100,2026-09-15T08:14:54.033+00:00,5.967,BTC,Up,True,False,70.3
1789460100,2026-09-15T08:14:54.033+00:00,5.967,ETH,Up,True,False,52.7
1789460100,2026-09-15T08:14:54.033+00:00,5.967,SOL,Up,True,False,51.1
1789460100,2026-09-15T08:14:54.033+00:00,5.967,XRP,Up,True,False,52.8
1789460100,2026-09-15T08:14:54.033+00:00,5.967,DOGE,Up,True,False,62.1
1789460100,2026-09-15T08:14:54.033+00:00,5.967,BNB,Up,True,False,47.3
1789460100,2026-09-15T08:14:54.183+00:00,5.816,BTC,Up,True,False,54.2
1789460100,2026-09-15T08:14:54.183+00:00,5.816,ETH,Up,True,False,70.3
1789460100,2026-09-15T08:14:54.183+00:00,5.816,SOL,Up,True,False,48.1
1789460100,2026-09-15T08:14:54.183+00:00,5.816,XRP,Up,True,False,66.6
1789460100,2026-09-15T08:14:54.183+00:00,5.816,DOGE,Up,True,False,58.5
1789460100,2026-09-15T08:14:54.183+00:00,5.816,BNB,Up,True,False,57.1
1789460100,2026-09-15T08:14:54.333+00:00,5.666,BTC,Up,True,False,81.7
1789460100,2026-09-15T08:14:54.333+00:00,5.666,ETH,Up,True,False,58.3
1789460100,2026-09-15T08:14:54.333+00:00,5.666,SOL,Up,True,False,52.8
1789460100,2026-09-15T08:14:54.333+00:00,5.666,XRP,Up,True,False,71.8
1789460100,2026-09-15T08:14:54.333+00:00,5.666,DOGE,Up,True,False,50.5
1789460100,2026-09-15T08:14:54.333+00:00,5.666,BNB,Up,True,False,68.8
1789460100,2026-09-15T08:14:54.483+00:00,5.516,BTC,Up,True,False,48.2
1789460100,2026-09-15T08:14:54.483+00:00,5.516,ETH,Up,True,False,52.5
1789460100,2026-09-15T08:14:54.483+00:00,5.516,SOL,Up,True,False,64.5
1789460100,2026-09-15T08:14:54.483+00:00,5.516,XRP,Up,True,False,75.8
1789460100,2026-09-15T08:14:54.483+00:00,5.516,DOGE,Up,True,False,64.0
1789460100,2026-09-15T08:14:54.483+00:00,5.516,BNB,Up,True,False,62.0
1789460100,2026-09-15T08:14:54.633+00:00,5.366,BTC,Up,,,12.8
1789460100,2026-09-15T08:14:54.633+00:00,5.366,ETH,Up,,,13.2
1789460100,2026-09-15T08:14:54.633+00:00,5.366,SOL,Up,,,11.9
1789460100,2026-09-15T08:14:54.633+00:00,5.366,XRP,Up,,,8.2
1789460100,2026-09-15T08:14:54.633+00:00,5.366,DOGE,Up,,,9.4
1789460100,2026-09-15T08:14:54.633+00:00,5.366,BNB,Up,,,15.6
1789460100,2026-09-15T08:14:54.784+00:00,5.216,BTC,Up,,,11.5
1789460100,2026-09-15T08:14:54.784+00:00,5.216,ETH,Up,,,12.7
1789460100,2026-09-15T08:14:54.784+00:00,5.216,SOL,Up,,,11.9
1789460100,2026-09-15T08:14:54.784+00:00,5.216,XRP,Up,,,9.8
1789460100,2026-09-15T08:14:54.784+00:00,5.216,DOGE,Up,,,10.7
1789460100,2026-09-15T08:14:54.784+00:00,5.216,BNB,Up,,,13.7
1789460100,2026-09-15T08:14:54.934+00:00,5.066,BTC,Up,,,10.7
1789460100,2026-09-15T08:14:54.934+00:00,5.066,ETH,Up,,,10.1
1789460100,2026-09-15T08:14:54.934+00:00,5.066,SOL,Up,,,10.2
1789460100,2026-09-15T08:14:54.934+00:00,5.066,XRP,Up,,,7.2
1789460100,2026-09-15T08:14:54.934+00:00,5.066,DOGE,Up,,,10.8
1789460100,2026-09-15T08:14:54.934+00:00,5.066,BNB,Up,,,10.0
1789460100,2026-09-15T08:14:55.084+00:00,4.916,BTC,Up,True,False,50.7
1789460100,2026-09-15T08:14:55.084+00:00,4.916,ETH,Up,True,False,56.2
1789460100,2026-09-15T08:14:55.084+00:00,4.916,SOL,Up,True,False,54.2
1789460100,2026-09-15T08:14:55.084+00:00,4.916,XRP,Up,True,False,61.1
1789460100,2026-09-15T08:14:55.084+00:00,4.916,DOGE,Up,True,False,86.2
1789460100,2026-09-15T08:14:55.084+00:00,4.916,BNB,Up,True,False,53.4
1789460100,2026-09-15T08:14:55.234+00:00,4.766,BTC,Up,True,False,73.7
1789460100,2026-09-15T08:14:55.234+00:00,4.766,ETH,Up,True,False,59.9
1789460100,2026-09-15T08:14:55.234+00:00,4.766,SOL,Up,True,False,65.2
1789460100,2026-09-15T08:14:55.234+00:00,4.766,XRP,Up,True,False,56.3
1789460100,2026-09-15T08:14:55.234+00:00,4.766,DOGE,Up,True,False,58.0
1789460100,2026-09-15T08:14:55.234+00:00,4.766,BNB,Up,True,False,53.8
1789460100,2026-09-15T08:14:55.384+00:00,4.616,BTC,Up,True,False,53.4
1789460100,2026-09-15T08:14:55.384+00:00,4.616,ETH,Up,True,False,89.7
1789460100,2026-09-15T08:14:55.384+00:00,4.616,SOL,Up,True,False,71.7
1789460100,2026-09-15T08:14:55.384+00:00,4.616,XRP,Up,True,False,57.0
1789460100,2026-09-15T08:14:55.384+00:00,4.616,DOGE,Up,True,False,52.7
1789460100,2026-09-15T08:14:55.384+00:00,4.616,BNB,Up,True,False,51.3
1789460100,2026-09-15T08:14:55.534+00:00,4.466,BTC,Up,,,11.1
1789460100,2026-09-15T08:14:55.534+00:00,4.466,ETH,Up,,,14.8
1789460100,2026-09-15T08:14:55.534+00:00,4.466,SOL,Up,,,8.9
1789460100,2026-09-15T08:14:55.534+00:00,4.466,XRP,Up,,,9.7
1789460100,2026-09-15T08:14:55.534+00:00,4.466,DOGE,Up,,,7.3
1789460100,2026-09-15T08:14:55.534+00:00,4.466,BNB,Up,,,11.2
1789460100,2026-09-15T08:14:55.684+00:00,4.315,BTC,Up,,,11.9
1789460100,2026-09-15T08:14:55.684+00:00,4.315,ETH,Up,,,10.5
1789460100,2026-09-15T08:14:55.684+00:00,4.315,SOL,Up,,,10.2
1789460100,2026-09-15T08:14:55.684+00:00,4.315,XRP,Up,,,6.7
1789460100,2026-09-15T08:14:55.684+00:00,4.315,DOGE,Up,,,12.1
1789460100,2026-09-15T08:14:55.684+00:00,4.315,BNB,Up,,,7.5
1789460100,2026-09-15T08:14:55.834+00:00,4.165,BTC,Up,,,10.2
1789460100,2026-09-15T08:14:55.834+00:00,4.165,ETH,Up,,,9.5
1789460100,2026-09-15T08:14:55.834+00:00,4.165,SOL,Up,,,11.9
1789460100,2026-09-15T08:14:55.834+00:00,4.165,XRP,Up,,,8.6
1789460100,2026-09-15T08:14:55.834+00:00,4.165,DOGE,Up,,,12.1
1789460100,2026-09-15T08:14:55.834+00:00,4.165,BNB,Up,,,8.4
1789460100,2026-09-15T08:14:55.984+00:00,4.015,BTC,Up,,,9.5
1789460100,2026-09-15T08:14:55.984+00:00,4.015,ETH,Up,,,11.3
1789460100,2026-09-15T08:14:55.984+00:00,4.015,SOL,Up,,,9.1
1789460100,2026-09-15T08:14:55.984+00:00,4.015,XRP,Up,,,9.4
1789460100,2026-09-15T08:14:55.984+00:00,4.015,DOGE,Up,,,7.7
1789460100,2026-09-15T08:14:55.984+00:00,4.015,BNB,Up,,,9.5
1789460100,2026-09-15T08:14:56.134+00:00,3.865,BTC,Up,True,False,65.9
1789460100,2026-09-15T08:14:56.134+00:00,3.865,ETH,Up,True,False,49.6
1789460100,2026-09-15T08:14:56.134+00:00,3.865,SOL,Up,True,False,49.4
1789460100,2026-09-15T08:14:56.134+00:00,3.865,XRP,Up,True,False,50.0
1789460100,2026-09-15T08:14:56.134+00:00,3.865,DOGE,Up,True,False,55.3
1789460100,2026-09-15T08:14:56.134+00:00,3.865,BNB,Up,True,False,50.7
1789460100,2026-09-15T08:14:56.284+00:00,3.715,BTC,Up,True,False,48.6
1789460100,2026-09-15T08:14:56.284+00:00,3.715,ETH,Up,True,False,50.9
1789460100,2026-09-15T08:14:56.284+00:00,3.715,SOL,Up,True,False,43.9
1789460100,2026-09-15T08:14:56.284+00:00,3.715,XRP,Up,True,False,54.0
1789460100,2026-09-15T08:14:56.284+00:00,3.715,DOGE,Up,True,False,64.0
1789460100,2026-09-15T08:14:56.284+00:00,3.715,BNB,Up,True,False,59.2
1789460100,2026-09-15T08:14:56.434+00:00,3.565,BTC,Up,True,False,50.6
1789460100,2026-09-15T08:14:56.434+00:00,3.565,ETH,Up,True,False,58.1
1789460100,2026-09-15T08:14:56.434+00:00,3.565,SOL,Up,True,False,51.6
1789460100,2026-09-15T08:14:56.434+00:00,3.565,XRP,Up,True,False,50.4
1789460100,2026-09-15T08:14:56.434+00:00,3.565,DOGE,Up,True,False,51.6
1789460100,2026-09-15T08:14:56.434+00:00,3.565,BNB,Up,True,False,51.2
1789460100,2026-09-15T08:14:56.584+00:00,3.415,BTC,Up,True,False,46.5
1789460100,2026-09-15T08:14:56.584+00:00,3.415,ETH,Up,True,False,44.6
1789460100,2026-09-15T08:14:56.584+00:00,3.415,SOL,Up,True,False,49.7
1789460100,2026-09-15T08:14:56.584+00:00,3.415,XRP,Up,True,False,52.5
1789460100,2026-09-15T08:14:56.584+00:00,3.415,DOGE,Up,True,False,52.5
1789460100,2026-09-15T08:14:56.584+00:00,3.415,BNB,Up,True,False,53.8
1789460100,2026-09-15T08:14:56.735+00:00,3.265,BTC,Up,,,9.3
1789460100,2026-09-15T08:14:56.735+00:00,3.265,ETH,Up,,,11.1
1789460100,2026-09-15T08:14:56.735+00:00,3.265,SOL,Up,,,11.4
1789460100,2026-09-15T08:14:56.735+00:00,3.265,XRP,Up,,,9.7
1789460100,2026-09-15T08:14:56.735+00:00,3.265,DOGE,Up,,,7.8
1789460100,2026-09-15T08:14:56.735+00:00,3.265,BNB,Up,,,8.6
1789460100,2026-09-15T08:14:56.885+00:00,3.115,BTC,Up,,,12.5
1789460100,2026-09-15T08:14:56.885+00:00,3.115,ETH,Up,,,8.0
1789460100,2026-09-15T08:14:56.885+00:00,3.115,SOL,Up,,,32.3
1789460100,2026-09-15T08:14:56.885+00:00,3.115,XRP,Up,,,12.6
1789460100,2026-09-15T08:14:56.885+00:00,3.115,DOGE,Up,,,15.7
1789460100,2026-09-15T08:14:56.885+00:00,3.115,BNB,Up,,,8.7
1789460100,2026-09-15T08:14:57.035+00:00,2.965,BTC,Up,True,False,51.8
1789460100,2026-09-15T08:14:57.035+00:00,2.965,ETH,Up,True,False,53.8
1789460100,2026-09-15T08:14:57.035+00:00,2.965,SOL,Up,True,False,50.7
