timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,inner_slug,outer_slug
2026-07-28T00:10:44+00:00,BTC,5min15m,NOout+YESin,1.31,-31.0,-0.2164,139.49,255,0.98,0.33,63597.0,63734.91,btc-updown-5m-1785197400,btc-updown-15m-1785196800
2026-07-28T00:10:44+00:00,SOL,5min15m,NOout+YESin,1.17,-17.0,-0.1213,10.86,255,0.94,0.23,74.09,74.18,sol-updown-5m-1785197400,sol-updown-15m-1785196800
2026-07-28T00:10:45+00:00,XRP,5min15m,NOout+YESin,1.25,-25.0,-0.1314,17.2,254,0.98,0.27,1.064,1.0654,xrp-updown-5m-1785197400,xrp-updown-15m-1785196800
2026-07-28T00:25:31+00:00,BTC,5min15m,YESout+NOin,0.89,11.0,0.0126,16.65,268,0.34,0.55,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:25:31+00:00,ETH,5min15m,NOout+YESin,1.34,-34.0,-0.2582,12.9,268,0.86,0.48,1881.32,1886.19,eth-updown-5m-1785198300,eth-updown-15m-1785197700
2026-07-28T00:25:32+00:00,SOL,5min15m,NOout+YESin,1.39,-39.0,-0.2565,20.0,267,0.89,0.5,73.88,74.07,sol-updown-5m-1785198300,sol-updown-15m-1785197700
2026-07-28T00:25:32+00:00,XRP,5min15m,NOout+YESin,1.0,0.0,-0.1504,3.54,267,0.59,0.41,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:26:46+00:00,BTC,5min15m,YESout+NOin,0.89,11.0,0.0126,45.47,193,0.21,0.68,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:26:46+00:00,ETH,5min15m,NOout+YESin,1.21,-21.0,-0.2582,43.79,193,0.98,0.23,1881.32,1886.19,eth-updown-5m-1785198300,eth-updown-15m-1785197700
2026-07-28T00:26:46+00:00,SOL,5min15m,NOout+YESin,1.45,-45.0,-0.2565,1.84,193,0.92,0.53,73.88,74.07,sol-updown-5m-1785198300,sol-updown-15m-1785197700
2026-07-28T00:26:47+00:00,XRP,5min15m,NOout+YESin,0.97,3.0,-0.1504,6.85,192,0.68,0.29,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:27:33+00:00,XRP,5min15m,NOout+YESin,1.03,-3.0,-0.1504,1.54,146,0.96,0.07,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:28:39+00:00,BTC,5min15m,YESout+NOin,0.72,28.0,0.0126,10.48,80,0.25,0.47,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:28:40+00:00,XRP,5min15m,NOout+YESin,1.08,-8.0,-0.1504,1.08,79,0.9,0.18,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:28:50+00:00,BTC,5min15m,YESout+NOin,0.7,30.0,0.0126,2.82,69,0.47,0.23,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:28:51+00:00,XRP,5min15m,NOout+YESin,1.13,-13.0,-0.1504,1.8,68,0.77,0.36,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:29:02+00:00,BTC,5min15m,YESout+NOin,0.62,38.0,0.0126,12.16,57,0.38,0.24,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:29:03+00:00,XRP,5min15m,NOout+YESin,1.13,-13.0,-0.1504,4.55,56,0.78,0.35,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
2026-07-28T00:29:13+00:00,BTC,5min15m,YESout+NOin,0.58,42.0,0.0126,7.41,46,0.35,0.23,63598.0,63590.005,btc-updown-5m-1785198300,btc-updown-15m-1785197700
2026-07-28T00:29:14+00:00,ETH,5min15m,NOout+YESin,1.059,-5.9,-0.2582,0.13,45,0.999,0.06,1881.32,1886.19,eth-updown-5m-1785198300,eth-updown-15m-1785197700
2026-07-28T00:29:14+00:00,SOL,5min15m,NOout+YESin,1.309,-30.9,-0.2565,14.42,45,0.999,0.31,73.88,74.07,sol-updown-5m-1785198300,sol-updown-15m-1785197700
2026-07-28T00:29:14+00:00,XRP,5min15m,NOout+YESin,1.05,-5.0,-0.1504,2.24,45,0.77,0.28,1.062,1.0636,xrp-updown-5m-1785198300,xrp-updown-15m-1785197700
