timestamp_utc,activo,perp_close,perp_volume,perp_taker_buy_vol,perp_delta_ratio,open_interest
2026-09-13T00:12:14+00:00,BTC,77238.8,121.171,78.593,0.29722458343993197,103307.994
2026-09-13T00:12:14+00:00,ETH,2524.18,3109.65,1186.878,-0.23664849741932378,2320805.797
2026-09-13T00:12:14+00:00,SOL,101.63,36896.76,12575.77,-0.3183265956143575,7980949.5
2026-09-13T00:12:14+00:00,XRP,1.3651,271516.2,136503.7,0.005492121648726711,292514544.4
2026-09-13T00:12:14+00:00,DOGE,0.08479,6682228.0,2935468.0,-0.12141040383536748,2684382358.0
2026-09-13T00:12:14+00:00,BNB,727.68,596.76,370.72,0.24244252295730287,600092.14
2026-09-13T00:31:34+00:00,BTC,77232.2,58.446,10.354000000000001,-0.6456900386681723,103322.726
2026-09-13T00:31:34+00:00,ETH,2524.42,1517.372,567.635,-0.2518182752812099,2320948.717
2026-09-13T00:31:34+00:00,SOL,101.56,8416.210000000001,3613.37,-0.1413308365642018,7977764.25
2026-09-13T00:31:34+00:00,XRP,1.3655,244089.19999999998,90360.6,-0.2596100114220538,292457661.0
2026-09-13T00:31:34+00:00,DOGE,0.08479,2048834.0,892570.0,-0.12870442407730445,2683318935.0
2026-09-13T00:31:34+00:00,BNB,727.91,928.45,644.97,0.3893478377941731,600064.9
2026-09-13T00:49:37+00:00,BTC,77202.2,59.532,39.003,0.31032049989921395,103378.573
2026-09-13T00:49:37+00:00,ETH,2523.51,1094.34,627.553,0.14690681141144443,2321123.311
2026-09-13T00:49:37+00:00,SOL,101.63,18557.0,11044.08,0.19028722315029367,7974581.08
2026-09-13T00:49:37+00:00,XRP,1.3667,549763.4,407677.0,0.48309982075925745,292958871.1
2026-09-13T00:49:37+00:00,DOGE,0.08472,2398511.0,936198.0,-0.21935067214617734,2682508986.0
2026-09-13T00:49:37+00:00,BNB,727.63,495.07,412.07,0.6646938816732987,600159.67
2026-09-13T01:06:05+00:00,BTC,77218.6,48.821000000000005,10.821,-0.5567071547080151,103304.376
2026-09-13T01:06:05+00:00,ETH,2522.93,2454.98,576.321,-0.5304882320833572,2321696.342
2026-09-13T01:06:05+00:00,SOL,101.73,18105.3,9359.94,0.03394475650776302,7971181.83
2026-09-13T01:06:05+00:00,XRP,1.3663,492768.3,280029.0,0.13655444150932602,292983438.6
2026-09-13T01:06:05+00:00,DOGE,0.08479,5412722.0,1557390.0,-0.42454461913987085,2684450486.0
2026-09-13T01:06:05+00:00,BNB,728.69,755.77,495.13,0.31026635087394316,600401.06
2026-09-13T01:30:41+00:00,BTC,77216.6,336.303,78.456,-0.5334207544981756,103460.301
2026-09-13T01:30:41+00:00,ETH,2522.66,7365.162,2145.829,-0.41730297310500436,2322691.788
2026-09-13T01:30:41+00:00,SOL,101.93,45014.16,16808.55,-0.25318833007213737,7967185.29
2026-09-13T01:30:41+00:00,XRP,1.3648,1489114.6,476004.5,-0.3606878879570451,292214694.1
2026-09-13T01:30:41+00:00,DOGE,0.08482,18636967.0,6867922.0,-0.26297857371320127,2682747088.0
2026-09-13T01:30:41+00:00,BNB,729.03,917.4399999999999,261.7,-0.42949947680502265,600237.88
2026-09-13T01:49:40+00:00,BTC,77290.0,85.30499999999999,70.492,0.6527049997069342,103417.647
2026-09-13T01:49:40+00:00,ETH,2525.17,1612.6490000000001,1225.531,0.5198980063237566,2322798.992
2026-09-13T01:49:40+00:00,SOL,102.21,41290.119999999995,21643.78,0.0483757373434614,7952752.96
2026-09-13T01:49:40+00:00,XRP,1.3663,545087.3,389057.60000000003,0.42750564909510824,292131764.4
2026-09-13T01:49:40+00:00,DOGE,0.08491,2921323.0,2136665.0,0.4628064065493614,2683505540.0
2026-09-13T01:49:40+00:00,BNB,729.46,285.24,163.68,0.147665124106016,600592.54
2026-09-13T02:05:01+00:00,BTC,77266.3,62.355,29.239,-0.06217624889744204,103404.932
2026-09-13T02:05:01+00:00,ETH,2523.83,1348.812,537.4409999999999,-0.20308983016165344,2322884.944
2026-09-13T02:05:01+00:00,SOL,102.16,21160.38,8500.35,-0.19657870038250733,7950497.42
2026-09-13T02:05:01+00:00,XRP,1.3667,576952.9,184490.2,-0.36046703292417803,292220881.0
2026-09-13T02:05:01+00:00,DOGE,0.08488,2147499.0,457025.0,-0.5743653431270516,2683691615.0
2026-09-13T02:05:01+00:00,BNB,728.41,314.68,111.21,-0.293186729375874,600365.89
