timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-09-03T00:01:26+00:00,XRP,long,167.63,1.3584,123.4,0.34
2026-09-03T00:01:26+00:00,XRP,long,15.62,1.3585,11.5,0.22
2026-09-03T00:03:00+00:00,XRP,long,7.75,1.3605,5.7,0.26
2026-09-03T00:04:23+00:00,XRP,long,2371.91,1.3609,1742.9,0.53
2026-09-03T00:06:02+00:00,BTC,short,539.63,77090.3,0.007,0.32
2026-09-03T00:23:04+00:00,BTC,short,76.78,76780.4,0.001,0.37
2026-09-03T00:33:39+00:00,DOGE,short,5.16,0.08062,64.0,0.16
2026-09-03T00:34:57+00:00,SOL,short,1039.82,99.03,10.5,0.31
2026-09-03T00:37:27+00:00,BTC,short,383.61,76722.8,0.005,0.48
2026-09-03T00:37:32+00:00,XRP,short,68.7,1.3365,51.4,0.46
2026-09-03T01:00:53+00:00,ETH,short,3528.48,2368.11,1.49,0.39
2026-09-03T01:00:53+00:00,ETH,short,94.73,2368.17,0.04,0.21
2026-09-03T01:01:24+00:00,XRP,short,5.75,1.3364,4.3,0.56
2026-09-03T01:01:26+00:00,ETH,short,70.96,2365.37,0.03,0.55
2026-09-03T01:01:26+00:00,XRP,short,330.08,1.3342,247.4,0.12
2026-09-03T01:01:26+00:00,ETH,short,1465.82,2364.23,0.62,0.32
2026-09-03T01:01:26+00:00,ETH,short,23647.4,2364.74,10.0,0.32
2026-09-03T01:01:26+00:00,ETH,short,1606.91,2363.11,0.68,0.27
2026-09-03T01:01:26+00:00,ETH,short,260.13,2364.86,0.11,0.27
2026-09-03T01:01:26+00:00,ETH,short,12240.08,2362.95,5.18,0.22
2026-09-03T01:01:26+00:00,ETH,short,78048.63,2365.11,33.0,0.18
2026-09-03T01:01:26+00:00,ETH,short,2362.86,2362.86,1.0,0.17
2026-09-03T01:01:26+00:00,ETH,short,2364.33,2364.33,1.0,0.14
2026-09-03T01:01:27+00:00,XRP,short,2301.46,1.3348,1724.2,0.49
2026-09-03T01:01:27+00:00,XRP,short,36186.71,1.3355,27096.0,0.42
2026-09-03T01:01:27+00:00,ETH,short,236.35,2363.46,0.1,0.55
2026-09-03T01:01:27+00:00,ETH,short,993.41,2365.26,0.42,0.28
2026-09-03T01:01:27+00:00,ETH,short,94.61,2365.26,0.04,0.2
2026-09-03T01:01:27+00:00,ETH,short,70.88,2362.78,0.03,0.14
2026-09-03T01:01:27+00:00,ETH,short,2010.5,2365.29,0.85,0.14
2026-09-03T01:01:27+00:00,BTC,short,4908.17,76690.1,0.064,0.22
2026-09-03T01:01:27+00:00,ETH,short,47.26,2362.86,0.02,0.59
2026-09-03T01:01:27+00:00,ETH,short,212.76,2363.98,0.09,0.59
2026-09-03T01:01:27+00:00,ETH,short,4681.37,2364.33,1.98,0.47
2026-09-03T01:01:28+00:00,ETH,short,377.98,2362.35,0.16,0.2
2026-09-03T01:01:32+00:00,XRP,short,28.4,1.3334,21.3,0.48
2026-09-03T01:01:32+00:00,XRP,short,261.61,1.3334,196.2,0.12
2026-09-03T01:01:32+00:00,XRP,short,32.94,1.3336,24.7,0.5
2026-09-03T01:01:32+00:00,ETH,short,165.31,2361.5,0.07,0.41
2026-09-03T01:01:35+00:00,BTC,short,153.35,76674.2,0.002,0.17
2026-09-03T01:05:26+00:00,XRP,long,5.96,1.354,4.4,0.12
2026-09-03T01:09:23+00:00,BTC,long,77.52,77519.7,0.001,0.2
2026-09-03T01:09:24+00:00,BTC,long,2945.87,77522.9,0.038,0.17
2026-09-03T01:12:19+00:00,BTC,long,775.65,77564.9,0.01,0.17
2026-09-03T01:12:29+00:00,SOL,long,452.97,100.66,4.5,0.35
2026-09-03T01:12:43+00:00,SOL,long,1026.83,100.67,10.2,0.56
2026-09-03T01:12:54+00:00,BTC,long,77.62,77616.0,0.001,0.25
2026-09-03T01:13:09+00:00,XRP,long,29.16,1.3624,21.4,0.15
2026-09-03T01:13:17+00:00,BTC,long,698.75,77639.1,0.009,0.17
2026-09-03T01:13:30+00:00,DOGE,long,24.61,0.08258,298.0,0.29
2026-09-03T01:13:56+00:00,ETH,long,311.73,2397.91,0.13,0.54
2026-09-03T01:13:59+00:00,XRP,long,14254.8,1.363,10458.4,0.59
2026-09-03T01:13:59+00:00,XRP,long,10.63,1.363,7.8,0.57
2026-09-03T01:13:59+00:00,XRP,long,8891.39,1.363,6523.4,0.24
2026-09-03T01:14:03+00:00,XRP,long,11.59,1.3638,8.5,0.3
2026-09-03T01:14:04+00:00,XRP,long,1337.79,1.3637,981.0,0.38
2026-09-03T01:14:21+00:00,SOL,long,887.13,100.81,8.8,0.44
2026-09-03T01:14:23+00:00,SOL,long,957.88,100.83,9.5,0.53
2026-09-03T01:14:28+00:00,SOL,long,1694.11,100.84,16.8,0.11
2026-09-03T01:14:28+00:00,ETH,long,1678.68,2398.11,0.7,0.5
2026-09-03T01:14:36+00:00,XRP,long,123.06,1.3643,90.2,0.16
2026-09-03T01:14:54+00:00,XRP,long,2602.84,1.3646,1907.4,0.1
2026-09-03T01:16:26+00:00,DOGE,long,70.04,0.08269,847.0,0.45
2026-09-03T01:16:34+00:00,DOGE,long,8.85,0.08275,107.0,0.14
2026-09-03T01:16:35+00:00,DOGE,long,328.07,0.08272,3966.0,0.36
2026-09-03T01:16:36+00:00,DOGE,long,4570.53,0.08278,55213.0,0.55
2026-09-03T01:16:50+00:00,XRP,long,6.83,1.3657,5.0,0.41
2026-09-03T01:16:50+00:00,XRP,long,2146.88,1.3657,1572.0,0.38
