timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-09-07T00:00:55+00:00,BTC,short,79.96,79963.4,0.001,0.2
2026-09-07T00:11:26+00:00,BNB,long,98.93,761.0,0.13,0.34
2026-09-07T00:11:26+00:00,BNB,long,1522.0,761.0,2.0,0.33
2026-09-07T00:17:17+00:00,BTC,short,1438.19,79899.4,0.018,0.39
2026-09-07T00:18:06+00:00,BTC,short,559.19,79883.6,0.007,0.55
2026-09-07T00:19:08+00:00,BTC,short,2635.14,79852.6,0.033,0.45
2026-09-07T00:19:09+00:00,BTC,short,70103.21,79844.2,0.878,0.39
2026-09-07T00:19:33+00:00,BTC,short,3831.88,79830.8,0.048,0.58
2026-09-07T00:19:47+00:00,BTC,short,239.43,79808.7,0.003,0.44
2026-09-07T00:19:53+00:00,BTC,short,1516.13,79796.4,0.019,0.3
2026-09-07T00:20:30+00:00,BTC,short,717.84,79760.2,0.009,0.55
2026-09-07T00:21:31+00:00,SOL,short,232.52,105.69,2.2,0.22
2026-09-07T00:26:41+00:00,ETH,short,1679.34,2506.48,0.67,0.34
2026-09-07T00:27:16+00:00,SOL,short,10.58,105.79,0.1,0.57
2026-09-07T00:28:25+00:00,SOL,long,416.52,106.8,3.9,0.5
2026-09-07T00:28:59+00:00,ETH,long,631.29,2525.15,0.25,0.48
2026-09-07T00:31:02+00:00,ETH,long,985.89,2527.93,0.39,0.44
2026-09-07T00:31:03+00:00,BTC,long,2575.57,80486.6,0.032,0.42
2026-09-07T00:31:31+00:00,ETH,long,278.2,2529.09,0.11,0.24
2026-09-07T00:31:31+00:00,ETH,long,177.04,2529.08,0.07,0.1
2026-09-07T00:34:31+00:00,DOGE,long,51.02,0.0903,565.0,0.53
2026-09-07T00:42:42+00:00,DOGE,long,9.09,0.09185,99.0,0.43
2026-09-07T00:42:42+00:00,DOGE,long,66.49,0.09184,724.0,0.18
2026-09-07T00:48:16+00:00,BTC,short,399.31,79862.2,0.005,0.55
2026-09-07T00:54:02+00:00,XRP,short,582.58,1.4106,413.0,0.21
2026-09-07T00:54:31+00:00,XRP,short,2545.19,1.41,1805.1,0.53
2026-09-07T00:59:01+00:00,XRP,short,33.94,1.4083,24.1,0.48
2026-09-07T01:07:03+00:00,DOGE,short,249.8,0.08976,2783.0,0.54
2026-09-07T01:07:13+00:00,XRP,short,692.98,1.4062,492.8,0.55
2026-09-07T01:07:13+00:00,XRP,short,5.62,1.406,4.0,0.28
2026-09-07T01:07:13+00:00,BTC,short,6380.42,79755.2,0.08,0.5
2026-09-07T01:07:15+00:00,BTC,short,478.53,79754.3,0.006,0.46
2026-09-07T01:07:16+00:00,XRP,short,1528.28,1.4057,1087.2,0.52
2026-09-07T01:07:16+00:00,SOL,short,1284.66,105.3,12.2,0.46
2026-09-07T01:07:21+00:00,SOL,short,4211.6,105.29,40.0,0.18
2026-09-07T01:07:21+00:00,DOGE,short,2416.7,0.08978,26918.0,0.53
2026-09-07T01:08:47+00:00,ETH,short,24273.46,2497.27,9.72,0.19
2026-09-07T01:08:47+00:00,SOL,short,94.71,105.23,0.9,0.12
2026-09-07T01:09:09+00:00,ETH,short,10409.99,2496.4,4.17,0.28
2026-09-07T01:09:10+00:00,BTC,short,7254.44,79719.1,0.091,0.28
2026-09-07T01:09:10+00:00,SOL,short,525.85,105.17,5.0,0.17
2026-09-07T01:09:10+00:00,BTC,short,318.87,79718.7,0.004,0.18
2026-09-07T01:09:12+00:00,ETH,short,1023.42,2496.15,0.41,0.57
2026-09-07T01:09:14+00:00,SOL,short,5159.43,105.08,49.1,0.29
2026-09-07T01:09:20+00:00,BTC,short,79.71,79709.0,0.001,0.17
2026-09-07T01:09:24+00:00,XRP,short,598.81,1.404,426.5,0.17
2026-09-07T01:09:35+00:00,XRP,short,357.5,1.4036,254.7,0.14
2026-09-07T01:09:35+00:00,XRP,short,5.19,1.4034,3.7,0.12
2026-09-07T01:09:58+00:00,SOL,short,388.35,104.96,3.7,0.15
2026-09-07T01:09:59+00:00,SOL,short,94.46,104.96,0.9,0.32
2026-09-07T01:10:24+00:00,BTC,short,1832.39,79669.3,0.023,0.26
2026-09-07T01:10:26+00:00,SOL,short,31.48,104.94,0.3,0.52
2026-09-07T01:10:27+00:00,BTC,short,1115.27,79662.3,0.014,0.15
2026-09-07T01:10:29+00:00,BTC,short,2947.29,79656.6,0.037,0.19
2026-09-07T01:10:58+00:00,SOL,short,367.43,104.98,3.5,0.26
2026-09-07T01:15:32+00:00,BTC,short,79.63,79628.2,0.001,0.42
2026-09-07T01:15:32+00:00,BTC,short,557.45,79635.6,0.007,0.37
2026-09-07T01:15:32+00:00,SOL,short,430.05,104.89,4.1,0.39
2026-09-07T01:15:36+00:00,BTC,short,238.85,79616.1,0.003,0.31
2026-09-07T01:15:46+00:00,SOL,short,304.12,104.87,2.9,0.43
2026-09-07T01:15:46+00:00,XRP,short,29.99,1.4015,21.4,0.14
2026-09-07T01:15:48+00:00,BTC,short,17112.32,79592.2,0.215,0.14
2026-09-07T01:15:52+00:00,BTC,short,22918.52,79578.2,0.288,0.52
2026-09-07T01:15:54+00:00,ETH,short,64513.57,2493.76,25.87,0.5
2026-09-07T01:15:54+00:00,BTC,short,477.4,79566.9,0.006,0.28
2026-09-07T01:15:54+00:00,BTC,short,79.57,79566.6,0.001,0.26
2026-09-07T01:15:54+00:00,BTC,short,8037.09,79575.1,0.101,0.19
2026-09-07T01:16:28+00:00,BNB,short,7.41,741.3,0.01,0.12
2026-09-07T01:16:28+00:00,XRP,short,1504.03,1.4004,1074.0,0.5
2026-09-07T01:20:21+00:00,DOGE,short,5446.21,0.08925,61022.0,0.16
2026-09-07T01:20:21+00:00,DOGE,short,1686.35,0.08922,18901.0,0.56
