timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-09-20T00:02:19+00:00,XRP,short,227.59,1.4023,162.3,0.38
2026-09-20T00:07:59+00:00,ETH,short,52.34,2617.17,0.02,0.27
2026-09-20T00:12:18+00:00,ETH,short,3850.9,2619.66,1.47,0.38
2026-09-20T00:12:18+00:00,BTC,long,2038.02,81520.8,0.025,0.49
2026-09-20T00:12:20+00:00,BTC,long,244.36,81452.5,0.003,0.25
2026-09-20T00:18:36+00:00,ETH,long,2638.3,2638.3,1.0,0.2
2026-09-20T00:18:36+00:00,BTC,long,8149.23,81492.3,0.1,0.28
2026-09-20T00:24:21+00:00,XRP,short,41.1,1.3979,29.4,0.52
2026-09-20T00:24:28+00:00,BTC,long,814.64,81464.1,0.01,0.2
2026-09-20T00:25:03+00:00,XRP,short,6.71,1.3975,4.8,0.53
2026-09-20T00:40:27+00:00,BTC,long,81.5,81497.0,0.001,0.28
2026-09-20T01:03:03+00:00,XRP,short,8.38,1.3968,6.0,0.11
2026-09-20T01:03:12+00:00,DOGE,short,476.75,0.08665,5502.0,0.4
2026-09-20T01:06:17+00:00,DOGE,short,1886.63,0.08661,21783.0,0.45
2026-09-20T01:09:47+00:00,XRP,short,92.91,1.395,66.6,0.17
2026-09-20T01:09:57+00:00,XRP,short,1153.81,1.3945,827.4,0.51
2026-09-20T01:10:28+00:00,XRP,short,247.14,1.3939,177.3,0.46
2026-09-20T01:10:29+00:00,SOL,short,11.0,109.97,0.1,0.28
2026-09-20T01:10:29+00:00,XRP,short,14.78,1.3939,10.6,0.56
2026-09-20T01:10:52+00:00,XRP,short,586.25,1.3935,420.7,0.46
2026-09-20T01:10:57+00:00,XRP,short,81.79,1.3933,58.7,0.59
2026-09-20T01:11:03+00:00,ETH,short,59324.2,2612.25,22.71,0.43
2026-09-20T01:15:03+00:00,XRP,short,187.54,1.3923,134.7,0.44
2026-09-20T01:19:13+00:00,BTC,long,162.8,81398.6,0.002,0.57
2026-09-20T01:30:02+00:00,DOGE,short,1054.98,0.08629,12226.0,0.5
2026-09-20T01:30:05+00:00,SOL,short,43.85,109.63,0.4,0.59
2026-09-20T01:31:47+00:00,SOL,short,65.75,109.58,0.6,0.47
2026-09-20T01:32:15+00:00,XRP,short,4506.05,1.3911,3239.2,0.56
2026-09-20T01:32:15+00:00,XRP,short,969.74,1.3909,697.2,0.28
