ts_deteccion_utc,market_id,lado_mayoria,lado_minoria,pct_mayoria_detectado,n_ballenas,ask_minoria_deteccion,muestras_json,outcome_pendiente
2026-08-05T15:19:00+00:00,3338133,YES,NO,1.0,5,0.36,"[[0.0,0.0,0.68],[5.9,0.0,0.67],[11.2,0.0,0.59],[16.7,0.0,0.57],[23.8,0.0,0.51],[31.2,0.0,0.46],[36.4,0.0,0.46],[41.6,0.0,0.46],[46.8,0.0,0.46],[52.3,0.0,0.43],[57.4,0.0,0.4],[62.6,0.0,0.39],[68.1,0.0,0.39],[73.6,2.1,0.37],[78.9,5.6,0.37],[84.2,7.4,0.37],[89.4,3.9,0.37],[94.6,5.6,0.37],[99.8,50.4,0.34],[105.0,9.7,0.36],[110.4,8.2,0.35],[115.7,71.5,0.31],[121.0,65.0,0.3],[126.5,56.2,0.31],[132.9,66.2,0.3],[138.9,0.0,0.45],[144.1,0.0,0.45],[149.2,0.0,0.49],[154.6,0.0,0.5],[159.8,0.0,0.5],[165.2,0.0,0.5],[170.5,0.0,0.51],[175.7,0.0,0.5],[181.2,0.0,0.51],[186.4,0.0,0.49],[191.6,0.0,0.61],[196.9,0.0,0.61],[202.4,0.0,0.6],[208.0,0.0,0.58],[213.1,0.0,0.58],[218.4,0.0,0.59],[223.6,0.0,0.62],[228.8,0.0,0.62],[233.9,0.0,0.62],[239.4,0.0,0.69],[245.1,0.0,0.69],[250.4,0.0,0.69],[255.5,0.0,0.69],[260.8,0.0,0.69],[265.9,0.0,0.69],[271.3,0.0,0.58],[276.8,0.0,0.57],[282.1,0.0,0.56],[287.4,0.0,0.57],[292.5,0.0,0.65],[298.1,0.0,0.66],[303.2,0.0,0.66],[308.3,0.0,0.73],[314.7,0.0,0.73],[320.2,0.0,0.74],[325.5,0.0,0.64],[330.6,0.0,0.53],[336.1,0.0,0.46],[341.2,0.0,0.53],[346.3,0.0,0.52],[351.5,0.0,0.57],[357.5,0.0,0.56],[363.0,0.0,0.65],[368.2,0.0,0.67],[373.6,0.0,0.69],[378.8,0.0,0.68],[384.0,0.0,0.56],[389.1,0.0,0.59],[394.3,0.0,0.59],[399.7,0.0,0.61],[404.9,0.0,0.61],[410.0,0.0,0.61],[415.4,0.0,0.64],[420.5,0.0,0.61],[425.7,0.0,0.62],[430.9,0.0,0.62],[436.8,0.0,0.68],[442.0,0.0,0.48],[447.2,6.3,0.36],[452.4,21.3,0.35],[457.7,15.7,0.34],[462.9,28.0,0.34],[468.3,38.5,0.24],[473.4,76.1,0.19],[478.5,77.8,0.2],[483.8,71.8,0.17],[489.2,74.3,0.17],[494.3,30.9,0.26],[499.7,43.6,0.24],[504.9,39.0,0.25],[510.1,28.7,0.28],[515.3,25.2,0.31],[520.5,26.5,0.32],[525.8,38.9,0.28],[531.1,40.0,0.25],[536.5,27.8,0.26],[541.7,8.6,0.36],[546.9,15.1,0.36],[552.3,13.1,0.34],[557.5,0.0,0.41],[562.7,0.0,0.48],[568.0,0.0,0.43],[573.3,0.0,0.41],[578.5,0.0,0.41],[583.7,0.0,0.44],[589.6,0.0,0.44],[594.8,0.0,0.48],[600.0,0.0,0.51],[605.1,16.7,0.36],[610.3,0.0,0.39],[615.8,0.0,0.46],[621.0,0.0,0.49],[626.4,0.0,0.6],[631.6,0.0,0.57],[636.7,0.0,0.57],[641.9,0.0,0.76],[647.0,0.0,0.76],[652.3,0.0,0.76],[657.9,0.0,null]]",1
2026-08-05T15:34:01+00:00,3338401,NO,YES,1.0,7,0.84,"[[0.0,254.1,0.84],[5.2,200.5,0.84],[10.3,265.5,0.83],[15.7,333.0,0.82],[20.8,349.8,0.79],[26.1,228.1,0.8],[31.2,315.7,0.79],[36.5,359.6,0.79],[41.8,301.5,0.8],[47.3,339.5,0.8],[52.5,408.5,0.78],[57.6,267.5,0.79],[62.9,183.4,0.82],[68.6,244.8,0.8],[74.1,240.8,0.79],[79.6,201.4,0.82],[85.3,245.8,0.81],[90.7,308.3,0.79],[96.5,212.6,0.81],[102.0,312.0,0.79],[107.1,308.8,0.79],[112.2,285.8,0.8],[117.3,285.1,0.8],[122.5,233.8,0.8],[128.1,242.5,0.8],[133.3,291.4,0.78],[138.5,289.1,0.79],[143.9,343.4,0.77],[149.4,293.2,0.78],[154.5,301.3,0.78],[159.9,323.9,0.77],[165.3,313.7,0.78],[170.6,309.7,0.78],[175.7,155.6,0.79],[182.2,167.9,0.79],[187.5,180.8,0.79],[192.7,213.7,0.79],[197.9,229.8,0.79],[203.3,121.1,0.82],[208.7,298.9,0.8],[214.0,311.8,0.8],[219.2,263.3,0.81],[224.4,299.1,0.8],[229.6,96.4,0.84],[234.9,168.3,0.84],[240.1,79.0,0.84],[245.2,52.3,0.85],[250.4,0.0,0.94],[255.6,0.0,0.93],[260.7,0.0,0.93],[265.9,0.0,0.92],[271.0,0.0,0.89],[276.2,38.6,0.87],[282.3,16.9,0.88],[287.5,11.8,0.87],[292.6,16.0,0.87],[297.7,373.6,0.8],[303.0,273.9,0.79],[308.1,3.4,0.87],[313.2,0.0,0.95],[318.3,0.0,0.95],[323.5,0.0,0.95],[328.6,0.0,0.95],[333.7,0.0,0.95],[338.9,0.0,0.96],[344.0,0.0,0.96],[349.1,0.0,0.95],[354.2,0.0,0.95],[359.4,0.0,0.97],[364.5,0.0,0.97],[370.2,0.0,0.95],[375.9,40.0,0.88],[381.4,172.6,0.86],[386.7,16.8,0.88],[391.9,0.0,0.92],[397.2,0.0,0.92],[402.5,0.0,0.95],[407.8,0.0,0.94],[413.2,0.0,0.93],[418.3,0.0,0.94],[423.5,0.0,0.94],[428.9,90.8,0.86],[434.0,16.8,0.88],[439.1,0.0,0.9],[444.4,0.0,0.9],[449.6,8.4,0.88],[454.7,0.0,0.89],[459.9,0.0,0.9],[465.2,0.0,0.94],[470.6,0.0,0.89],[476.1,0.0,0.89],[481.2,0.0,0.94],[486.4,0.0,0.94],[491.6,81.4,0.85],[496.8,91.0,0.85],[502.0,109.3,0.85],[507.1,82.7,0.85],[512.2,0.0,0.93],[517.4,0.0,0.92],[522.6,0.0,0.92],[527.7,0.0,0.93],[532.8,0.0,0.96],[538.1,0.0,0.96],[543.2,0.0,0.92],[548.3,0.0,0.91],[554.3,54.7,0.88],[559.5,0.0,0.89],[564.9,258.2,0.81],[570.3,149.1,0.82],[575.5,209.9,0.82],[580.6,353.2,0.73],[585.7,445.9,0.68],[590.8,389.7,0.68],[595.9,382.7,0.68],[601.1,217.2,0.65],[606.3,235.5,0.59],[611.5,183.7,0.64],[616.7,216.8,0.63],[621.8,203.0,0.66],[627.0,195.4,0.69],[632.2,172.6,0.69],[637.5,175.8,0.7],[642.7,136.8,0.62],[648.0,128.4,0.6],[653.2,120.4,0.64],[658.6,87.9,0.01]]",1
2026-08-05T15:50:24+00:00,3338511,YES,NO,1.0,3,0.25,"[[0.0,0.0,0.78],[5.1,0.0,0.78],[10.2,0.0,0.78],[15.4,0.0,0.78],[20.5,0.0,0.78],[25.7,0.0,0.78],[30.9,0.0,0.78],[36.5,0.0,0.79],[41.6,0.0,0.86],[46.8,0.0,0.85],[52.3,0.0,0.87],[57.5,0.0,0.87],[62.6,0.0,0.89],[67.7,0.0,0.91],[72.8,0.0,0.92],[78.0,0.0,0.93],[83.3,0.0,0.94],[88.9,0.0,0.93],[94.0,0.0,0.93],[99.1,0.0,0.94],[104.2,0.0,0.94],[109.4,0.0,0.93],[115.0,0.0,0.93],[120.2,0.0,0.93],[125.4,0.0,0.93],[130.6,0.0,0.93],[135.8,0.0,0.93],[141.0,0.0,0.94],[146.9,0.0,0.95],[152.1,0.0,0.96],[157.3,0.0,0.98],[162.5,0.0,0.98],[167.6,0.0,0.98],[172.7,0.0,0.98],[178.8,0.0,0.98],[184.0,0.0,0.97],[189.2,0.0,0.98],[194.4,0.0,0.98],[199.6,0.0,0.98],[205.1,0.0,0.98],[210.3,0.0,0.98],[215.5,0.0,0.99],[220.9,0.0,0.99],[226.0,0.0,0.99],[231.1,0.0,0.99],[236.2,0.0,0.99],[241.4,0.0,null],[246.7,0.0,null],[252.3,0.0,null],[257.5,0.0,null],[262.8,0.0,null],[267.9,0.0,null],[273.0,0.0,null],[278.1,0.0,null],[283.3,0.0,null],[288.7,0.0,null],[293.8,0.0,null],[298.9,0.0,null],[304.0,0.0,null],[309.3,0.0,null],[314.4,0.0,null],[319.6,0.0,null],[325.4,0.0,null],[330.6,0.0,null],[335.9,0.0,null],[341.0,0.0,0.999],[346.1,0.0,0.999],[351.2,0.0,0.999],[356.8,0.0,0.999],[362.8,0.0,0.999],[368.1,0.0,0.999],[373.3,0.0,0.999],[379.0,0.0,0.999],[384.1,0.0,0.999],[389.3,0.0,0.999],[394.9,0.0,0.999],[400.2,0.0,0.999],[405.3,0.0,0.999],[410.6,0.0,0.999],[415.7,0.0,0.999],[421.1,0.0,0.999],[426.2,0.0,0.999],[431.3,0.0,0.999],[436.5,0.0,0.999],[441.9,0.0,0.999],[447.3,0.0,0.999],[452.8,0.0,0.999],[458.1,0.0,0.999],[463.4,0.0,0.999],[468.5,0.0,0.999],[473.8,0.0,0.999],[479.3,0.0,0.999],[484.5,0.0,0.999],[489.7,0.0,0.999],[496.1,0.0,0.999],[501.7,0.0,0.999],[507.2,0.0,0.999],[512.4,0.0,null],[517.8,0.0,null],[523.3,0.0,null],[528.5,0.0,null],[533.8,0.0,null],[541.0,0.0,null],[546.3,0.0,null],[551.5,0.0,null],[557.9,0.0,null],[563.1,0.0,null],[568.2,0.0,null],[573.4,0.0,null]]",1
2026-08-05T16:05:46+00:00,3340194,NO,YES,1.0,3,0.93,"[[0.0,228.5,0.93],[5.1,228.6,0.93],[10.3,107.7,0.96],[15.4,185.0,0.95],[20.6,130.7,0.96],[25.8,153.5,0.95],[31.1,313.5,0.93],[36.2,328.0,0.93],[41.3,347.2,0.93],[46.5,468.3,0.9],[51.6,425.4,0.91],[56.7,434.4,0.91],[61.8,433.8,0.91],[67.0,448.9,0.91],[72.2,381.0,0.91],[77.4,244.7,0.94],[82.6,145.7,0.96],[87.9,223.8,0.95],[93.0,163.0,0.96],[98.1,119.8,0.96],[103.3,158.8,0.96],[108.5,129.5,0.96],[113.7,132.2,0.96],[119.0,128.6,0.96],[124.1,156.0,0.96],[129.3,138.6,0.96],[134.5,42.5,0.97],[139.8,14.8,0.97],[144.9,14.8,0.97],[150.3,83.6,0.97],[155.4,162.9,0.96],[160.8,54.0,0.97],[166.0,56.8,0.97],[171.1,57.3,0.97],[176.4,147.2,0.96],[181.7,130.3,0.96],[186.9,127.6,0.96],[192.0,223.8,0.95],[197.3,14.6,0.96],[202.4,248.6,0.95],[207.6,252.3,0.95],[212.8,243.2,0.95],[218.0,217.8,0.95],[223.1,196.0,0.96],[228.2,54.5,0.97],[233.4,25.9,0.97],[238.5,0.0,0.98],[243.7,9.2,0.97],[248.9,0.0,0.98],[254.1,0.0,0.98],[259.7,0.0,0.99],[264.9,0.0,0.99],[270.1,0.0,0.99],[275.2,0.0,0.99],[280.3,0.0,null],[285.6,0.0,null],[290.8,0.0,null],[296.3,0.0,null],[301.5,0.0,null],[306.7,0.0,null],[311.8,0.0,null],[317.1,0.0,null],[322.3,0.0,null],[327.4,0.0,null],[332.7,0.0,null],[338.0,0.0,null],[343.2,0.0,null],[348.3,0.0,null],[353.5,0.0,null],[358.7,0.0,null],[363.8,0.0,null],[369.3,0.0,null],[374.3,0.0,null],[379.5,0.0,null],[384.9,0.0,null],[390.0,0.0,0.999],[395.5,0.0,0.999],[400.8,0.0,0.999],[405.9,0.0,0.999],[411.4,0.0,0.999],[416.5,0.0,0.999],[421.7,0.0,0.999],[427.1,0.0,0.999],[432.4,0.0,0.999],[437.5,0.0,0.999],[442.6,0.0,0.999],[447.7,0.0,0.999],[452.9,0.0,0.999],[458.1,0.0,0.999],[463.2,0.0,0.999],[468.5,0.0,0.999],[473.9,0.0,0.999],[479.0,0.0,0.999],[484.2,0.0,0.999],[489.9,0.0,0.999],[495.0,0.0,0.999],[500.2,0.0,0.999],[505.3,0.0,0.999],[510.6,0.0,null],[516.1,0.0,null],[521.3,0.0,null],[526.5,0.0,null],[531.7,0.0,null],[536.9,0.0,null],[542.0,0.0,null],[547.4,0.0,null],[552.6,0.0,null]]",1
2026-08-05T16:21:54+00:00,3340527,NO,YES,1.0,3,0.97,"[[0.0,1091.4,0.97],[5.1,1052.6,0.97],[10.3,1146.8,0.97],[15.5,1370.9,0.94],[20.6,1399.2,0.93],[25.7,1411.3,0.93],[31.2,1351.3,0.94],[36.3,1329.6,0.94],[41.5,1123.1,0.96],[46.6,1094.7,0.96],[51.8,976.4,0.97],[57.0,957.8,0.97],[62.1,1063.3,0.96],[67.3,425.1,0.98],[72.4,429.8,0.98],[77.5,272.4,0.99],[82.6,272.4,0.99],[87.7,338.4,0.99],[92.8,338.4,0.99],[97.9,421.4,0.99],[103.0,367.6,0.99],[108.2,442.1,0.99],[113.3,390.2,0.99],[118.4,573.2,0.99],[123.5,573.2,0.99],[128.7,251.6,0.99],[133.8,897.9,0.97],[138.9,830.8,0.97],[144.1,680.5,0.98],[149.2,669.3,0.98],[154.4,669.3,0.98],[159.6,975.6,0.97],[165.1,546.8,0.98],[170.2,546.8,0.98],[175.6,546.8,0.98],[180.8,801.3,0.97],[186.2,522.4,0.98],[191.3,307.3,0.99],[196.5,307.3,0.99],[201.7,147.0,0.99],[206.8,1504.2,0.99],[212.1,2069.1,0.99],[217.5,2478.1,0.99],[222.6,2412.7,0.99],[227.7,2349.1,0.99],[232.9,2336.9,0.99],[238.1,2271.4,0.99],[243.3,2252.4,0.99],[248.5,2178.5,0.998],[253.7,2509.1,0.996],[258.8,2343.9,0.996],[263.9,1797.2,0.998],[269.1,1113.2,0.999],[274.4,1735.4,0.998],[279.7,1113.2,0.999],[285.0,1113.2,0.999],[290.3,1113.2,0.999],[295.5,1113.2,0.999],[301.1,1113.2,0.999],[306.2,1113.2,0.999],[311.5,1113.2,0.999],[316.9,1113.2,0.999],[322.1,1113.2,0.999],[327.2,161.7,0.999],[332.4,161.7,0.999],[337.8,161.7,0.999],[343.1,161.7,0.999],[348.3,161.7,0.999],[353.6,161.7,0.999],[358.9,161.7,0.999],[364.1,161.7,0.999],[369.2,161.7,0.999],[374.3,161.7,0.999],[379.6,161.7,0.999],[384.8,161.7,0.999],[390.2,161.7,0.999],[395.4,161.7,0.999],[400.9,116.7,0.999],[406.4,116.7,0.999],[411.5,116.7,0.999],[416.7,116.7,0.999],[421.8,0.0,null],[427.2,0.0,null],[432.4,0.0,null],[437.5,0.0,null],[442.7,0.0,null],[447.9,0.0,null],[453.2,0.0,null],[458.3,0.0,null],[463.7,0.0,null],[468.8,0.0,null],[473.9,0.0,null],[479.0,0.0,null],[484.2,0.0,null]]",1
2026-08-05T16:38:15+00:00,3342066,YES,NO,1.0,3,0.19,"[[0.0,0.0,0.83],[5.4,0.0,0.87],[10.9,0.0,0.84],[16.1,0.0,0.83],[21.3,0.0,0.77],[26.5,0.0,0.75],[31.7,0.0,0.75],[36.8,0.0,0.75],[42.1,0.0,0.74],[47.3,0.0,0.76],[52.4,0.0,0.74],[57.6,0.0,0.75],[62.7,0.0,0.75],[67.9,0.0,0.74],[73.4,0.0,0.75],[78.7,0.0,0.75],[83.9,0.0,0.79],[89.0,0.0,0.8],[94.2,0.0,0.83],[99.4,0.0,0.84],[104.5,0.0,0.84],[109.8,0.0,0.84],[114.9,0.0,0.83],[120.1,0.0,0.82],[125.4,0.0,0.82],[130.6,0.0,0.83],[135.7,0.0,0.83],[140.9,0.0,0.79],[146.0,0.0,0.8],[151.1,0.0,0.82],[156.2,0.0,0.84],[161.4,0.0,0.85],[166.6,0.0,0.85],[171.9,0.0,0.8],[177.0,0.0,0.8],[182.1,0.0,0.8],[187.2,0.0,0.81],[192.5,0.0,0.88],[197.6,0.0,0.9],[202.9,0.0,0.92],[208.1,0.0,0.93],[213.2,0.0,0.93],[218.3,0.0,0.97],[223.4,0.0,0.89],[228.5,0.0,0.86],[233.7,0.0,0.87],[238.8,0.0,0.87],[244.2,0.0,0.86],[249.3,0.0,0.87],[254.4,0.0,0.88],[259.7,0.0,0.88],[264.8,0.0,0.88],[270.0,0.0,0.88],[275.2,0.0,0.89],[280.4,0.0,0.89],[285.4,0.0,0.9],[290.6,0.0,0.91],[295.7,0.0,0.86],[300.8,0.0,0.88],[305.9,0.0,0.88],[311.1,0.0,0.88],[316.2,0.0,0.82],[321.4,0.0,0.89],[326.6,0.0,0.84],[331.7,0.0,0.85],[336.9,0.0,0.92],[342.0,0.0,0.93],[347.1,0.0,0.9],[352.2,0.0,0.92],[357.4,0.0,0.97],[362.8,0.0,0.98],[368.1,0.0,0.98],[373.2,0.0,0.99],[378.3,0.0,0.99],[383.5,0.0,0.99],[388.6,0.0,null],[393.8,0.0,null],[399.1,0.0,null],[404.3,0.0,null]]",1
2026-08-05T16:51:53+00:00,3342206,YES,NO,1.0,4,0.19,"[[0.0,0.0,0.84],[5.2,0.0,0.83],[10.5,0.0,0.84],[15.6,0.0,0.83],[20.8,0.0,0.83],[25.9,0.0,0.87],[31.0,0.0,0.91],[36.1,0.0,0.89],[41.2,0.0,0.9],[46.3,0.0,0.9],[51.4,0.0,0.9],[56.5,0.0,0.92],[61.6,0.0,0.92],[66.8,0.0,0.94],[71.9,0.0,0.95],[77.0,0.0,0.97],[82.3,0.0,0.94],[87.5,0.0,0.93],[92.9,0.0,0.87],[98.0,0.0,0.87],[103.1,0.0,0.88],[108.2,0.0,0.88],[113.4,0.0,0.87],[118.5,0.0,0.87],[123.7,0.0,0.88],[129.0,0.0,0.89],[134.3,0.0,0.89],[139.4,0.0,0.9],[144.5,0.0,0.9],[149.6,0.0,0.87],[154.7,0.0,0.9],[159.9,0.0,0.93],[165.1,0.0,0.93],[170.4,0.0,0.92],[175.5,0.0,0.91],[180.6,0.0,0.91],[185.8,0.0,0.92],[190.9,0.0,0.92],[196.1,0.0,0.96],[201.4,0.0,0.92],[206.6,0.0,0.9],[211.8,0.0,0.9],[217.1,0.0,0.86],[222.4,0.0,0.88],[227.5,0.0,0.9],[232.6,0.0,0.9],[237.9,0.0,0.91],[243.0,0.0,0.91],[248.2,0.0,0.92],[253.4,0.0,0.92],[258.5,0.0,0.92],[263.7,0.0,0.93],[268.9,0.0,0.92],[273.9,0.0,0.92],[279.0,0.0,0.92],[284.4,0.0,0.92],[289.6,0.0,0.93],[294.7,0.0,0.93],[299.8,0.0,0.95],[304.9,0.0,0.96],[310.1,0.0,0.98],[315.2,0.0,0.68],[320.3,0.0,0.66],[325.5,0.0,0.66],[330.6,0.0,0.49],[335.7,0.0,0.49],[340.9,0.0,0.6],[346.1,0.0,0.53],[351.3,0.0,0.39],[356.4,0.0,0.34],[361.6,0.0,0.32],[366.7,0.0,0.35],[372.1,0.0,0.3],[377.3,0.0,0.28],[382.4,0.0,0.28],[387.5,0.0,0.75],[392.7,0.0,0.72],[397.8,0.0,0.98],[402.9,0.0,0.98],[408.0,0.0,0.75],[413.2,0.0,0.72],[418.4,0.0,0.75],[423.7,0.0,0.77],[428.9,0.0,0.78],[434.0,0.0,0.88],[439.1,0.0,0.97],[444.4,0.0,0.97],[449.6,0.0,0.97],[454.7,0.0,0.9],[459.9,0.0,0.93],[465.0,0.0,0.95],[470.2,0.0,0.97],[475.3,0.0,0.98],[480.4,0.0,0.99],[485.7,0.0,null]]",1
2026-08-05T17:04:09+00:00,3342683,NO,YES,1.0,5,0.93,"[[0.0,423.4,0.93],[5.2,719.9,0.85],[10.3,695.4,0.85],[15.5,810.4,0.79],[20.7,838.6,0.79],[25.8,799.4,0.79],[30.9,814.8,0.79],[36.1,796.7,0.8],[41.2,886.1,0.76],[46.3,871.1,0.76],[51.4,338.4,0.76],[56.5,416.6,0.7],[61.6,273.4,0.78],[66.7,469.0,0.74],[71.9,414.0,0.73],[77.0,434.6,0.72],[82.2,431.4,0.73],[87.3,464.8,0.69],[92.5,468.5,0.69],[97.7,451.4,0.69],[102.8,468.0,0.66],[108.3,470.9,0.66],[113.7,392.0,0.69],[118.9,453.3,0.67],[124.0,492.5,0.66],[129.1,478.1,0.66],[134.2,535.4,0.6],[139.5,538.7,0.6],[144.6,531.5,0.61],[149.7,405.0,0.65],[155.0,385.3,0.67],[160.5,405.6,0.68],[165.8,401.2,0.68],[171.1,401.6,0.68],[176.4,392.1,0.67],[181.7,431.6,0.61],[187.1,446.0,0.61],[192.4,446.2,0.61],[197.6,436.2,0.61],[203.1,547.5,0.64],[208.5,532.5,0.64],[213.6,531.4,0.62],[219.0,497.7,0.63],[224.3,562.8,0.59],[229.4,557.8,0.6],[234.6,559.5,0.61],[240.4,525.1,0.61],[245.9,497.0,0.63],[251.2,537.3,0.62],[256.3,549.1,0.62],[261.4,398.7,0.62],[266.8,431.8,0.56],[271.9,398.9,0.54],[277.3,357.6,0.6],[282.5,343.2,0.6],[287.5,338.1,0.6],[292.6,341.8,0.59],[297.7,331.0,0.59],[302.9,320.0,0.6],[308.1,370.8,0.59],[313.2,362.6,0.61],[318.4,309.0,0.62],[323.9,367.6,0.6],[329.2,508.6,0.56],[334.6,517.3,0.57],[339.8,553.0,0.55],[345.0,522.3,0.56],[350.2,467.5,0.53],[355.6,478.9,0.53],[361.0,480.9,0.5],[366.5,503.2,0.48],[371.9,491.7,0.48],[377.0,520.8,0.44],[382.1,504.2,0.44],[387.4,489.0,0.4],[392.5,493.2,0.4],[397.5,487.7,0.4],[402.6,486.5,0.4],[407.8,488.5,0.4],[412.9,427.2,0.35],[418.1,455.8,0.33],[423.2,457.4,0.32],[428.4,459.0,0.32],[433.6,455.9,0.34],[438.7,459.9,0.34],[443.9,400.1,0.45],[449.0,436.4,0.5],[454.1,400.7,0.56],[459.2,415.9,0.61],[464.4,432.5,0.67],[469.5,178.6,0.87],[474.6,189.1,0.88],[479.8,443.7,0.94],[484.9,779.4,0.89],[490.2,523.9,0.88],[495.4,405.7,0.79],[500.5,367.0,0.79],[505.6,329.8,0.79],[510.8,320.6,0.79],[516.3,377.3,0.85],[521.8,390.9,0.85],[527.0,376.0,0.87],[532.1,278.9,0.73],[537.3,275.6,0.76],[542.4,264.0,0.76],[547.6,265.8,0.76],[552.7,421.0,0.9],[558.0,342.4,0.8],[563.2,327.7,0.82],[568.4,156.0,0.85],[573.7,176.9,0.75],[578.8,201.2,0.76],[584.1,149.2,0.91],[589.3,54.6,0.9],[594.6,40.9,0.94],[600.0,63.3,0.88],[605.1,50.0,0.94],[610.2,146.0,0.76],[615.4,136.8,0.85],[620.5,107.1,0.87],[625.9,26.9,0.87],[631.1,4.5,0.94],[636.4,9.2,0.97],[642.1,0.0,0.98],[647.4,0.0,0.99]]",1
2026-08-05T17:22:22+00:00,3342880,YES,NO,1.0,3,0.26,"[[0.0,0.0,0.75],[5.1,0.0,0.75],[10.2,0.0,0.75],[15.3,0.0,0.75],[20.5,0.0,0.66],[25.7,0.0,0.64],[30.9,0.0,0.64],[36.1,0.0,0.68],[41.5,0.0,0.68],[46.6,0.0,0.66],[51.7,0.0,0.57],[56.8,0.0,0.56],[61.9,0.0,0.57],[67.1,0.0,0.58],[72.2,0.0,0.56],[78.1,0.0,0.59],[83.2,0.0,0.59],[88.4,0.0,0.59],[93.6,0.0,0.57],[98.8,0.0,0.58],[103.9,0.0,0.57],[109.0,0.0,0.45],[114.1,0.0,0.46],[119.5,0.0,0.48],[125.1,0.0,0.48],[130.6,0.0,0.47],[135.8,0.0,0.48],[141.1,0.0,0.46],[146.2,0.0,0.44],[151.4,0.0,0.38],[156.7,0.0,0.37],[162.0,0.0,0.39],[167.2,0.0,0.44],[172.7,0.0,0.44],[178.2,0.0,0.45],[183.8,0.0,0.45],[189.0,0.0,0.46],[194.1,0.0,0.51],[199.7,0.0,0.41],[204.8,0.0,0.4],[210.0,0.0,0.42],[215.2,0.0,0.4],[220.3,21.6,0.22],[225.6,40.7,0.23],[230.7,22.0,0.27],[235.9,29.9,0.25],[241.2,9.7,0.26],[246.4,13.5,0.26],[252.1,27.5,0.26],[257.2,33.6,0.25],[262.4,28.0,0.25],[267.6,0.0,0.31],[272.8,6.5,0.27],[277.9,34.7,0.25],[283.2,34.8,0.22],[288.4,40.0,0.21],[294.1,43.1,0.21],[299.4,39.7,0.21],[304.6,0.0,0.37],[310.0,0.0,0.36],[315.1,0.0,0.36],[321.8,0.0,0.36],[327.0,0.0,0.4],[332.5,0.0,0.53],[337.6,0.0,0.51],[342.8,0.0,0.43],[347.9,0.0,0.42],[353.1,0.0,0.42],[358.6,0.0,0.44],[363.7,0.0,0.44],[369.0,0.0,0.44],[374.2,0.0,0.44],[379.3,0.0,0.43],[384.7,0.0,0.43],[389.9,0.0,0.39],[395.0,0.0,0.37],[400.4,0.0,0.41],[405.6,0.0,0.39],[410.8,0.0,0.36],[416.0,0.0,0.5],[421.1,0.0,0.43],[426.2,0.0,0.48],[431.3,0.0,0.48],[436.7,0.0,0.33],[441.9,0.0,0.29],[447.6,6.7,0.27],[452.9,0.4,0.09]]",1
2026-08-05T17:37:34+00:00,3343055,NO,YES,1.0,6,0.9,"[[0.0,175.6,0.9],[5.4,157.6,0.9],[10.5,162.4,0.9],[15.8,14.3,0.94],[21.1,0.0,0.95],[26.3,0.0,0.95],[31.4,0.0,0.95],[36.6,0.0,0.95],[42.0,0.0,0.95],[47.2,0.0,0.96],[52.5,0.0,0.97],[57.6,0.0,0.99],[62.8,0.0,0.98],[68.1,0.0,0.99],[73.3,0.0,0.99],[78.5,0.0,0.99],[83.8,0.0,0.99],[89.0,0.0,0.98],[94.2,0.0,0.99],[100.0,0.0,0.99],[105.2,0.0,0.99],[110.5,0.0,0.99],[115.6,0.0,0.99],[120.9,0.0,0.99],[126.0,0.0,0.99],[131.2,0.0,0.98],[136.3,0.0,0.99],[141.5,0.0,0.99],[147.3,0.0,0.99],[152.8,0.0,0.99],[158.5,0.0,0.99],[163.7,0.0,0.99],[168.9,0.0,0.99],[174.1,0.0,0.989],[181.2,0.0,0.989],[186.3,0.0,0.987],[192.1,0.0,0.985],[197.4,0.0,0.989],[202.7,0.0,0.989],[207.8,0.0,0.99],[213.2,0.0,0.99],[218.4,0.0,0.993],[224.1,0.0,0.994],[229.5,0.0,0.996],[235.6,0.0,0.996],[241.2,0.0,0.996],[246.7,0.0,0.996],[251.9,0.0,0.995],[257.1,0.0,0.994],[262.9,0.0,0.993],[268.1,0.0,0.994],[273.3,0.0,0.994],[278.5,0.0,0.996],[283.7,0.0,0.996],[289.1,0.0,0.997],[294.3,0.0,0.997],[299.5,0.0,0.997],[304.7,0.0,0.999],[309.9,0.0,0.999],[315.7,0.0,0.999],[321.7,0.0,0.999],[326.9,0.0,0.999],[332.0,0.0,0.999],[337.6,0.0,0.999],[343.1,0.0,0.999],[348.3,0.0,0.999],[353.4,0.0,0.999],[358.5,0.0,0.999],[363.6,0.0,0.999],[369.1,0.0,0.999],[374.6,0.0,0.999],[380.0,0.0,null],[385.6,0.0,null],[391.5,0.0,null],[396.7,0.0,null],[402.1,0.0,null],[407.5,0.0,null],[412.8,0.0,null],[418.3,0.0,null],[423.4,0.0,null],[428.9,0.0,null],[435.3,0.0,null],[440.9,0.0,null]]",1
