timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,o_inner_chainlink,o_outer_chainlink,inner_slug,outer_slug
2026-09-08T00:11:57+00:00,BTC,5min15m,NOout+YESin,1.14,-14.0,-0.106,44.93,182,0.88,0.26,79030.135,79114.0,79019.30035997,79082.42452267,btc-updown-5m-1788826200,btc-updown-15m-1788825600
2026-09-08T00:11:57+00:00,ETH,5min15m,NOout+YESin,1.19,-19.0,-0.1008,23.62,182,0.99,0.2,2487.38,2489.89,2486.74905933919,2489.7470463281898,eth-updown-5m-1788826200,eth-updown-15m-1788825600
2026-09-08T00:11:57+00:00,SOL,5min15m,NOout+YESin,1.16,-16.0,-0.1445,9.8,182,0.98,0.18,103.67,103.82,103.659689665,103.80382070417848,sol-updown-5m-1788826200,sol-updown-15m-1788825600
2026-09-08T00:11:58+00:00,XRP,5min15m,NOout+YESin,1.11,-11.0,-0.2857,25.51,181,0.95,0.16,1.396,1.4,1.3958348758173122,1.3963432529644626,xrp-updown-5m-1788826200,xrp-updown-15m-1788825600
2026-09-08T00:14:21+00:00,XRP,5min15m,NOout+YESin,1.25,-25.0,-0.2857,3.12,38,0.26,0.99,1.396,1.4,1.3958348758173122,1.3963432529644626,xrp-updown-5m-1788826200,xrp-updown-15m-1788825600
2026-09-08T00:26:30+00:00,BTC,5min15m,NOout+YESin,1.48,-48.0,-0.0468,3.81,209,0.64,0.84,78997.005,79034.0,79028.09618962402,79004.98606366593,btc-updown-5m-1788827100,btc-updown-15m-1788826500
2026-09-08T00:26:30+00:00,ETH,5min15m,NOout+YESin,1.65,-65.0,-0.1341,3.6,209,0.93,0.72,2484.295,2487.63,2485.11598549,2485.840930272924,eth-updown-5m-1788827100,eth-updown-15m-1788826500
2026-09-08T00:26:31+00:00,SOL,5min15m,NOout+YESin,1.56,-56.0,-0.1446,2.9,208,0.98,0.58,103.59,103.74,103.59888205385192,103.636583735,sol-updown-5m-1788827100,sol-updown-15m-1788826500
2026-09-08T00:26:31+00:00,XRP,5min15m,NOout+YESin,1.73,-73.0,-0.3486,16.5,208,0.98,0.75,1.39512,1.4,1.3954874225147855,1.396844658531247,xrp-updown-5m-1788827100,xrp-updown-15m-1788826500
2026-09-08T00:27:27+00:00,BTC,5min15m,NOout+YESin,1.83,-83.0,-0.0468,136.69,152,0.85,0.98,78997.005,79034.0,79028.09618962402,79004.98606366593,btc-updown-5m-1788827100,btc-updown-15m-1788826500
2026-09-08T00:27:27+00:00,ETH,5min15m,NOout+YESin,1.82,-82.0,-0.1341,34.33,152,0.88,0.94,2484.295,2487.63,2485.11598549,2485.840930272924,eth-updown-5m-1788827100,eth-updown-15m-1788826500
2026-09-08T00:27:27+00:00,SOL,5min15m,NOout+YESin,1.78,-78.0,-0.1446,4.89,152,0.96,0.82,103.59,103.74,103.59888205385192,103.636583735,sol-updown-5m-1788827100,sol-updown-15m-1788826500
2026-09-08T00:27:28+00:00,XRP,5min15m,NOout+YESin,1.85,-85.0,-0.3486,7.92,151,0.97,0.88,1.39512,1.4,1.3954874225147855,1.396844658531247,xrp-updown-5m-1788827100,xrp-updown-15m-1788826500
2026-09-08T00:28:40+00:00,BTC,5min15m,NOout+YESin,1.644,-64.4,-0.0468,54.04,79,0.75,0.894,78997.005,79034.0,79028.09618962402,79004.98606366593,btc-updown-5m-1788827100,btc-updown-15m-1788826500
