veto_timestamp_utc,market_id,strategy,subtype,direction,motivo_origen,precio_plan,stake_eur,ratio_inicial,muestras_json,mejora_detectada,t_mejora_s,ratio_max,senal_contraria_activada,t_senal_contraria_s,ratio_contrario_en_senal,ask_contrario_en_senal,ratio_contrario_max
2026-08-04T17:48:10+00:00,3315274,GBM_LATE_15M,XRP#15min,BUY_YES,candidato_evaluacion,0.27,1.05,0.0,"[[5.0,0.0,0.33,247.7,0.68],[10.2,0.0,0.37,238.3,0.64],[15.4,0.0,0.36,215.5,0.65],[20.6,0.0,0.36,231.5,0.65],[25.8,0.0,0.37,236.9,0.64],[31.0,0.0,0.37,243.6,0.65],[36.1,0.0,0.37,243.8,0.64],[41.3,0.0,0.32,214.7,0.69],[46.5,0.0,0.31,163.8,0.7],[51.7,0.0,0.31,189.3,0.7],[56.8,0.0,0.3,154.2,0.71],[62.1,1.6,0.28,72.2,0.73]]",0,,1.6,0,,,,247.7
2026-08-04T17:48:40+00:00,3315280,UPDOWN_GBM_15M_TARDIO,BNB#15min,BUY_NO,candidato_evaluacion,0.515,1.05,0.0,"[[5.0,0.0,0.69,60.4,0.34],[10.2,0.0,0.69,78.6,0.34],[15.5,0.0,0.69,73.2,0.34],[20.6,0.0,0.69,87.9,0.34],[25.9,0.0,0.72,82.0,0.36],[31.1,0.0,0.74,73.4,0.36],[36.4,0.0,0.75,82.4,0.3],[41.7,0.0,0.77,76.7,0.29],[46.9,0.0,0.79,38.5,0.26],[52.6,0.0,0.86,61.5,0.21],[57.9,0.0,0.86,63.7,0.21],[63.3,0.0,0.86,63.7,0.21]]",0,,0.0,0,,,,87.9
2026-08-04T17:48:39+00:00,3315275,GBM_LATE_15M,BTC#15min,BUY_NO,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.75,2904.4,0.26],[10.2,0.0,0.75,1999.8,0.26],[15.5,0.0,0.79,1752.3,0.22],[20.6,0.0,0.78,1784.3,0.23],[26.0,0.0,0.79,1769.1,0.22],[31.4,0.0,0.77,1423.3,0.24],[36.7,0.0,0.8,1718.2,0.21],[42.0,0.0,0.8,1612.3,0.21],[47.3,0.0,0.84,1540.2,0.16],[52.8,0.0,0.9,1857.2,0.11],[58.2,0.0,0.88,2055.8,0.13],[63.6,0.0,0.88,2113.5,0.13]]",0,,0.0,0,,,,2904.4
2026-08-04T17:48:41+00:00,3315283,GBM_LATE_15M,DOGE#15min,BUY_YES,candidato_evaluacion,0.49,1.05,0.0,"[[5.0,0.0,0.58,17.5,0.45],[10.1,0.0,0.52,0.0,0.54],[15.3,0.0,0.52,0.0,0.54],[20.5,15.5,0.48,0.0,0.56],[25.7,5.5,0.48,0.0,0.56],[31.2,0.0,0.55,13.5,0.51],[36.4,0.0,0.55,5.9,0.51],[41.6,2.9,0.51,6.0,0.52],[46.9,24.7,0.38,0.0,0.73],[52.2,83.2,0.25,0.0,0.77],[57.7,32.0,0.32,0.0,0.72],[63.2,78.5,0.32,0.0,0.78]]",1,20.5,83.2,0,,,,17.5
2026-08-04T17:49:36+00:00,3315274,BALLENAS_CONFIRMADAS_15M,XRP#15min,BUY_YES,candidato_evaluacion,0.13,1.05,0.7,"[[5.0,0.0,0.17,228.5,0.85],[10.2,0.0,0.15,183.4,0.88],[15.6,5.2,0.12,28.4,0.91],[21.0,6.7,0.12,0.0,0.93],[26.8,10.7,0.1,18.2,0.91],[32.6,19.4,0.1,0.0,0.92],[38.0,32.7,0.07,0.0,0.96],[43.2,31.1,0.06,0.0,0.96],[49.0,31.1,0.06,0.0,0.96],[54.4,28.5,0.05,0.0,0.97],[60.0,30.2,0.05,0.0,0.97]]",1,15.6,32.7,0,,,,228.5
2026-08-04T17:49:49+00:00,3315275,GBM_LATE_15M_TARDIO,BTC#15min,BUY_NO,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.91,2197.2,0.09],[10.3,0.0,0.9,1634.3,0.11],[15.9,0.0,0.91,1384.8,0.1],[21.4,0.0,0.91,1526.4,0.1],[26.7,0.0,0.93,1563.4,0.08],[32.0,0.0,0.93,1562.7,0.08],[37.4,0.0,0.94,1501.4,0.07],[42.9,0.0,0.94,1265.9,0.07],[48.3,0.0,0.93,1292.6,0.08],[53.5,0.0,0.93,1284.1,0.08],[58.8,0.0,0.93,1269.4,0.08],[64.4,0.0,0.92,1496.4,0.09]]",0,,0.0,0,,,,2197.2
2026-08-04T17:50:26+00:00,3315292,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.59,1.05,0.0,"[[5.0,0.0,0.73,397.7,0.28],[10.2,0.0,0.65,170.8,0.36],[15.7,0.0,0.67,310.1,0.34],[20.9,352.6,0.58,17.6,0.43],[26.2,0.0,0.63,335.8,0.38],[31.5,0.0,0.72,984.3,0.29],[36.7,0.0,0.74,609.9,0.27],[42.1,2.9,0.61,112.8,0.4],[47.3,0.0,0.68,290.1,0.32],[52.5,0.0,0.76,706.8,0.24],[57.9,0.0,0.79,843.6,0.22],[63.2,0.0,0.76,1147.7,0.25]]",1,20.9,352.6,0,,,,1147.7
2026-08-04T17:50:43+00:00,3315293,FAVORITO_CONFIRMADO,DOGE#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,9.8,0.56,0.0,0.48],[10.3,9.8,0.56,0.0,0.48],[15.5,0.0,0.71,26.5,0.3],[21.2,0.0,0.69,10.9,0.41],[26.4,0.0,0.65,22.4,0.39],[31.5,0.0,0.65,23.8,0.37],[36.9,0.0,0.72,33.9,0.29],[42.1,0.0,0.72,32.5,0.3],[47.3,0.0,0.73,32.4,0.3],[52.6,0.0,0.73,35.0,0.28],[58.0,0.0,0.8,38.2,0.22],[63.2,0.0,0.79,42.5,0.23]]",1,5.0,9.8,0,,,,42.5
2026-08-04T17:52:21+00:00,3315283,UPDOWN_GBM,DOGE#15min,BUY_NO,candidato_evaluacion,0.51,1.05,0.0,"[[5.0,0.0,0.91,85.2,0.12],[10.3,0.0,0.93,76.8,0.12],[15.8,0.0,0.93,76.8,0.12],[21.0,0.0,0.95,70.8,0.09],[26.2,0.0,0.96,68.9,0.07],[31.5,0.0,0.96,75.2,0.07],[36.8,0.0,0.91,78.6,0.11],[42.1,0.0,0.9,86.2,0.14],[47.3,0.0,0.82,92.0,0.2],[52.6,0.0,0.86,91.6,0.2],[58.1,0.0,0.86,37.5,0.2],[63.4,0.0,0.86,87.0,0.2]]",0,,0.0,0,,,,92.0
2026-08-04T17:52:18+00:00,3291309,FAVORITO_CONFIRMADO,ETH#60min,BUY_NO,candidato_evaluacion,0.63,1.05,0.0,"[[5.0,0.0,0.67,67.3,0.334],[10.3,0.0,0.71,206.7,0.267],[15.7,0.0,0.77,331.8,0.24],[20.9,0.0,0.81,466.3,0.205],[26.1,0.0,0.796,271.5,0.205],[31.6,0.0,0.8,456.9,0.205],[36.9,0.0,0.75,157.4,0.259],[42.1,0.0,0.67,48.8,0.348],[47.4,208.0,0.6,0.0,0.406],[52.6,148.1,0.62,0.0,0.395],[58.2,152.5,0.63,0.0,0.39],[63.4,16.2,0.66,94.2,0.36]]",1,47.4,208.0,0,,,,466.3
2026-08-04T17:52:19+00:00,3315274,UPDOWN_GBM,XRP#15min,BUY_NO,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.99,100.4,0.02],[10.3,0.0,0.99,98.9,0.02],[15.7,0.0,0.99,98.9,0.02],[20.9,0.0,0.99,98.4,0.02],[26.1,0.0,0.99,93.9,0.013],[31.6,0.0,0.99,93.9,0.013],[36.9,0.0,0.988,93.1,0.019],[42.2,0.0,0.987,93.0,0.021],[47.4,0.0,0.983,95.1,0.026],[52.6,0.0,0.985,96.6,0.024],[58.2,0.0,0.986,97.3,0.023],[63.5,0.0,0.988,97.6,0.021]]",0,,0.0,0,,,,100.4
2026-08-04T17:52:20+00:00,3315280,GBM_LATE_15M_TARDIO,BNB#15min,BUY_NO,candidato_evaluacion,0.515,1.05,0.0,"[[5.0,0.0,0.98,44.0,0.06],[10.4,0.0,0.98,42.9,0.06],[15.7,0.0,0.98,42.9,0.06],[20.9,0.0,0.98,43.8,0.06],[26.1,0.0,0.98,43.3,0.05],[31.6,0.0,0.98,43.3,0.05],[36.9,0.0,0.98,43.6,0.06],[42.1,0.0,0.98,46.8,0.06],[47.3,0.0,0.95,55.3,0.09],[52.6,0.0,0.95,56.3,0.09],[58.2,0.0,0.95,56.4,0.09],[63.5,0.0,0.95,52.8,0.09]]",0,,0.0,0,,,,56.4
2026-08-04T17:52:20+00:00,3315274,GBM_LATE_15M_ESPACIO_ATR,XRP#15min,BUY_NO,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.99,100.4,0.02],[10.3,0.0,0.99,98.9,0.02],[15.6,0.0,0.99,98.9,0.02],[20.8,0.0,0.99,98.4,0.02],[26.1,0.0,0.99,93.9,0.013],[31.5,0.0,0.99,93.9,0.013],[36.8,0.0,0.988,93.1,0.019],[42.1,0.0,0.987,93.0,0.021],[47.3,0.0,0.983,95.1,0.026],[52.6,0.0,0.985,96.6,0.024],[58.2,0.0,0.986,97.3,0.023],[63.5,0.0,0.988,97.6,0.021]]",0,,0.0,0,,,,100.4
2026-08-04T17:54:54+00:00,3315293,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.72,1.05,4.6,"[[5.0,8.1,0.01,0.0,null],[10.3,8597.9,0.01,0.0,null],[15.5,8597.2,0.01,0.0,null],[20.7,8592.4,0.01,0.0,null],[26.0,8592.4,0.01,0.0,null],[31.3,8592.4,0.01,0.0,null],[36.5,8517.3,0.01,0.0,null],[41.8,8517.3,0.01,0.0,null],[47.0,8517.3,0.01,0.0,null],[52.5,8516.9,0.01,0.0,null],[57.7,8516.9,0.01,0.0,null],[62.9,8516.9,0.01,0.0,null]]",1,5.0,8597.9,1,10.3,0.0,,0.0
2026-08-04T17:56:25+00:00,3315308,GBM_LATE_5M,BTC#5min,BUY_YES,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.69,3014.3,0.32],[10.3,0.0,0.65,3392.8,0.36],[15.7,0.0,0.66,3353.2,0.35],[20.9,0.0,0.69,3073.1,0.32],[26.1,0.0,0.7,3073.9,0.31],[31.4,0.0,0.6,1770.6,0.41],[36.7,2347.8,0.37,0.0,0.66],[42.0,1985.4,0.43,0.0,0.58],[47.2,1031.7,0.48,0.0,0.53],[52.4,2426.9,0.45,0.0,0.56],[57.7,2117.6,0.42,0.0,0.59],[63.0,846.1,0.51,91.8,0.5]]",1,36.7,2426.9,1,36.7,0.0,0.66,3392.8
2026-08-04T17:56:24+00:00,3315312,FAVORITO_CONFIRMADO,DOGE#5min,BUY_NO,candidato_evaluacion,0.64,1.05,0.0,"[[5.0,0.0,0.72,12.0,0.29],[10.3,0.0,0.73,22.7,0.29],[15.7,0.0,0.73,21.8,0.29],[20.9,0.0,0.72,21.6,0.29],[26.1,0.0,0.72,21.0,0.29],[31.5,0.0,0.8,16.6,0.21],[36.8,0.0,0.9,19.9,0.14],[42.1,0.0,0.9,36.3,0.13],[47.2,0.0,0.85,31.2,0.18],[52.5,0.0,0.86,35.5,0.18],[57.8,0.0,0.86,36.2,0.16],[63.2,0.0,0.88,39.0,0.16]]",0,,0.0,0,,,,39.0
2026-08-04T17:56:24+00:00,3315310,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.62,1.05,0.0,"[[5.0,0.0,0.76,319.2,0.25],[10.3,0.0,0.78,322.6,0.23],[15.7,0.0,0.78,308.1,0.23],[20.9,0.0,0.76,278.7,0.25],[26.1,0.0,0.77,310.4,0.24],[31.4,0.0,0.8,294.7,0.21],[36.7,0.0,0.93,345.0,0.09],[42.1,0.0,0.92,434.4,0.09],[47.2,0.0,0.9,356.9,0.12],[52.5,0.0,0.91,406.6,0.11],[57.8,0.0,0.92,480.7,0.1],[63.2,0.0,0.93,460.8,0.1]]",0,,0.0,0,,,,480.7
2026-08-04T18:01:33+00:00,3315479,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,SOL#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.89,215.8,0.12],[10.2,0.0,0.89,199.7,0.12],[15.4,0.0,0.91,251.7,0.1],[20.6,0.0,0.94,282.4,0.07],[25.8,0.0,0.95,286.5,0.06],[31.0,0.0,0.97,303.1,0.04],[36.3,0.0,0.97,308.6,0.04],[41.5,0.0,0.98,312.9,0.03],[46.7,0.0,0.98,254.3,0.03],[51.9,0.0,0.98,258.0,0.03],[57.1,0.0,0.97,258.1,0.04],[62.3,0.0,0.97,263.6,0.04]]",0,,0.0,0,,,,312.9
2026-08-04T18:01:33+00:00,3315477,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.74,27.7,0.28],[10.2,0.0,0.75,42.8,0.26],[15.4,0.0,0.84,18.0,0.17],[20.6,0.0,0.86,24.8,0.16],[25.8,0.0,0.91,47.4,0.1],[31.1,0.0,0.94,36.8,0.07],[36.3,0.0,0.95,32.7,0.06],[41.5,0.0,0.97,31.2,0.04],[46.7,0.0,0.9,4.9,0.15],[51.9,0.0,0.87,12.4,0.15],[57.1,0.0,0.85,12.8,0.16],[62.3,0.0,0.85,12.0,0.16]]",0,,0.0,0,,,,47.4
2026-08-04T18:01:34+00:00,3315484,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,candidato_evaluacion,0.71,1.05,0.0,"[[5.0,0.0,0.89,1337.4,0.12],[10.2,0.0,0.88,1301.8,0.13],[15.5,0.0,0.92,1302.9,0.09],[20.6,0.0,0.94,2125.9,0.07],[25.9,0.0,0.95,2160.3,0.06],[31.1,0.0,0.97,2150.1,0.04],[36.4,0.0,0.97,2125.1,0.04],[41.6,0.0,0.97,2104.1,0.04],[46.8,0.0,0.94,1614.9,0.07],[52.0,0.0,0.92,1954.5,0.09],[57.2,0.0,0.92,1980.2,0.09],[62.3,0.0,0.94,1921.3,0.07]]",0,,0.0,0,,,,2160.3
2026-08-04T18:01:32+00:00,3315478,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.79,44.8,0.22],[10.2,0.0,0.79,64.1,0.22],[15.5,0.0,0.86,95.4,0.15],[20.7,0.0,0.91,90.5,0.1],[25.9,0.0,0.93,93.1,0.08],[31.1,0.0,0.95,88.9,0.08],[36.4,0.0,0.96,89.0,0.08],[41.6,0.0,0.96,91.0,0.06],[46.8,0.0,0.95,87.6,0.06],[52.0,0.0,0.95,93.2,0.06],[57.2,0.0,0.95,96.7,0.06],[62.4,0.0,0.95,92.0,0.06]]",0,,0.0,0,,,,96.7
2026-08-04T18:01:34+00:00,3315481,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,ETH#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.84,373.9,0.17],[10.2,0.0,0.84,363.2,0.17],[15.4,0.0,0.9,503.8,0.11],[20.6,0.0,0.93,927.4,0.08],[25.9,0.0,0.95,940.6,0.06],[31.1,0.0,0.95,927.0,0.06],[36.4,0.0,0.97,956.3,0.04],[41.6,0.0,0.97,956.2,0.04],[46.8,0.0,0.95,850.4,0.06],[52.0,0.0,0.94,931.8,0.07],[57.2,0.0,0.93,908.5,0.08],[62.4,0.0,0.94,937.3,0.07]]",0,,0.0,0,,,,956.3
2026-08-04T18:01:33+00:00,3315487,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.74,1.05,0.0,"[[5.0,0.0,0.96,7.9,0.19],[10.2,0.0,0.96,9.1,0.17],[15.5,0.0,0.98,4.2,0.11],[20.7,0.0,0.99,15.2,0.07],[26.0,0.0,0.99,14.7,0.07],[31.2,0.0,0.99,14.1,0.07],[36.4,0.0,0.99,14.8,0.06],[41.6,0.0,0.99,14.7,0.06],[46.8,0.0,0.99,14.1,0.07],[52.0,0.0,0.99,14.7,0.06],[57.2,0.0,0.99,14.7,0.06],[62.4,0.0,0.99,14.7,0.06]]",0,,0.0,0,,,,15.2
2026-08-04T18:01:35+00:00,3315478,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.75,1.05,0.0,"[[5.0,0.0,0.79,12.5,0.22],[10.2,0.0,0.86,6.5,0.15],[15.4,0.0,0.89,15.8,0.12],[20.6,0.0,0.92,44.2,0.09],[25.8,0.0,0.95,49.6,0.08],[31.0,0.0,0.96,51.0,0.08],[36.3,0.0,0.96,49.4,0.06],[41.4,0.0,0.96,51.9,0.06],[46.7,0.0,0.95,50.4,0.06],[52.0,0.0,0.95,54.3,0.06],[57.1,0.0,0.95,54.9,0.06],[62.3,0.0,0.95,56.3,0.06]]",0,,0.0,0,,,,56.3
2026-08-04T18:03:25+00:00,3315483,GBM_LATE_15M,XRP#15min,BUY_YES,candidato_evaluacion,0.74,1.05,0.0,"[[5.0,0.0,0.81,51.9,0.2],[10.3,0.0,0.81,55.9,0.2],[15.6,0.0,0.86,74.4,0.15],[21.0,0.0,0.9,63.4,0.11],[26.3,0.0,0.9,68.1,0.11],[31.7,0.0,0.92,53.3,0.09],[37.3,0.0,0.95,42.1,0.09],[42.6,0.0,0.93,42.4,0.08],[47.8,0.0,0.94,41.2,0.08],[53.6,0.0,0.94,41.7,0.08],[58.7,0.0,0.94,41.7,0.08],[64.4,0.0,0.93,49.1,0.09]]",0,,0.0,0,,,,74.4
2026-08-04T18:03:27+00:00,3315488,GBM_LATE_15M,BNB#15min,BUY_YES,candidato_evaluacion,0.515,1.05,0.0,"[[5.0,0.0,0.9,78.3,0.11],[10.3,0.0,0.9,78.6,0.11],[15.6,0.0,0.9,76.5,0.11],[21.0,0.0,0.9,76.5,0.11],[26.4,0.0,0.9,76.5,0.11],[31.7,0.0,0.9,73.4,0.11],[37.3,0.0,0.94,71.1,0.08],[42.6,0.0,0.95,74.3,0.08],[47.8,0.0,0.96,73.3,0.08],[53.7,0.0,0.96,70.5,0.08],[58.8,0.0,0.96,70.5,0.08],[64.5,0.0,0.96,72.2,0.08]]",0,,0.0,0,,,,78.6
2026-08-04T18:03:27+00:00,3315483,GBM_LATE_15M_ESPACIO_ATR,XRP#15min,BUY_YES,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.81,101.6,0.2],[10.4,0.0,0.81,115.6,0.2],[15.7,0.0,0.86,77.4,0.15],[21.1,0.0,0.9,66.4,0.11],[26.4,0.0,0.9,72.6,0.11],[31.7,0.0,0.92,56.3,0.09],[37.3,0.0,0.95,45.1,0.09],[42.6,0.0,0.93,45.4,0.08],[47.9,0.0,0.94,44.2,0.08],[53.6,0.0,0.94,44.7,0.08],[58.7,0.0,0.94,46.5,0.08],[64.8,0.0,0.93,52.1,0.09]]",0,,0.0,0,,,,115.6
2026-08-04T18:03:28+00:00,3315490,GBM_LATE_15M,DOGE#15min,BUY_YES,candidato_evaluacion,0.48,1.05,0.0,"[[5.0,0.0,0.9,75.1,0.12],[10.2,0.0,0.9,75.3,0.12],[15.5,0.0,0.9,70.9,0.12],[20.7,0.0,0.9,71.5,0.11],[26.0,0.0,0.9,70.0,0.11],[31.2,0.0,0.9,67.0,0.11],[36.5,0.0,0.9,66.5,0.11],[41.7,0.0,0.9,62.8,0.11],[47.2,0.0,0.9,68.1,0.11],[52.6,0.0,0.9,72.8,0.11],[57.7,0.0,0.9,74.7,0.11],[62.9,0.0,0.9,66.6,0.11]]",0,,0.0,0,,,,75.3
2026-08-04T18:04:01+00:00,3292491,FAVORITO_CONFIRMADO,BTC#60min,BUY_YES,candidato_evaluacion,0.69,1.05,0.0,"[[5.0,0.0,0.73,789.0,0.28],[10.3,0.0,0.73,919.9,0.28],[15.6,0.0,0.73,794.7,0.28],[20.8,359.1,0.72,402.2,0.29],[26.2,359.1,0.72,493.7,0.29],[31.5,39.8,0.72,755.6,0.29],[36.7,39.8,0.72,767.8,0.29],[41.9,469.8,0.71,385.0,0.3],[47.1,549.2,0.7,187.0,0.31],[52.4,616.7,0.7,144.1,0.31],[57.7,856.6,0.68,0.0,0.33],[63.0,762.3,0.69,18.3,0.32]]",1,20.8,856.6,0,,,,919.9
2026-08-04T18:07:01+00:00,3315486,BALLENAS_TARDIAS,BTC#15min,BUY_YES,candidato_evaluacion,0.88,1.05,0.0,"[[5.0,0.0,0.99,309.5,0.02],[10.4,0.0,0.99,323.7,0.02],[15.7,0.0,0.99,324.8,0.02],[21.2,0.0,0.99,321.0,0.02],[26.6,0.0,0.99,328.6,0.02],[31.9,0.0,0.98,306.6,0.03],[37.2,0.0,0.98,312.0,0.03],[42.4,0.0,0.98,302.8,0.03],[47.7,0.0,0.98,306.4,0.03],[53.1,0.0,0.98,308.0,0.03],[58.3,0.0,0.96,312.6,0.05],[64.0,0.0,0.96,315.6,0.05]]",0,,0.0,0,,,,328.6
2026-08-04T18:07:01+00:00,3315480,FAVORITO_CONFIRMADO,ETH#15min,BUY_YES,candidato_evaluacion,0.91,1.05,0.0,"[[5.0,0.0,0.96,137.5,0.05],[10.5,0.0,0.96,141.1,0.05],[15.7,0.0,0.97,148.2,0.04],[21.3,0.0,0.97,140.9,0.04],[26.6,0.0,0.97,129.0,0.04],[31.9,0.0,0.97,136.9,0.04],[37.2,0.0,0.97,141.0,0.04],[42.4,0.0,0.97,116.8,0.04],[47.7,0.0,0.96,111.1,0.05],[53.3,0.0,0.96,113.8,0.05],[58.5,0.0,0.96,110.6,0.05],[64.1,0.0,0.96,128.7,0.05]]",0,,0.0,0,,,,148.2
2026-08-04T18:07:01+00:00,3315496,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.96,516.3,0.05],[10.5,0.0,0.98,536.6,0.03],[15.8,0.0,0.98,528.6,0.04],[21.3,0.0,0.97,523.1,0.04],[26.6,0.0,0.95,497.0,0.06],[31.9,0.0,0.96,504.7,0.05],[37.3,0.0,0.95,458.7,0.06],[42.5,0.0,0.92,425.8,0.1],[47.7,0.0,0.92,416.4,0.12],[53.3,0.0,0.94,480.2,0.08],[58.5,0.0,0.93,480.5,0.09],[64.0,0.0,0.95,501.6,0.06]]",0,,0.0,0,,,,536.6
2026-08-04T18:07:02+00:00,3315495,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.63,1.05,0.0,"[[5.0,0.0,0.93,80.5,0.11],[10.4,0.0,0.95,73.4,0.08],[15.7,0.0,0.95,78.2,0.08],[21.3,0.0,0.93,81.9,0.13],[26.6,0.0,0.92,80.2,0.14],[32.0,0.0,0.92,81.3,0.14],[37.3,0.0,0.92,85.8,0.14],[42.5,0.0,0.83,13.7,0.18],[47.7,0.0,0.83,26.7,0.18],[53.3,0.0,0.83,36.0,0.18],[58.5,0.0,0.84,38.4,0.2],[64.0,0.0,0.85,33.9,0.18]]",0,,0.0,0,,,,85.8
2026-08-04T18:07:03+00:00,3315491,FAVORITO_CONFIRMADO,BTC#5min,BUY_YES,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.97,4021.9,0.04],[10.2,0.0,0.98,4001.5,0.03],[15.4,0.0,0.96,3916.3,0.05],[20.7,0.0,0.91,4063.5,0.1],[26.1,0.0,0.92,4140.1,0.09],[31.3,0.0,0.92,4100.1,0.09],[36.5,0.0,0.9,4093.2,0.11],[41.7,0.0,0.9,4137.6,0.11],[46.9,0.0,0.9,4053.6,0.11],[52.2,0.0,0.89,3963.2,0.12],[57.4,0.0,0.92,3902.6,0.09],[62.9,0.0,0.93,3930.0,0.08]]",0,,0.0,0,,,,4140.1
2026-08-04T18:07:02+00:00,3315492,FAVORITO_CONFIRMADO,ETH#5min,BUY_YES,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.95,2368.4,0.06],[10.2,0.0,0.97,2366.3,0.04],[15.5,0.0,0.95,2267.5,0.06],[20.8,0.0,0.92,2099.7,0.1],[26.1,0.0,0.9,2193.7,0.11],[31.4,0.0,0.89,2236.4,0.12],[36.6,0.0,0.86,2151.2,0.15],[41.8,0.0,0.84,2032.3,0.17],[47.2,0.0,0.83,1940.7,0.18],[52.3,0.0,0.8,1869.6,0.21],[57.6,0.0,0.85,2081.9,0.16],[63.1,0.0,0.88,2185.4,0.13]]",0,,0.0,0,,,,2368.4
2026-08-04T18:07:03+00:00,3315493,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.98,92.7,0.03],[10.3,0.0,0.98,95.0,0.03],[15.5,0.0,0.96,99.5,0.05],[20.7,0.0,0.93,99.3,0.09],[26.1,0.0,0.93,94.6,0.08],[31.4,0.0,0.94,110.6,0.08],[36.6,0.0,0.87,72.1,0.14],[41.8,0.0,0.88,70.9,0.14],[47.2,0.0,0.84,62.5,0.18],[52.4,0.0,0.84,65.1,0.19],[57.6,0.0,0.91,66.4,0.18],[63.1,0.0,0.91,63.4,0.19]]",0,,0.0,0,,,,110.6
2026-08-04T18:07:03+00:00,3315495,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.75,1.05,0.0,"[[5.0,0.0,0.95,51.3,0.08],[10.2,0.0,0.95,55.9,0.08],[15.5,0.0,0.95,25.5,0.12],[21.1,0.0,0.92,20.0,0.14],[26.4,0.0,0.92,26.1,0.14],[31.7,0.0,0.92,27.5,0.13],[36.9,0.0,0.83,0.9,0.18],[42.1,0.0,0.83,5.4,0.18],[47.4,0.0,0.83,14.4,0.18],[52.6,0.0,0.84,7.5,0.21],[57.8,0.0,0.84,11.9,0.2],[63.2,0.0,0.85,23.4,0.18]]",0,,0.0,0,,,,55.9
2026-08-04T18:08:59+00:00,3315495,BALLENAS_TARDIAS,DOGE#5min,BUY_YES,candidato_evaluacion,0.64,1.05,0.0,"[[5.0,0.0,0.84,6.8,0.34],[10.3,0.0,0.86,34.5,0.16],[15.6,0.0,0.87,39.6,0.21],[21.0,0.0,0.84,40.4,0.24],[26.5,0.0,0.87,38.5,0.21],[31.8,0.0,0.9,40.5,0.11],[37.1,0.0,0.95,9.7,0.09],[42.9,0.0,0.97,8.3,0.06],[48.2,0.0,0.97,4.9,0.14],[53.4,0.0,0.99,1.9,0.12],[58.8,0.0,null,9.7,0.01],[64.2,0.0,null,3754.3,0.01]]",0,,0.0,0,,,,3754.3
2026-08-04T18:15:24+00:00,3315829,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.63,10.9,0.4],[10.2,0.0,0.73,48.2,0.31],[15.7,0.0,0.78,45.8,0.24],[21.2,3.4,0.59,0.0,0.45],[26.6,0.0,0.64,40.3,0.4],[31.9,0.0,0.61,17.7,0.42],[37.2,44.0,0.49,0.0,0.52],[42.6,63.8,0.44,0.0,0.57],[48.2,64.7,0.44,0.0,0.57],[53.5,67.0,0.43,0.0,0.58],[58.7,85.3,0.42,0.0,0.61],[64.1,81.3,0.32,0.0,0.69]]",1,37.2,85.3,0,,,,48.2
