timestamp_utc,window,rank,account,pnl,notional,account_value
2026-09-09T10:58:56+00:00,day,1,0xfc1B24B1749F71b797029C34F5fa30D528539107,5659.741535511939,1466533.604102,1149442.8132186696436221638455
2026-09-09T10:58:56+00:00,day,2,0x35BA27413247Ea7F1403DB7d39DAb9f35e57F826,4600.483638096427,429546.949505,416480.92054183442765373236085
2026-09-09T10:58:56+00:00,day,3,0x8Fa25A257fe4dfb7e9A0f34Da3845b7a675dE433,4216.777608224502,280486.839596,423007.15812056294820963641106
2026-09-09T10:58:56+00:00,day,4,0x2Cf120DA2A5a2c44e05922991BEbd3a1565107cc,3607.8294376608374,33990.408484000014,13513.947609742970792937499994
2026-09-09T10:58:56+00:00,day,5,0x6F23b4d7E7abE18002d2f1C4666a7Bf437058d32,3578.3499810369353,458659.003938,420127.46412049701182501288324
2026-09-09T10:58:56+00:00,day,6,0x6502499186806b8e564d9ceb807dE5715563832d,2334.5793122523305,32263.347679,6541.0814806398352820000000012
2026-09-09T10:58:56+00:00,day,7,0x6839b4A978E8554f3d740c837C6297a2966D1C72,2208.378280149946,47625.259000000005,22026.884733797056009708457326
2026-09-09T10:58:56+00:00,day,8,0x9D1cb0B61139Cc46b834FE3C06fdB1cE5DEE2fe2,1814.8367023282972,340032.85262900003,1596515.8766794533568512808372
2026-09-09T10:58:56+00:00,day,9,0x38DFb978E6Fe8470717d3930d1E28723abdEbE8F,1520.4077235871935,7931.6547,248027.68207869716077738630867
2026-09-09T10:58:56+00:00,day,10,0x7930Ee98013FA1aEaC08872A88E677dc925aD132,1250.995878775883,1346398.8809840002,6194914.4107719874867510844841
2026-09-09T10:58:56+00:00,day,11,0xEefAac3b3B0865d7dF110bBb4b788583D76d2480,1195.3301146926806,374841.71135600004,1295208.3713489468017566978492
2026-09-09T10:58:56+00:00,day,12,0xB6287efe7A7702402dd8342963DBEfE51e44F2EB,1006.326634811074,946740.1475739998,713697.49890856056356726784768
2026-09-09T10:58:56+00:00,day,13,0x30A3A9021fBC593922dB79df62Bdf2929B4133c1,990.1091206119344,3033292.494456,508324.29387383889008483494987
2026-09-09T10:58:56+00:00,day,14,0xD04a4A6afb8F075F828c6bd0eeC98C476a1c56aA,826.0557558600561,1573289.631707,96236.08759343544201505202983
2026-09-09T10:58:56+00:00,day,15,0xd14DaFcaCd25513Ae5704FB3E0123c8980aA811e,557.1948779257236,1180.061287,14287.907200753043079469660758
2026-09-09T10:58:56+00:00,day,16,0xE666B1FeD887Af4C9cb8e8f6feB7fc1C537E74A5,532.1412435886053,34694.145871,1665423.1700021031932613618478
2026-09-09T10:58:56+00:00,day,17,0x2a51a14437B14Fe0217EF0CA0093B13e59d6600f,527.9366128011792,44301.913199999995,7765.6017952904772609488486478
2026-09-09T10:58:56+00:00,day,18,0x8143101A441B59566f6751fC9EA0f4C6bb8423e0,513.8636019348303,20503.307319,2039.3329620708474399999999999
2026-09-09T10:58:56+00:00,day,19,0xa5dD645f2367C990e7d993E46F28870Bd5812E4f,393.5520491073796,68558.944508,1631690.6212932831146758858737
2026-09-09T10:58:56+00:00,day,20,0xC914238Dde217bc37F768B9eE5F8FBF973aeD746,373.2889453999294,56051.985848000004,83819.64148056536360331448847
2026-09-09T10:58:56+00:00,day,21,0x4c4f4d655B77c4d1cB4343AF6c54c2Ec8f4022b4,350.42379543949096,1457892.7499399998,3973576.5610299812048633737889
2026-09-09T10:58:56+00:00,day,22,0xf66d0F00D563eCa2e9c86B61114527b78E9Ef194,310.7823562491875,85378.54837000002,4472.5314054270504340000000073
2026-09-09T10:58:56+00:00,day,23,0x04a839119e92a2773F9B6262bA3705Dfa258E26D,268.7690627647882,8770.846662,1081.7455856590971130000000013
2026-09-09T10:58:56+00:00,day,24,0x947174Ca55d532747d03D1FD5fF99B65249de475,232.241410750625,24226.956309999994,1593.2620928863284154000000000
2026-09-09T10:58:56+00:00,day,25,0xD285Df4Ae3ED22E53308EbA5371c4D1C4849706b,204.4046412988027,1430484.2593409999,461086.89165438417227420019160
2026-09-09T10:58:56+00:00,day,26,0xE0Ebcff994a0f3A644634927aE1B68913ad58A39,148.85902127732078,4371.25,161422.19497938824219199999993
2026-09-09T10:58:56+00:00,day,27,0xC9D611489Bd9fbD077B693516A51822986E82cF7,142.67820869551014,8146.028517000001,15625.666755323164162553508732
2026-09-09T10:58:56+00:00,day,28,0x1856ED829B5434AB8f553BA767E5d49329952785,134.82463122491382,2594.498822,4109.9057897691748279976957448
2026-09-09T10:58:56+00:00,day,29,0x6cCed731739F1458FD48C8d0E64fa426247d06A9,134.50756185147998,97700.71205399999,0.000000842535174000000004
2026-09-09T10:58:56+00:00,day,30,0x4A2479F81FC411ade23a50e2425786C248346936,120.24340437332158,249323.547793,855504.4263909484538941000002
2026-09-09T10:58:56+00:00,day,31,0xf59f6a0A464989f5859ebF93Ec4e4d52F4a759cC,87.53229927146391,306605.433648,13333.165712789385342356953848
2026-09-09T10:58:56+00:00,day,32,0x5d57A1FEED5b00e5279b90BFb523A846588F6B29,77.21314442229898,1627.1559359999999,246.83650184049806120873503078
2026-09-09T10:58:56+00:00,day,33,0xD111a21BCc7dF8bB78497B06C7A2c114C3a9eBdC,68.35204458895728,1094913.0579479998,1314247.5453627463201064969050
2026-09-09T10:58:56+00:00,day,34,0x9c6c85323Ae3E695bA36D17c86f3ec2242cF712A,68.1356499986,67425.456331,66058.575135436233576850007416
2026-09-09T10:58:56+00:00,day,35,0x05567071813B32989583BF560D4BDd328abbF051,68.03064037640178,0,14513.1486657782460100
2026-09-09T10:58:56+00:00,day,36,0x473d1A277071cfdcA78fD23269faa69b4cdc1C9f,67.76286533925,13936.350000000002,10071.9359619838500000
2026-09-09T10:58:56+00:00,day,37,0x42827A16E8A0Bcf840645071FFaEb3513a9A1DFD,63.40863222244625,2393.73485,316.87881672430238627187500015
