timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,o_inner_chainlink,o_outer_chainlink,inner_slug,outer_slug
2026-09-11T00:26:52+00:00,BTC,5min15m,NOout+YESin,0.74,26.0,-0.0333,3.74,187,0.34,0.4,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:26:53+00:00,ETH,5min15m,YESout+NOin,1.64,-64.0,0.0382,17.68,186,0.96,0.68,2448.19,2447.255,2449.617264975359,2448.0102833943865,eth-updown-5m-1789086300,eth-updown-15m-1789085700
2026-09-11T00:26:53+00:00,SOL,5min15m,NOout+YESin,1.05,-5.0,-0.111,6.79,186,0.96,0.09,98.96,99.07,98.89522110240414,99.02055639996195,sol-updown-5m-1789086300,sol-updown-15m-1789085700
2026-09-11T00:26:53+00:00,XRP,5min15m,NOout+YESin,1.2,-20.0,-0.1117,4.32,186,0.84,0.36,1.3412,1.3427,1.3410059320557486,1.3416391662236762,xrp-updown-5m-1789086300,xrp-updown-15m-1789085700
2026-09-11T00:27:51+00:00,BTC,5min15m,NOout+YESin,0.93,7.0,-0.0333,25.42,128,0.23,0.7,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:27:51+00:00,SOL,5min15m,NOout+YESin,1.04,-4.0,-0.111,0.3,128,0.98,0.06,98.96,99.07,98.89522110240414,99.02055639996195,sol-updown-5m-1789086300,sol-updown-15m-1789085700
2026-09-11T00:27:52+00:00,XRP,5min15m,NOout+YESin,1.29,-29.0,-0.1117,9.72,127,0.81,0.48,1.3412,1.3427,1.3410059320557486,1.3416391662236762,xrp-updown-5m-1789086300,xrp-updown-15m-1789085700
2026-09-11T00:30:47+00:00,BTC,5min15m,NOout+YESin,0.011,98.9,-0.0333,72.36,-47,0.01,0.001,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:31:00+00:00,BTC,5min15m,NOout+YESin,0.011,98.9,-0.0333,72.36,-60,0.01,0.001,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:31:12+00:00,BTC,5min15m,NOout+YESin,0.011,98.9,-0.0333,76.49,-72,0.01,0.001,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:31:25+00:00,BTC,5min15m,NOout+YESin,0.011,98.9,-0.0333,76.49,-85,0.01,0.001,76764.395,76789.995,76788.59054869006,76782.92845488408,btc-updown-5m-1789086300,btc-updown-15m-1789085700
2026-09-11T00:43:07+00:00,BTC,5min15m,NOout+YESin,1.03,-3.0,-0.0292,30.03,112,0.97,0.06,76794.395,76816.835,76756.88416984965,76755.88637334901,btc-updown-5m-1789087200,btc-updown-15m-1789086600
2026-09-11T00:43:07+00:00,ETH,5min15m,YESout+NOin,0.93,7.0,0.0102,5.16,112,0.37,0.56,2450.435,2450.185,2450.45134336,2448.323443585,eth-updown-5m-1789087200,eth-updown-15m-1789086600
2026-09-11T00:43:08+00:00,SOL,5min15m,NOout+YESin,1.05,-5.0,-0.0708,1.21,111,0.98,0.07,98.75,98.82,98.72357397521274,98.76107959263871,sol-updown-5m-1789087200,sol-updown-15m-1789086600
2026-09-11T00:44:07+00:00,ETH,5min15m,YESout+NOin,0.93,7.0,0.0102,2.45,52,0.86,0.07,2450.435,2450.185,2450.45134336,2448.323443585,eth-updown-5m-1789087200,eth-updown-15m-1789086600
2026-09-11T00:44:20+00:00,ETH,5min15m,YESout+NOin,0.97,3.0,0.0102,0.15,39,0.94,0.03,2450.435,2450.185,2450.45134336,2448.323443585,eth-updown-5m-1789087200,eth-updown-15m-1789086600
2026-09-11T00:44:32+00:00,ETH,5min15m,YESout+NOin,0.97,3.0,0.0102,0.74,27,0.96,0.01,2450.435,2450.185,2450.45134336,2448.323443585,eth-updown-5m-1789087200,eth-updown-15m-1789086600
2026-09-11T00:48:52+00:00,BTC,15min60m,YESout+NOin,1.49,-49.0,0.2896,58.65,667,0.98,0.51,76736.505,76514.895,76757.6093939082,76621.17420283606,btc-updown-15m-1789087500,bitcoin-up-or-down-september-10-2026-8pm-et
2026-09-11T00:48:52+00:00,ETH,15min60m,YESout+NOin,1.539,-53.9,0.579,2.7,667,0.999,0.54,2450.9,2436.79,2450.820961907103,2439.90209580795,eth-updown-15m-1789087500,ethereum-up-or-down-september-10-2026-8pm-et
2026-09-11T00:48:52+00:00,SOL,15min60m,NOout+YESin,0.94,6.0,-0.081,3.84,667,0.46,0.48,98.74,98.82,98.71627336161772,98.78253790129736,sol-updown-15m-1789087500,solana-up-or-down-september-10-2026-8pm-et
2026-09-11T00:48:53+00:00,XRP,15min60m,YESout+NOin,1.34,-34.0,0.0075,6.16,666,0.78,0.56,1.337,1.3369,1.336365775,1.3363531869687892,xrp-updown-15m-1789087500,xrp-up-or-down-september-10-2026-8pm-et
2026-09-11T00:49:53+00:00,BTC,15min60m,YESout+NOin,1.46,-46.0,0.2896,78.96,606,0.99,0.47,76736.505,76514.895,76757.6093939082,76621.17420283606,btc-updown-15m-1789087500,bitcoin-up-or-down-september-10-2026-8pm-et
2026-09-11T00:49:53+00:00,ETH,15min60m,YESout+NOin,1.519,-51.9,0.579,39.0,606,0.999,0.52,2450.9,2436.79,2450.820961907103,2439.90209580795,eth-updown-15m-1789087500,ethereum-up-or-down-september-10-2026-8pm-et
2026-09-11T00:49:53+00:00,SOL,15min60m,NOout+YESin,0.88,12.0,-0.081,4.0,606,0.4,0.48,98.74,98.82,98.71627336161772,98.78253790129736,sol-updown-15m-1789087500,solana-up-or-down-september-10-2026-8pm-et
2026-09-11T00:49:54+00:00,XRP,15min60m,YESout+NOin,1.37,-37.0,0.0075,7.08,605,0.78,0.59,1.337,1.3369,1.336365775,1.3363531869687892,xrp-updown-15m-1789087500,xrp-up-or-down-september-10-2026-8pm-et
