timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,o_inner_chainlink,o_outer_chainlink,inner_slug,outer_slug
2026-09-20T00:12:33+00:00,BTC,5min15m,NOout+YESin,1.21,-21.0,-0.0826,60.44,146,0.24,0.97,81180.005,81247.115,81236.76523600398,81197.87982293747,btc-updown-5m-1789863000,btc-updown-15m-1789862400
2026-09-20T00:12:34+00:00,ETH,5min15m,NOout+YESin,1.93,-93.0,-0.2264,47.0,145,0.99,0.94,2626.235,2632.195,2627.884166132806,2628.6279832855043,eth-updown-5m-1789863000,eth-updown-15m-1789862400
2026-09-20T00:12:34+00:00,XRP,5min15m,NOout+YESin,1.119,-11.9,-0.2127,1.44,145,0.999,0.12,1.4075,1.4105,1.4066177248495102,1.4099739781625584,xrp-updown-5m-1789863000,xrp-updown-15m-1789862400
2026-09-20T00:13:46+00:00,ETH,5min15m,NOout+YESin,1.979,-97.9,-0.2264,19.98,73,0.999,0.98,2626.235,2632.195,2627.884166132806,2628.6279832855043,eth-updown-5m-1789863000,eth-updown-15m-1789862400
2026-09-20T00:13:46+00:00,SOL,5min15m,NOout+YESin,1.879,-87.9,-0.126,14.98,73,0.999,0.88,110.93,111.07,110.88097815252802,111.02248216304989,sol-updown-5m-1789863000,sol-updown-15m-1789862400
2026-09-20T00:13:46+00:00,XRP,5min15m,NOout+YESin,1.229,-22.9,-0.2127,2.76,73,0.999,0.23,1.4075,1.4105,1.4066177248495102,1.4099739781625584,xrp-updown-5m-1789863000,xrp-updown-15m-1789862400
2026-09-20T00:13:59+00:00,SOL,5min15m,NOout+YESin,1.939,-93.9,-0.126,14.98,60,0.999,0.94,110.93,111.07,110.88097815252802,111.02248216304989,sol-updown-5m-1789863000,sol-updown-15m-1789862400
2026-09-20T00:13:59+00:00,XRP,5min15m,NOout+YESin,1.459,-45.9,-0.2127,5.52,60,0.999,0.46,1.4075,1.4105,1.4066177248495102,1.4099739781625584,xrp-updown-5m-1789863000,xrp-updown-15m-1789862400
2026-09-20T00:14:12+00:00,SOL,5min15m,NOout+YESin,1.989,-98.9,-0.126,14.98,47,0.999,0.99,110.93,111.07,110.88097815252802,111.02248216304989,sol-updown-5m-1789863000,sol-updown-15m-1789862400
2026-09-20T00:14:12+00:00,XRP,5min15m,NOout+YESin,1.889,-88.9,-0.2127,7.57,47,0.999,0.89,1.4075,1.4105,1.4066177248495102,1.4099739781625584,xrp-updown-5m-1789863000,xrp-updown-15m-1789862400
