fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-25,DISPERSO#BNB#15min,0.25,6,0.154,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.30,4,-0.2325,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.35,9,-0.4406,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.40,13,-0.2886,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.45,19,-0.3545,0.2015,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.50,21,-0.2046,0.5685,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.55,21,0.0445,0.436,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.60,27,-0.0611,0.8115,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.65,18,0.3708,0.02,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.70,14,0.0856,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.75,10,-0.1053,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.80,11,-0.0107,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.85,5,-0.0787,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.90,8,-0.1864,,sin_concluir
2026-08-25,DISPERSO#BNB#15min,0.95,7,-0.1244,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.00,4,-1.0,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.05,8,2.2467,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.10,8,0.9047,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.15,2,2.135,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.20,15,-0.4515,0.14,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.25,13,0.0726,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.30,11,0.0993,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.35,6,-0.5455,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.40,6,0.1336,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.45,15,-0.601,0.0605,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.50,42,-0.0168,0.897,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.55,6,-0.7211,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.60,15,0.1501,0.6365,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.65,5,-0.4082,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.70,14,-0.0259,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.75,7,-0.4546,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.80,12,0.0084,,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.85,29,-0.0209,0.908,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.90,36,-0.0096,0.941,sin_concluir
2026-08-25,SNIPER#BTC#15min,0.95,83,0.0282,0.868,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.00,2,-1.0,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.10,2,-1.0,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.15,1,-1.0,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.25,1,2.2769,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.35,1,1.4546,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.45,4,-1.0,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.50,1,0.8247,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.65,2,0.4485,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.70,2,0.3528,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.75,1,-1.0,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.80,2,0.1906,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.85,8,0.003,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.90,8,0.0725,,sin_concluir
2026-08-25,SNIPER#XRP#15min,0.95,41,-0.0037,0.5395,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.05,2,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.10,1,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.15,3,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.20,3,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.25,3,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.30,2,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.35,1,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.40,2,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.45,4,-0.508,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.50,6,-0.3918,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.55,1,0.7016,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.60,4,0.5948,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.65,7,0.2328,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.70,5,-0.1756,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.75,3,0.2887,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.80,1,-1.0,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.85,5,0.1342,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.90,8,0.0893,,sin_concluir
2026-08-25,SNIPER#ETH#15min,0.95,26,0.0144,0.0425,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.00,8,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.05,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.10,7,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.15,2,1.4824,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.20,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.25,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.30,3,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.35,8,-0.0376,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.40,12,0.3331,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.45,26,0.4181,0.0015,bueno_confirmado
2026-08-25,DISPERSO#BTC#60min,0.50,29,-0.3491,0.184,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.55,11,-0.2367,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.60,6,0.0554,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.65,3,0.4513,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.70,5,0.3726,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.75,4,-0.345,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.80,2,-0.4114,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.85,3,0.1229,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.90,4,0.0836,,sin_concluir
2026-08-25,DISPERSO#BTC#60min,0.95,1,0.0142,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.10,2,-1.0,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.20,2,-1.0,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.40,1,-1.0,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.55,1,-1.0,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.60,1,-1.0,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.65,2,-0.2496,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.70,4,0.0258,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.75,4,0.29,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.80,2,-0.3838,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.85,1,0.1641,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.90,13,0.0794,,sin_concluir
2026-08-25,SNIPER#DOGE#15min,0.95,25,-0.0598,0.367,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.00,4,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.10,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.15,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.20,4,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.25,2,0.7572,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.30,6,-0.0226,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.35,2,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.40,8,0.1437,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.45,4,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.50,3,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.55,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.60,4,-0.2089,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.65,6,-0.0275,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.70,3,0.3559,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.75,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.80,2,0.1906,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.85,8,-0.0109,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.90,8,0.0756,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#ETH#5min,0.95,15,0.0269,0.2155,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.15,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.20,1,3.4986,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.25,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.35,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.40,2,0.0918,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.45,6,0.3455,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.50,13,-0.0092,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.55,5,0.0276,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.60,3,-1.0,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.65,2,-0.271,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.90,1,0.092,,sin_concluir
2026-08-25,DISPERSO#XRP#60min,0.95,2,0.0142,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.00,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.05,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.10,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.15,2,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.20,1,3.72,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.25,3,0.2633,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.30,3,-0.0373,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.35,9,-0.4242,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.40,10,0.1532,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.45,7,0.4652,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.50,5,-0.6416,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.55,9,-0.2559,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.60,3,0.5308,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.65,1,0.4376,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.70,2,0.3533,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.75,8,-0.2049,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.80,1,0.2181,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.85,8,0.0016,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.90,8,0.0771,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#5min,0.95,15,-0.037,0.9955,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.15,1,4.2367,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.40,2,1.2893,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.45,2,1.0075,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.50,9,-0.1502,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.55,8,-0.3689,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.60,3,0.0231,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.65,3,0.4793,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.70,4,0.3847,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.75,2,0.2623,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.85,1,0.1514,,sin_concluir
2026-08-25,DISPERSO#SOL#60min,0.95,3,0.0072,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.25,2,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.30,1,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.40,1,1.2328,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.50,3,-0.3918,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.55,2,-1.0,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.65,1,0.4581,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.70,3,-0.5577,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.75,3,0.2831,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.80,5,-0.0391,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.85,7,-0.1915,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.90,5,0.0746,,sin_concluir
2026-08-25,WEEKLY_TEMPRANO#BTC#15min,0.95,10,-0.0769,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.00,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.30,1,1.8053,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.35,4,0.3111,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.40,1,1.2843,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.50,6,-0.3567,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.55,2,-0.1633,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.60,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.65,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.70,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#BTC#240min,0.75,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.35,1,1.7271,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.40,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.45,5,-0.1719,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.50,3,0.2628,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.55,1,0.7016,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.60,1,-1.0,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.65,2,-1.0,,sin_concluir
2026-08-25,DISPERSO#ETH#240min,0.80,1,0.2181,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.00,1,-1.0,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.20,1,-1.0,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.25,4,-0.0883,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.30,1,-1.0,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.65,2,-0.2911,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.85,1,0.1149,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.90,7,0.0765,,sin_concluir
2026-08-25,SNIPER#BNB#15min,0.95,19,0.0197,0.3665,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.05,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.10,5,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.15,5,-0.0071,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.20,5,2.3306,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.25,7,0.6038,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.30,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.35,5,-0.4833,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.40,4,0.65,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.45,13,0.2523,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.50,29,-0.1571,0.44,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.55,14,-0.2682,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.60,9,-0.2966,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.65,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.70,7,0.1804,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.75,5,-0.4855,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.80,2,0.2111,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.85,2,0.1578,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.90,4,0.092,,sin_concluir
2026-08-26,DISPERSO#ETH#60min,0.95,2,0.0292,,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.00,34,0.5997,0.0205,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.05,23,-0.5477,0.044,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.10,25,-0.0291,0.774,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.15,30,0.0596,0.4475,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.20,49,-0.3922,0.075,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.25,77,-0.1217,0.779,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.30,99,0.0497,0.255,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.35,111,-0.305,0.0655,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.40,157,-0.3185,0.034,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.45,232,-0.3545,0.002,malo_confirmado
2026-08-26,DISPERSO#BTC#15min,0.50,335,-0.0542,0.61,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.55,182,-0.0813,0.9485,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.60,201,0.0657,0.0755,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.65,148,0.0577,0.1565,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.70,116,0.0637,0.183,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.75,70,0.0621,0.2825,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.80,56,-0.0548,0.825,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.85,52,0.0537,0.374,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.90,33,-0.0208,0.7005,sin_concluir
2026-08-26,DISPERSO#BTC#15min,0.95,55,0.0092,0.519,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.00,4,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.10,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.15,12,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.20,9,-0.0185,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.25,11,-0.3471,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.30,20,-0.5527,0.029,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.35,15,-0.4826,0.126,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.40,24,-0.437,0.0935,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.45,58,-0.2973,0.1445,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.50,36,0.1271,0.059,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.55,42,-0.0251,0.344,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.60,40,0.0995,0.0665,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.65,36,0.1312,0.0515,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.70,22,-0.0053,0.4575,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.75,15,-0.0688,0.7565,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.80,15,-0.1204,0.929,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.85,14,0.1411,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.90,11,0.0891,,sin_concluir
2026-08-26,DISPERSO#DOGE#15min,0.95,8,0.0266,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.00,10,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.05,3,2.4678,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.10,9,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.15,11,-0.5487,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.20,7,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.25,19,0.1472,0.2065,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.30,25,-0.3919,0.1875,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.35,21,0.222,0.1005,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.40,40,-0.3739,0.1115,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.45,79,-0.2034,0.463,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.50,71,-0.2423,0.307,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.55,65,0.0694,0.0885,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.60,42,-0.1329,0.977,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.65,42,0.0786,0.1785,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.70,32,0.1064,0.1855,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.75,22,0.1168,0.239,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.80,12,0.0083,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.85,12,-0.2343,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.90,14,0.0079,,sin_concluir
2026-08-26,DISPERSO#XRP#15min,0.95,11,-0.0582,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.00,16,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#SOL#15min,0.05,8,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.10,16,-0.5804,0.038,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.15,11,-0.045,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.20,23,-0.4628,0.062,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.25,22,-0.5424,0.0215,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.30,43,-0.2527,0.229,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.35,40,-0.0466,0.799,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.40,55,-0.0457,0.7305,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.45,81,-0.1185,0.736,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.50,96,0.1004,0.049,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.55,76,-0.0887,0.977,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.60,83,-0.0673,0.8605,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.65,61,0.074,0.1785,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.70,52,0.0481,0.29,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.75,34,0.1319,0.163,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.80,26,0.1118,0.2725,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.85,15,-0.0134,0.7625,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.90,13,-0.0038,,sin_concluir
2026-08-26,DISPERSO#SOL#15min,0.95,33,0.0293,0.4785,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.00,13,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.05,20,-1.0,0.0,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.10,9,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.15,18,-0.6517,0.0135,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.20,17,0.2649,0.091,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.25,25,-0.4153,0.103,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.30,33,-0.6412,0.001,malo_confirmado
2026-08-26,DISPERSO#ETH#15min,0.35,56,-0.3626,0.031,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.40,72,-0.3056,0.062,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.45,84,-0.1445,0.7125,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.50,191,-0.0521,0.341,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.55,98,-0.0739,0.67,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.60,109,0.1855,0.0,bueno_confirmado
2026-08-26,DISPERSO#ETH#15min,0.65,59,0.1338,0.042,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.70,54,0.0647,0.153,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.75,40,0.223,0.0225,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.80,38,0.0146,0.3915,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.85,16,0.0757,0.4045,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.90,16,0.0648,0.4655,sin_concluir
2026-08-26,DISPERSO#ETH#15min,0.95,19,0.0237,0.522,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.15,1,3.9647,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.25,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.30,1,1.8053,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.35,1,1.7271,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.55,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.60,4,-0.2085,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.65,2,0.4479,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.70,5,0.0753,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#60min,0.80,1,0.2325,,sin_concluir
