timestamp_utc,market_id,question,end_date,horas_a_vencimiento,precio_yes,direccion,votos_favor,votos_contra,total_votos,edge_medio,entropia,factor_consenso,volatilidad,factor_vol,conviction_score,estable,kelly_recomendado,estrategias
2026-07-09T06:13:51+00:00,2842845,"Ethereum Up or Down - July 9, 2:00AM-2:15AM ET",2026-07-09T06:15:00,0.1,0.345,BUY_YES,2,0,2,0.176,0.0,1.0,0.0,0.8,0.4631,True,0.0926,GBM_LATE_15M|UPDOWN_GBM
2026-07-09T06:13:51+00:00,2839525,"Bitcoin Up or Down - July 8, 8:00PM-8:15PM ET",2026-07-09T00:15:00,0.1,0.485,BUY_NO,1,0,1,0.2553,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840446,"Ethereum Up or Down - July 8, 10:15PM-10:30PM ET",2026-07-09T02:30:00,0.2,0.315,BUY_YES,1,0,1,0.2127,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840450,"Bitcoin Up or Down - July 8, 10:15PM-10:30PM ET",2026-07-09T02:30:00,0.2,0.385,BUY_YES,1,0,1,0.2134,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840500,"Ethereum Up or Down - July 8, 10:30PM-10:45PM ET",2026-07-09T02:45:00,0.2,0.505,BUY_NO,1,0,1,0.235,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840660,"XRP Up or Down - July 8, 11:00PM-11:15PM ET",2026-07-09T03:15:00,0.2,0.505,BUY_YES,1,0,1,0.227,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2841297,"Ethereum Up or Down - July 9, 12:00AM-12:15AM ET",2026-07-09T04:15:00,0.2,0.565,BUY_YES,1,0,1,0.3038,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2841439,"Ethereum Up or Down - July 9, 12:30AM-12:45AM ET",2026-07-09T04:45:00,0.2,0.505,BUY_YES,1,0,1,0.2948,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2841441,"Bitcoin Up or Down - July 9, 12:30AM-12:45AM ET",2026-07-09T04:45:00,0.2,0.495,BUY_YES,1,0,1,0.2845,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2841504,"Bitcoin Up or Down - July 9, 12:45AM-1:00AM ET",2026-07-09T05:00:00,0.1,0.535,BUY_YES,1,0,1,0.227,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842557,"Ethereum Up or Down - July 9, 1:00AM-1:15AM ET",2026-07-09T05:15:00,0.1,0.225,BUY_YES,1,0,1,0.6875,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842582,"Bitcoin Up or Down - July 9, 1:15AM-1:30AM ET",2026-07-09T05:30:00,0.1,0.505,BUY_NO,1,0,1,0.332,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842682,"Bitcoin Up or Down - July 9, 1:45AM-2:00AM ET",2026-07-09T06:00:00,0.2,0.485,BUY_YES,1,0,1,0.2277,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842685,"Ethereum Up or Down - July 9, 1:45AM-2:00AM ET",2026-07-09T06:00:00,0.2,0.485,BUY_YES,1,0,1,0.2235,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842842,"Bitcoin Up or Down - July 9, 2:00AM-2:15AM ET",2026-07-09T06:15:00,0.2,0.535,BUY_YES,1,0,1,0.2198,0.0,1.0,0.0,0.8,0.4524,True,0.0905,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840689,"Ethereum Up or Down - July 8, 11:15PM-11:30PM ET",2026-07-09T03:30:00,0.2,0.515,BUY_YES,1,0,1,0.1951,0.0,1.0,0.0,0.8,0.4463,True,0.0893,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2839967,"Bitcoin Up or Down - July 8, 9:10PM-9:15PM ET",2026-07-09T01:15:00,0.0,0.505,BUY_YES,1,0,1,0.19,0.0,1.0,0.0,0.8,0.4445,True,0.0889,LATE_WINDOW_5MIN
2026-07-09T06:13:51+00:00,2839905,"Solana Up or Down - July 8, 9:00PM-9:15PM ET",2026-07-09T01:15:00,0.2,0.415,BUY_YES,1,0,1,0.1934,0.0,1.0,0.0,0.8,0.4442,True,0.0888,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2841336,"Solana Up or Down - July 9, 12:15AM-12:30AM ET",2026-07-09T04:30:00,0.2,0.775,BUY_NO,1,0,1,0.1921,0.0,1.0,0.0,0.8,0.4426,True,0.0885,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2839628,"Bitcoin Up or Down - July 8, 8:30PM-8:45PM ET",2026-07-09T00:45:00,0.2,0.505,BUY_YES,1,0,1,0.1842,0.0,1.0,0.0,0.8,0.4327,True,0.0865,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2824766,"Bitcoin Up or Down - July 8, 10PM ET",2026-07-09T03:00:00,0.3,0.765,BUY_NO,1,0,1,0.353,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2824776,"Ethereum Up or Down - July 8, 10PM ET",2026-07-09T03:00:00,0.3,0.745,BUY_NO,1,0,1,0.3896,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2824777,"Solana Up or Down - July 8, 10PM ET",2026-07-09T03:00:00,0.3,0.845,BUY_NO,1,0,1,0.2705,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2825218,"Solana Up or Down - July 8, 11PM ET",2026-07-09T04:00:00,0.3,0.805,BUY_NO,1,0,1,0.2172,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2826356,"Bitcoin Up or Down - July 9, 1AM ET",2026-07-09T06:00:00,0.3,0.135,BUY_YES,1,0,1,0.3422,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2826358,"Ethereum Up or Down - July 9, 1AM ET",2026-07-09T06:00:00,0.3,0.295,BUY_YES,1,0,1,0.2274,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2826373,"Solana Up or Down - July 9, 1AM ET",2026-07-09T06:00:00,0.3,0.29,BUY_YES,1,0,1,0.2384,0.0,1.0,0.0,0.8,0.4325,True,0.0865,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2833061,Bitcoin Up or Down on July 9?,2026-07-09T16:00:00,16.0,0.715,BUY_NO,1,0,1,0.1929,0.0,1.0,0.0,0.8,0.4318,True,0.0864,UPDOWN_GBM
2026-07-09T06:13:51+00:00,2840619,"Bitcoin Up or Down - July 8, 10:45PM-11:00PM ET",2026-07-09T03:00:00,0.2,0.535,BUY_NO,1,0,1,0.1815,0.0,1.0,0.0,0.8,0.4293,True,0.0859,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2758357,"Will Ethereum reach $2,100 in July?",2026-08-01T04:00:00,556.0,0.115,BUY_YES,1,0,1,0.2902,0.0,1.0,0.0,0.8,0.429,True,0.0858,PRICE_TARGET_GBM
2026-07-09T06:13:51+00:00,2758358,"Will Ethereum reach $2,000 in July?",2026-08-01T04:00:00,556.0,0.225,BUY_YES,1,0,1,0.3136,0.0,1.0,0.0,0.8,0.429,True,0.0858,PRICE_TARGET_GBM
2026-07-09T06:13:51+00:00,2758359,"Will Ethereum reach $1,900 in July?",2026-08-01T04:00:00,556.0,0.445,BUY_YES,1,0,1,0.2539,0.0,1.0,0.0,0.8,0.429,True,0.0858,PRICE_TARGET_GBM
2026-07-09T06:13:51+00:00,2758379,Will Solana reach $90 in July?,2026-08-01T04:00:00,556.0,0.31,BUY_YES,1,0,1,0.3498,0.0,1.0,0.0,0.8,0.429,True,0.0858,PRICE_TARGET_GBM
2026-07-09T06:13:51+00:00,2839586,"Ethereum Up or Down - July 8, 8:15PM-8:30PM ET",2026-07-09T00:30:00,0.1,0.245,BUY_YES,1,0,1,0.1807,0.0,1.0,0.0,0.8,0.4283,True,0.0857,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2839989,"Solana Up or Down - July 8, 9:15PM-9:30PM ET",2026-07-09T01:30:00,0.2,0.365,BUY_YES,1,0,1,0.1795,0.0,1.0,0.0,0.8,0.4268,True,0.0854,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2825217,"Ethereum Up or Down - July 8, 11PM ET",2026-07-09T04:00:00,0.3,0.875,BUY_NO,1,0,1,0.1877,0.0,1.0,0.0,0.8,0.4172,True,0.0834,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2839623,"Ethereum Up or Down - July 8, 8:30PM-8:45PM ET",2026-07-09T00:45:00,0.2,0.505,BUY_YES,1,0,1,0.1656,0.0,1.0,0.0,0.8,0.4094,True,0.0819,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2824574,"Ethereum Up or Down - July 8, 9PM ET",2026-07-09T02:00:00,0.3,0.815,BUY_NO,1,0,1,0.1811,0.0,1.0,0.0,0.8,0.4089,True,0.0818,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2840489,"Solana Up or Down - July 8, 10:30PM-10:45PM ET",2026-07-09T02:45:00,0.2,0.505,BUY_NO,1,0,1,0.1615,0.0,1.0,0.0,0.8,0.4043,True,0.0809,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842591,"Ethereum Up or Down - July 9, 1:15AM-1:30AM ET",2026-07-09T05:30:00,0.2,0.495,BUY_NO,3,0,3,0.0886,0.0,1.0,0.0,0.8,0.4004,True,0.0801,GBM_LATE_15M|STREAK_FADE_15M|UPDOWN_GBM
2026-07-09T06:13:51+00:00,2824564,"Bitcoin Up or Down - July 8, 9PM ET",2026-07-09T02:00:00,0.3,0.875,BUY_NO,1,0,1,0.1708,0.0,1.0,0.0,0.8,0.396,True,0.0792,GBM_LATE_60M
2026-07-09T06:13:51+00:00,2841506,"Solana Up or Down - July 9, 12:45AM-1:00AM ET",2026-07-09T05:00:00,0.2,0.375,BUY_YES,1,0,1,0.1527,0.0,1.0,0.0,0.8,0.3933,True,0.0787,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840720,"Bitcoin Up or Down - July 8, 11:30PM-11:45PM ET",2026-07-09T03:45:00,0.2,0.505,BUY_YES,1,0,1,0.1501,0.0,1.0,0.0,0.8,0.3901,True,0.078,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2840440,"Solana Up or Down - July 8, 10:15PM-10:30PM ET",2026-07-09T02:30:00,0.2,0.305,BUY_YES,1,0,1,0.1484,0.0,1.0,0.0,0.8,0.3879,True,0.0776,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2842592,"XRP Up or Down - July 9, 1:15AM-1:30AM ET",2026-07-09T05:30:00,0.1,0.495,BUY_NO,2,0,2,0.1081,0.0,1.0,0.0,0.8,0.384,True,0.0768,GBM_LATE_15M|STREAK_FADE_15M
2026-07-09T06:13:51+00:00,2840624,"Solana Up or Down - July 8, 10:45PM-11:00PM ET",2026-07-09T03:00:00,0.2,0.515,BUY_NO,1,0,1,0.141,0.0,1.0,0.0,0.8,0.3787,True,0.0757,GBM_LATE_15M
2026-07-09T06:13:51+00:00,2769703,"Will the price of Bitcoin be between $62,000 and $64,000 on July 9?",2026-07-09T16:00:00,16.0,0.58,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
2026-07-09T06:13:51+00:00,2784638,"Will the price of Bitcoin be between $62,000 and $64,000 on July 10?",2026-07-10T16:00:00,40.0,0.42,BUY_YES,1,0,1,0.145,0.0,1.0,0.0,0.8,0.3768,True,0.0754,WEEKLY_PRICE
