timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-09-09T00:02:17+00:00,DOGE,long,1589.91,0.0908,17510.0,0.52
2026-09-09T00:02:52+00:00,BTC,long,157.52,78762.4,0.002,0.54
2026-09-09T00:05:05+00:00,ETH,long,998.58,2496.44,0.4,0.14
2026-09-09T00:05:25+00:00,DOGE,long,16.47,0.09148,180.0,0.3
2026-09-09T00:06:58+00:00,SOL,long,41.68,104.2,0.4,0.51
2026-09-09T00:06:58+00:00,ETH,long,499.9,2499.5,0.2,0.36
2026-09-09T00:06:59+00:00,ETH,long,249.96,2499.55,0.1,0.13
2026-09-09T00:11:34+00:00,ETH,long,11306.06,2501.34,4.52,0.59
2026-09-09T00:11:35+00:00,BTC,long,9945.19,78930.1,0.126,0.47
2026-09-09T00:11:36+00:00,BTC,long,157.88,78941.2,0.002,0.53
2026-09-09T00:11:42+00:00,ETH,long,725.54,2501.87,0.29,0.41
2026-09-09T00:11:44+00:00,ETH,long,13761.66,2502.12,5.5,0.47
2026-09-09T00:11:45+00:00,BTC,long,11051.22,78937.3,0.14,0.58
2026-09-09T00:12:00+00:00,SOL,long,469.17,104.26,4.5,0.51
2026-09-09T00:12:06+00:00,BTC,long,7736.74,78946.3,0.098,0.57
2026-09-09T00:12:06+00:00,BTC,long,274588.1,78950.0,3.478,0.31
2026-09-09T00:12:10+00:00,BTC,long,552.71,78958.7,0.007,0.46
2026-09-09T00:12:10+00:00,BTC,long,13106.53,78955.0,0.166,0.24
2026-09-09T00:13:02+00:00,SOL,long,281.58,104.29,2.7,0.52
2026-09-09T00:13:40+00:00,SOL,long,500.59,104.29,4.8,0.44
2026-09-09T00:13:41+00:00,SOL,long,1063.76,104.29,10.2,0.27
2026-09-09T00:13:42+00:00,SOL,long,9919.88,104.31,95.1,0.48
2026-09-09T00:13:49+00:00,XRP,long,160.16,1.4313,111.9,0.47
2026-09-09T00:14:19+00:00,XRP,long,729.49,1.4315,509.6,0.51
2026-09-09T00:16:49+00:00,BNB,long,121.6,760.0,0.16,0.2
2026-09-09T00:20:18+00:00,BTC,long,9477.0,78975.0,0.12,0.15
2026-09-09T00:20:18+00:00,BTC,long,710.79,78976.3,0.009,0.23
2026-09-09T00:20:33+00:00,XRP,long,55.45,1.4291,38.8,0.24
2026-09-09T00:25:00+00:00,BTC,long,78.9,78898.5,0.001,0.24
2026-09-09T00:42:44+00:00,BTC,long,2366.39,78879.8,0.03,0.17
2026-09-09T00:47:17+00:00,BTC,long,78.92,78918.5,0.001,0.45
2026-09-09T00:47:58+00:00,ETH,long,926.07,2502.9,0.37,0.23
2026-09-09T00:48:11+00:00,ETH,long,50.07,2503.48,0.02,0.49
2026-09-09T00:50:15+00:00,BTC,long,1580.04,79002.0,0.02,0.35
2026-09-09T00:50:15+00:00,BTC,long,1658.97,78998.6,0.021,0.3
2026-09-09T00:50:15+00:00,BTC,long,158.0,79002.5,0.002,0.13
2026-09-09T00:55:02+00:00,BTC,long,2212.34,79012.1,0.028,0.46
2026-09-09T00:58:01+00:00,BTC,long,31531.13,79025.4,0.399,0.13
2026-09-09T01:05:05+00:00,XRP,short,12.39,1.4077,8.8,0.42
2026-09-09T01:10:03+00:00,BTC,long,237.1,79034.4,0.003,0.27
2026-09-09T01:10:03+00:00,BTC,long,395.15,79029.5,0.005,0.11
2026-09-09T01:11:26+00:00,ETH,long,50.09,2504.67,0.02,0.59
2026-09-09T01:11:27+00:00,BTC,long,158.09,79046.3,0.002,0.12
2026-09-09T01:11:29+00:00,ETH,long,475.98,2505.15,0.19,0.27
2026-09-09T01:11:37+00:00,BTC,long,79.05,79052.8,0.001,0.59
2026-09-09T01:12:27+00:00,ETH,long,726.68,2505.81,0.29,0.23
2026-09-09T01:12:28+00:00,ETH,long,100.23,2505.64,0.04,0.38
2026-09-09T01:12:29+00:00,BTC,long,26885.53,79075.1,0.34,0.2
2026-09-09T01:12:30+00:00,ETH,long,1077.7,2506.27,0.43,0.13
2026-09-09T01:12:31+00:00,ETH,long,25.06,2506.49,0.01,0.5
2026-09-09T01:12:31+00:00,ETH,long,350.86,2506.15,0.14,0.09
2026-09-09T01:12:31+00:00,BTC,long,395.4,79079.6,0.005,0.2
2026-09-09T01:12:32+00:00,BTC,long,2531.07,79095.8,0.032,0.44
2026-09-09T01:19:14+00:00,XRP,short,322.56,1.4061,229.4,0.1
2026-09-09T01:20:13+00:00,XRP,short,56.77,1.4051,40.4,0.38
2026-09-09T01:20:31+00:00,XRP,short,15376.77,1.4049,10945.1,0.54
2026-09-09T01:20:31+00:00,XRP,short,4560.98,1.4042,3248.1,0.36
2026-09-09T01:20:31+00:00,XRP,short,26.26,1.4042,18.7,0.42
2026-09-09T01:20:31+00:00,XRP,short,15.45,1.4043,11.0,0.38
2026-09-09T01:22:32+00:00,XRP,short,7.16,1.4036,5.1,0.14
2026-09-09T01:50:14+00:00,SOL,short,2527.66,103.17,24.5,0.28
2026-09-09T01:53:46+00:00,BTC,long,79.11,79107.0,0.001,0.22
2026-09-09T01:53:56+00:00,BTC,long,20411.95,79116.1,0.258,0.5
2026-09-09T01:53:56+00:00,BTC,long,1028.44,79110.9,0.013,0.14
2026-09-09T01:53:57+00:00,BTC,long,7831.99,79111.0,0.099,0.49
2026-09-09T01:58:22+00:00,BTC,long,791.22,79121.9,0.01,0.16
2026-09-09T02:09:33+00:00,SOL,long,40393.52,104.43,386.8,0.41
2026-09-09T02:10:07+00:00,SOL,long,10.44,104.44,0.1,0.25
2026-09-09T02:10:10+00:00,SOL,long,553.64,104.46,5.3,0.54
2026-09-09T02:10:11+00:00,BTC,long,79144.7,79144.7,1.0,0.4
2026-09-09T02:16:18+00:00,XRP,short,71.76,1.407,51.0,0.44
2026-09-09T02:16:18+00:00,DOGE,short,46.38,0.08919,520.0,0.52
2026-09-09T02:16:47+00:00,ETH,short,3574.15,2482.05,1.44,0.47
2026-09-09T02:18:07+00:00,SOL,short,842.88,102.79,8.2,0.31
2026-09-09T02:20:12+00:00,BTC,short,4471.8,78452.6,0.057,0.37
2026-09-09T03:01:46+00:00,DOGE,short,77.05,0.08907,865.0,0.59
2026-09-09T03:02:17+00:00,BNB,short,126.8,745.9,0.17,0.16
2026-09-09T03:02:17+00:00,BTC,short,78.39,78393.3,0.001,0.16
2026-09-09T03:10:42+00:00,BTC,short,2114.63,78319.8,0.027,0.42
2026-09-09T03:10:46+00:00,BTC,short,313.25,78313.7,0.004,0.56
2026-09-09T03:10:53+00:00,SOL,short,10261.0,102.61,100.0,0.26
2026-09-09T03:10:53+00:00,DOGE,short,48.51,0.08885,546.0,0.14
2026-09-09T03:12:55+00:00,BNB,short,654.37,743.6,0.88,0.48
2026-09-09T03:14:30+00:00,XRP,short,50.97,1.404,36.3,0.47
2026-09-09T03:14:31+00:00,SOL,short,41.03,102.58,0.4,0.58
2026-09-09T03:14:31+00:00,SOL,short,51.28,102.57,0.5,0.14
2026-09-09T03:17:04+00:00,SOL,short,9341.62,102.43,91.2,0.58
2026-09-09T03:17:07+00:00,XRP,short,465.11,1.4039,331.3,0.12
2026-09-09T03:21:27+00:00,DOGE,short,10.74,0.08879,121.0,0.44
2026-09-09T03:21:36+00:00,XRP,short,143.37,1.4028,102.2,0.38
2026-09-09T03:21:36+00:00,XRP,short,84.17,1.4028,60.0,0.27
2026-09-09T03:26:58+00:00,BTC,short,861.1,78281.9,0.011,0.52
2026-09-09T03:28:04+00:00,BNB,short,89.03,741.9,0.12,0.46
2026-09-09T04:00:36+00:00,XRP,long,336.63,1.4252,236.2,0.18
2026-09-09T04:00:47+00:00,SOL,long,2994.91,103.99,28.8,0.13
2026-09-09T04:01:07+00:00,ETH,long,2854.14,2503.63,1.14,0.12
2026-09-09T04:01:08+00:00,XRP,long,17.14,1.428,12.0,0.34
2026-09-09T04:01:28+00:00,XRP,long,1362.65,1.4288,953.7,0.51
2026-09-09T04:01:28+00:00,BTC,long,553.53,79075.3,0.007,0.15
2026-09-09T04:02:05+00:00,ETH,long,125.36,2507.11,0.05,0.13
2026-09-09T04:02:06+00:00,ETH,long,25.08,2507.75,0.01,0.62
2026-09-09T04:03:09+00:00,SOL,long,28161.0,104.3,270.0,0.44
2026-09-09T04:04:18+00:00,DOGE,long,263.2,0.09076,2900.0,0.33
2026-09-09T04:04:27+00:00,BTC,long,1741.23,79147.0,0.022,0.15
2026-09-09T04:04:33+00:00,SOL,long,41.76,104.39,0.4,0.12
2026-09-09T04:05:29+00:00,XRP,long,6395.07,1.4306,4470.2,0.32
2026-09-09T04:17:21+00:00,ETH,short,124.26,2485.22,0.05,0.1
2026-09-09T04:22:06+00:00,XRP,long,33.4,1.4336,23.3,0.11
2026-09-09T04:22:16+00:00,XRP,long,658.42,1.4351,458.8,0.32
2026-09-09T04:34:36+00:00,BTC,long,791.15,79114.8,0.01,0.3
2026-09-09T04:34:46+00:00,ETH,long,8241.35,2504.97,3.29,0.24
