timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username
2026-06-16T11:37:56+00:00,1,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,149940.83606803208,31276207.281849004,4,1,0.944,False,
2026-06-16T11:37:56+00:00,2,0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,PatrocIus,125523.86366932148,31850759.9417,8,0,0.904,False,
2026-06-16T11:37:56+00:00,3,0x06dc51826bc524d9a83770e7de9dd7e005b04524,0x06dc51826bc524d9a83770e7de9dd7e005b0452,127416.38519330742,20974996.04231,7,4,0.884,False,
2026-06-16T11:37:56+00:00,4,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,128646.64678757975,12855384.529745005,6,12,0.832,False,
2026-06-16T11:37:56+00:00,5,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,95310.30055371497,24681638.519857004,15,2,0.804,False,
2026-06-16T11:37:56+00:00,6,0xee65685de42f8de9a03b4c53ee77d56a20d2cfc9,0x50f7,104154.89028992935,13084122.384548008,12,11,0.768,False,
2026-06-16T11:37:56+00:00,7,0x9501ec3b8b3e330ae593ebe5b071c3d11b648223,horizon.,85410.663304,14725976.431862,17,9,0.724,False,
2026-06-16T11:37:56+00:00,8,0x5bb0de4e97698184ead80c80cb17a26cd6f6814b,bobe2.1,74019.459258,18640405.627466,20,6,0.712,False,
2026-06-16T11:37:56+00:00,9,0x02e7f29f3e612a95a9ccca7131ce7dd5d56b59e5,CAR-GangVersion,66172.659345228,14157607.841587,25,10,0.62,False,
2026-06-16T11:37:56+00:00,10,0xf284ad6d607f777f34bc643cea587c33a886b9f9,strike123,467253.7928659568,3746218.9669149998,0,,0.6,False,
2026-06-16T11:37:56+00:00,11,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,100050.2625468859,7140976.083385998,14,30,0.592,False,
2026-06-16T11:37:56+00:00,12,0x0f0edbb5fca07a7efffe283624f085a7b2e2a019,prayingnotbroke,225020.685792,622024.5894010001,1,,0.588,False,
2026-06-16T11:37:56+00:00,13,0x44c1dfe43260c94ed4f1d00de2e1f80fb113ebc1,aenews2,204973.89813025005,2377442.839706,2,,0.576,False,aenews
2026-06-16T11:37:56+00:00,14,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,Dropper,158542.754008535,673779.806155,3,,0.564,False,DropperPM
2026-06-16T11:37:56+00:00,15,0xa2cd4ccda9a1f95949df7a3355c4c2daa0642ba0,0xA2cd4CcdA9A1f95949DF7A3355C4c2DAa0642Ba0-1729178570395,100422.39256200001,6084029.820985001,13,36,0.556,False,
2026-06-16T11:37:56+00:00,16,0x55be7aa03ecfbe37aa5460db791205f7ac9ddca3,coinman2,146773.6496334658,1665346.734185,5,,0.54,False,
2026-06-16T11:37:56+00:00,17,0x4834f8ba3454b8c3bae2cac7d235ba1adc0b1bfa,Surpriced-Legacy,121959.61642089539,496196.1417079999,9,,0.492,False,BTCBeliever21
2026-06-16T11:37:56+00:00,18,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,111647.01137852622,3439302.807914,10,,0.48,False,
2026-06-16T11:37:56+00:00,19,0xf705fa045201391d9632b7f3cde06a5e24453ca7,,108676.73959415103,3356761.288036,11,,0.468,False,
2026-06-16T11:37:56+00:00,20,0xed107a85a4585a381e48c7f7ca4144909e7dd2e5,elmcap2,56968.39951412364,8588080.79324,31,22,0.452,False,elm_cap
2026-06-16T11:37:56+00:00,21,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,ndb1,49783.788461164884,8849294.217066001,36,20,0.408,False,
2026-06-16T11:37:56+00:00,22,0x72a0d79b4325638bc2bcfc9a2b8a380c2d81c059,,85801.998002941,1430576.100434,16,,0.408,False,
2026-06-16T11:37:56+00:00,23,0xce71bed9dd1418abc34d244730879d795e8683bc,tutrucks,79843.85598441711,702747.9736949999,18,,0.384,False,
2026-06-16T11:37:56+00:00,24,0x4099db7f2d394449ccf89c8d42260ecaf1d79fb8,richersob,44756.377738,12582679.549623,43,13,0.38,False,
2026-06-16T11:37:56+00:00,25,0x6480542954b70a674a74bd1a6015dec362dc8dc5,tripping,122.8964047494992,23096624.543477997,,3,0.376,False,
2026-06-16T11:37:56+00:00,26,0xc851cd9bee7d262afd78674f861f9f576a12cd2a,betwick,77190.55911999999,613548.846253,19,,0.372,False,Betwick1
2026-06-16T11:37:56+00:00,27,0x59aed45d6b8c0a4fc67af69a371007b3cceb22d5,0x59Aed45d6b8C0a4fc67af69A371007B3CceB22d5-1730864521381,-95979.41721176532,20278769.746834002,,5,0.36,False,
2026-06-16T11:37:56+00:00,28,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,ArmageddonRewardsBilly,73924.95628123128,1175420.5046430004,21,,0.348,False,Eltonma
2026-06-16T11:37:56+00:00,29,0xe9076a87c5ed90ef16e6fe6529c943baeca0cff6,suntori,-234426.7323664222,18041954.008886,,7,0.344,False,
