timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username
2026-06-19T17:03:31+00:00,26,0xce71bed9dd1418abc34d244730879d795e8683bc,tutrucks,77870.23106297711,702747.9736949999,20,,0.36,False,
2026-06-19T17:03:31+00:00,27,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,ndb1,50806.079626439874,8849341.657065997,39,22,0.356,False,
2026-06-19T17:03:31+00:00,28,0x59aed45d6b8c0a4fc67af69a371007b3cceb22d5,0x59Aed45d6b8C0a4fc67af69A371007B3CceB22d5-1730864521381,-95979.41721176532,20278769.746834002,,6,0.352,False,
2026-06-19T17:03:31+00:00,29,0xc851cd9bee7d262afd78674f861f9f576a12cd2a,betwick,77190.55911999999,613548.846253,21,,0.348,False,Betwick1
2026-06-19T17:03:31+00:00,30,0xdf7930e89a2c47560165331863c31deca0733dcd,std0,47147.27566500539,10750617.965719,43,18,0.34,False,
2026-06-19T17:03:31+00:00,31,0x71a70f24538d885d1b45f9cea158a2cdf2e56fcf,easyclap,76462.17612250091,1140819.6953389999,22,,0.336,False,
2026-06-19T17:03:31+00:00,32,0x08fff5b9a79576a7c6e18a9d05ece0658a34ba79,krazyagain,27.47272767600039,16464929.029684,,9,0.328,False,overseaswtf
2026-06-19T17:03:31+00:00,33,0x04b6d7e930cf9e493c5e6ef24b496294f95594c8,0x04b6D7E930cf9e493c5E6eF24B496294F95594C8-1774448369789,34208.5708732123,14854296.083217999,,11,0.312,False,
2026-06-19T17:03:31+00:00,34,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,ArmageddonRewardsBilly,72791.710048589,1198252.50032,24,,0.312,False,Eltonma
2026-06-19T17:03:31+00:00,35,0x4099db7f2d394449ccf89c8d42260ecaf1d79fb8,PowellTheKing,44756.377738,12582679.549623,48,14,0.312,False,
2026-06-19T17:03:31+00:00,36,0xde7be6d489bce070a959e0cb813128ae659b5f4b,wan123,72297.58119841,643983.673318,25,,0.3,False,
2026-06-19T17:03:31+00:00,37,0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,Parz1vaI,67687.19872434747,1638913.8891290005,26,,0.288,False,Parz1valPM
2026-06-19T17:03:31+00:00,38,0x1521b47bf0c41f6b7fd3ad41cdec566812c8f23e,alliswell,4680.923807999999,12580175.942299,,15,0.28,False,
2026-06-19T17:03:31+00:00,39,0x76d4d4703add6e94cfdb1107f3d991d85ff2c512,,-24803.519638609796,12370355.306061001,,16,0.272,False,
2026-06-19T17:03:31+00:00,40,0xa6d9b55a6a3a54a9d50ca94c64f00af69c50fd2f,kinderSman,63737.55996110287,535443.4833879999,28,,0.264,False,kinderSman
2026-06-19T17:03:31+00:00,41,0x9097b9fd27dd69aa8170e1b16f1b8b839ad70ef0,kahanetzadak,-21984.653357296826,12010828.932663996,,17,0.264,False,
2026-06-19T17:03:31+00:00,42,0x31393e2f8333d4a6e2e31ca6424defe8b6cb9e2e,hot-garbage,48673.28280106747,6932742.920643001,40,33,0.256,False,
2026-06-19T17:03:31+00:00,43,0xf0d5eb1cbe7350f1f896ade6c172e6700414c665,yen4u,61812.16712366765,325655.7134639999,29,,0.252,False,
2026-06-19T17:03:31+00:00,44,0x997cda7b31612e3c394bfb55440619f3f689251e,coinfilippe,3510.774777781495,9753777.332705,,19,0.248,False,
2026-06-19T17:03:31+00:00,45,0x10dd34c32ddbeff39219a509cb9a617d5afee5fc,0x10dd34C32DDBeff39219a509cB9a617D5AfeE5fc-1781142990471,61706.720578557586,264425.9195,30,,0.24,False,
