timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-07-05T00:02:43+00:00,1,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,24983.680074771866,7878570.931204998,8,1,0.896,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,2,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,24240.731890529772,2443107.5266609997,9,8,0.828,False,xrang2731,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,3,0x20d2309cd92b797ae7ca175ed828ed8a27fbe29d,,22017.072579510976,1971685.9531940017,11,11,0.78,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,4,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,15793.104994322406,2794721.4701889995,21,6,0.7,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,5,0x1465b79bff7992bc703e1aafb3683b1089647072,JnStTrdrBnusFnd,144949.1439495938,125095.60156400001,0,,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,6,0x13e0d447520ebe7f8eeaf7817211201b2c585204,,11780.813527133883,3269668.565993,31,5,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,7,0x55be7aa03ecfbe37aa5460db791205f7ac9ddca3,coinman2,36429.67491644807,332617.58988799993,1,,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,8,0x251c1a283703beed41590b0875a8dcb8ddd1541f,0xAAAAA,17259.606335999997,1251231.98,17,26,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,9,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,36278.5208738863,542406.122002,2,,0.576,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,10,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,20453.16341971184,1068380.396624,13,35,0.564,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,11,0x252d7bae5ec87553dcafb23e275c202ac0d3c456,getbipped,36018.3070068305,217779.71713499996,3,,0.564,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,12,0xbf810a1ab89672b84145d2968b7f1ca35b5b6e25,0xBf810a1ab89672B84145D2968B7f1Ca35B5B6E25-1781006721076,42689.092574614115,204289.866938,3,,0.564,False,,MONTH+WEEK,0,UNKNOWN
2026-07-05T00:02:43+00:00,13,0xbbd339eb192219358de7b92f70f595e41471641b,FOLLOWSMARTWALLET,33747.66274223637,241309.130787,4,,0.552,False,,MONTH+WEEK,0,UNKNOWN
