timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-06-23T06:51:41+00:00,1,0x06dc51826bc524d9a83770e7de9dd7e005b04524,0x06dc51826bc524d9a83770e7de9dd7e005b0452,255336.03702790703,28167497.753964994,1,3,0.964,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,2,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,175057.30683736852,45120768.96184901,4,0,0.952,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,3,0x6637265212d90d1f0f546e68f4ae40220654f84c,Olive-tree,27002.136680663065,1877784.1801209997,2,4,0.944,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,4,0xee65685de42f8de9a03b4c53ee77d56a20d2cfc9,0x50f7,149332.2977715041,20567613.042873006,8,6,0.856,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,5,0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,ocean322,125593.86366932145,31850759.9417,11,2,0.852,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,6,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,156406.60249265278,17814322.694935,7,9,0.844,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,7,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,111691.56150237168,32865304.555879995,14,1,0.824,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,8,0xd02b6d910a38479c3125308fc4737a46509cd6df,wowitsamazing,21209.830605221716,748033.6730740003,4,17,0.816,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,9,0xe3eeb127d5763a6e4ad597f773f9d259c94d5176,0xe3EeB127d5763a6E4aD597f773F9d259C94d5176-1780742904507,5903.01452455053,1321004.3566050003,17,8,0.732,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,10,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,127621.43017555287,9980164.397207998,10,21,0.712,False,,MONTH+WEEK,0,UNKNOWN
2026-06-23T06:51:41+00:00,11,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,6477.582666135131,691401.3833319999,14,18,0.688,False,xrang2731,MONTH+WEEK,0,UNKNOWN
