timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-06-27T04:39:16+00:00,1,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,178169.4629303367,52431126.159273,6,0,0.928,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,2,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,195314.49832652742,21789797.922697008,3,7,0.908,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,3,0xee65685de42f8de9a03b4c53ee77d56a20d2cfc9,0x50f7,183324.82878309212,24851707.305397008,5,5,0.9,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,4,0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,ocean322,125623.77935433346,31850759.9417,11,3,0.844,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,5,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,118915.83116828953,38918903.34129301,14,1,0.824,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,6,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,153116.41771726008,12460888.821,8,19,0.752,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,7,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,24408.128045604855,2835158.283328,11,16,0.74,False,xrang2731,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,8,0x9501ec3b8b3e330ae593ebe5b071c3d11b648223,horizon.,85410.663304,14725976.431862,17,14,0.684,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,9,0x06dc51826bc524d9a83770e7de9dd7e005b04524,0x06dc51826bc524d9a83770e7de9dd7e005b0452,71529.14591148146,35170252.427372,27,2,0.66,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,10,0x5bb0de4e97698184ead80c80cb17a26cd6f6814b,bobe2.1,74019.459258,18640405.627466,24,10,0.632,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,11,0xf284ad6d607f777f34bc643cea587c33a886b9f9,strike123,467253.7928659568,3746218.9669149998,0,,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,12,0x0f0edbb5fca07a7efffe283624f085a7b2e2a019,prayingnotbroke,225020.685792,622024.5894010001,1,,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,13,0x44c1dfe43260c94ed4f1d00de2e1f80fb113ebc1,aenews2,204973.8981302501,2377442.839706,2,,0.576,False,aenews,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,14,0xdf0d2ccfe3d7c2ef120395534e43afe283509f79,0xdf0D2CcfE3d7C2EF120395534e43Afe283509F79-1774320078733,17164.498020159983,2296853.8420000006,23,19,0.572,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,15,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,188913.621936169,4936371.438957001,4,,0.552,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,16,0xdf7930e89a2c47560165331863c31deca0733dcd,std0,70084.34029001812,14757650.250717,29,13,0.548,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,17,0x9f5ffe76a818dce37c70f947998b52b70671a008,0x9F5fFE76a818DCE37c70F947998b52b70671A008-1772728605528,96970.87179362937,8546539.826163998,16,33,0.544,False,,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,18,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,Dropper,158542.754008535,673779.806155,7,,0.516,False,DropperPM,MONTH+WEEK,0,UNKNOWN
2026-06-27T04:39:16+00:00,19,0x252d7bae5ec87553dcafb23e275c202ac0d3c456,getbipped,28769.563597011336,416380.84674899996,7,,0.516,False,,MONTH+WEEK,0,UNKNOWN
